DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,666.66,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,863.33,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,967.74,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Adult Social Services Directorate,05-Feb-24,560.00,Redacted Personal Data,INVOICE,Occupational Health Doctors
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,INVOICE,Miscellaneous Expenses
Environment & Community Services Directorate,05-Feb-24,659.96,Rexel (UK) LTD,INVOICE,Materials
Children's Services Directorate,05-Feb-24,"3,900.00",Rosslyn Park FC,INVOICE,Grants to Voluntary Orgs
Chief Executives Directorate,05-Feb-24,"5,000.00",RTK,INVOICE,Project Work
Environment & Community Services Directorate,05-Feb-24,751.20,SAFETY MANAGEMENT,INVOICE,Building Works Stores
Environment & Community Services Directorate,05-Feb-24,"16,650.00",SE ENGINEERING LIMITED,INVOICE,Agency Staff
Adult Social Services Directorate,05-Feb-24,817.56,SENSE-CHILDREN & ADULT SERVICE,INVOICE,External Residential Care
Adult Social Services Directorate,05-Feb-24,"2,583.00",SIGNHEALTH,INVOICE,External Homecare
Adult Social Services Directorate,05-Feb-24,"15,672.04",SOUTHSIDE PARTNERSHIP,INVOICE,Aps Shared Lives Scheme
Children's Services Directorate,05-Feb-24,"3,805.47",Spire Squared Supported Living,INVOICE,External Lodgings
Children's Services Directorate,05-Feb-24,"3,299.29",Sunbeam Fostering Agency Limit,INVOICE,External Fostering
Adult Social Services Directorate,05-Feb-24,"4,851.19",Sunrise Mental Health Ltd,INVOICE,Supported Living
Environment & Community Services Directorate,05-Feb-24,582.00,SUVIC PRODUCTS LTD,INVOICE,Building Works Stores
Capital Expenditure,05-Feb-24,"2,863.50",T BROWN GROUP LTD,INVOICE,CAPEXP Housing Grants Analysis
Children's Services Directorate,05-Feb-24,"3,720.00",THE NATIONAL FOSTERING AGENCY,INVOICE,External Fostering
Children's Services Directorate,05-Feb-24,"28,039.18",Therapeutic Education Ltd T/A ,INVOICE,Independent Fees
Housing & Regeneration Directorate,05-Feb-24,"27,085.03",Total Protection Painting Solu,INVOICE,External Decs
Environment & Community Services Directorate,05-Feb-24,958.14,TOUCAN TOOL CO LTD,INVOICE,Building Works Stores
Environment & Community Services Directorate,05-Feb-24,508.03,TRAVIS PERKINS TRADING CO LTD,INVOICE,Materials
Housing & Regeneration Directorate,05-Feb-24,"5,640.00",Tunstall Healthcare (UK) Ltd,INVOICE,Equipment
Resources Directorate,05-Feb-24,600.00,Veristat Limited,INVOICE,Consultants Fees
Chief Executives Directorate,05-Feb-24,"48,251.12",Wandsworth BID,INVOICE,Wandsworth BID
Children's Services Directorate,06-Feb-24,"2,272.00", Sport And Health Academy Limi,INVOICE,Grants to Voluntary Orgs
Adult Social Services Directorate,06-Feb-24,529.20,247 TRANSPORT SOLUTIONS LTD,INVOICE,Transport Hire & Leasing Costs
Children's Services Directorate,06-Feb-24,"11,050.00",Aaron Barbour Consultancy Ltd,INVOICE,Consultants Fees
Adult Social Services Directorate,06-Feb-24,"1,814.32",Access UK Ltd,INVOICE,Equipment
Environment & Community Services Directorate,06-Feb-24,"2,049.13",ALLSTAR BUSINESS SOLUTIONS LTD,INVOICE,Payments To Sub-Contractors
Environment & Community Services Directorate,06-Feb-24,"7,266.00",AMETHYST HORTICULTURE LTD,INVOICE,Equipment
Housing & Regeneration Directorate,06-Feb-24,"7,300.80",ARGOS BUSINESS SOLUTIONS,INVOICE,Food & Consumables
Adult Social Services Directorate,06-Feb-24,"7,069.68",ASPENS ENTERPRISES Ltd,INVOICE,External Residential Care
Adult Social Services Directorate,06-Feb-24,"4,567.46",Baltimore Consulting Ltd,INVOICE,Recruitment Costs
Chief Executives Directorate,06-Feb-24,"2,407.20",BAY MEDIA LTD,INVOICE,General Contract Work
Chief Executives Directorate,06-Feb-24,"1,520.00",Better Days Inspirational CIC,INVOICE,Project Work
Housing & Regeneration Directorate,06-Feb-24,"2,300.00",Bond Turner,INVOICE,Legal & Court Fees 
Capital Expenditure,06-Feb-24,"14,625.00",BPTW Partnership,INVOICE,CAPEXP Architects
Environment & Community Services Directorate,06-Feb-24,"1,716.00",BROOKSON ENGINEERING (5618i) L,INVOICE,Materials
Environment & Community Services Directorate,06-Feb-24,"8,686.19",BROWNING JONES & MORRIS LTD,INVOICE,Building Works Stores
Environment & Community Services Directorate,06-Feb-24,501.54,BROXAP LTD,INVOICE,Materials
Environment & Community Services Directorate,06-Feb-24,"1,426.80",CANNONS MSA LTD,INVOICE,Materials
Environment & Community Services Directorate,06-Feb-24,"3,562.99",Cappagh Public Works Ltd,INVOICE,Materials
Environment & Community Services Directorate,06-Feb-24,"2,173.53",CDR ELECTRICAL WHOLESALERS LTD,INVOICE,Building Works Stores
Resources Directorate,06-Feb-24,"1,058.75",CFH Docmail Ltd,INVOICE,Materials
Environment & Community Services Directorate,06-Feb-24,"1,533.60",CHRISTIE GLASS LTD,INVOICE,Materials
Chief Executives Directorate,06-Feb-24,"1,737.87",CHUBB FIRE & SECURITY LTD,INVOICE,Miscellaneous Expenses
Resources Directorate,06-Feb-24,"22,946.43",City Of London (London Council,INVOICE,Legal & Court Fees 
Children's Services Directorate,06-Feb-24,"4,040.00",Connaught House School,INVOICE,Independent Fees
Children's Services Directorate,06-Feb-24,"1,763.28",CORAM ACADEMY LIMITED,INVOICE,Subscriptions
Environment & Community Services Directorate,06-Feb-24,"10,225.13",COSTA CIVIL ENGINEERING,INVOICE,Payments To Sub-Contractors
Environment & Community Services Directorate,06-Feb-24,"1,050.36",CROWN PAINTS LIMITED,INVOICE,Building Works Stores
Environment & Community Services Directorate,06-Feb-24,600.00,DCA Monisyst Ltd,INVOICE,Payments To Sub-Contractors
Housing & Regeneration Directorate,06-Feb-24,"4,225.44",DELTA FACILITIES LTD,INVOICE,Electrical Smaller Contracts
Chief Executives Directorate,06-Feb-24,810.00,Design JD LTD,INVOICE,Consultants Fees
Children's Services Directorate,06-Feb-24,"4,040.00",Donhead Preparatory School,INVOICE,Independent Fees
Environment & Community Services Directorate,06-Feb-24,"8,268.58",ELECTRIC CENTRE,INVOICE,Building Works Stores
Capital Expenditure,06-Feb-24,"9,120.00",Environmental Services Design ,INVOICE,CAPEXP Professional Fees
Adult Social Services Directorate,06-Feb-24,"4,145.00",EVERSHED BROS LTD,INVOICE,APC - Funerals
Environment & Community Services Directorate,06-Feb-24,"6,278.61",F M Conway Limited,INVOICE,Materials
Adult Social Services Directorate,06-Feb-24,"20,715.68",FRONTIER SUPPORT SERVICES LTD,INVOICE,Supported Living
Children's Services Directorate,06-Feb-24,"1,261.70",GL EDUCATION GROUP LIMITED,INVOICE,Materials
Capital Expenditure,06-Feb-24,"190,828.11",H A MARKS LIMITED,INVOICE,CAPEXP Construction Work
Adult Social Services Directorate,06-Feb-24,"4,511.08",HAIL,INVOICE,External Outreach
Children's Services Directorate,06-Feb-24,"1,848.34",HANNE & CO SOLICITORS,INVOICE,APC - Other Cla Services
Children's Services Directorate,06-Feb-24,"14,945.30",HARRISON ALLEN EDUCATIONAL SER,INVOICE,Equipment
Environment & Community Services Directorate,06-Feb-24,"16,845.30",Hays Specialist Recruitment Gr,INVOICE,Materials
Environment & Community Services Directorate,06-Feb-24,"1,624.19",HEATING PLUMBING SUPPLIES,INVOICE,Materials
Housing & Regeneration Directorate,06-Feb-24,"31,955.68",HILTON ABBEY LTD,INVOICE,External Decs
Environment & Community Services Directorate,06-Feb-24,800.60,Hydraulic Solutions Ltd T/A,INVOICE,Payments To Sub-Contractors
Children's Services Directorate,06-Feb-24,"38,400.00",Imosphere Ltd,INVOICE,Network developments
Housing & Regeneration Directorate,06-Feb-24,960.00,JJ Disney Limited,INVOICE,Training
Environment & Community Services Directorate,06-Feb-24,"6,306.00",KC SERVICES GROUP LTD,INVOICE,Payments To Sub-Contractors
Children's Services Directorate,06-Feb-24,"2,512.50",KIDS,INVOICE,Preventing Accom
Environment & Community Services Directorate,06-Feb-24,"35,908.20",KPS Contractors Ltd,INVOICE,Arboricultural Contract
Environment & Community Services Directorate,06-Feb-24,"4,872.00",Krispar Repairs and Maintenanc,INVOICE,Building Works Stores
Children's Services Directorate,06-Feb-24,"5,325.00",Latymer Foundation,INVOICE,Independent Fees
Environment & Community Services Directorate,06-Feb-24,"1,770.66",LAWSONS (WHETSTONE) LTD,INVOICE,Materials
Housing & Regeneration Directorate,06-Feb-24,"1,426.93",LCS,INVOICE,Energy - Electricity
Capital Expenditure,06-Feb-24,"18,673.20",LEVITT BERNSTEIN ASSOCIATES LT,INVOICE,CAPEXP Architects
Environment & Community Services Directorate,06-Feb-24,"1,029.79",LONDON CONCRETE LTD,INVOICE,Materials
Adult Social Services Directorate,06-Feb-24,"57,570.92",LONDON HOMECARE LTD,INVOICE,Extra Care Homecare
Environment & Community Services Directorate,06-Feb-24,747.36,LORDS - GEORGE LINES,INVOICE,Building Works Stores
Environment & Community Services Directorate,06-Feb-24,"7,246.08",MARSHALLS MONO LTD,INVOICE,Building Works Stores
Capital Expenditure,06-Feb-24,"2,520.00",Martin Arnold Ltd,INVOICE,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,06-Feb-24,"14,987.31",MARWOOD ELECTRICAL COMPANY LTD,INVOICE,Building Works Stores
Adult Social Services Directorate,06-Feb-24,"4,322.88",Medisort Ltd,INVOICE,Materials
Adult Social Services Directorate,06-Feb-24,"26,400.00",MMCG 2 LTD,INVOICE,External Nursing Respite Care
Resources Directorate,06-Feb-24,"1,260.00",NEC Software Solutions UK Ltd,INVOICE,Software Maintenance
Capital Expenditure,06-Feb-24,"2,625.00",NHS Property Services Limited,INVOICE,CAPEXP Disposal Costs
Adult Social Services Directorate,06-Feb-24,"5,065.44",NonStop Consulting Ltd,INVOICE,Agency Staff
Adult Social Services Directorate,06-Feb-24,"9,855.66",NonStop Consulting Ltd,INVOICE,Agency Staff
Adult Social Services Directorate,06-Feb-24,"1,650.00",Ontime Hire Ltd,INVOICE,Transport Hire & Leasing Costs
Children's Services Directorate,06-Feb-24,612.17,OWNLIFE LIMITED,INVOICE,Subsistance
Children's Services Directorate,06-Feb-24,"4,642.21",PANGEA SUPPORT SERVICES LTD,INVOICE,External Lodgings
Children's Services Directorate,06-Feb-24,"5,916.00",PANORAMIC ASSOCIATES LTD,INVOICE,Agency Staff
Resources Directorate,06-Feb-24,"18,000.00",PENNA PLC,INVOICE,Recruitment Costs
Capital Expenditure,06-Feb-24,"2,490.61",PLAYDALE PLAYGROUNDS LTD,INVOICE,CAPEXP Construction Work
Capital Expenditure,06-Feb-24,"25,080.00",Pollard Thomas Edwards,INVOICE,CAPEXP Architects
Environment & Community Services Directorate,06-Feb-24,612.00,Portal Plan Quest Ltd,INVOICE,Planning Application Fees
Children's Services Directorate,06-Feb-24,"2,107.20",PORTMASTER LTD T/A CAPITAL CAR,INVOICE,Transport Hire & Leasing Costs
Capital Expenditure,06-Feb-24,"37,800.00",Price & Myers,INVOICE,CAPEXP Professional Fees
Capital Expenditure,06-Feb-24,"27,495.00",PROJECT CENTRE Ltd,INVOICE,CAPEXP Other Building Reltd Wk
