company,coded supplier,Date,Directorate Description,Directorate Area,System Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,6,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,7,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,8,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,9,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,10,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,11,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,12,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,13,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,14,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,15,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,16,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,17,-498.28
CU,DP4974591,20/12/2024,ADULT SOCIAL CARE & HOUSING,OPERATIONS                    ,521477,DIRECT PAYMENTS TO SERVICE USE,Revenue,18,-498.28
