Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Transaction Reference,Expenditure Description,Type of Expenditure,Line Number,Line Amount
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327763,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880984,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327764,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880985,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327766,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880986,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327767,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880987,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327774,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880988,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327977,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880989,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327982,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880990,CONTRACT HIRE OF VEHICLES,Revenue,1,372.53
CU,TS34085127,KINTO UK LIMITED,14/05/2024,327985,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880991,CONTRACT HIRE OF VEHICLES,Revenue,1,372.53
CU,TS34085127,KINTO UK LIMITED,15/05/2024,332395,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,2880963,CONTRACT HIRE OF VEHICLES,Revenue,1,"6,877.50"
CU,TS34085127,KINTO UK LIMITED,15/05/2024,332399,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880971,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34085127,KINTO UK LIMITED,15/05/2024,332403,"PLACE, SUST GROWTH & TRANSPORT",HIGHWAYS & TRANSPORT          ,2880979,CONTRACT HIRE OF VEHICLES,Revenue,1,599.02
CU,TS34464207,SCHOLASTIC LTD,13/05/2024,327558,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,1280326/FTA,EDUC STATIONERY & MATERIALS,Revenue,1,"1,319.30"
CU,TS35212539,BRITTON-HILLARY LTD,03/05/2024,322714,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-8788,CLEANING SERVICES,Revenue,1,755.37
CU,TS35212539,BRITTON-HILLARY LTD,09/05/2024,325440,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-8787,CLEANING SERVICES,Revenue,1,"1,996.92"
CU,TS35212539,BRITTON-HILLARY LTD,13/05/2024,327602,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-8793,CLEANING SERVICES,Revenue,1,"2,088.00"
CU,TS35212539,BRITTON-HILLARY LTD,13/05/2024,327716,RESOURCES  ,ASSETS & FLEET                ,INV-8789,CLEANING SERVICES,Revenue,1,499.24
CU,TS35212539,BRITTON-HILLARY LTD,13/05/2024,327717,RESOURCES  ,ASSETS & FLEET                ,INV-8790,CLEANING SERVICES,Revenue,1,"1,727.99"
CU,TS35212539,BRITTON-HILLARY LTD,13/05/2024,327718,RESOURCES  ,ASSETS & FLEET                ,INV-8792,CLEANING SERVICES,Revenue,1,"1,813.87"
CU,TS35212539,BRITTON-HILLARY LTD,29/05/2024,342641,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-8888,CLEANING SERVICES,Revenue,1,755.37
CU,TS35212539,BRITTON-HILLARY LTD,29/05/2024,342651,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-8886,CLEANING SERVICES,Revenue,1,"1,996.92"
CU,TS35230791,T & S AIR CONDITIONING LTD,01/05/2024,320868,RESOURCES  ,ASSETS & FLEET                ,SI-2730,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,285.00
CU,TS35230791,T & S AIR CONDITIONING LTD,01/05/2024,320869,RESOURCES  ,ASSETS & FLEET                ,SI-2731,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,262.50
CU,TS35230791,T & S AIR CONDITIONING LTD,02/05/2024,321644,RESOURCES  ,ASSETS & FLEET                ,SI-2594,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,560.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,144.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,2,76.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,3,74.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,4,82.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,5,144.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,6,72.00
CU,TS35230791,T & S AIR CONDITIONING LTD,30/05/2024,343450,RESOURCES  ,ASSETS & FLEET                ,SI-2900,CONTRACTUAL PAYMENTS (MAIN),Revenue,7,72.00
CU,TS35235003,KERNOCK PARK PLANTS,30/05/2024,343728,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,137429,PURCH OP TOOLS & MATLS,Revenue,1,522.24
CU,TS35235003,KERNOCK PARK PLANTS,30/05/2024,343728,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,137429,PURCH OP TOOLS & MATLS,Revenue,2,28.42
CU,TS35706747,GILSLAND CE PRIMARY SCHOOL,29/05/2024,341349,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",3&4 YR 2ND SUM24,GRANT PAYMENTS,Revenue,1,"1,557.60"
CU,TS35899095,COMMUNITY FOSTER CARE LTD,07/05/2024,323184,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,INV-1693,INDEPENDENT FOSTER PLACEMENTS,Revenue,1,"8,542.67"
CU,TS35918751,HARTLEPOOL BOROUGH COUNCIL,15/05/2024,332401,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",0040468511,EDUCSPECIAL NEEDS COSTS,Revenue,1,"17,807.00"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340601,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL262,WASTE CONTRACT GAIN-SHARE COST,Revenue,1,"997,678.03"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,PFI UNITARY CHARGE,Revenue,1,"2,353,097.71"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,LANDFILL MAIN CONTRACT FEES,Revenue,2,"507,962.45"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,DISPOSAL OF ITEMS,Revenue,3,"224,076.38"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,BUSINESS / NON-DOMESTIC RATES,Revenue,4,"33,133.10"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,GENERAL HIRE OF MOBILE PLANT,Revenue,5,608.00
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,LANDFILL MAIN CONTRACT FEES,Revenue,6,"3,915.30"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,LANDFILL MAIN CONTRACT FEES,Revenue,7,"1,697.56"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,GENERAL HIRE OF MOBILE PLANT,Revenue,8,930.00
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,DISPOSAL OF ITEMS,Revenue,9,"54,723.26"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,MISC SUPPLIES & SRVCS,Revenue,10,300.77
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,DISPOSAL OF ITEMS,Revenue,11,253.46
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,DISPOSAL OF ITEMS,Revenue,12,294.25
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,DISPOSAL OF ITEMS,Revenue,13,"289,374.77"
CU,TS36019839,RENEWI CUMBRIA LIMITED,28/05/2024,340603,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,SCL265,PERFORMANCE DEDUCTIONS,Revenue,14,-461.23
CU,TS36109695,CARE QUALITY COMMISSION,01/05/2024,320854,ADULT SOCIAL CARE & HOUSING,SERVICE PROVISION             ,43527388,EXPERT FEES (EXCL LEGAL),Revenue,1,"58,557.00"
CU,TS36254307,BASSENTHWAITE SCHOOL,29/05/2024,341350,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",3&4 YR 2ND SUM24,GRANT PAYMENTS,Revenue,1,"1,921.49"
CU,TS36491583,CUMBRIA WILDFLOWERS,13/05/2024,327566,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,1188,GROUNDS MAINTENANCE,Revenue,1,260.00
CU,TS36575823,IAN DOUGLAS STORYTELLER,21/05/2024,335891,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,193,EDUC- MUSIC SERVICE,Revenue,1,"1,000.00"
CU,TS36623559,ATKINSON COACH HIRE LTD,02/05/2024,321418,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",24/14,HOME TO SCHOOL/COLLEGE,Revenue,1,"1,906.08"
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,CASUAL HIRE-PREMISES/VENUES,Revenue,1,175.00
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,CASUAL HIRE-PREMISES/VENUES,Revenue,2,175.00
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,3,32.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,4,32.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,5,83.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,6,32.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,7,32.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,8,32.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,9,83.40
CU,TS36851007,ENERGUS,10/05/2024,326796,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SI-12457,MISC CATERING SUPPLIES,Revenue,10,32.40
CU,TS36863643,ENGLISH LAKES ICE CREAM,01/05/2024,319163,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,218628,GENERAL FOOD,Revenue,1,737.49
CU,TS36863643,ENGLISH LAKES ICE CREAM,03/05/2024,322556,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,218708,GENERAL FOOD,Revenue,1,110.34
CU,TS36863643,ENGLISH LAKES ICE CREAM,03/05/2024,322556,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,218708,GENERAL FOOD,Revenue,2,168.00
CU,TS36863643,ENGLISH LAKES ICE CREAM,09/05/2024,325373,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,218914,GENERAL FOOD,Revenue,1,39.44
CU,TS36863643,ENGLISH LAKES ICE CREAM,09/05/2024,325373,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,218914,GENERAL FOOD,Revenue,2,564.18
CU,TS36863643,ENGLISH LAKES ICE CREAM,17/05/2024,334048,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,219133,GENERAL FOOD,Revenue,1,15.45
CU,TS36863643,ENGLISH LAKES ICE CREAM,17/05/2024,334048,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,219133,GENERAL FOOD,Revenue,2,949.48
CU,TS36863643,ENGLISH LAKES ICE CREAM,23/05/2024,338482,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,219383,GENERAL FOOD,Revenue,1,205.23
CU,TS36863643,ENGLISH LAKES ICE CREAM,23/05/2024,338482,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,219383,GENERAL FOOD,Revenue,2,960.39
CU,TS36938055,PARTRIDGE AND PRINT LTD,02/05/2024,321659,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,190079,OTHR PUBLICATIONS,Revenue,1,540.00
CU,TS36938055,PARTRIDGE AND PRINT LTD,02/05/2024,321659,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,190079,POSTAGE,Revenue,2,27.75
CU,TS36956307,AQA,21/05/2024,335645,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CI-1046752,EXAM FEES SCHOOLS,Revenue,1,436.80
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,1,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,2,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,3,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,4,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,5,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,6,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,7,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,8,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,9,479.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323111,RESOURCES  ,ASSETS & FLEET                ,INV-3014,FOOTWAYS AND CYCLEWAYS,Revenue,10,351.00
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323245,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-3028,GROUNDS MAINTENANCE,Revenue,1,"1,562.00"
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,07/05/2024,323245,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-3028,GROUNDS MAINTENANCE,Revenue,2,"1,931.00"
CU,TS37166907,EVANS AGRICULTURAL CONTRACTORS LTD,15/05/2024,332132,"PLACE, SUST GROWTH & TRANSPORT",NEIGHBOURHOODS                ,INV-3032,FOOTWAYS AND CYCLEWAYS,Revenue,1,585.00
CU,TS37479999,MUSIC MAKERS,16/05/2024,333172,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,MM093,EDUC VISITS,Revenue,1,"1,152.00"
CU,TS37479999,MUSIC MAKERS,16/05/2024,333172,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,MM093,EDUC VISITS,Revenue,2,240.00
CU,TS37575471,WHITEHAVEN GOLF CLUB,30/05/2024,343735,PUBLIC HEALTH & COMMUNITIES,PUBLIC HEALTH AND PROTECTION  ,D0000003318,GRANT PAYMENTS,Revenue,1,360.00
CU,TS38116011,ACTIVE ARK LTD,28/05/2024,340479,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,ADICS555312MAY24,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"1,845.24"
CU,TS38116011,ACTIVE ARK LTD,28/05/2024,340480,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,HTXM428672MAY24,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"21,508.93"
CU,TS38116011,ACTIVE ARK LTD,28/05/2024,340481,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,KDXM437639MAY24,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"1,845.24"
CU,TS38116011,ACTIVE ARK LTD,28/05/2024,340482,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,MHXN452380MAY24,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"25,854.17"
CU,TS38116011,ACTIVE ARK LTD,28/05/2024,340483,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,MTXM428673MAY24,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"21,508.93"
CU,TS38141283,POST OFFICE LTD,15/02/2024,252752,RESOURCES  ,CUSTOMER SOLUTIONS            ,1000/90066654,GRANT PAYMENTS,Revenue,1,683.09
CU,TS38141283,POST OFFICE LTD,18/03/2024,280131,RESOURCES  ,CUSTOMER SOLUTIONS            ,1000/90066988,GRANT PAYMENTS,Revenue,1,285.37
CU,TS38141283,POST OFFICE LTD,13/05/2024,327469,RESOURCES  ,CUSTOMER SOLUTIONS            ,CUMBRLND065CMAY,GRANT PAYMENTS,Revenue,1,"24,999.00"
CU,TS38141283,POST OFFICE LTD,21/05/2024,335652,CHILDREN AND FAMILY WELLBEING,CHILDREN & FAMILIES           ,1000/90067613,OTHR AGENCY SERVICES,Revenue,1,"1,001.50"
CU,TS38141283,POST OFFICE LTD,29/05/2024,341257,PUBLIC HEALTH & COMMUNITIES,COMMUNITIES & LOCALITIES      ,ALLPAY-CU-210,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"20,000.00"
CU,TS38336439,WIGTON GROUP MEDICAL PRACTICE,13/05/2024,327331,PUBLIC HEALTH & COMMUNITIES,PUBLIC HEALTH AND PROTECTION  ,H CHECK Q4-23/24,JOINT-USER AGREEMENT PAYMENTS,Revenue,1,"1,650.00"
CU,TS38336439,WIGTON GROUP MEDICAL PRACTICE,13/05/2024,327332,PUBLIC HEALTH & COMMUNITIES,PUBLIC HEALTH AND PROTECTION  ,IUCD Q4-23/24,JOINT-USER AGREEMENT PAYMENTS,Revenue,1,722.25
CU,TS38336439,WIGTON GROUP MEDICAL PRACTICE,13/05/2024,327334,PUBLIC HEALTH & COMMUNITIES,PUBLIC HEALTH AND PROTECTION  ,STI TIER 1 Q4-23,JOINT-USER AGREEMENT PAYMENTS,Revenue,1,286.14
CU,TS38413659,CULLIGAN (UK) LIMITED,01/05/2024,319173,RESOURCES  ,ASSETS & FLEET                ,CD-243080163,WATER/VENDING MACHINE SUPPLIES,Revenue,1,380.60
CU,TS38413659,CULLIGAN (UK) LIMITED,01/05/2024,319177,RESOURCES  ,ASSETS & FLEET                ,CD-243080166,WATER/VENDING MACHINE SUPPLIES,Revenue,1,380.60
CU,TS38413659,CULLIGAN (UK) LIMITED,01/05/2024,319199,RESOURCES  ,ASSETS & FLEET                ,CD-223861914,WATER/VENDING MACHINE SUPPLIES,Revenue,1,380.60
CU,TS38521767,TRAINRITE LTD,09/05/2024,326126,"PLACE, SUST GROWTH & TRANSPORT",CLIMATE & WASTE               ,INV-2197,Other Shared Service Costs,Revenue,1,590.00
CU,TS38528787,SPECSAVERS OPTICAL SUPERSTORES LTD,09/05/2024,326145,RESOURCES  ,ASSETS & FLEET                ,388125,OTH EMPLOYEE COSTS,Revenue,1,"1,020.00"
CU,TS38650935,HOWGILL FAMILY CENTRE,21/05/2024,335103,ACCOUNTABLE BODIES,,CCFL120-05,GRANT PAYMENTS,Revenue,1,"2,440.56"
CU,TS38650935,HOWGILL FAMILY CENTRE,29/05/2024,341351,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",3&4 2ND SUM24CM,GRANT PAYMENTS,Revenue,1,"15,895.45"
CU,TS38650935,HOWGILL FAMILY CENTRE,29/05/2024,341352,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",3&4 2ND SUM24CS,GRANT PAYMENTS,Revenue,1,"1,988.47"
CU,TS38650935,HOWGILL FAMILY CENTRE,29/05/2024,341353,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",3&4 2ND SUM24KLS,GRANT PAYMENTS,Revenue,1,653.21
CU,TS38650935,HOWGILL FAMILY CENTRE,30/05/2024,343429,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SUM 24 DAF - DP,GRANT PAYMENTS,Revenue,1,910.00
CU,TS38650935,HOWGILL FAMILY CENTRE,30/05/2024,343430,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SUM 24 DAF - FR,GRANT PAYMENTS,Revenue,1,910.00
CU,TS38650935,HOWGILL FAMILY CENTRE,30/05/2024,343431,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SUM 24 DAF - MM,GRANT PAYMENTS,Revenue,1,910.00
CU,TS38650935,HOWGILL FAMILY CENTRE,30/05/2024,343432,CHILDREN AND FAMILY WELLBEING,"SEND, EDUCATION & INCLUSION   ",SUM 24 DAF - RB,GRANT PAYMENTS,Revenue,1,910.00
CU,TS38869959,JOHN DAVIDSON PIPES LTD,15/05/2024,332176,CAPITAL PROGRAMME,CAPITAL PROG-ECONOMY&HIGHWAYS ,03/12283326,HIGHWAYS: MATERIALS,Capital,1,270.75
CU,TS39438579,PAUL JOHNSTON UNDERTAKER,13/05/2024,327431,RESOURCES  ,CHIEF LEGAL OFFICER           ,01050524,BODY REMOVAL UNDERTAKERS FEES,Revenue,1,"2,000.00"
CU,TS39438579,PAUL JOHNSTON UNDERTAKER,13/05/2024,327517,RESOURCES  ,CHIEF LEGAL OFFICER           ,21300424,BODY REMOVAL UNDERTAKERS FEES,Revenue,1,"2,520.00"
CU,TS39438579,PAUL JOHNSTON UNDERTAKER,15/05/2024,332182,RESOURCES  ,CHIEF LEGAL OFFICER           ,06120524,BODY REMOVAL UNDERTAKERS FEES,Revenue,1,"1,680.00"
CU,TS39438579,PAUL JOHNSTON UNDERTAKER,21/05/2024,335689,RESOURCES  ,CHIEF LEGAL OFFICER           ,13190524,BODY REMOVAL UNDERTAKERS FEES,Revenue,1,"1,680.00"
CU,TS39497547,CITIZENS ADVICE CARLISLE AND EDEN,16/05/2024,333586,PUBLIC HEALTH & COMMUNITIES,PUBLIC HEALTH AND PROTECTION  ,1 09/05/24,JOINT-USER AGREEMENT PAYMENTS,Revenue,1,"2,000.00"
CU,TS39534051,HUMLY,02/05/2024,321442,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,60014,AGENCY STAFF,Revenue,1,559.63
CU,TS39534051,HUMLY,02/05/2024,321444,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0154,AGENCY STAFF,Revenue,1,542.12
CU,TS39534051,HUMLY,03/05/2024,322187,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0179,AGENCY STAFF,Revenue,1,567.45
CU,TS39534051,HUMLY,07/05/2024,323038,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0137,AGENCY STAFF,Revenue,1,"1,222.00"
CU,TS39534051,HUMLY,15/05/2024,332041,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0343,AGENCY STAFF,Revenue,1,406.59
CU,TS39534051,HUMLY,16/05/2024,333075,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0333,AGENCY STAFF,Revenue,1,315.00
CU,TS39534051,HUMLY,16/05/2024,333101,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0144,AGENCY STAFF,Revenue,1,576.67
CU,TS39534051,HUMLY,16/05/2024,333134,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0335,AGENCY STAFF,Revenue,1,500.00
CU,TS39534051,HUMLY,16/05/2024,333187,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,INV-0253,AGENCY STAFF,Revenue,1,445.00
