Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name 
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,326.31 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,326.31 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,326.31 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,326.31 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,138.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,138.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,138.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,058.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,980.48 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,904.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,796.38 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,668.64 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,199.80 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,199.80 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,199.80 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,199.80 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,281.56 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,710.32 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,809.86 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,754.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,754.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,194.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,194.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,194.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,194.40 ",Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,838.58 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,699.04 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,699.04 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,699.04 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,699.04 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,620.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,620.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,620.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,620.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,907.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,907.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,907.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,907.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,947.24 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,864.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,864.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,864.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,864.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,780.08 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,610.50 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,885.22 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,09/04/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,15/04/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,23/04/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,01/05/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,02/05/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,13/05/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,20/05/2024,517.19 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,760.44 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,04/04/2024,554.48 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,26/04/2024,554.48 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,26/04/2024,"1,177.12 ",Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,30/04/2024,693.10 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,08/05/2024,693.10 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,15/05/2024,554.48 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,21/05/2024,693.10 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,29/05/2024,693.10 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,24/06/2024,611.43 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,24/06/2024,573.80 ,Revenue,REDACT PERSONAL DATA
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,26/06/2024,573.80 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,576.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,576.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,576.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,576.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,340.24 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,340.24 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,340.24 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,340.24 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,058.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,058.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,058.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,058.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,002.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,002.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,002.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,002.96 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,134.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,134.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,134.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,134.00 ",Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6147000,Expenses Non Staff,14/05/2024,550.00 ,Revenue,REDACT PERSONAL DATA
Resources Residential & Fostering,Children's Care,6147000,Expenses Non Staff,24/05/2024,550.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"3,566.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"3,566.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"3,566.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"3,566.08 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,784.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,784.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,784.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,784.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,225.84 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,225.84 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,225.84 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,225.84 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,458.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,458.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,458.68 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,458.68 ",Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,"2,569.73 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,821.87 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,821.87 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,821.87 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,821.87 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,04/06/2024,579.49 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,18/06/2024,558.86 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,504.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,504.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,504.44 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,504.44 ",Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,09/04/2024,632.08 ,Revenue,REDACT PERSONAL DATA
Family & Friends Allowances,Children's Care,6149000,Other supplies & services,24/05/2024,721.38 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"2,925.30 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"2,925.30 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"2,925.30 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"2,925.30 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,624.00 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,163.52 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,163.52 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,163.52 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,163.52 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,114.40 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,901.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,901.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,901.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,901.56 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,760.54 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,760.54 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,760.54 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,760.54 ,Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"5,322.18 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"5,322.18 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"5,154.10 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"5,154.10 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,393.00 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,03/04/2024,"1,170.12 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,30/04/2024,"1,170.12 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,29/05/2024,"1,170.12 ",Revenue,REDACT PERSONAL DATA
Purchasing,Adult Social Care,6157000,Partnership Payments,26/06/2024,"1,170.12 ",Revenue,REDACT PERSONAL DATA
