Service (T),Directorate (T),Expenditure Code/Type,Expenditure Code Type (T),Date,Amount,Revenue or Capital,Supplier Name
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/02/2025,"œ1,971.84",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/02/2025,"œ2,864.40",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/02/2025,œ824.80,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/02/2025,œ572.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/02/2025,œ806.28,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,10/02/2025,œ785.60,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ966.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,"œ2,458.40",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ945.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ702.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,17/02/2025,œ607.50,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,12/02/2025,œ665.28,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ780.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,"œ1,372.82",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,"œ1,585.38",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ808.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ680.00,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,"œ1,620.00",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,12/02/2025,"œ2,368.00",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,12/02/2025,"œ1,100.00",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,11/02/2025,œ567.09,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Integrated Transport Unit,Education & Partnerships,7131090,Call Off Home to School/College - Taxis,12/02/2025,"œ3,200.00",Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Substance Misuse,Public Health,6157000,Partnership Payments,13/02/2025,œ802.80,Revenue,MIDDLESBROUGH BOROUGH CARS LTD T/A BORO TAXIS
Cultural Services,Regeneration,6145140,"Professional, commission & membership fees",03/03/2025,"œ1,650.00",Revenue,Middlesbrough Circle of Magicians
SEN & Vulnerable Learners,Education & Partnerships,6145140,"Professional, commission & membership fees",24/01/2025,"-œ2,160.00",Revenue,MIDDLESBROUGH COLLEGE
SEN & Vulnerable Learners,Education & Partnerships,6145140,"Professional, commission & membership fees",13/01/2025,"œ6,480.00",Revenue,MIDDLESBROUGH COLLEGE
Specialist & Lifelong Services,Adult Social Care,6149000,Other supplies & services,31/03/2025,"œ1,052.95",Revenue,MIDDLESBROUGH COUNCIL
Highways & Transport,Environment & Community Services,6145000,Hired & Contracted Services,13/01/2025,"œ7,084.00",Revenue,MIDDLESBROUGH ENVIRONMENT CITY
Highways & Transport,Environment & Community Services,6116690,Exam & Course fees,17/01/2025,"œ10,574.00",Revenue,MIDDLESBROUGH ENVIRONMENT CITY
Commissioning,Finance,6147500,Grants to organisations,04/02/2025,"œ57,127.00",Revenue,MIDDLESBROUGH ENVIRONMENT CITY
Stronger Communities,Environment & Community Services,6147500,Grants to organisations,12/03/2025,"œ2,500.00",Revenue,MIDDLESBROUGH ENVIRONMENT CITY
Commissioning,Finance,6147500,Grants to organisations,21/03/2025,"œ2,000.00",Revenue,MIDDLESBROUGH ENVIRONMENT CITY
Commissioning,Finance,6147500,Grants to organisations,06/03/2025,"œ5,000.00",Revenue,MIDDLESBROUGH FOODBANK
Commissioning,Finance,6147500,Grants to organisations,07/03/2025,"œ10,000.00",Revenue,MIDDLESBROUGH FOODBANK
Marketing & Communications,Regeneration,6144000,Advertising,28/01/2025,"œ3,000.00",Revenue,MIDDLESBROUGH FOOTBALL CLUB
Commissioning,Finance,6144830,Hire of Rooms,30/01/2025,œ630.00,Revenue,MIDDLESBROUGH FOOTBALL CLUB
Integrated Transport Unit,Education & Partnerships,6130725,Other transport costs,19/02/2025,œ595.00,Revenue,MIDDLESBROUGH FOOTBALL CLUB
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,14/03/2025,"œ1,666.67",Revenue,MIDDLESBROUGH FOOTBALL CLUB
Marketing & Communications,Regeneration,6144000,Advertising,17/03/2025,œ575.00,Revenue,MIDDLESBROUGH FOOTBALL CLUB
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ51,685.22",Revenue,Middlesbrough Grange Care Home
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ2,922.55",Revenue,Middlesbrough Grange Care Home
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ53,470.28",Revenue,Middlesbrough Grange Care Home
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ3,147.36",Revenue,Middlesbrough Grange Care Home
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ53,987.05",Revenue,Middlesbrough Grange Care Home
Stronger Communities,Environment & Community Services,6147500,Grants to organisations,12/03/2025,"œ40,730.00",Revenue,Middlesbrough Mela CIC
Specialist & Lifelong Services,Adult Social Care,6145140,"Professional, commission & membership fees",20/01/2025,œ743.96,Revenue,MIDDLESBROUGH SOCIAL SERVICES
Specialist & Lifelong Services,Adult Social Care,6145140,"Professional, commission & membership fees",24/02/2025,œ982.00,Revenue,MIDDLESBROUGH SOCIAL SERVICES
Commissioning,Finance,6147500,Grants to organisations,12/02/2025,"œ1,000.00",Revenue,MIDDLESBROUGH SPORTABILITY CLUB
Stronger Communities,Environment & Community Services,6147500,Grants to organisations,13/03/2025,"œ1,000.00",Revenue,MIDDLESBROUGH SPORTABILITY CLUB
Commissioning,Finance,6147500,Grants to organisations,14/03/2025,"œ6,300.00",Revenue,MIDDLESBROUGH SPORTABILITY CLUB
Substance Misuse,Public Health,6157000,Partnership Payments,20/03/2025,"œ9,700.00",Revenue,MIDDLESBROUGH VOLUNTARY DEVELOPMENT AGENCY
Commissioning,Finance,6147500,Grants to organisations,21/03/2025,"œ80,300.00",Revenue,MIDDLESBROUGH VOLUNTARY DEVELOPMENT AGENCY
"Prevention, Provider & Support Services",Adult Social Care,6157000,Partnership Payments,31/03/2025,"œ12,500.00",Revenue,MIDDLESBROUGH VOLUNTARY DEVELOPMENT AGENCY
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,30/01/2025,"œ6,285.00",Revenue,MIDS AUTO SERVICES LTD
Access & Safeguarding,Adult Social Care,7157000,Call Off Partnership Payments,10/02/2025,"œ17,094.00",Revenue,MIG Property Management
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,04/01/2025,"œ28,786.00",Revenue,MIG Property Management
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,04/02/2025,"œ35,447.00",Revenue,MIG Property Management
Access & Safeguarding,Adult Social Care,6157000,Partnership Payments,04/03/2025,"œ14,800.50",Revenue,MIG Property Management
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ25,201.16",Revenue,Milewood Healthcare Ltd - Alexandra House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ25,201.16",Revenue,Milewood Healthcare Ltd - Alexandra House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ29,579.91",Revenue,Milewood Healthcare Ltd - Alexandra House
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ24,508.12",Revenue,Milewood Healthcare Ltd - Ash Tree House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ24,508.12",Revenue,Milewood Healthcare Ltd - Ash Tree House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ24,508.12",Revenue,Milewood Healthcare Ltd - Ash Tree House
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ21,329.20",Revenue,Milewood Healthcare Ltd - Beechwood House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ21,329.20",Revenue,Milewood Healthcare Ltd - Beechwood House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ21,329.20",Revenue,Milewood Healthcare Ltd - Beechwood House
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ13,861.29",Revenue,Milewood Healthcare Ltd - Caedmon House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ7,807.60",Revenue,Milewood Healthcare Ltd - Caedmon House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ7,807.60",Revenue,Milewood Healthcare Ltd - Caedmon House
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ41,361.40",Revenue,Milewood Healthcare Ltd - Glenthorne Court
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ46,515.80",Revenue,Milewood Healthcare Ltd - Glenthorne Court
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ44,241.80",Revenue,Milewood Healthcare Ltd - Glenthorne Court
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ24,580.60",Revenue,Milewood Healthcare Ltd - Hudson House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ24,580.60",Revenue,Milewood Healthcare Ltd - Hudson House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ24,580.60",Revenue,Milewood Healthcare Ltd - Hudson House
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ7,888.84",Revenue,Milewood Healthcare Ltd - Redfern House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ7,888.84",Revenue,Milewood Healthcare Ltd - Redfern House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ7,888.84",Revenue,Milewood Healthcare Ltd - Redfern House
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ17,410.08",Revenue,Milewood Healthcare Ltd - Vincent House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ17,410.08",Revenue,Milewood Healthcare Ltd - Vincent House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ17,410.08",Revenue,Milewood Healthcare Ltd - Vincent House
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,10/02/2025,œ718.50,Revenue,MINNOWS CHILDRENS DAY NURSERY
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,10/02/2025,œ574.80,Revenue,MINNOWS CHILDRENS DAY NURSERY
Safeguarding & Care Planning,Children's Care,7149000,Call Off Other supplies & services,10/02/2025,œ574.80,Revenue,MINNOWS CHILDRENS DAY NURSERY
Purchasing,Adult Social Care,6157000,Partnership Payments,22/01/2025,"œ2,259.60",Revenue,Minster Care Management Ltd T/A Sovereign House
Purchasing,Adult Social Care,6157000,Partnership Payments,19/02/2025,"œ2,259.60",Revenue,Minster Care Management Ltd T/A Sovereign House
Purchasing,Adult Social Care,6157000,Partnership Payments,18/03/2025,"œ2,259.60",Revenue,Minster Care Management Ltd T/A Sovereign House
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),08/01/2025,œ776.16,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),08/01/2025,œ619.36,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),13/01/2025,"œ1,373.40",Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),29/01/2025,œ619.36,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),29/01/2025,œ776.16,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),29/01/2025,"œ1,373.40",Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),04/02/2025,#NAME?,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),05/02/2025,œ619.36,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),14/02/2025,"œ1,358.00",Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),21/02/2025,œ619.36,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),21/02/2025,œ776.16,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),11/03/2025,œ619.36,Revenue,MINSTER SELF DRIVE
Insurance Fund,Central Accounts & Trust Funds,6145020,Insurances General,19/03/2025,œ990.00,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),26/03/2025,œ619.36,Revenue,MINSTER SELF DRIVE
Highways Infrastructure & Fleet,Environment & Community Services,7131500,Call Off Hire of Transport (External),26/03/2025,œ776.16,Revenue,MINSTER SELF DRIVE
Property Services,Regeneration,6145000,Hired & Contracted Services,06/02/2025,œ680.00,Revenue,MK Services (York) Ltd
Highways Infrastructure & Fleet,Environment & Community Services,6140020,Equipment Purchase,09/01/2025,"œ6,573.00",Revenue,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6149001,Delivery costs,09/01/2025,œ15.00,Revenue,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6205050,Capital Other Fees,09/01/2025,œ496.33,Capital,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6140020,Equipment Purchase,09/01/2025,œ692.20,Revenue,MOBIUS NETWORKS LTD
Highways & Transport,Environment & Community Services,6205050,Capital Other Fees,09/01/2025,œ496.33,Capital,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6205050,Capital Other Fees,09/01/2025,œ496.33,Capital,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6140020,Equipment Purchase,14/02/2025,œ184.67,Revenue,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6205050,Capital Other Fees,14/02/2025,œ496.33,Capital,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6205050,Capital Other Fees,14/02/2025,œ496.33,Capital,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6140020,Equipment Purchase,18/03/2025,"œ1,226.53",Revenue,MOBIUS NETWORKS LTD
Highways Infrastructure & Fleet,Environment & Community Services,6205050,Capital Other Fees,18/03/2025,"œ1,488.99",Capital,MOBIUS NETWORKS LTD
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,06/03/2025,"œ4,030.00",Revenue,Modaxo Traffic Management UK LTD
Stronger Communities,Environment & Community Services,7149000,Call Off Other supplies & services,17/03/2025,"œ4,030.00",Revenue,Modaxo Traffic Management UK LTD
Highways & Transport,Environment & Community Services,7145000,Call Off Hired & Contracted Services,11/03/2025,œ522.54,Revenue,Modaxo Traffic Management UK LTD
Highways & Transport,Environment & Community Services,6205044,Capital Other Costs,21/03/2025,"œ19,794.71",Capital,Modaxo Traffic Management UK LTD
Stronger Communities,Environment & Community Services,6149000,Other supplies & services,27/03/2025,"œ11,530.00",Revenue,Modaxo Traffic Management UK LTD
Cultural Services,Regeneration,6146000,Computer Costs,21/01/2025,œ540.00,Revenue,MODES USERS ASSOCIATION
Finance & Investment,Finance,7145140,"Call Off Professional, commission & membership fees",07/01/2025,"œ1,250.00",Revenue,Moneywise Credit Union
Finance & Investment,Finance,7145140,"Call Off Professional, commission & membership fees",05/02/2025,"œ1,250.00",Revenue,Moneywise Credit Union
Finance & Investment,Finance,7145140,"Call Off Professional, commission & membership fees",04/03/2025,"œ1,250.00",Revenue,Moneywise Credit Union
Capital - Education - Achievement,Education & Partnerships,6206101,Capital Grants,24/03/2025,"œ24,000.00",Capital,MONTESSORI PRE-SCHOOL
"Prevention, Provider & Support Services",Adult Social Care,7140020,Call Off Equipment Purchase,09/01/2025,"œ3,973.80",Revenue,MORRIS & ALEXANDER LTD
Economic Growth & Infrastructure,Regeneration,7205055,Call Off Capital - Professional/Consultant Fees,07/01/2025,"œ7,793.29",Capital,MOSEDALE GILLATT ARCHITECTS LTD
Economic Growth & Infrastructure,Regeneration,7205055,Call Off Capital - Professional/Consultant Fees,07/01/2025,"œ1,440.00",Capital,MOSEDALE GILLATT ARCHITECTS LTD
