FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
20/10/2023,LEAVING CARE 18-21 (25) TEAM,AMZNMKTPLACE,173.68,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100069,LEAVING CARE 18-21 (
20/10/2023,WOODLANDS,KIRKLEES COUNCIL,3.6,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,KIRKLEES COUNCIL,100081,WOODLANDS
20/10/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,523.69,0,3615,TRAVELODGE,TRAVELODGE,103490,TEMP ACCOMMODAT TEAM
20/10/2023,ELM GROVE,OFSTED INTERNET,4675,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,OFSTED INTERNET,100078,RESIDENTIAL MANAGEME
20/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),BKG HOTEL AT BOOKING.C,183.33,36.67,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100040,ASSESSMENT & INT NTH
20/10/2023,LEAVING CARE 18-21 (25) TEAM,C BOOTH & SON,12.98,0,5251,HARDWARE STORES,C BOOTH & SON,100069,LEAVING CARE 18-21 (
20/10/2023,TEMPORARY ACCOMMODATION TEAM,WWW.E.ORG,28.57,1.43,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.E.ORG,103490,TEMP ACCOMMODAT TEAM
20/10/2023,LEGAL,WWW.TPEXPRESS.CO.UK,54.2,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,103939,LEGAL
20/10/2023,LAC 0-18 TEAM,BRITISH GAS ONLINE,30,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,100069,LEAVING CARE 18-21 (
20/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNMKTPLACE,12.91,2.58,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100079,COPTHORNE (PROPOSED
20/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNMKTPLACE,39.16,7.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100037,ASSESSMENT & INT STH
20/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAINLINE,7.12,0,4112,PASSENGER RAILWAYS,TRAINLINE,100037,ASSESSMENT & INT STH
20/10/2023,LEAVING CARE 18-21 (25) TEAM,AMZNMKTPLACE,587.21,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100069,LEAVING CARE 18-21 (
20/10/2023,WORKSHOPS,SPECSAVERS 00173000HUD,208.33,41.67,8043,"OPTICIANS,OPTICAL GOODS & EYEGLASSES",SPECSAVERS 00173000HUD,103372,WORKSHOPS
21/10/2023,LAC 0-18 TEAM,LIDL GB MIRFIELD,10.68,0,5411,"GROCERY STORES, SUPERMARKETS",LIDL GB MIRFIELD,100068,LAC 0-18 TEAM
22/10/2023,ORCHARD VIEW,AMZNMKTPLACE,16.98,2.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100077,HEALDS ROAD
22/10/2023,ORCHARD VIEW,AMZNMKTPLACE,13.55,2.26,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100077,HEALDS ROAD
22/10/2023,LIBRARY & INFORMATION CENTRES,AMZNBUSINESS H03UT0TK4,103.87,20.78,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H03UT0TK4,107534,BBC BATLEY LIBRARY
22/10/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,50,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
22/10/2023,GREENHEAD CONSERVATORY,AMAZON MUSIC H05LT23H4,8.32,1.67,5735,RECORD SHOPS,AMAZON MUSIC H05LT23H4,103160,GREENHEAD CONSERVATY
22/10/2023,IT PEOPLE,AMZNMKTPLACE,15.78,3.15,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107005,SOUTH NEIGHBOURHOOD
22/10/2023,IT PEOPLE,AMZNMKTPLACE,15.78,3.15,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107005,SOUTH NEIGHBOURHOOD
23/10/2023,CORPORATE FM HQ,TVLICENSING.CO.UK,132.5,26.5,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,102706,PHOENIX COMMUNITY CE
23/10/2023,CONNECTED PERSON SUPPORT TEAM,C ADAMSON,560,0,8398,"ORGANIZATIONS, CHARITABLE AND SOCIAL SERVICES",C ADAMSON,107167,YOUTH JUSTICE SERVICE
23/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),TVLICENSING.CO.UK,159,0,7392,"CONSULTING, MANAGEMENT, AND PUBLIC RELATIONS SVCS",TVLICENSING.CO.UK,100077,HEALDS ROAD
23/10/2023,LIBRARY & INFORMATION CENTRES,AMZNMKTPLACE,28.32,5.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104041,BUSINESS SUP-HUB 1
23/10/2023,THE GLASS BOX (FRIENDLY STREET),TESCO STORES 2686,61.78,7.72,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2686,107055,THE GLASS BOX
23/10/2023,ELM GROVE,ETSY.COM JUSTFORFUNBYS,16,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,ETSY.COM JUSTFORFUNBYS,100094,ELM GROVE
23/10/2023,IT PEOPLE,AMZNMKTPLACE,265.58,53.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
23/10/2023,LEGAL,MOJ OSPT ECOM,40,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,MOJ OSPT ECOM,103939,LEGAL
23/10/2023,OAKWELL HALL MUSEUM,SP DAVID AUSTIN RO,22.04,4.41,5193,"FLORIST SUPPLIES,NURSERY STOCK & FLOWERS",SP DAVID AUSTIN RO,101142,OAKWELL HALL MUSEUM
23/10/2023,IT PEOPLE,AMZNMKTPLACE,265.58,53.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
23/10/2023,LAC 0-18 TEAM,LASER ZONE,136,0,7993,VIDEO AMUSEMENT GAME SUPPLIES,LASER ZONE,100069,LEAVING CARE 18-21 (
23/10/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,101.71,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
23/10/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,-0.35,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
23/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.OPUSENERGY.COM,18.68,0.93,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.OPUSENERGY.COM,102105,BATLEY ENTERP CTR
23/10/2023,THE GLASS BOX (FRIENDLY STREET),BUSINESS STREAM,68.46,3.42,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BUSINESS STREAM,106730,INGFIELD EC (COMM)
23/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),CURRYS ONLINE,491.64,98.33,5732,ELECTRONIC SALES,CURRYS ONLINE,100081,WOODLANDS
23/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,13.32,2.66,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102108,BATLEY BUSINESS PARK
23/10/2023,ORCHARD VIEW,AMZNMKTPLACE,38.98,6.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100077,HEALDS ROAD
23/10/2023,INCOME MANAGEMENT,POSSESSIONCLAIM.GO,130,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,POSSESSIONCLAIM.GO,107007,INCOME MANAGEMENT
23/10/2023,IT PEOPLE,AMZNMKTPLACE,265.58,53.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
23/10/2023,IT PEOPLE,AMZNMKTPLACE,13.49,2.7,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107031,GROWTH & REGENERATION
23/10/2023,QA MANAGEMENT & SUPP,NAWAB INDIAN CUISINE,100.7,0,5812,"EATING PLACES, RESTAURANTS",NAWAB INDIAN CUISINE,106083,QA MANAGEMENT & SUPP
23/10/2023,IT PEOPLE,AMZNMKTPLACE,265.58,53.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
23/10/2023,LAC 0-18 TEAM,UK SUPERBOWL,60,0,7933,BOWLING ALLEYS,UK SUPERBOWL,100069,LEAVING CARE 18-21 (
23/10/2023,IT PEOPLE,AMZNMKTPLACE,465.44,93,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
23/10/2023,NK DOMICILIARY SUPPORT (THE MEWS),AMZNMKTPLACE,16.63,3.32,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104084,NK DOMIC SUPP (MEWS)
23/10/2023,ELM GROVE,B & Q 1240,106.62,0,5200,HOME SUPPLY WAREHOUSE STORES,B & Q 1240,100094,ELM GROVE
23/10/2023,IT PEOPLE,AMZNMKTPLACE,265.58,53.1,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
23/10/2023,HD -ONE,VIKING OFFICE UK LIMIT,9.99,2,5111,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,VIKING OFFICE UK LIMIT,101257,HD ONE
23/10/2023,ELM GROVE,TESCO STORES,141.37,0.45,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
23/10/2023,ELM GROVE,TESCO STORES,1.8,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES,100094,ELM GROVE
23/10/2023,REGISTRARS,AMZNMKTPLACE,12.98,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106437,REGISTRARS
23/10/2023,INGS GROVE HOUSE,LIGHTBULBS-DIRECT.COM,168.25,0,5732,ELECTRONIC SALES,LIGHTBULBS-DIRECT.COM,104076,INGS GROVE HOUSE
23/10/2023,LEAVING CARE 18-21 (25) TEAM,POUNDSTRETCHER 307,7.85,0,5331,VARIETY STORES,POUNDSTRETCHER 307,100069,LEAVING CARE 18-21 (
23/10/2023,THE GLASS BOX (FRIENDLY STREET),TESCO STORES 2686,38.89,4.86,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2686,107055,THE GLASS BOX
23/10/2023,HAF GRANT,E.ON NEXT,60,3,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",E.ON NEXT,102226,SERVICE MANAGEMENT
23/10/2023,HEAD OF WELFARE & EXCHEQUER,FIND A WILL,1.5,0,8999,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,FIND A WILL,106391,INCOME COLLECTION
24/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),HTAFC WEB,16.25,0,7941,"ATHLTIC FIELDS,COMMRCL SPRT,SPRT CLBS,SPRT PROMOTR",HTAFC WEB,100079,COPTHORNE (PROPOSED
24/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNMKTPLACE,31.55,6.31,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100079,COPTHORNE (PROPOSED
24/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNMKTPLACE,3.74,0.75,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100079,COPTHORNE (PROPOSED
24/10/2023,LAC 0-18 TEAM,PREMIER INN,114.54,0,3811,PREMIER INN,PREMIER INN,100068,LAC 0-18 TEAM
24/10/2023,LEAVING CARE 18-21 (25) TEAM,THE WORKS,9,0,5310,DISCOUNT STORES,THE WORKS,100069,LEAVING CARE 18-21 (
24/10/2023,CASTLE GRANGE,AMZNMKTPLACE,49.99,10,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
24/10/2023,LEAVING CARE 18-21 (25) TEAM,ALDI 15 779,14.98,3,5411,"GROCERY STORES, SUPERMARKETS",ALDI 15 779,100069,LEAVING CARE 18-21 (
24/10/2023,LEAVING CARE 18-21 (25) TEAM,PRIMARK,115.83,23.17,5651,FAMILY CLOTHING STORES,PRIMARK,100069,LEAVING CARE 18-21 (
24/10/2023,,YORKSHIRE PURCHASING O,106.93,21.39,5111,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,YORKSHIRE PURCHASING O,,
24/10/2023,LAC 0-18 TEAM,CURRYS ONLINE,510,0,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
24/10/2023,WORKSHOPS,APPROVED AUTOCENTRE LT,2737.32,547.46,7531,AUTOMOTIVE BODY REPAIR SHOPS,APPROVED AUTOCENTRE LT,103372,WORKSHOPS
24/10/2023,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,100,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100068,LAC 0-18 TEAM
24/10/2023,CASTLE GRANGE,AMZNMKTPLACE,5.41,1.08,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
24/10/2023,LAC 0-18 TEAM,TRAINLINE,119.31,0,4112,PASSENGER RAILWAYS,TRAINLINE,100069,LEAVING CARE 18-21 (
24/10/2023,MAGDALE HOUSE,CO-OPGROUP 108494,5.35,0,5411,"GROCERY STORES, SUPERMARKETS",CO-OPGROUP 108494,107106,MAGDALE HOUSE
24/10/2023,LEAVING CARE 18-21 (25) TEAM,ZETTLE_ EURO HUDDS LTD,10,0,5699,ACCESSORY AND APPAREL STORES-MISCELLANEOUS,ZETTLE_ EURO HUDDS LTD,100069,LEAVING CARE 18-21 (
24/10/2023,LEAVING CARE 18-21 (25) TEAM,SAINSBURY'S S/MKT,10,0,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,100069,LEAVING CARE 18-21 (
24/10/2023,MAGDALE HOUSE,CO-OPGROUP 108494,5.95,0,5411,"GROCERY STORES, SUPERMARKETS",CO-OPGROUP 108494,107106,MAGDALE HOUSE
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAVELODG TRAVELODGE G,510.37,102.08,3615,TRAVELODGE,TRAVELODGE,100037,ASSESSMENT & INT STH
24/10/2023,EARLY SUPPORT SERVICE WIDE,AMZNMKTPLACE,16.28,3.26,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106724,DETACHED YOUTH SER
24/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNBUSINESS H04OL1PE4,21.66,4.33,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H04OL1PE4,100079,COPTHORNE (PROPOSED
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAINLINE,103.83,0,4112,PASSENGER RAILWAYS,TRAINLINE,100040,ASSESSMENT & INT NTH
24/10/2023,YOUTH JUSTICE SERVICE,AMAZON PRIME,-79.17,-15.83,5968,DIRECT MARKETING-CONTINUITY/SUBSCRIPTION MERCHANTS,AMAZON PRIME,107167,YOUTH JUSTICE SERVICE
24/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),WM MORRISONS STORE PIC,345.94,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,100081,WOODLANDS
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,54.3,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
24/10/2023,MARKETS MANAGEMENT & SUPPORT,WWW.SCREWFIX.COM,39.99,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102139,MARKETS MNGMNT &SUPP
24/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNBUSINESS H01R15P84,24.99,5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H01R15P84,100079,COPTHORNE (PROPOSED
24/10/2023,ELM GROVE,HUDDERSFIELD DECORATOR,67.96,13.58,5072,HARDWARE EQUIPMENT AND SUPPLIES,HUDDERSFIELD DECORATOR,100094,ELM GROVE
24/10/2023,TEMPORARY ACCOMMODATION TEAM,SHELL ENERGY RETAIL LT,35,0,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",SHELL ENERGY RETAIL LT,103490,TEMP ACCOMMODAT TEAM
24/10/2023,LEAVING CARE 18-21 (25) TEAM,WF UK3973967944,629.08,125.81,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",WF UK3973967944,100069,LEAVING CARE 18-21 (
24/10/2023,LEAVING CARE 18-21 (25) TEAM,JYSK,504.17,100.83,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",JYSK,100069,LEAVING CARE 18-21 (
24/10/2023,ELM GROVE,SP FURNITUREDIRECT ONL,645,129,5712,"EQUIP, FURNITURE, HOME FURNSHNGS STRS (EXCPT APPL)",SP FURNITUREDIRECT ONL,100094,ELM GROVE
24/10/2023,LEAVING CARE 18-21 (25) TEAM,CURRYS ONLINE,680.92,136.18,5732,ELECTRONIC SALES,CURRYS ONLINE,100069,LEAVING CARE 18-21 (
24/10/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,85.71,4.29,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
24/10/2023,ONE VENUES OAKWELL HALL BAR,TESCO STORES 2187,16.67,3.33,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,107322,OV OAKWELL HALL BAR
24/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,18.1,0.9,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,102108,BATLEY BUSINESS PARK
24/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.BRITISHGAS.CO.,19.21,0.96,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",WWW.BRITISHGAS.CO.,107055,THE GLASS BOX
24/10/2023,CHERRY TREES,TESCO STORES 5731,128.97,25.79,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 5731,104083,CHERRY TREES
24/10/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,23.33,4.67,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102108,BATLEY BUSINESS PARK
24/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),CITY TAXIS,16.67,3.33,4121,LIMOUSINES AND TAXICABS,CITY TAXIS,100040,ASSESSMENT & INT NTH
24/10/2023,LD DAY SERVICES SK,ASDA GROCERIES ONLINE,60.37,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104047,LD DAY SERVICES SK
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNBUSINESS H005M1XO4,45.29,9.06,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H005M1XO4,100037,ASSESSMENT & INT STH
24/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),BKG HOTEL AT BOOKING.C,46.04,9.21,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100040,ASSESSMENT & INT NTH
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNBUSINESS H07WB5XQ4,14.65,2.93,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H07WB5XQ4,100037,ASSESSMENT & INT STH
24/10/2023,INGS GROVE HOUSE,AMZNMKTPLACE,11.48,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104076,INGS GROVE HOUSE
24/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),PRIME LODGE ROTHERHAM,7.08,1.42,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",PRIME LODGE ROTHERHAM,100040,ASSESSMENT & INT NTH
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),METRO INNS,41.67,8.33,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",METRO INNS,100037,ASSESSMENT & INT STH
24/10/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),AMZNBUSINESS H09259GO4,59.01,11.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H09259GO4,100037,ASSESSMENT & INT STH
24/10/2023,IT PEOPLE,AMZNMKTPLACE,144.85,28.97,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107290,DIG SOC CARE RECORD
24/10/2023,IT PEOPLE,AMZNMKTPLACE,289.7,57.94,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107290,DIG SOC CARE RECORD
24/10/2023,CASTLE GRANGE,AMZNMKTPLACE,14.16,2.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,104079,CASTLE GRANGE
24/10/2023,,YORKSHIRE PURCHASING O,161.29,32.26,5111,STATIONERY/OFFICE SUPPLIES/PRINTING & WRITING PAP.,YORKSHIRE PURCHASING O,,
25/10/2023,EVENTS AND CONCERTS,PAYPAL BOPTRADINGL,832.5,166.5,5732,ELECTRONIC SALES,PAYPAL BOPTRADINGL,107111,YEAR OF MUSIC
25/10/2023,LAC 0-18 TEAM,WWW.WAKEFIELD.GOV.UK,22,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.WAKEFIELD.GOV.UK,100040,ASSESSMENT & INT NTH
25/10/2023,REGISTRARS,AMZNMKTPLACE,14.98,3,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106437,REGISTRARS
25/10/2023,REFUGEE RESETTLEMENT 2021,PREMIER INN,358.32,71.66,3811,PREMIER INN,PREMIER INN,101194,PREVENT
25/10/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,-2.9,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
25/10/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,11.44,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
25/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),BKG HOTEL AT BOOKING.C,92.08,18.42,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100040,ASSESSMENT & INT NTH
25/10/2023,WORKSHOPS,INDUSTRIAL ENGINES,57.03,11.41,5072,HARDWARE EQUIPMENT AND SUPPLIES,INDUSTRIAL ENGINES,103372,WORKSHOPS
25/10/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMAZON MUSIC H003J5V64,9.16,1.83,5735,RECORD SHOPS,AMAZON MUSIC H003J5V64,100079,COPTHORNE (PROPOSED
25/10/2023,CUSTOMER SERVICE CENTRE,WH SMITH HUDDERSFIELD,8.32,1.67,5994,NEWS DEALERS AND NEWSSTANDS,WH SMITH HUDDERSFIELD,106410,CUSTOMER SERV CENTRE
25/10/2023,ASSESSMENT & INTERVENTION TEAM (NORTH),PRIME LODGE ROTHERHAM,14.17,2.83,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",PRIME LODGE ROTHERHAM,100040,ASSESSMENT & INT NTH
25/10/2023,MUSEUMS & GALLERIES HQ,ZETTLE_ MOONSMITH MELT,280,56,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZETTLE_ MOONSMITH MELT,101136,MUSEUMS & GALLERS HQ
25/10/2023,ELM GROVE,WWW.ARGOS.CO.UK,25,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100094,ELM GROVE
25/10/2023,MARKETS MANAGEMENT & SUPPORT,C AND C IRONMONGERS,9.49,0,5211,"BUILDING MATERIALS, LUMBER STORES",C AND C IRONMONGERS,102139,MARKETS MNGMNT &SUPP
25/10/2023,INCOME MANAGEMENT,N WY WARRANT CONTROL,355,0,9222,FINES,N WY WARRANT CONTROL,107026,PGIM
25/10/2023,MOORLANDS GRANGE,ASDA STORES 4494,18.1,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES 4494,104080,MOORLANDS GRANGE
25/10/2023,LEAVING CARE 18-21 (25) TEAM,WWW.ARGOS.CO.UK,190.83,38.17,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100069,LEAVING CARE 18-21 (
25/10/2023,MUSEUMS & GALLERIES HQ,ZETTLE_ MOONSMITH MELT,150,30,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,ZETTLE_ MOONSMITH MELT,101136,MUSEUMS & GALLERS HQ
25/10/2023,CUSTOMER SERVICE CENTRE,B&Q LTD,40,0,5211,"BUILDING MATERIALS, LUMBER STORES",B&Q LTD,106410,CUSTOMER SERV CENTRE
25/10/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,105.04,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
25/10/2023,PSYCHOLOGY,TWINKL,96.35,5.53,8299,SCHOOLS & EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,TWINKL,104611,S.P. CO ORDINATION
25/10/2023,GROWTH & REGEN BUSINESS SUPPORT,TRAINLINE,105.38,21.07,4112,PASSENGER RAILWAYS,TRAINLINE,106406,HOUSING GROWTH
25/10/2023,CLIFFE HOUSE - OPERATIONAL,WM MORRISONS STORE,18.57,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,100318,CLIFFE HOUSE - OPERA
25/10/2023,FOSTERING TEAM,WWW.TPEXPRESS.CO.UK,157,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100057,FOSTERING TEAM
25/10/2023,OAKWELL HALL MUSEUM,AMZNBUSINESS H06PW2HL4,11.25,2.25,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS H06PW2HL4,101142,OAKWELL HALL MUSEUM
25/10/2023,CLIFFE HOUSE - OPERATIONAL,AMZNMKTPLACE,114.81,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100318,CLIFFE HOUSE - OPERA
