FIN.TRANSACTION DATE,ACC.DEFAULT ACCOUNTING CODE 01 DESCRIPTION,MCH.MERCHANT NAME - ORIGINAL,FIN.NET TRANSACTION AMOUNT,FIN.TAX.TAX AMOUNT,MCH.MERCHANT CATEGORY CODE (MCC),MCH.MCC DESCRIPTION,MCH.MERCHANT NAME,FIN.ACCOUNTING CODE 02 VALUE,FIN.ACCOUNTING CODE 02 DESCRIPTION
18/07/2023,TEMPORARY ACCOMMODATION TEAM,TRAVELODG TRAVELODGE G,516.11,218.72,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
18/07/2023,ELM GROVE,AMZNBUSINESS 713S03XC5,42.49,8.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 713S03XC5,100094,ELM GROVE
18/07/2023,WORKSHOPS,THE PARK ROYAL,120,24,7011,"LODGING-HOTELS,MOTELS,RESORTS-NOT CLASSIFIED",THE PARK ROYAL,103363,FLEET
18/07/2023,MUSEUMS & GALLERIES HQ,ETSY.COM - FAIRYTALEMO,2.39,0.48,5399,MISCELLANEOUS GENERAL MERCHANDISE,ETSY.COM - FAIRYTALEMO,104847,TECHNICAL EVT & REF
18/07/2023,IT PEOPLE,AMZNMKTPLACE,81.42,16.3,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,103858,IT SERVICES
18/07/2023,CLIFFE HOUSE - OPERATIONAL,TESCO STORES 2204,11.6,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2204,100318,CLIFFE HOUSE - OPERA
18/07/2023,ELM GROVE,AMZNMKTPLACE,37.47,7.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
18/07/2023,DUKE OF EDINBURGH AWARDS,ASDA STORES,7,1.4,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100133,DUKE OF EDIN AWARDS
18/07/2023,DUKE OF EDINBURGH AWARDS,ASDA STORES,11.85,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA STORES,100133,DUKE OF EDIN AWARDS
18/07/2023,AMHP SERVICES (SESSIONAL),HMCTS GRIMSBY&SCUNTHOR,81,0,9222,FINES,HMCTS GRIMSBY&SCUNTHOR,104099,AMHP SERVS (SESSION)
18/07/2023,HD -ONE,FACEBK 6X47NQPSD2,141.86,0,7311,ADVERTISING SERVICES,FACEBK 6X47NQPSD2,103809,TOWN HALLS
18/07/2023,HEALTH PROTECTION,BKG SERVICED APARTMENT,239.17,47.83,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG SERVICED APARTMENT,103581,HEALTH PROTECTION
18/07/2023,LEGAL,TRAINLINE,11.61,0,4112,PASSENGER RAILWAYS,TRAINLINE,103939,LEGAL
18/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,6.2,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
18/07/2023,KIRKLEES SAFEGUARDING CHILDREN BOARD,ZURICH INSURANCE,198.63,0,6300,"INSURANCE SALES,UNDERWRITING,AND PREMIUMS",ZURICH INSURANCE,100032,KIRKLEES SAFEGUARDIN
18/07/2023,IT PEOPLE,AMZNBUSINESS XC9T93LZ5,54.43,10.89,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS XC9T93LZ5,103581,HEALTH PROTECTION
18/07/2023,HEAD OF WELFARE & EXCHEQUER,FIND A WILL,1.5,0,8999,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,FIND A WILL,103837,HEAD OF WLFRE & EXCH
18/07/2023,ELM GROVE,COSTCO WHOLESALE #106,22,4.4,7278,"BUYING/SHOPPING CLUBS, SERVICES",COSTCO WHOLESALE #106,100094,ELM GROVE
18/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,573.17,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
18/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.TPEXPRESS.CO.UK,6.95,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,100037,ASSESSMENT & INT STH
18/07/2023,ELM GROVE,COSTCO WHOLESALE #106,68.51,13.7,7278,"BUYING/SHOPPING CLUBS, SERVICES",COSTCO WHOLESALE #106,100094,ELM GROVE
18/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,719.03,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
18/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,616.61,123.32,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
18/07/2023,CONNECTED PERSON SUPPORT TEAM,CHESTER ZOO SALES,955.5,0,7998,"AQUARIUMS, DOLPHINARIUMS, AND SEAQUARIUMS",CHESTER ZOO SALES,100069,LEAVING CARE 18-21 (
18/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,563.99,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
18/07/2023,THE GLASS BOX (FRIENDLY STREET),BRITISH GAS,65.42,3.27,1711,"HEATING, PLUMBING, AIR CONDITIONING CONTRACTORS",BRITISH GAS,102108,BATLEY BUSINESS PARK
18/07/2023,THE GLASS BOX (FRIENDLY STREET),AMZNBUSINESS PP8CP0I35,6.24,1.25,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS PP8CP0I35,102108,BATLEY BUSINESS PARK
18/07/2023,MOORLANDS GRANGE,EBAY O 11-10303-76976,17.98,0,5311,DEPARTMENT STORES,EBAY O 11-10303-76976,104080,MOORLANDS GRANGE
18/07/2023,ELM GROVE,PAYPAL MEGSWELL,53.99,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,PAYPAL MEGSWELL,100094,ELM GROVE
18/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,1203.47,0,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
18/07/2023,LIBRARY & INFORMATION CENTRES,AMAZON.CO.UK 3R20O0ES5,7.27,1.45,5969,DIRECT MARKETING-OTHER DIRECT MARKETERS/NOT ELSEW.,AMAZON.CO.UK 3R20O0ES5,103758,LIBRARY & INFO CTRS
18/07/2023,MILL DALE,WM MORRISONS STORE PIC,62.91,3.15,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE PIC,104081,MILL DALE
18/07/2023,ELM GROVE,AMZNBUSINESS 7G4YW7NF5,42.49,8.5,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 7G4YW7NF5,100094,ELM GROVE
18/07/2023,REFUGEE RESETTLEMENT 2021,AMZNBUSINESS FS2LU1GY5,4.58,0.92,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS FS2LU1GY5,101191,COMMUNITY SAFETY
18/07/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,197.79,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
18/07/2023,ORCHARD VIEW,ASDA GROCERIES ONLINE,-1.25,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,100095,ORCHARD VIEW
18/07/2023,COPTHORNE (PROPOSED 4 BED UNIT),OFSTED MOTO,114,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,OFSTED MOTO,100096,YPAT
18/07/2023,CLIFFE HOUSE - OPERATIONAL,INCCHOICE.CO.UK,25.2,0,5047,DENTAL/LAB/MED/OPHTHALMIC HOSP EQUIP & SUPPLIES,INCCHOICE.CO.UK,100318,CLIFFE HOUSE - OPERA
18/07/2023,MOORLANDS GRANGE,WM MORRISONS STORE,8.7,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104080,MOORLANDS GRANGE
18/07/2023,ASSET DELIVERY,BKG HOTEL AT BOOKING.C,273.68,54.74,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,C.66627,PHASE 1 REWIRES 23/24
18/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),LNER WEB SALES,45.35,0,4112,PASSENGER RAILWAYS,LNER WEB SALES,100037,ASSESSMENT & INT STH
18/07/2023,MUSEUMS & GALLERIES HQ,SP GREENPEBBLE-TRADE,170,34,5399,MISCELLANEOUS GENERAL MERCHANDISE,SP GREENPEBBLE-TRADE,101136,MUSEUMS & GALLERS HQ
18/07/2023,MUSEUMS & GALLERIES HQ,LOTTIE SHAWS,160.2,0,5441,"CANDY, NUT, CONFECTIONERY STORES",LOTTIE SHAWS,101136,MUSEUMS & GALLERS HQ
18/07/2023,LD COMMUNITY TEAM,WWW.ARGOS.CO.UK,123.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104162,LD COMMUNITY TEAM
18/07/2023,MOORLANDS GRANGE,HINCHLIFFES,1.96,0,5814,FAST FOOD RESTAURANTS,HINCHLIFFES,104080,MOORLANDS GRANGE
18/07/2023,COPTHORNE (PROPOSED 4 BED UNIT),SAFETY FIRST,33.45,6.69,5691,MEN'S AND WOMEN'S CLOTHING STORES,SAFETY FIRST,100054,CHLDN. EXTL RESID. & UNRGTLD PLACEMENTS
18/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.ARGOS.CO.UK,58.29,11.66,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100040,ASSESSMENT & INT NTH
18/07/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNMKTPLACE,6.24,1.25,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100079,COPTHORNE (PROPOSED
18/07/2023,MST FIT - GRANT ROUND 2,WWW.TPEXPRESS.CO.UK,6.4,0,4112,PASSENGER RAILWAYS,WWW.TPEXPRESS.CO.UK,105458,FOSTERING PLACEMENT
18/07/2023,PSYCHOLOGY,AMZNBUSINESS N634A5C15,21.98,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS N634A5C15,100260,PSYCHOLOGY
18/07/2023,ELM GROVE,AMZNMKTPLACE,3.91,0.78,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100094,ELM GROVE
19/07/2023,GOVERNANCE TEAM,AMZNMKTPLACE AMAZON.CO,10.29,2.06,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106739,GOVERNANCE TEAM
19/07/2023,GOVERNANCE TEAM,AMZNMKTPLACE AMAZON.CO,18.73,3.75,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106739,GOVERNANCE TEAM
19/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),WWW.WAKEFIELD.GOV.UK,36.4,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,WWW.WAKEFIELD.GOV.UK,100037,ASSESSMENT & INT STH
19/07/2023,OAKWELL HALL,ASDA SUPERSTORE,26.92,5.38,5411,"GROCERY STORES, SUPERMARKETS",ASDA SUPERSTORE,103139,HONLEY HIGH
19/07/2023,THE GLASS BOX (FRIENDLY STREET),WWW.SCREWFIX.COM,9.56,1.91,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,102108,BATLEY BUSINESS PARK
19/07/2023,BED AND BREAKFAST,TRAVELODG TRAVELODGE G,90.22,15.84,3615,TRAVELODGE,TRAVELODGE,103491,BED AND BREAKFAST
19/07/2023,CONNECTED PERSON SUPPORT TEAM,SAINSBURY'S S/MKT,41.36,8.27,5411,"GROCERY STORES, SUPERMARKETS",SAINSBURY'S S/MKT,107167,YOUTH JUSTICE SERVICE
19/07/2023,CLEANSING MANAGEMENT,WWW.SCREWFIX.COM,76.63,15.32,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,103553,CLEANSING MANAGEMNT
19/07/2023,MUSEUMS & GALLERIES HQ,SP GREENPEBBLE-TRADE,177.07,35.42,5399,MISCELLANEOUS GENERAL MERCHANDISE,SP GREENPEBBLE-TRADE,101136,MUSEUMS & GALLERS HQ
19/07/2023,COPTHORNE (PROPOSED 4 BED UNIT),AMZNMKTPLACE,38.23,7.64,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,100079,COPTHORNE (PROPOSED
19/07/2023,LAC 0-18 TEAM,ONBUY.COM,90.1,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,ONBUY.COM,100068,LAC 0-18 TEAM
19/07/2023,IT PEOPLE,AMZNBUSINESS YS7XH40H5,284.63,56.92,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS YS7XH40H5,106437,REGISTRARS
19/07/2023,MUSEUMS & GALLERIES HQ,LOTTIE SHAWS,304.8,0,5441,"CANDY, NUT, CONFECTIONERY STORES",LOTTIE SHAWS,101136,MUSEUMS & GALLERS HQ
19/07/2023,STRATEGIC COMMUNICATIONS,123 REG LTD 008824871,-5.37,0,4816,COMPUTER NETWORK/INFORMATION SERVICES,123 REG LTD 008824871,101213,STRATEGIC COMMUNICAT
19/07/2023,LAC 0-18 TEAM,BKG HOTEL AT BOOKING.C,540,0,4722,TRAVEL AGENCIES AND TOUR OPERATORS,BKG HOTEL AT BOOKING.C,100069,LEAVING CARE 18-21 (
19/07/2023,MUSEUMS & GALLERIES HQ,FAST SIGNS,56.6,11.32,7333,"COMMERCIAL ART, GRAPHICS, PHOTOGRAPHY",FAST SIGNS,104847,TECHNICAL EVT & REF
19/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,TRAINLINE,189.63,0,4112,PASSENGER RAILWAYS,TRAINLINE,107428,CONNECTED PERSON TEAM
19/07/2023,OAKWELL HALL,HOME BARGAINS GALLAGHE,4.61,0.92,5399,MISCELLANEOUS GENERAL MERCHANDISE,HOME BARGAINS GALLAGHE,103139,HONLEY HIGH
19/07/2023,LEAVING CARE 18-21 (25) TEAM,WM MORRISONS STORE,43.18,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,100069,LEAVING CARE 18-21 (
19/07/2023,LEGAL,THOMSON REUTERS UK LTD,88,0,8999,PROFESSIONAL SERVICES-NOT ELSEWHERE CLASSIFIED,THOMSON REUTERS UK LTD,103939,LEGAL
19/07/2023,OD,AMZNMKTPLACE,10.26,2.05,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,92.32,18.48,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,9.81,1.95,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,14.24,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,10.44,2.09,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,18.54,3.7,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,22.47,4.49,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,41.05,8.2,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,19.98,3.99,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,OD,AMZNMKTPLACE,11.54,2.31,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,LEAVING CARE 18-21 (25) TEAM,KIRKLEES COUNCIL,2,0,7523,AUTOMOBILE PARKING LOTS AND GARAGES,KIRKLEES COUNCIL,100069,LEAVING CARE 18-21 (
19/07/2023,CLIFFE HOUSE - OPERATIONAL,M AND M DIRECT LTD,139.65,0,5941,SPORTING GOODS STORES,M AND M DIRECT LTD,100318,CLIFFE HOUSE - OPERA
19/07/2023,LEAVING CARE 18-21 (25) TEAM,WM MORRISONS STORE,9.17,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,100069,LEAVING CARE 18-21 (
19/07/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,38.1,1.9,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
19/07/2023,TEMPORARY ACCOMMODATION TEAM,BRITISH GAS ONLINE,28.57,1.43,4900,"UTLTS-ELCTRC, GAS, HEATING OIL, SANITARY, WATER",BRITISH GAS ONLINE,103490,TEMP ACCOMMODAT TEAM
19/07/2023,CLIFFE HOUSE - OPERATIONAL,M AND M DIRECT LTD,24.94,0,5941,SPORTING GOODS STORES,M AND M DIRECT LTD,100318,CLIFFE HOUSE - OPERA
19/07/2023,WORKSHOPS,CIVIL ENFORCEMENT,50,10,7523,AUTOMOBILE PARKING LOTS AND GARAGES,CIVIL ENFORCEMENT,103372,WORKSHOPS
19/07/2023,WORKSHOPS,CIVIL ENFORCEMENT,50,10,7523,AUTOMOBILE PARKING LOTS AND GARAGES,CIVIL ENFORCEMENT,103372,WORKSHOPS
19/07/2023,OD,AMZNMKTPLACE,39.81,7.95,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,MOORLANDS GRANGE,WILKO.COM,29.95,0,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO.COM,104080,MOORLANDS GRANGE
19/07/2023,EMERGENCY DUTY SERVICE,TRAVELODG TRAVELODGE G,100.45,0,3615,TRAVELODGE,TRAVELODGE,105550,SITEBASED - RECH A/C
19/07/2023,OD,AMZNMKTPLACE,4.57,0.91,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
19/07/2023,THE GLASS BOX (FRIENDLY STREET),AMZNBUSINESS VQ9G61RC5,6.24,1.25,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS VQ9G61RC5,102108,BATLEY BUSINESS PARK
19/07/2023,LAC 0-18 TEAM,WWW.ARGOS.CO.UK,95.95,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,100068,LAC 0-18 TEAM
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,17.96,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106724,DETACHED YOUTH SER
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNBUSINESS RJ0BJ2QQ5,22.38,4.48,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS RJ0BJ2QQ5,106724,DETACHED YOUTH SER
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,24.48,4.9,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106724,DETACHED YOUTH SER
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,48.97,9.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106724,DETACHED YOUTH SER
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,48.97,9.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106724,DETACHED YOUTH SER
20/07/2023,RELIEF STAFF,ALDI STORES LTD,7.98,0,5411,"GROCERY STORES, SUPERMARKETS",ALDI STORES LTD,103155,BUDGET COST CENTRE
20/07/2023,LIBRARY & INFORMATION CENTRES,ALARABIYADI,27.93,0,5621,WOMEN'S READY TO WEAR STORES,ALARABIYADI,104936,CENTRAL EVENTS
20/07/2023,OD,AMZNMKTPLACE,7.9,1.58,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
20/07/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,38.09,3.81,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
20/07/2023,TEMPORARY ACCOMMODATION TEAM,JERATH OFF LICENCE,38.1,0,5411,"GROCERY STORES, SUPERMARKETS",JERATH OFF LICENCE,103490,TEMP ACCOMMODAT TEAM
20/07/2023,OD,AMZNMKTPLACE,18.32,3.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,107033,OD
20/07/2023,REGISTRARS,AMZNMKTPLACE,63.98,0,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106437,REGISTRARS
20/07/2023,LIBRARY & INFORMATION CENTRES,MULTICRAFT CABIN,3,0.6,5947,"GIFT, CARD, NOVELTY AND SOUVENIR SHOPS",MULTICRAFT CABIN,103758,LIBRARY & INFO CTRS
20/07/2023,EARLY SUPPORT SERVICE WIDE,AMZNMKTPLACE,30.82,6.16,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106724,DETACHED YOUTH SER
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE AMAZON.CO,109.75,21.95,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,106724,DETACHED YOUTH SER
20/07/2023,IT PEOPLE,AMZNBUSINESS 6A5IT1KB5,7.6,1.52,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNBUSINESS 6A5IT1KB5,103854,IT INFRASTRUCTURE
20/07/2023,DUKE OF EDINBURGH AWARDS,GO OUTDOORS,17,3.4,5941,SPORTING GOODS STORES,GO OUTDOORS,100133,DUKE OF EDIN AWARDS
20/07/2023,MANAGEMENT,TOOLSTATION UK,60.95,12.19,5251,HARDWARE STORES,TOOLSTATION UK,103380,MANAGEMENT
20/07/2023,MILL DALE,WM MORRISONS STORE,9.95,0,5411,"GROCERY STORES, SUPERMARKETS",WM MORRISONS STORE,104081,MILL DALE
20/07/2023,LAC 0-18 TEAM,TRAINLINE.COM,143.87,0,4112,PASSENGER RAILWAYS,TRAINLINE.COM,100069,LEAVING CARE 18-21 (
20/07/2023,COPTHORNE (PROPOSED 4 BED UNIT),GEN REGISTER OFFICE,11,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,GEN REGISTER OFFICE,100079,COPTHORNE (PROPOSED
20/07/2023,TEMPORARY ACCOMMODATION TEAM,WWW.ARGOS.CO.UK,29,0,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,103490,TEMP ACCOMMODAT TEAM
20/07/2023,LAC 0-18 TEAM,DRIVING LICENCE WEB,34,0,9399,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,DRIVING LICENCE WEB,100068,LAC 0-18 TEAM
20/07/2023,LAC 0-18 TEAM,CEX LTD,112.95,0,5065,ELECTRICAL PARTS AND EQUIPMENT,CEX LTD,100069,LEAVING CARE 18-21 (
20/07/2023,EARLY SUPPORT SERVICE WIDE,WWW.ARGOS.CO.UK,301.63,60.33,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,106724,DETACHED YOUTH SER
20/07/2023,MOORLANDS GRANGE,ASDA GROCERIES ONLINE,21.95,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,104080,MOORLANDS GRANGE
20/07/2023,CLIFFE HOUSE - OPERATIONAL,LOMO WATERSPORT,37.58,0,5941,SPORTING GOODS STORES,LOMO WATERSPORT,100318,CLIFFE HOUSE - OPERA
20/07/2023,MUSEUMS & GALLERIES HQ,SURVEYMONKEYCORE,384,0,7372,"COMP PROGRAMING,DATA PRCSNG,INTGRTD SYS DSGN SRVS",SURVEYMONKEYCORE,101136,MUSEUMS & GALLERS HQ
20/07/2023,LIBRARY & INFORMATION CENTRES,SP TEAINDIA,29.32,0,5411,"GROCERY STORES, SUPERMARKETS",SP TEAINDIA,104936,CENTRAL EVENTS
20/07/2023,ELM GROVE,TESCO STORES 2187,-1.45,0,5411,"GROCERY STORES, SUPERMARKETS",TESCO STORES 2187,100094,ELM GROVE
20/07/2023,ASSESSMENT & INTERVENTION TEAM (SOUTH),TRAINLINE,48.8,0,4112,PASSENGER RAILWAYS,TRAINLINE,100037,ASSESSMENT & INT STH
20/07/2023,EARLY SUPPORT SERVICE WIDE,AMZNMKTPLACE,44.06,8.8,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106724,DETACHED YOUTH SER
20/07/2023,EARLY SUPPORT SERVICE WIDE,ASDA GROCERIES ONLINE,20.44,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107172,CONNECTED PERSON
20/07/2023,CORPORATE FM HQ,AMZNMKTPLACE AMAZON.CO,84.15,16.83,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,C.65842,CIVIC 1 PROJECT CODE
20/07/2023,OAKWELL HALL MUSEUM,MRS BOUQUETS FLORISTRY,104.17,20.83,5992,FLORISTS,MRS BOUQUETS FLORISTRY,104842,OAKWELL EVT & REF
20/07/2023,MUSEUMS & GALLERIES HQ,EB GEM CONFERENCE 202,262.84,0,7399,BUSINESS SERVICES-NOT ELSEWHERE CLASSIFIED,EB GEM CONFERENCE 202,101136,MUSEUMS & GALLERS HQ
20/07/2023,LIBRARY & INFORMATION CENTRES,WWW.ARGOS.CO.UK,35.45,5.91,5311,DEPARTMENT STORES,WWW.ARGOS.CO.UK,104936,CENTRAL EVENTS
20/07/2023,STRATEGIC LEADERSHIP AND INTERVENTION,AMZNMKTPLACE,51.63,10.32,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106724,DETACHED YOUTH SER
20/07/2023,EARLY SUPPORT SERVICE WIDE,AMZNMKTPLACE,13.29,2.66,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE,106724,DETACHED YOUTH SER
20/07/2023,CHIEF EXECUTIVE & CORPORATE SUPPORT,NCP LTD,4.92,0.98,7523,AUTOMOBILE PARKING LOTS AND GARAGES,NCP LTD,107257,GROWTH & REGEN MGNT
20/07/2023,MOORLANDS GRANGE,WWW.SCREWFIX.COM,12.89,0,5211,"BUILDING MATERIALS, LUMBER STORES",WWW.SCREWFIX.COM,104080,MOORLANDS GRANGE
20/07/2023,EARLY SUPPORT SERVICE WIDE,ASDA GROCERIES ONLINE,-2.75,0,5411,"GROCERY STORES, SUPERMARKETS",ASDA GROCERIES ONLINE,107172,CONNECTED PERSON
20/07/2023,CORPORATE FM HQ,AMZNMKTPLACE AMAZON.CO,29.77,5.95,5999,MISCELLANEOUS AND SPECIALTY RETAIL STORES,AMZNMKTPLACE AMAZON.CO,C.65842,CIVIC 1 PROJECT CODE
20/07/2023,OAKWELL HALL MUSEUM,MRS BOUQUETS FLORISTRY,83.33,16.67,5992,FLORISTS,MRS BOUQUETS FLORISTRY,104842,OAKWELL EVT & REF
20/07/2023,MAYOR'S OFFICE,WILKO.COM,29.17,5.83,5399,MISCELLANEOUS GENERAL MERCHANDISE,WILKO.COM,103925,MAYOR'S OFFICE
