Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Corporate & Democratic Core,H Jenkinson and Company Limited,22-07-2024,,260.4,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Environmental and Regulatory Services,H Jenkinson and Company Limited,22-07-2024,,351.46,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Adult Social Care,H Jenkinson and Company Limited,22-07-2024,,543.76,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Children & Education Services,H Jenkinson and Company Limited,29-07-2024,,318.75,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Children & Education Services,H Jenkinson and Company Limited,29-07-2024,,522.18,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Children & Education Services,H Jenkinson and Company Limited,29-07-2024,,40,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Adult Social Care,H Jenkinson and Company Limited,29-07-2024,,249,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Office
Adult Social Care,"LISCLARE LTD.,",27-06-2024,,40,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",27-06-2024,,596,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",28-06-2024,,3036,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",08-07-2024,,1480,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,"LISCLARE LTD.,",08-07-2024,,15,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,"LISCLARE LTD.,",08-07-2024,,264,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",15-07-2024,,15,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",15-07-2024,,495,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",22-07-2024,,15,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,"LISCLARE LTD.,",22-07-2024,,498.75,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,12-06-2024,,1485,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,1000,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,1020,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,-250,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,1250,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,660,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,2700,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,326.7,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,25-06-2024,,-54.45,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,08-07-2024,,413,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,08-07-2024,,2294,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,08-07-2024,,-55.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,15-07-2024,,45,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,15-07-2024,,186.75,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,705,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,3685,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,140,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1020,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-330,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1080,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-30,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,256.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1155,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-63,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1800,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1150,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1045,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-57,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,705,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,495,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-12,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,496,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1856.25,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1200,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,690,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1880,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,520,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,3316.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,70,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,0.8,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,43,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,-330,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,AIDAPT BATHROOMS LTD,26-07-2024,,1080,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Cultural & Related Services,REDACTED PERSONAL DATA,28-06-2024,,350,OTHER FEES & CHARGES,Events
Other Housing Services,ST BASILS,15-07-2024,,1600,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,JLL,28-06-2024,,293.1,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,10-07-2024,,21100,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,10-07-2024,,-21100,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,10-07-2024,,25320,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,09-07-2024,,26770.5,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,28-06-2024,,720.64,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,28-06-2024,,144.13,RENTS FOR PREMISES,Rents
Adult Social Care,JLL,28-06-2024,,2380.14,BUILDING INSURANCE,Insurance and Licences - Buildings and Property
Adult Social Care,JLL,28-06-2024,,2487.86,BUILDING INSURANCE,Insurance and Licences - Buildings and Property
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,28-06-2024,,1332,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,28-06-2024,,-1332,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,28-06-2024,,1110,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,08-07-2024,,799.2,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,08-07-2024,,-799.2,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,08-07-2024,,666,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,15-07-2024,,1065.6,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,15-07-2024,,-1065.6,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,15-07-2024,,888,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,22-07-2024,,-799.2,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,22-07-2024,,799.2,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,G2 RECRUITMENT SOLUTIONS,22-07-2024,,666,AGENCY STAFF,Agency Staff - Accountancy
Central Services to the Public,Vivid Resourcing,28-06-2024,,1036,AGENCY STAFF,Agency Staff - Accountancy
Planning & Development Services,CASTLE BROMWICH INFANT SCHOOL,08-07-2024,,3660,GRANTS & SUBSCRIPTIONS,Grants - Other
Adult Social Care,BELL SKIPS LTD,26-07-2024,,250,OTHER PREMISE COSTS,Waste Management - Other
Children & Education Services,PATHWAYS NURSERIES & CHILDCARE CENTRES LTD,08-07-2024,,975.6,CLIENTS EXPENSES,ASC - Client Expenses
Corporate & Democratic Core,Re-Imagine Me CIC,15-07-2024,,1680,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,LITTLE SCALLYWAGS DAY NURSERY,08-07-2024,,500,CLIENTS EXPENSES,ASC - Client Expenses
Central Services to the Public,Crowne Plaza,15-07-2024,,-1280,ROOM HIRE PREMISES HIRE,Room Hire
Central Services to the Public,Crowne Plaza,15-07-2024,,1280,ROOM HIRE PREMISES HIRE,Room Hire
Central Services to the Public,Crowne Plaza,15-07-2024,,2740,ROOM HIRE PREMISES HIRE,Room Hire
Other Housing Services,GABLES BED & BREAKFAST LTD,08-07-2024,,880,OTHER FEES & CHARGES,Accommodation
Central Services to the Public,SOLIHULL & DISTRICT HEBREW CONGREGATION,08-07-2024,,7981.25,GRANTS & SUBSCRIPTIONS,Grants - Other
Adult Social Care,Compile UK Limited,08-07-2024,,828,PROFESSIONAL FEES,Training Services (non SMBC employees)
Central Services to the Public,SOLIHULL CARERS CENTRE,15-07-2024,,3999.34,GRANTS & SUBSCRIPTIONS,Grants - Other
Cultural & Related Services,BIRMINGHAM PUBLISHING GROUP LTD,15-07-2024,,480,OTHER FEES & CHARGES,Events
Cultural & Related Services,BIRMINGHAM PUBLISHING GROUP LTD,15-07-2024,,-480,OTHER FEES & CHARGES,Events
Cultural & Related Services,BIRMINGHAM PUBLISHING GROUP LTD,15-07-2024,,400,OTHER FEES & CHARGES,Events
Children & Education Services,TIMBERLEY CARS,11-07-2024,,24843.6,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,TIMBERLEY CARS,11-07-2024,,14790,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Jane Friswell SEND Consultancy Ltd,28-06-2024,,12000,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Jane Friswell SEND Consultancy Ltd,11-07-2024,,6000,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,IPAC UK LTD,15-07-2024,,2000,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,IPAC UK LTD,26-07-2024,,2000,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Nurtureuk,26-07-2024,,6750,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Nurtureuk,26-07-2024,,6750,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Nurtureuk,26-07-2024,,6750,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,STAR TALKERS LIMITED,28-06-2024,,720,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Speakeasy Therapy  Ltd,12-06-2024,,455,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Speakeasy Therapy  Ltd,15-07-2024,,330,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Speakeasy Therapy  Ltd,15-07-2024,,300,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Speakeasy Therapy  Ltd,22-07-2024,,440,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Speakeasy Therapy  Ltd,22-07-2024,,300,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,Speakeasy Therapy  Ltd,22-07-2024,,440,PROFESSIONAL FEES,CSC - Other
Cultural & Related Services,Sonia Sabri Company,08-07-2024,,500,OTHER FEES & CHARGES,Events
Adult Social Care,SSG SUPPORT SERVICES GROUP LTD,08-07-2024,,365,OTHER CONTRACTED SERVICES,Facilities & Management Services
Planning & Development Services,SSG SUPPORT SERVICES GROUP LTD,28-06-2024,,1911.35,SECURITY,CCTV - Security
Planning & Development Services,SSG SUPPORT SERVICES GROUP LTD,11-07-2024,,1911.35,SECURITY,CCTV - Security
Planning & Development Services,SSG SUPPORT SERVICES GROUP LTD,15-07-2024,,2016.7,SECURITY,CCTV - Security
Planning & Development Services,SSG SUPPORT SERVICES GROUP LTD,22-07-2024,,1911.35,SECURITY,CCTV - Security
Planning & Development Services,SSG SUPPORT SERVICES GROUP LTD,29-07-2024,,1911.35,SECURITY,CCTV - Security
Children & Education Services,SOLIHULL ACADEMY,31-07-2024,,65237,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,SOLIHULL ACADEMY,31-07-2024,,64506,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,SOLIHULL ACADEMY,30-07-2024,,269101,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,SOLIHULL ACADEMY,31-07-2024,,3006,OTHER CONTRACTED SERVICES,Not Classified
Adult Social Care,LINDALE HOMES LIMITED,11-07-2024,,3489.08,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,11-07-2024,,1356.42,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,11-07-2024,,1350.31,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,10-07-2024,,1920,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,SOLIHULL CARE LTD,11-07-2024,,-1128.82,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ACCORD HOUSING ASSSOCIATION,11-07-2024,,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,22-07-2024,,948.78,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,THE EXTRA CARE CHARITABLE TRUST,11-07-2024,,936.88,ASC  EXTRA CARE,Not Classified
Adult Social Care,THE EXTRA CARE CHARITABLE TRUST,11-07-2024,,363.28,ASC  EXTRA CARE,Not Classified
Adult Social Care,THE EXTRA CARE CHARITABLE TRUST,25-07-2024,,286.72,ASC  EXTRA CARE,Not Classified
Adult Social Care,THE GROVE RESIDENTIAL HOME,11-07-2024,,4186.84,ASC  RESIDENTIAL CARE RESPITE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),10-07-2024,,3647,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,18-07-2024,,828.3,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,18-07-2024,,828.3,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,18-07-2024,,316.26,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,FAMILY CARE TRUST,18-07-2024,,637.76,ASC  DAY CARE,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,22-07-2024,,1104.48,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,22-07-2024,,594.72,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,HUSKARDS CARE LTD,11-07-2024,,3450.16,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,11-07-2024,,494.91,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,11-07-2024,,494.91,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,Advance Healthcare,08-07-2024,,738.4,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,04-07-2024,,1414.4,ASC  EXTRA CARE,Not Classified
Adult Social Care,ASPECTS CARE LTD,04-07-2024,,9725.44,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ASPECTS CARE LTD,04-07-2024,,5868.8,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ASPECTS CARE LTD,22-07-2024,,9725.44,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ASPECTS CARE LTD,22-07-2024,,5868.8,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PLAN-IT HOMECARE LTD,18-07-2024,,1420.16,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PLAN-IT HOMECARE LTD,18-07-2024,,1420.16,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,22-07-2024,,684.32,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,REDACTED PERSONAL DATA,10-07-2024,,274.56,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),04-07-2024,,1275.12,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),11-07-2024,,1482.12,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,11-07-2024,,4186.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,WILLINBROOK HEALTHCARE LTD,11-07-2024,,7464.24,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,HEADWAY (WEST MIDLANDS) LTD,25-07-2024,,538.88,ASC  DAY CARE,Not Classified
Adult Social Care,FAMILY CARE TRUST,18-07-2024,,1214.4,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PRIME LIFE PLC,11-07-2024,,3683.4,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,THE ROYAL STAR & GARTER H,11-07-2024,,3683.4,ASC  NURSING CARE PERMANENT,Not Classified
Central Services to the Public,WEST MIDLANDS TRAVEL LTD,28-06-2024,,627,OFFICERS MEMBERS TRAVEL COSTS,Travel & Subsistence
