company,coded supplier,Date,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount
WF,DP8662899,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,097.04"
WF,DP11364195,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,104.20"
WF,DP10933167,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,120.00"
WF,DP10969671,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,120.00"
WF,DP12938079,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,120.00"
WF,DP3520047,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,121.12"
WF,DP2579367,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,126.52"
WF,DP11459667,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,128.00"
WF,DP12404559,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,133.44"
WF,DP5314359,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,142.40"
WF,DP10156755,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,150.00"
WF,DP12122355,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,150.00"
WF,DP10994943,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,152.76"
WF,DP7939839,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,156.44"
WF,DP5526363,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,168.00"
WF,DP11105859,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,174.00"
WF,DP11285571,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,178.56"
WF,DP737319,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,185.72"
WF,DP11305227,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,200.00"
WF,DP13214667,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,200.00"
WF,DP5628855,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,201.40"
WF,DP13144467,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,204.00"
WF,FP5857707,07/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,SECTION 38 (6) PAYMENTS,Revenue,1,"1,216.41"
WF,DP12786447,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,223.32"
WF,DP5454759,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,223.61"
WF,DP7802247,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,229.90"
WF,DP13008279,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,234.52"
WF,DP12542151,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,237.40"
WF,DP10840503,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,"1,237.71"
WF,DP2250831,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,238.24"
WF,DP2078139,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,245.00"
WF,DP12869283,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,245.40"
WF,DP13331199,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,245.40"
WF,DP13331199,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,4,"1,245.40"
WF,DP13331199,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,6,"1,245.40"
WF,DP9023727,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,249.60"
WF,DP9720111,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,259.44"
WF,DP8366655,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,261.80"
WF,DP2917731,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,277.52"
WF,DP1756623,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,281.68"
WF,DP5703267,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,290.00"
WF,DP459327,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,292.40"
WF,DP9012495,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,292.40"
WF,DP9355071,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,295.40"
WF,DP1798743,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,299.32"
WF,DP12968967,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,301.08"
WF,DP5818395,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,314.40"
WF,DP8276799,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,319.20"
WF,DP8175711,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,320.00"
WF,DP3535491,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,325.48"
WF,DP2698707,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,333.16"
WF,DP8262759,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,333.68"
WF,DP12820143,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,333.92"
WF,DP13227303,27/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,5,"1,333.93"
WF,DP12362439,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,338.68"
WF,DP5253987,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,344.00"
WF,DP306291,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,346.04"
WF,DP10808211,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,351.80"
WF,DP11849979,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,352.12"
WF,DP13164123,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,360.00"
WF,DP13164123,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,360.00"
WF,DP11309439,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,369.96"
WF,DP8789259,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,373.52"
WF,DP12578655,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,375.52"
WF,DP13131831,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,380.00"
WF,DP6659391,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,393.48"
WF,DP9634467,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,393.96"
WF,DP11598663,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,394.20"
WF,DP8195367,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,398.44"
WF,DP12966159,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,399.28"
WF,DP12467739,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,399.76"
WF,DP13319967,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,400.00"
WF,DP4698003,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,408.00"
WF,DP716259,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,408.84"
WF,DP511275,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,413.48"
WF,DP12512667,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,417.96"
WF,DP11051103,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,418.04"
WF,DP11396487,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,419.48"
WF,DP13089711,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,428.00"
WF,DP10869987,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,437.68"
WF,DP6686067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,450.76"
WF,DP4066203,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,457.76"
WF,DP5414043,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,459.84"
WF,DP11532675,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,461.60"
WF,DP390531,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,464.32"
WF,DP11237835,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,475.84"
WF,DP12098487,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,480.40"
WF,DP11180271,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,485.40"
WF,DP10163775,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,488.80"
WF,DP12653067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,496.44"
WF,DP12956331,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,499.04"
WF,DP13326987,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,500.00"
WF,DP4099899,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,502.60"
WF,DP6250827,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,503.44"
WF,DP6274695,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,504.64"
WF,DP8441067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,504.64"
WF,DP237495,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,516.24"
WF,DP1701867,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,516.24"
WF,DP13227303,27/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,524.49"
WF,DP4943703,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,536.00"
WF,DP10485291,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,544.40"
WF,DP12782235,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,550.00"
WF,DP12052155,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,555.72"
WF,DP2877015,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,563.52"
WF,DP5157111,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,564.00"
WF,DP12231867,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,564.00"
WF,DP12904383,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,565.12"
WF,DP12316107,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,571.36"
WF,DP13242747,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,584.00"
WF,DP12049347,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,591.00"
WF,DP853851,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,598.32"
WF,DP8483187,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,600.00"
WF,DP13315755,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,600.00"
WF,DP11636571,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,620.68"
WF,DP480387,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,639.44"
WF,DP13114983,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,645.40"
WF,DP615171,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,654.84"
WF,DP1169751,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,664.00"
WF,DP6523203,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,666.64"
WF,DP11967915,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,668.28"
WF,DP12040923,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,680.00"
WF,DP12594099,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,680.00"
WF,DP12577251,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,683.60"
WF,DP11913159,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,685.16"
WF,DP11767143,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,700.00"
WF,DP966171,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,704.16"
WF,DP10795575,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,726.01"
WF,DP10110423,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,728.16"
WF,DP11473707,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,730.00"
WF,DP4568835,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,730.28"
WF,DP13355067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,738.52"
WF,DP13355067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,738.52"
WF,DP13355067,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,5,"1,738.52"
WF,DP2590599,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,740.00"
WF,DP4836999,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,751.60"
WF,DP13082691,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,800.00"
WF,DP12199575,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,805.40"
WF,DP10840503,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"1,824.00"
WF,DP10840503,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"1,824.00"
WF,DP7331907,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,824.72"
WF,DP12355419,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,829.40"
WF,DP4414395,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,868.24"
WF,DP1123419,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,873.72"
WF,DP4202391,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,915.84"
WF,DP5551635,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,925.28"
WF,DP9054615,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,944.00"
WF,DP11920179,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,950.00"
WF,DP8679747,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,959.40"
WF,DP3444231,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,960.00"
WF,DP11571987,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,980.00"
WF,DP7598667,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"1,990.28"
WF,DP5536191,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,991.36"
WF,DP12462123,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,994.48"
WF,DP9294699,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"1,998.68"
WF,DP13287675,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,000.00"
WF,DP12363843,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,001.80"
WF,DP10795575,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"2,013.68"
WF,DP10795575,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,3,"2,013.68"
WF,DP7802247,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"2,025.72"
WF,DP3494775,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,033.08"
WF,DP1033563,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,043.16"
WF,DP11604279,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,066.76"
WF,DP13023723,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,070.00"
WF,DP887547,10/06/2024,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,076.92"
WF,DP5385963,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,090.40"
WF,DP11920179,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,2,"2,100.00"
WF,DP490215,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,110.96"
WF,DP13305927,11/06/2024,ADULT SERVICES,OPERATIONS                    ,INDIVIDUAL SERVICE FUNDS,Revenue,1,"2,120.00"
WF,DP3885087,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,168.00"
WF,DP2043039,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,178.00"
WF,DP12783639,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,184.00"
WF,DP113943,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,207.88"
WF,DP609555,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,210.80"
WF,DP5362095,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,214.00"
WF,DP12133587,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,240.00"
WF,DP4577259,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,244.00"
WF,DP11719407,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,247.48"
WF,DP13268019,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,277.00"
WF,DP5523555,11/06/2024,ADULT SERVICES,OPERATIONS                    ,DIRECT PAYMENTS TO SERVICE USE,Revenue,1,"2,290.56"
