Company,coded supplier,Supplier Name,Date,System Reference,Directorate Description,Directorate Area,Expenditure Description,Type of Expenditure,Line Number,Line Amount,,
WF,TS76214955,PWS SYSTEMS CUMBRIA LTD,26/04/2024,373549,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,420,,
WF,TS76214955,PWS SYSTEMS CUMBRIA LTD,26/04/2024,373553,RESOURCES,ASSETS FLEET & CAPITAL PROG   ,CONTRACTUAL PAYMENTS (MAIN),Revenue,1,290,,
WF,TS76359567,SQUIRREL INVESTIGATIONS LTD,05/04/2024,352701,ENABLER SERVICES,CHIEF LEGAL&MONITORING OFFICER,MISC SUPPLIES & SRVCS,Revenue,1,272.8,,
WF,TS76460655,THINKPROJECT UK LIMITED,10/04/2024,357069,CAPITAL COST CENTRES,CAPITAL - RESOURCES           ,CAPITAL ADDITIONS - OTHER,Capital,1,"3,327.00",,
WF,TS76537875,AVC WISE LTD,09/04/2024,353945,ENABLER SERVICES,HR/OD                         ,CONSULTANTS FEES,Revenue,1,"2,967.17",,
WF,TS76537875,AVC WISE LTD,24/04/2024,372165,ENABLER SERVICES,HR/OD                         ,CONSULTANTS FEES,Revenue,1,"2,940.38",,
WF,TS76537875,AVC WISE LTD,24/04/2024,372212,ENABLER SERVICES,CUSTOMER & DIGITAL            ,CONSULTANTS FEES,Revenue,1,293.91,,
WF,TS76543491,COLLIS MEDIATION LTD,03/04/2024,350808,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,OTHR AGENCY SERVICES,Revenue,1,"9,522.00",,
WF,TS76631943,HRR RECRUITMENT LTD T/A VIDA EDUCATION,23/04/2024,368568,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,AGENCY STAFF,Revenue,1,625,,
WF,TS76631943,HRR RECRUITMENT LTD T/A VIDA EDUCATION,23/04/2024,368607,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,AGENCY STAFF,Revenue,1,370,,
WF,TS76631943,HRR RECRUITMENT LTD T/A VIDA EDUCATION,25/04/2024,372709,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,AGENCY STAFF,Revenue,1,625,,
WF,TS76643175,HUNSONBY SWIMMING CLUB,15/04/2024,359498,THRIVING COMMUNITIES,COMMUNITY INFRASTRUCTURE      ,GRANT PAYMENTS,Revenue,1,"1,125.00",,
WF,TS76686699,CARLISLE DIOCESAN YOUTH CENTRE,26/04/2024,373306,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,1,692,,
WF,TS76686699,CARLISLE DIOCESAN YOUTH CENTRE,26/04/2024,373306,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC VISITS,Revenue,2,-351,,
WF,TS76692315,IRVINGS TAXI HIRE LTD,05/04/2024,352694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,200.00",,
WF,TS76692315,IRVINGS TAXI HIRE LTD,05/04/2024,352694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,2,"2,000.00",,
WF,TS76692315,IRVINGS TAXI HIRE LTD,05/04/2024,352694,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,3,"2,400.00",,
WF,TS76733031,CROSS-CIRCULAR ORIENTEERING LTD,03/04/2024,350671,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,LECTURERS FEES,Revenue,1,500,,
WF,TS76770939,ORBITAL SOFTWARE SOLUTIONS LTD,12/04/2024,358907,THRIVING COMMUNITIES,SAFE & STRONG COMMUNITIES     ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"3,750.00",,
WF,TS76784979,FRIENDS OF BRAM,12/04/2024,358268,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"30,618.45",,
WF,TS76784979,FRIENDS OF BRAM,12/04/2024,358353,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,"7,046.52",,
WF,TS76804635,STUART WALKER PHOTOGRAPHY,10/04/2024,357042,CAPITAL COST CENTRES,CAPITAL - THRIVING PLACES     ,HIGHWAYS: OTHER,Capital,1,700,,
WF,TS76804635,STUART WALKER PHOTOGRAPHY,16/04/2024,360016,CORPORATE BUDGETS,CORPORATE BUDGETS             ,RECRUITMENT COSTS,Revenue,1,"1,100.00",,
WF,TS76838331,GIFFORDGATE LIMITED,03/04/2024,350696,MANAGEMENT EXPENSES,MANAGEMENT                    ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"6,868.56",,
WF,TS76888875,INSPIRE SCOTLAND LTD,30/04/2024,374514,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"18,556.51",,
WF,TS76900107,MICHAEL T WEBB,04/04/2024,351617,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CLEANING SERVICES,Revenue,1,735,,
WF,TS76908531,CLEANING GREEN,18/04/2024,365701,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CLEANING SERVICES,Revenue,1,920,,
WF,TS76928187,KATHY HALL,19/04/2024,366745,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUSINESS & PROFESSIONAL SERV,Revenue,1,600,,
WF,TS76950651,LUCY IN THE LAKES & CO,16/04/2024,360136,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CLEANING SERVICES,Revenue,1,"1,316.00",,
WF,TS76950651,LUCY IN THE LAKES & CO,16/04/2024,361199,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,CLEANING SERVICES,Revenue,1,514.4,,
WF,TS76952055,LAKES LOOS LTD,03/04/2024,350584,THRIVING PLACES,SUSTAINABLE TRANSPORT&HIGHWAYS,CAR PARKS CONTRACT,Revenue,1,"1,620.00",,
WF,TS77155635,BUSS MODEL LTD,18/04/2024,365699,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,BUSINESS & PROFESSIONAL SERV,Revenue,1,620,,
WF,TS77155635,BUSS MODEL LTD,18/04/2024,365709,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,BUSINESS & PROFESSIONAL SERV,Revenue,1,900,,
WF,TS77155635,BUSS MODEL LTD,18/04/2024,365711,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,BUSINESS & PROFESSIONAL SERV,Revenue,1,"6,600.00",,
WF,TS77166867,EDUCATION SOFTWARE SOLUTIONS LTD,29/04/2024,374006,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,SUBSCRIPTIONS,Revenue,1,872.74,,
WF,TS77224431,AMAZING EQUIPMENT LTD,26/04/2024,373316,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,LECTURERS FEES,Revenue,1,562.8,,
WF,TS77252511,MRS THAO DO T/A KENT DALE TRANSPORT,03/04/2024,350561,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"2,800.00",,
WF,TS77252511,MRS THAO DO T/A KENT DALE TRANSPORT,03/04/2024,350561,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,2,"1,860.00",,
WF,TS77252511,MRS THAO DO T/A KENT DALE TRANSPORT,03/04/2024,350561,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,3,740,,
WF,TS77252511,MRS THAO DO T/A KENT DALE TRANSPORT,03/04/2024,350561,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,4,"1,200.00",,
WF,TS77252511,MRS THAO DO T/A KENT DALE TRANSPORT,03/04/2024,350561,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,5,"2,800.00",,
WF,TS77252511,MRS THAO DO T/A KENT DALE TRANSPORT,03/04/2024,350561,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,ESCORT DUTY PAY(RECHARGED),Revenue,6,860,,
WF,TS77284803,DANNI'S FOREST SCHOOL ADVENTURES,18/04/2024,365908,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,LECTURERS FEES,Revenue,1,400,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,04/04/2024,351877,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,1,140,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,04/04/2024,351877,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,2,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,04/04/2024,351877,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,3,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,04/04/2024,351877,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,4,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,04/04/2024,351877,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,5,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,1,"3,420.00",,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,2,"3,895.00",,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,3,"3,515.00",,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,4,"2,580.00",,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,5,100,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,6,"4,230.00",,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,7,"1,908.00",,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,8,840,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,9,138.75,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,05/04/2024,352709,CHILDRENS SERVICES,QUALITY RESOURCE&TRANSF CHILDR,HOME TO SCHOOL/COLLEGE,Revenue,10,153.75,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,18/04/2024,365880,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,1,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,18/04/2024,365880,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,2,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,18/04/2024,365880,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,3,140,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,18/04/2024,365880,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,4,280,,
WF,TS77312883,NIGHT AIRPORT TAXIS LTD,18/04/2024,365880,ADULT SERVICES,OPERATIONS                    ,CONTRACT HIRE OF VEHICLES,Revenue,5,280,,
WF,TS77350791,CASTLE WATER LTD,24/04/2024,369968,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,METERED WATER/ WATER RATES,Revenue,1,963.48,,
WF,TS77360619,ROB MARSDEN RIGBY,23/04/2024,368290,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,EDUC- MUSIC SERVICE,Revenue,1,420,,
WF,TS77369043,L D PLUMBING & HEATING,17/04/2024,365210,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,BUILDING REPAIRS,Revenue,1,280,,
WF,TS77370447,CHOICES HOME FOR CHILDREN LTD,10/04/2024,357058,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"12,842.86",,
WF,TS77370447,CHOICES HOME FOR CHILDREN LTD,10/04/2024,357156,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"7,440.00",,
WF,TS77370447,CHOICES HOME FOR CHILDREN LTD,30/04/2024,374515,CHILDRENS SERVICES,CHILDREN & FAMILIES           ,INDEPENDT RESIDENTIAL PLACEMTS,Revenue,1,"19,901.19",,
WF,TS77404143,ULTIMATE 10 PERCENT,16/04/2024,360866,CHILDRENS SERVICES,DIRECTOR CHILDRENS SERVICES   ,CONSULTANTS FEES,Revenue,1,"12,800.00",,
WF,TS77404143,ULTIMATE 10 PERCENT,16/04/2024,360866,CHILDRENS SERVICES,DIRECTOR CHILDRENS SERVICES   ,CONSULTANTS FEES,Revenue,2,81,,
WF,TS77406951,MICRO COMPUTER CONSULTANTS LTD,26/04/2024,373354,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,SCHOOLS ONLY COMPUTERS CAPITAL,Revenue,1,899,,
WF,TS77406951,MICRO COMPUTER CONSULTANTS LTD,26/04/2024,373359,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,SCHOOLS ONLY COMPUTERS CAPITAL,Revenue,1,"8,219.00",,
WF,TS77471535,AH CHILDMINDING,12/04/2024,358269,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,483.62,,
WF,TS77471535,AH CHILDMINDING,12/04/2024,358354,CHILDRENS SERVICES,EDUCATION & INCLUSION         ,GRANT PAYMENTS,Revenue,1,931.39,,
WF,TS77477151,ANDREW ROZE GUITAR TUITION,11/04/2024,357775,SCHOOLS,NON CHEQUE BOOK SCHOOLS       ,OTH EMPLOYEE COSTS,Revenue,1,360,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,04/04/2024,352018,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352554,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,450.75,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352555,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,397.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352563,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,392.25,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352564,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,355.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352565,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,375.75,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352566,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,342,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352567,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,357,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352589,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,294,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352591,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,396,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352593,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,357,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352596,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,273,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352622,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,294,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352625,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,396,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352630,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,363,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352631,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,464.25,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352748,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,363,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352753,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352756,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,388.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352856,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352864,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,372.75,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352866,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,402,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352870,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,366,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352874,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352878,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352880,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,372.75,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352883,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,402,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,05/04/2024,352886,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,363,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,06/04/2024,352914,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"8,346.50",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,06/04/2024,352915,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"8,494.50",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353615,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"2,623.50",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353616,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"1,044.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353899,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,456,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353900,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,510,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353901,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"1,953.25",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353932,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,263.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353934,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,586,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353935,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,255,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353936,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"2,763.78",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353937,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,716,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353939,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"1,943.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353951,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,269.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353955,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,722.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353966,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,327,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353978,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,324,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353984,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,345,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,09/04/2024,353988,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,297,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,10/04/2024,356990,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"1,380.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357477,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"4,848.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357558,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,363,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357560,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,561,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357607,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,429,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357610,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,462,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357611,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357667,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357757,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,410.25,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357770,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,402,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,11/04/2024,357776,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,561,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,15/04/2024,359543,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,273.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,15/04/2024,359548,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"12,326.50",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,16/04/2024,359922,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,735,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,16/04/2024,359931,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"6,298.50",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,16/04/2024,361122,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"9,481.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365097,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,342,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365099,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,468,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365101,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,504,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365109,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,342,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365120,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,351,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365124,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,561,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365131,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,612,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,17/04/2024,365134,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,342,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,18/04/2024,365605,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,955.5,,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,18/04/2024,365614,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"1,638.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,18/04/2024,365623,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"2,896.50",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,18/04/2024,365640,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,"8,889.00",,
WF,TS77482767,GREENSTAFF MEDICAL LIMITED,19/04/2024,366568,ADULT SERVICES,SERVICE PROVISION             ,AGENCY STAFF,Revenue,1,342,,
