SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3104630,5042113,45118,1203,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3123676,5042158,45118,-10,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146029,5042088,45118,401,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3027926,5042262,45118,454,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143293,5042040,45118,401,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3139464,5042157,45118,530,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3131727,5042222,45118,364,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148262,5042184,45118,530,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3201296,5042164,45118,401,IND OTHER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3132445,5042225,45118,908,FOSTER PARENTS
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3150877,5042019,45118,609,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3125023,5042249,45118,666.71,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3143449,5042217,45118,406,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3148209,5042183,45118,464,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3141477,5042047,45118,454,IND FOSTER CARER
 Safeguarding and Care Planning West,"Children, Education and Families",65585,Fostering Maintenance Allowance,REDACTED PERSONAL DATA,3146856,5042144,45118,-10,IND FOSTER CARER
 Safeguarding and Quality Improvement,"Children, Education and Families",61440,Recruitment & Retention Intiative,SANCTUARY PERSONNEL LTD,3127927,5041993,45118,5225.94,TCR SUPPLIER GENERAL
 SEN and Inclusion,"Children, Education and Families",61114,Temporary and Agency Staff,NONSTOP CONSULTING LTD,3151698,5041976,45118,2600,TCR STAFF AGENCY
 SEN and Inclusion,"Children, Education and Families",61114,Temporary and Agency Staff,NONSTOP CONSULTING LTD,3151698,5041977,45118,6150,TCR STAFF AGENCY
 SEN and Inclusion,"Children, Education and Families",61114,Temporary and Agency Staff,NONSTOP CONSULTING LTD,3151698,5041975,45118,1300,TCR STAFF AGENCY
 SEN and Inclusion,"Children, Education and Families",61114,Temporary and Agency Staff,PROVIDENT RECRUITMENT LTD T/A PSYCHOLOGY PEOPLE,3149301,5041987,45118,1211,IRC_JOB_AGENCY
 SEN and Inclusion,"Children, Education and Families",61114,Temporary and Agency Staff,PROVIDENT RECRUITMENT LTD T/A PSYCHOLOGY PEOPLE,3149301,5041989,45118,1211,IRC_JOB_AGENCY
 SEN and Inclusion,"Children, Education and Families",61114,Temporary and Agency Staff,PROVIDENT RECRUITMENT LTD T/A PSYCHOLOGY PEOPLE,3149301,5041988,45118,1211,IRC_JOB_AGENCY
 SEN and Inclusion (DSG),"Children, Education and Families",62311,Rents Payable,NHS PROPERTY SERVICES LTD,3130584,5041972,45118,29829.260000000002,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",64118,Specialist Equipment for Service Provision,RIVERSIDE SCHOOL,3108492,5041992,45118,475,LBB SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",64331,Miscellaneous Expenses,RIVERSIDE SCHOOL,3108492,5041992,45118,273.33,LBB SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",65587,Alternative Programmes,MIDFIELD PRIMARY SCHOOL (ACADEMY),3144042,5041968,45118,5668.59,TCR IND SCHOOL
 SEN and Inclusion (DSG),"Children, Education and Families",66211,Long Term Support Community Direct Payments,REDACTED PERSONAL DATA,3202801,5041990,45118,952,IND OTHER
 Car Leasing Account,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,LEASEPLAN UK LTD,3142360,5041961,45118,448.29,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",64315,Consultancy Fees,CAMPBELL TICKELL LIMITED,3152106,5041917,45118,4250,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,24/7 HOUSING LTD,3137892,5041900,45118,106904,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,BARNES GOLD LTD,3138225,5041913,45118,43314,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,CREST MANOR LTD,3130528,5041925,45118,12201,TCR SUPPLIER GENERAL
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,FINEFAIR LTD,3140388,5041944,45118,129208.64,TCR LANDLORD
 Building Control,"Renewal, Recreation and Housing",61436,Staff Advertising,REDACTIVE PUBLISHING LTD,3138436,5041991,45118,630,TCR SUPPLIER GENERAL
 Culture,"Renewal, Recreation and Housing",62126,Reactive Repairs,B & M MCHUGH LIMITED,3152011,5041910,45118,5058.62,SUB-CONTRACTOR
 Housing Options & Support ,"Renewal, Recreation and Housing",62137,Other Building Repairs,FORESHAW BUILDING SERVICES LIMITED,3008750,5041946,45118,1987.97,SUB-CONTRACTOR
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,LONDON & QUADRANT HOUSING TRUST,1984730,5041964,45118,1136.96,OTHER CREDS
" Housing Strategy, Advice and Enabling","Renewal, Recreation and Housing",66611,Grants To Individuals,BLACKHAWK NETWORK EMEA LTD,3201328,5041915,45118,388200,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,ACCESSIBLE SOLUTIONS LTD,3134335,5041903,45118,5371,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,REDACTED PERSONAL DATA,3148946,5041949,45118,2645,IND GRANTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3108653,5042393,45119,-310.36,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3115176,5042437,45119,-253.76,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3132674,5042477,45119,-63.16,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3145485,5042442,45119,-420.76,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3135287,5042441,45119,-544.2,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3114961,5042440,45119,-147.76,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3125742,5042492,45119,-128.96,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3123252,5042608,45119,-322.36,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3135001,5042523,45119,-263.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3113994,5042520,45119,-66.78999999999999,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3121841,5042429,45119,-263.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3103429,5042323,45119,-263.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3151370,5042487,45119,-617.24,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200689,5042421,45119,-232.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3126789,5042406,45119,-200.41,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201707,5042616,45119,-413.7799999999999,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201896,5042364,45119,-759.52,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3150802,5042502,45119,-88.24,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3151298,5042474,45119,-159.92,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3124383,5042582,45119,-536.04,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3150235,5042409,45119,-572.88,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3145773,5042405,45119,-427.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3202238,5042587,45119,-311.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3123500,5042537,45119,-317.24,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3152025,5042557,45119,-384.08,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3152602,5042563,45119,-237.88,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201704,5042488,45119,-716.76,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3202445,5042626,45119,-314.8,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201705,5042653,45119,-81.04,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3152899,5042590,45119,-510.92,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201896,5042363,45119,-1492.68,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200536,5042543,45119,-33.8,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3151455,5042436,45119,-356.24,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3152063,5042645,45119,-408.36,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3152263,5042464,45119,-21.52,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3145068,5042533,45119,-300.2,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200232,5042497,45119,-927.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201226,5042584,45119,-788.24,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3149282,5042529,45119,-1049.56,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3202050,5042624,45119,-297.88,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3202454,5042637,45119,-86.72,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3151492,5042575,45119,-476.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3200309,5042551,45119,-166.52,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3149888,5042664,45119,-604.4,IND DIRECT PAYMENTS
 Assessment and Care Management,Adult Care and Health,53251,Client Contributions - Direct Payments,REDACTED PERSONAL DATA,3201852,5042560,45119,-14,IND DIRECT PAYMENTS
