Portfolio,Supplier_Name,Payment_Date,Transaction_Number,Net Amount,Merchant Category
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035423,1235.88,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035424,1294.2,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035426,2489.02,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035427,2507.04,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035428,1416.24,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035430,1937.96,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035431,119.37,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035431,943.88,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035433,578.56,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035434,550.92,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035438,731.22,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035440,959.96,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035443,3631.6,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035444,813.76,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035445,889.12,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035446,6721.9400000000005,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035448,335.1,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035448,320.04,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035451,1032.16,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035452,6610.8,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035453,596.24,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035454,1000.96,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035455,1175.44,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035456,758.5,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035457,1500.0800000000002,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035457,261.69,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035458,986.74,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035460,1510.0800000000002,IND CARERS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035461,700.48,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035462,1013.97,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035463,651.84,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035464,703.6600000000001,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035467,1092.19,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035468,2161.3199999999997,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035470,544.8,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035473,2192.56,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035474,815.48,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035475,734.52,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035475,880.54,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035476,3000.6399999999994,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035477,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035477,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035478,734.52,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035480,1368.56,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035481,1500.0800000000002,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035482,918.7,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035482,738.36,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035482,739.52,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035483,980.28,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035485,1416.24,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035486,522.8,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035489,1190.6,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035490,4030.379999999999,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035491,687.88,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035492,1734.18,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035493,368.56,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035493,337.1,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035495,986.74,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035496,830.64,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035497,4952.6,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035500,7411.639999999999,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035501,127.43,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035501,999.4,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035502,1984.65,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035503,735.6,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035504,216.02,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035504,359.98,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035506,674.04,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035507,1239.96,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035507,1039.2,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035508,4538.28,IND OTHER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035509,2852.7200000000003,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035510,2044.24,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035512,5555.24,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035515,3205,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035516,560.9199999999998,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035517,9207,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035520,1652.7000000000003,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035521,844.6,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035522,1174.24,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035525,655.5,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035526,1694.3199999999997,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035527,1231.12,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035527,181.76,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035529,1089.48,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035530,887.9000000000001,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035534,3100,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035535,1001.4100000000001,IND CARERS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035536,1383.44,IND OTHER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035537,1338.16,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035539,986.74,IND CARERS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035540,1120.3799999999999,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035542,383.26,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035542,368.56,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035543,617.7,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035545,1444,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035546,5131.16,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035549,635.4000000000001,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035550,2200.45,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035554,923.08,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035558,1873.3199999999997,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035560,732.8,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035563,1583.76,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035565,734.52,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035566,634.1600000000001,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035572,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035574,2780.62,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035574,1124.78,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035575,2832.48,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035576,2447.6,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035577,1227.56,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035578,909.8399999999999,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035580,1605.0399999999997,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035584,1943.76,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035585,14114.24,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035586,2008.5800000000002,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035586,986.74,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035588,1272.44,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035589,1125.28,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035590,1689.36,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035594,565.04,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035597,671.9,IND ADOPTERS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035599,2070.3999999999996,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035602,1323.16,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035603,1990.8399999999997,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035606,777.1400000000001,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035607,1672.96,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035608,676.8,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035609,862.4399999999999,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035610,815.48,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035614,1008.44,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035622,4054.1200000000003,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035624,1536.4,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035626,686.28,IND FOSTER CARER
"Resources, Commissioning and Contracts Management",NEW SQUARE CHAMBERS LTD,45063,5035627,600,TCR LEGAL
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035628,22016,CHILDRENS RESIDENTIAL UNITS
Adult Care and Health,NOMASE CARE LTD,45063,5035631,9903.25,IND RESIDENTIAL
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035632,1150.96,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035634,1135.08,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035635,739.52,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035636,1623.08,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035638,1462.44,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035640,665.86,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035641,1734.18,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035642,750.36,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035643,556.96,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035644,986.74,FOSTER PARENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035647,896.28,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035648,688.96,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035650,3063.4399999999996,IND FOSTER CARER
Adult Care and Health,PERCY HEDLEY FOUNDATION,45063,5035652,0,TCR IND SCHOOL
"Children, Education and Families",PERCY HEDLEY FOUNDATION,45063,5035652,13139.8,TCR IND SCHOOL
Adult Care and Health,PETTS WOOD HOMECARE LTD,45063,5035653,1733.1399999999999,TCR SUPPLIER GENERAL
"Children, Education and Families",POTTON KARE SERVICES LTD,45063,5035656,2256.3,TCR SUPPLIER GENERAL
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035658,514.62,IND FOSTER CARER
Insurance Fund Holding Account Total,RECOVERY ASSIST LLP,45063,5035663,13476,TCR SUPPLIER GENERAL
"Renewal, Recreation and Housing",RENT CONNECT,45063,5035664,103017,TCR SUPPLIER GENERAL
"Children, Education and Families",RESHIKA ACHARYA POUDEL,45063,5035665,652.52,TCR TRANSPORT
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035668,2152.2,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035669,2578.22,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035672,291.5,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035672,694.02,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035673,760.6600000000001,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035676,986.74,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035677,725.6,IND DIRECT PAYMENTS
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035678,1462.44,IND DIRECT PAYMENTS
"Renewal, Recreation and Housing",SAFE HOMES SE,45063,5035679,33821,TCR LANDLORD
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035684,986.74,IND FOSTER CARER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035686,843.9,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035688,1893.8399999999997,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035689,1140.5,IND ADOPTERS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035691,1089.96,CHILDRENS RES UNITS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035691,1124.78,CHILDRENS RES UNITS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035692,918.62,FOSTER PARENTS
"Renewal, Recreation and Housing",SHUTTLEWORTH (UK) LTD,45063,5035693,1080,TCR LANDLORD
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035695,11456.220000000003,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035695,441.63,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035696,620.72,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035697,658,IND AGENCY CARERS
"Children, Education and Families",STEP ACADEMY TRUST,45063,5035700,3250,VOS CHARITY ORG
Adult Care and Health,SUNBIRD CARE LTD,45063,5035702,982.94,TCR DOMICILIARY PROVIDER
"Children, Education and Families",SUPAJAM EDUCATION IN MUSIC & MEDIA LTD,45063,5035703,17697.34,TCR SUPPLIER GENERAL
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035705,2999.16,IND DIRECT PAYMENTS
Enviromnent Balance Sheet Total,TFL GENERAL ACCOUNT,45063,5035712,827702.81,TCR SUPPLIER GENERAL
"Children, Education and Families",THE ORPHEUS CENTRE,45063,5035715,16249.580000000002,TCR SUPPLIER GENERAL
"Renewal, Recreation and Housing",THE POWER SERVICE (SOUTH EASTERN COUNTIES) LTD,45063,5035717,500,VENDOR
"Children, Education and Families",THE TUTORIAL FOUNDATION,45063,5035719,36697,VENDOR
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035721,1699.5,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035722,1390.37,IND OTHER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035722,2463.3399999999997,IND OTHER
Adult Care and Health,TRIPLE O&A LTD,45063,5035723,2000,TCR SUPPLIER GENERAL
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035724,18382.800000000007,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035724,284.64,TCR DOMICILIARY PROVIDER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035724,1654.64,TCR DOMICILIARY PROVIDER
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035727,502.8,IND DIRECT PAYMENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035728,722,IND ADOPTERS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035730,1734.18,FOSTER PARENTS
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035730,206.08,FOSTER PARENTS
Adult Care and Health,VIBRANCE,45063,5035731,4950.5,TCR SUPPLIER GENERAL
Adult Care and Health,VIBRANCE CLIENT ACCOUNT,45063,5035732,232294.95000000016,TCR SUPPLIER GENERAL
Adult Care and Health,VIBRANCE CLIENT ACCOUNT,45063,5035732,263486.42000000004,TCR SUPPLIER GENERAL
Adult Care and Health,VIBRANCE CLIENT ACCOUNT,45063,5035732,8029.879999999999,TCR SUPPLIER GENERAL
"Children, Education and Families",VIBRANCE CLIENT ACCOUNT,45063,5035732,43399.37999999999,TCR SUPPLIER GENERAL
RRH Capital Total,WATERSIDE & ASSOCIATES LTD,45063,5035735,8531,SUB-CONTRACTOR
RRH Capital Total,WATERSIDE & ASSOCIATES LTD,45063,5035736,9786.65,SUB-CONTRACTOR
"Children, Education and Families",REDACTED PERSONAL DATA,45063,5035739,579.9000000000001,IND FOSTER CARER
Adult Care and Health,REDACTED PERSONAL DATA,45063,5035740,661.58,IND DIRECT PAYMENTS
