SERVICE_AREA,PORTFOLIO,SUBJECTIVE,SUBJ_DESCRIPTION,SUPPLIER_NAME_REDACTED,SUPPLIER_NUMBER,PAYMENT_NUMBER,PAYMENT_DATE,Net Amount,VENDOR_TYPE_LOOKUP_CODE
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149791,5069896,45338,788.4,CHILDRENS RES UNITS
 Investment and Non-Operational Property,"Resources, Commissioning and Contracts Management",62211,Electricity,POZITIVE ENERGY LTD,3152089,5069897,45338,1254.5,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,PROACTIV CONTACT CENTRE,3144956,5069898,45338,3675,TCR SUPPLIER GENERAL
 Housing Options & Support ,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,RIVERSIDE GROUP LTD,3126170,5069899,45338,700,TCR SUPPLIER GENERAL
 Town Centre Management & Business Support,"Renewal, Recreation and Housing",64348,General Contingency,REDACTED PERSONAL DATA,3151555,5069900,45338,750,IND GRANTS
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,SAFE HOMES SE,3152242,5069901,45338,66310,TCR LANDLORD
 CLA and Care Leavers,"Children, Education and Families",65584,Community Homes,SANKOFA CARE LIMITED,3204084,5069902,45338,20706,CHILDRENS RESIDENTIAL UNITS
 AR Refunds Holding Acct,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,REDACTED PERSONAL DATA,3204260,5069904,45338,4169.52,IND REFUND
 Referral and Assessment Service,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3148652,5069905,45338,3780,TCR SUPPLIER GENERAL
 Referral and Assessment Service,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3148652,5069905,45338,840,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3148652,5069905,45338,3700,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3148652,5069905,45338,200.12,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3148652,5069905,45338,1453.57,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",64353,Placement Support,REDACTED PERSONAL DATA,3148652,5069905,45338,94.29,TCR SUPPLIER GENERAL
 Public Protection,Public Protection and Enforcement,64326,Professional Services General,SOUTH DERBYSHIRE DISTRICT COUNCIL,3201846,5069906,45338,2209,PCS LOCAL AUTH
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,SV ACADEMY LTD,3144835,5069909,45338,8856,TCR SUPPLIER GENERAL
 Virtual School,"Children, Education and Families",66311,Schools Transfer Payment,THE ATTACHMENT RESEARCH COMMUNITY,3203091,5069911,45338,2533,TCR SUPPLIER GENERAL
 SEN and Inclusion (DSG),"Children, Education and Families",65513,School Fees,THE BECKMEAD TRUST,3146693,5069912,45338,172294.75,TCR IND SCHOOL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,THE ORPHEUS CENTRE,3145646,5069913,45338,10210.56,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,REDACTED PERSONAL DATA,3151871,5069914,45338,2491.5,IND OTHER
 CLA and Care Leavers,"Children, Education and Families",65556,Third Party Payment Not Government,VIVA LA FOTO LTD,3204273,5069915,45338,1000,COMPANY
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5069916,45338,300,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,YOUNG VIBRANT,3147946,5069916,45338,3780,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5069917,45338,300,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,YOUNG VIBRANT,3147946,5069917,45338,3780,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5069918,45338,400,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,YOUNG VIBRANT,3147946,5069918,45338,3780,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5069919,45338,400,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,YOUNG VIBRANT,3147946,5069919,45338,3780,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5069920,45338,700,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,YOUNG VIBRANT,3147946,5069920,45338,3780,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65555,Client Support Third Party,YOUNG VIBRANT,3147946,5069921,45338,1200,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,YOUNG VIBRANT,3147946,5069921,45338,3780,TCR SUPPLIER GENERAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,2 DR JOHNSON'S BUILDINGS,3200419,5069923,45341,625,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,4 BRICK COURT,3201021,5069924,45341,630,TCR LEGAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,4 BRICK COURT,3201021,5069925,45341,1840,TCR LEGAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069927,45341,-485,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069927,45341,5961.92,TCR SUPPLIER GENERAL
 Mental Health Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069928,45341,5908.92,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069929,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069929,45341,6470.28,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069930,45341,7141.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069931,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069931,45341,7626.04,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069932,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069932,45341,8527.84,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069933,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069933,45341,8609.8,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069934,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069934,45341,8971.6,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069935,45341,-226.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069935,45341,8783.08,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069936,45341,8905.8,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069937,45341,-567.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069937,45341,9845.08,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069938,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069938,45341,10955.96,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069939,45341,12807.36,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069940,45341,-966.4,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069940,45341,15910.599999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069941,45341,15804.599999999999,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069942,45341,19796.920000000002,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65539,Long Term Support Community Supported Living,ACHIEVE TOGETHER SERVICES LTD,3202247,5069943,45341,29299.920000000002,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ACHIEVE TOGETHER SERVICES LTD,3202247,5069944,45341,-1449.6,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ACHIEVE TOGETHER SERVICES LTD,3202247,5069944,45341,30553.800000000003,TCR SUPPLIER GENERAL
 Quality Assurance & Safeguarding,Adult Care and Health,64331,Miscellaneous Expenses,ADVOCACY FOR ALL,3122641,5069945,45341,1110.6999999999998,VOS CHARITY ORG
 Permanency,"Children, Education and Families",65555,Client Support Third Party,REDACTED PERSONAL DATA,3146131,5069947,45341,750,IND OTHER
 Parking,Environment & Community Services,65556,Third Party Payment Not Government,APCOA PARKING (UK) LTD,3141044,5069948,45341,901.58,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,65556,Third Party Payment Not Government,APCOA PARKING (UK) LTD,3141044,5069949,45341,7447.79,TCR SUPPLIER GENERAL
 Parking,Environment & Community Services,62137,Other Building Repairs,APCOA PARKING (UK) LTD,3141044,5069950,45341,13918.58,TCR SUPPLIER GENERAL
 Car Leasing Account,Control Balance Sheet Total,15753,Other Debtor Entities and Individuals,ARNOLD CLARK FINANCE LTD,3111666,5069951,45341,12523.100000000002,VENDOR
 Learning Disabilities Services,Adult Care and Health,53237,Fairer Charging Residential Care Income,ASPENS ENTERPRISES LTD,3200031,5069952,45341,-483.2,TCR SUPPLIER GENERAL
 Learning Disabilities Services,Adult Care and Health,65542,Long Term Residential Spot Contract,ASPENS ENTERPRISES LTD,3200031,5069952,45341,7687.2,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,AVIS HOTEL * 3034588,3034588,5069954,45341,15360,OTHER CREDS
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,AVIS HOTEL * 3034588,3034588,5069954,45341,5012,OTHER CREDS
 Safeguarding and Care Planning East,"Children, Education and Families",65584,Community Homes,REDACTED PERSONAL DATA,3137479,5069957,45341,46192.86,CHILDRENS RES UNITS
 Safeguarding and Care Planning West,"Children, Education and Families",63213,Client Transport,CANNON CARS,1664360,5069961,45341,265,TCR TRANSPORT
 Allocations & Accommodation,"Renewal, Recreation and Housing",64331,Miscellaneous Expenses,CANNON CARS,1664360,5069961,45341,198.4,TCR TRANSPORT
 0-25 Children Service,"Children, Education and Families",65531,Short Term Support Other,CAREMARK BROMLEY,3148215,5069962,45341,17664.5,TCR SUPPLIER GENERAL
 Assessment and Care Management,Adult Care and Health,65536,Long Term Nursing Care Spot Contract,CHISLEHURST CARE LIMITED,3022783,5069963,45341,11760,TCR RESIDENTIAL HOME
 Permanency,"Children, Education and Families",64712,Membership and Subscriptions,CORAM,3107180,5069964,45341,2126.6,TCR SUPPLIER GENERAL
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3149030,5069967,45341,999,IND AGENCY CARERS
 Safeguarding and Care Planning East,"Children, Education and Families",65518,Fostering Agency Placements,FOSTER CARE ASSOCIATES,3018454,5069969,45341,4431.94,OTHER CREDS
 Town Centre Management & Business Support,"Renewal, Recreation and Housing",65556,Third Party Payment Not Government,GREATER LONDON AUTHORITY,3008613,5069971,45341,20000,PCS LOCAL AUTH
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HOMESOLVE PROPERTY MANAGEMENT LTD,3143364,5069975,45341,2243,TCR LANDLORD
 Allocations & Accommodation,"Renewal, Recreation and Housing",65552,Private Rented Leased Fee,HYDE & ROWE LTD,3142897,5069976,45341,4488.8,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",66112,Looked After Cost Other,INDEPENDENCE-DEVELOPMENT LTD,3203829,5069977,45341,6214.28,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",64353,Placement Support,INDEPENDENCE-DEVELOPMENT LTD,3203829,5069977,45341,1491.43,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5069978,45341,1132.5,TCR DOMICILIARY PROVIDER
 0-25 Children Service,"Children, Education and Families",65520,Long Term Support Community Homecare,REDACTED PERSONAL DATA,3123502,5069978,45341,840,TCR DOMICILIARY PROVIDER
 Permanency,"Children, Education and Families",65555,Client Support Third Party,KATHRINE  MOLLER,3202685,5069982,45341,650,SOLETRADER
 Permanency,"Children, Education and Families",65555,Client Support Third Party,KATHRINE  MOLLER,3202685,5069983,45341,650,SOLETRADER
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,KEN NEIL BUILDING DESIGN,3146738,5069984,45341,753,TCR SUPPLIER GENERAL
 CLA and Care Leavers,"Children, Education and Families",65518,Fostering Agency Placements,KENT COUNTY COUNCIL,2167220,5069985,45341,2016.76,PCS LOCAL AUTH
 Adult Education Centres,"Children, Education and Families",62212,Gas,KENT COUNTY COUNCIL,2167220,5069986,45341,3013.37,PCS LOCAL AUTH
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5069987,45341,6671,TCR SUPPLIER GENERAL
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,L H BRIDGE LTD,3146043,5069988,45341,7277,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning East,"Children, Education and Families",66112,Looked After Cost Other,LADYBIRDS 1991 LTD,3133008,5069989,45341,11537,TCR SUPPLIER GENERAL
 Safeguarding and Care Planning West,"Children, Education and Families",66112,Looked After Cost Other,LADYBIRDS 1991 LTD,3133008,5069989,45341,1155,TCR SUPPLIER GENERAL
 Legal Services,"Resources, Commissioning and Contracts Management",64355,Counsel Fees,LANDMARK CHAMBERS,3109955,5069990,45341,3800,TCR LEGAL
 Information Systems and Telephony,"Resources, Commissioning and Contracts Management",65556,Third Party Payment Not Government,REDACTED PERSONAL DATA,3149368,5069995,45341,512.57,IND OTHER
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,M E HORSTEAD LTD,3204266,5069996,45341,6281.07,CONTRACTOR
 DFG - Renovation Grant,RRH Capital Total,68160,Grants Paid,M E HORSTEAD LTD,3204266,5069997,45341,7338.43,CONTRACTOR
 Allocations & Accommodation,"Renewal, Recreation and Housing",65550,Payment to Private Sector Landlords PSL,NEW ENGLAND HOMES LTD,3035101,5070009,45341,1200,TCR LANDLORD
 Mental Health Services,Adult Care and Health,65411,Payments to Voluntary Sector,NHS SOUTH EAST LONDON ICB (QKK),3149500,5070010,45341,100000,PCS HEALTH AUTH
 Assessment and Care Management,Adult Care and Health,53237,Fairer Charging Residential Care Income,REDACTED PERSONAL DATA,3000643,5070011,45341,0,OTHER CREDS
 Assessment and Care Management,Adult Care and Health,65542,Long Term Residential Spot Contract,REDACTED PERSONAL DATA,3000643,5070011,45341,30680.010000000002,OTHER CREDS
