Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,APEX ACOUSTICS LTD,9156918,revenue,1KVWC,Minor Works Contracts,3275.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,APPLETON MANOR CARE HOME,9139273,revenue,1MG20,Residential Care OP,3128.00
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,APPLETON MANOR CARE HOME,9139273,revenue,1MG20,Residential Care OP,-1248.48
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/06/2024,APSE,9147881,revenue,1KEYV,Carbon Management Programme,2395.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,AQUARIUS IT LTD,9143582,revenue,1KENB,Fleet Workshops OH,2552.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154110,revenue,1MK51,Home Care LD,320.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154111,revenue,1MK51,Home Care LD,272.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154336,revenue,1MK51,Home Care LD,192.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154341,revenue,1MK51,Home Care LD,112.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154342,revenue,1MK51,Home Care LD,288.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154343,revenue,1MK51,Home Care LD,240.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154344,revenue,1MK51,Home Care LD,156.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154345,revenue,1MK51,Home Care LD,264.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154346,revenue,1MK51,Home Care LD,384.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154347,revenue,1MK51,Home Care LD,156.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154348,revenue,1MK51,Home Care LD,312.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154349,revenue,1MK51,Home Care LD,368.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154350,revenue,1MK51,Home Care LD,518.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154110,revenue,1MK60,Ind Day Care LD,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154111,revenue,1MK60,Ind Day Care LD,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154336,revenue,1MK60,Ind Day Care LD,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154341,revenue,1MK60,Ind Day Care LD,223.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154342,revenue,1MK60,Ind Day Care LD,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154343,revenue,1MK60,Ind Day Care LD,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154344,revenue,1MK60,Ind Day Care LD,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154345,revenue,1MK60,Ind Day Care LD,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154346,revenue,1MK60,Ind Day Care LD,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154347,revenue,1MK60,Ind Day Care LD,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154348,revenue,1MK60,Ind Day Care LD,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154349,revenue,1MK60,Ind Day Care LD,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154112,revenue,1MK60,Ind Day Care LD,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154337,revenue,1MK60,Ind Day Care LD,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154338,revenue,1MK60,Ind Day Care LD,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154339,revenue,1MK60,Ind Day Care LD,446.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154340,revenue,1MK60,Ind Day Care LD,893.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ARCADEA CIO,9154351,revenue,1MK60,Ind Day Care LD,446.64
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/06/2024,ARNOLD CLARK,9137341,revenue,1KESY,External Hires,251.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/06/2024,ARNOLD CLARK,9123540,revenue,1KESY,External Hires,277.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/06/2024,ARNOLD CLARK,9123542,revenue,1KESY,External Hires,287.84
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/06/2024,ARNOLD CLARK,9128044,revenue,1KESY,External Hires,501.62
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/06/2024,ARNOLD CLARK,9130698,revenue,1KESY,External Hires,277.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/06/2024,ARNOLD CLARK,9130699,revenue,1KESY,External Hires,423.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/06/2024,ARNOLD CLARK,9127040,revenue,1KESY,External Hires,289.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/06/2024,ARNOLD CLARK,9127042,revenue,1KESY,External Hires,423.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/06/2024,ARNOLD CLARK,9127043,revenue,1KESY,External Hires,261.16
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/06/2024,ARNOLD CLARK,9126370,revenue,1KESY,External Hires,441.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/06/2024,ARNOLD CLARK,9123552,revenue,1KESY,External Hires,560.56
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/06/2024,ARNOLD CLARK,9136046,revenue,1KESY,External Hires,417.48
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/06/2024,ARNOLD CLARK,9136472,revenue,1KESY,External Hires,262.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/06/2024,ARNOLD CLARK,9136474,revenue,1KESY,External Hires,560.56
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/06/2024,ARNOLD CLARK,9150456,revenue,1KESY,External Hires,281.27
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/06/2024,ARNOLD CLARK,9131354,revenue,1KESY,External Hires,277.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/06/2024,ARNOLD CLARK,9131355,revenue,1KESY,External Hires,402.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/06/2024,ARNOLD CLARK,9131357,revenue,1KESY,External Hires,282.38
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/06/2024,ARNOLD CLARK,9131358,revenue,1KESY,External Hires,296.66
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/06/2024,ARNOLD CLARK,9126365,revenue,1KESY,External Hires,423.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/06/2024,ARNOLD CLARK,9126367,revenue,1KESY,External Hires,417.48
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/06/2024,ARNOLD CLARK,9126368,revenue,1KESY,External Hires,402.92
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/06/2024,ARNOLD CLARK,9127037,revenue,1KESY,External Hires,282.38
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,ARNOLD CLARK,9140398,revenue,1KESY,External Hires,423.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,ARNOLD CLARK,9142638,revenue,1KESY,External Hires,501.62
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/06/2024,ARNOLD CLARK,9156234,revenue,1KESY,External Hires,423.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/06/2024,ARNOLD CLARK,9126374,revenue,1KESY,External Hires,277.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/06/2024,ARNOLD CLARK,9137333,revenue,1KESY,External Hires,277.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/06/2024,ARNOLD CLARK,9137335,revenue,1KESY,External Hires,317.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/06/2024,ARNOLD CLARK,9136043,revenue,1KESY,External Hires,441.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/06/2024,ARNOLD CLARK,9130701,revenue,1KESY,External Hires,287.84
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/06/2024,ARNOLD CLARK,9143557,revenue,1KESY,External Hires,346.50
Public Health Service,Public Health,Revenue Expenditure,28/06/2024,ASDA PHARMACY,9147749,revenue,1ML11,PH - Smoking & Tobacco,375.23
Public Health Service,Public Health,Revenue Expenditure,28/06/2024,ASDA STORES LIMITED,9147748,revenue,1ML11,PH - Smoking & Tobacco,583.98
Children & Families,Education Schools/DSG,Revenue Expenditure,05/06/2024,ASHBROOKE SCHOOL,9140758,revenue,1E20A,SB Independent Schools,96829.21
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/06/2024,ASHDENE- LANGLEY HOUSE TRUST,9148681,revenue,1MM50,Home Care MH,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,21/06/2024,ASHDENE- LANGLEY HOUSE TRUST,9148680,revenue,1MM50,Home Care MH,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHDENE- LANGLEY HOUSE TRUST,9149810,revenue,1MM50,Home Care MH,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHDENE- LANGLEY HOUSE TRUST,9149809,revenue,1MM50,Home Care MH,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHFIELD COURT,9150350,revenue,1MG20,Residential Care OP,5638.12
Adult Social Care & Prevention,Community Support,Revenue Income,18/06/2024,ASHFIELD COURT,9150350,revenue,1MG20,Residential Care OP,-1928.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASHLEIGH COLLEGE,9139297,revenue,1MK20,Residential Care LD,16619.96
Children & Families,Education,Revenue Expenditure,11/06/2024,ASHMOLE MINICOACHES,9144771,revenue,1E212,Transport Special,2515.00
Children & Families,Education,Revenue Expenditure,25/06/2024,ASHMOLE MINICOACHES,9153976,revenue,1E212,Transport Special,2515.00
Children & Families,Education,Revenue Expenditure,18/06/2024,ASHMOLE MINICOACHES,9150404,revenue,1E212,Transport Special,2515.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHTON COURT CARE HOME,9150386,revenue,1MM10,Nursing Care MH,-9363.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHTON COURT CARE HOME,9150386,revenue,1MG10,Nursing Care OP,51974.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHTON COURT CARE HOME,9150386,revenue,1MG20,Residential Care OP,78954.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/06/2024,ASHTON COURT CARE HOME,9150386,revenue,1MH20,Residential Care PD,3499.48
Children & Families,Children's Social Care,Revenue Expenditure,17/06/2024,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9148608,revenue,1MC02,Ind Sector Placements,141972.14
Children & Families,Children's Social Care,Revenue Expenditure,20/06/2024,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9151745,revenue,1MC02,Ind Sector Placements,900.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/06/2024,ASK 4 GLASS & GLAZING LTD,9152836,revenue,1KBM0,Public & Educ O/H,370.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/06/2024,ASKEWS LIBRARY SERVICES LTD,9137432,revenue,1EJ13,Stock Services,702.51
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,14/06/2024,ASKEWS LIBRARY SERVICES LTD,9137433,revenue,1EJ13,Stock Services,698.16
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,06/06/2024,ASKEWS LIBRARY SERVICES LTD,9137430,revenue,1EJ13,Stock Services,722.09
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/06/2024,ASKEWS LIBRARY SERVICES LTD,9141548,revenue,1EJ13,Stock Services,994.72
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/06/2024,ASKEWS LIBRARY SERVICES LTD,9141552,revenue,1EJ13,Stock Services,620.09
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/06/2024,ASKEWS LIBRARY SERVICES LTD,9141553,revenue,1EJ13,Stock Services,645.59
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/06/2024,ASKEWS LIBRARY SERVICES LTD,9141550,revenue,1EJ13,Stock Services,413.49
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASPECTS HOUSE,9139262,revenue,1MM20,Residential Care MH,3886.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ASPIRE HEALTHCARE LTD,9154380,revenue,1MH50,Home Care PD,4172.05
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ASPIRE HEALTHCARE LTD,9154379,revenue,1MK20,Residential Care LD,5004.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ASPIRE HEALTHCARE LTD,9154381,revenue,1MK20,Residential Care LD,2939.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/06/2024,ASPIRE HEALTHCARE LTD,9154382,revenue,1MK20,Residential Care LD,4369.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,ASPIRE HEALTHCARE LTD,9144983,revenue,1MK50,Supported Living LD,4750.00
Children & Families,Children's Social Care,Revenue Expenditure,06/06/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9141141,revenue,1MC15,Clapham Avenue,840.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Capital Expenditure,06/06/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9141140,Capital,2CITC,IT Services,545.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,13/06/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9140755,revenue,1CX50,Technical Refresh,1131.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,06/06/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9140748,revenue,1CX50,Technical Refresh,1141.50
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,10/06/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9143364,revenue,1CC24,Telecoms,74709.02
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASTELL CARE CENTRE,9139371,revenue,1MK10,Nursing Care LD,4128.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASTELL CARE CENTRE,9139371,revenue,1MM10,Nursing Care MH,9201.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/06/2024,ASTELL CARE CENTRE,9142556,revenue,1MM10,Nursing Care MH,1651.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASTELL CARE CENTRE,9139371,revenue,1MG10,Nursing Care OP,138971.82
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASTELL CARE CENTRE,9139371,revenue,1MH10,Nursing Care PD,10144.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASTELL CARE CENTRE,9139371,revenue,1MM20,Residential Care MH,9116.15
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,ASTELL CARE CENTRE,9139371,revenue,1MG20,Residential Care OP,97097.94
Investment & Growth,Major Projects,Capital Expenditure,04/06/2024,ATKINS LTD,9128728,Capital,2CAPI,Capital Investment,4923.82
Children & Families,Education Schools/DSG,Revenue Expenditure,14/06/2024,ATKINSON ROAD PRIMARY ACADEMY,9147596,revenue,1EEP5,2Yr Old Learning & Childcare,3554.11
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ATKINSON ROAD PRIMARY ACADEMY,9148924,revenue,1EEP5,2Yr Old Learning & Childcare,943.68
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ATKINSON ROAD PRIMARY ACADEMY,9148925,revenue,1E201,3- and 4-Year-Old,9468.75
Children & Families,Education Schools/DSG,Revenue Expenditure,17/06/2024,ATKINSON ROAD PRIMARY ACADEMY,9148923,revenue,1E201,3- and 4-Year-Old,2006.85
Children & Families,Children's Social Care,Revenue Expenditure,04/06/2024,AUGUSTA CLOSE IMPREST,9139594,revenue,1MC24,Augusta Close,2690.11
Children & Families,Children's Social Care,Revenue Expenditure,12/06/2024,AUGUSTA CLOSE IMPREST,9145095,revenue,1MC24,Augusta Close,1961.37
Children & Families,Children's Social Care,Revenue Expenditure,25/06/2024,AUGUSTA CLOSE IMPREST,9153919,revenue,1MC24,Augusta Close,1616.69
Children & Families,Children's Social Care,Revenue Expenditure,18/06/2024,AUGUSTA CLOSE IMPREST,9150407,revenue,1MC24,Augusta Close,2395.85
Children & Families,Children's Social Care,Revenue Income,04/06/2024,AUGUSTA CLOSE IMPREST,9139594,revenue,1MC24,Augusta Close,199.00
Children & Families,Education,Revenue Expenditure,26/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9155273,revenue,1E31G,BSF Phase 1,1143.75
Children & Families,Education,Revenue Expenditure,26/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9155274,revenue,1E31G,BSF Phase 1,1715.38
Children & Families,Education,Revenue Expenditure,26/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9155271,revenue,1E31G,BSF Phase 1,427.12
Children & Families,Education,Revenue Expenditure,26/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9155280,revenue,1E31G,BSF Phase 1,604.35
Children & Families,Education,Revenue Expenditure,26/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9155272,revenue,1E31G,BSF Phase 1,1734.57
Children & Families,Education,Revenue Expenditure,19/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9136513,revenue,1E31G,BSF Phase 1,2970.31
Children & Families,Education,Revenue Expenditure,19/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9136515,revenue,1E31G,BSF Phase 1,695.50
Children & Families,Education,Revenue Expenditure,19/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9136514,revenue,1E31G,BSF Phase 1,481.50
Children & Families,Education,Revenue Expenditure,25/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9151581,revenue,1E31G,BSF Phase 1,1185659.10
Children & Families,Education,Revenue Expenditure,18/06/2024,AURA (NCLE) PROJECT COMPANY LTD,9150076,revenue,1E31G,BSF Phase 1,1351358.20
Children & Families,Education,Revenue Expenditure,25/06/2024,AURA (NEWCASTLE) PROJECT CO PHASE 2 LTD,9151239,revenue,1E31H,BSF Phase 2,911765.38
Children & Families,Education,Capital Expenditure,18/06/2024,AURA NEWCASTLE LTD,9150047,Capital,2EE01,Education Capital,139898.16
Public Health,Leisure,Capital Expenditure,14/06/2024,AURA NEWCASTLE LTD,9128727,Capital,2CAPI,Capital Investment,17726.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,AUTISM DIMENSIONS,9145055,revenue,1MK51,Home Care LD,3144.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,AUTISM DIMENSIONS,9145055,revenue,1MK60,Ind Day Care LD,840.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,04/06/2024,AUTISM INITIATIVES,9139299,revenue,1MK20,Residential Care LD,11098.68
Adult Social Care & Prevention,Community Support,Revenue Income,04/06/2024,AUTISM INITIATIVES,9139299,revenue,1MK20,Residential Care LD,-494.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/06/2024,AUTISM INITIATIVES,9144992,revenue,1MK50,Supported Living LD,10172.96
