Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Investment & Growth,Transport,Capital Expenditure,09/10/2024,ANGLO SCOTTISH ASSET FINANCE LIMITED,9231002,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,262870.20
Investment & Growth,Transport,Capital Expenditure,31/10/2024,ANGLO SCOTTISH ASSET FINANCE LIMITED,9239409,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,120976.46
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,ANNIE STOKER,9248406,revenue,1EEYH,Under 2YO,  ,,1576.57
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,ANNIE STOKER,9248407,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,377.47
Investment & Growth,Major Projects,Capital Expenditure,22/10/2024,ANTHONY COLLINS SOLICITORS,9240758,Capital,2CAPI,Capital Investment,PSD3C,PSDS Phase 3C,13306.50
Investment & Growth,Transport,Revenue Expenditure,30/10/2024,ANTONY G WHARTON LTD T/A WHARLTON LANDSC,9233662,revenue,1KEMC,Highways,  ,,3466.00
HRA Expenditure,General Management,Revenue Expenditure,04/10/2024,ANTONY HODARI SOLICITORS,9228516,revenue,1HCIS,HRA Insurance Services,  ,,4250.00
HRA Expenditure,General Management,Revenue Expenditure,02/10/2024,ANTONY HODARI SOLICITORS,9227237,revenue,1HCIS,HRA Insurance Services,  ,,6000.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,04/10/2024,APOLLO DOORS LTD,9218595,revenue,1KR12,DDA,  ,,4245.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/10/2024,APOLLOMAX LTD,9248086,revenue,1KJ10,Caretakers Team,  ,,671.95
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/10/2024,AQUARIUS IT LTD,9222953,revenue,1KESW,Fleet & Maintce Internal SLA,  ,,2695.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235090,revenue,1MK60,Ind Day Care LD,  ,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235091,revenue,1MK60,Ind Day Care LD,  ,,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235092,revenue,1MK51,Home Care LD,  ,,320.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235092,revenue,1MK60,Ind Day Care LD,  ,,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235093,revenue,1MK60,Ind Day Care LD,  ,,446.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235094,revenue,1MK51,Home Care LD,  ,,380.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235094,revenue,1MK60,Ind Day Care LD,  ,,1060.77
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235095,revenue,1MK51,Home Care LD,  ,,192.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235095,revenue,1MK60,Ind Day Care LD,  ,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235096,revenue,1MK60,Ind Day Care LD,  ,,893.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235097,revenue,1MK51,Home Care LD,  ,,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235099,revenue,1MK51,Home Care LD,  ,,156.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235099,revenue,1MK60,Ind Day Care LD,  ,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235100,revenue,1MK51,Home Care LD,  ,,384.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235100,revenue,1MK60,Ind Day Care LD,  ,,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235101,revenue,1MK51,Home Care LD,  ,,240.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235101,revenue,1MK60,Ind Day Care LD,  ,,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235102,revenue,1MK51,Home Care LD,  ,,156.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235102,revenue,1MK60,Ind Day Care LD,  ,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235103,revenue,1MK51,Home Care LD,  ,,288.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235103,revenue,1MK60,Ind Day Care LD,  ,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235104,revenue,1MK51,Home Care LD,  ,,74.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235104,revenue,1MK60,Ind Day Care LD,  ,,261.06
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235105,revenue,1MK51,Home Care LD,  ,,312.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235105,revenue,1MK60,Ind Day Care LD,  ,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235106,revenue,1MK51,Home Care LD,  ,,264.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235106,revenue,1MK60,Ind Day Care LD,  ,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235107,revenue,1MK51,Home Care LD,  ,,368.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235107,revenue,1MK60,Ind Day Care LD,  ,,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235108,revenue,1MK51,Home Care LD,  ,,304.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ARCADEA CIO,9235108,revenue,1MK60,Ind Day Care LD,  ,,637.80
Public Health Service,Public Health,Revenue Expenditure,18/10/2024,ARCADEA CIO,9226210,revenue,1V62M,Community Activity Support,  ,,650.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,10/10/2024,ARCO LTD,9221353,revenue,1EA15,Newcastle City Learning Main,  ,,259.80
Investment & Growth,Transport,Revenue Expenditure,17/10/2024,ARCO PROFESSIONAL SAFETY SERVICES,9187877,revenue,1KEMC,Highways,  ,,700.00
Investment & Growth,Transport,Revenue Expenditure,11/10/2024,ARMCON LTD,9218528,revenue,1KEMC,Highways,  ,,294.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/10/2024,ARNOLD CLARK,9214332,revenue,1KESY,External Hires,  ,,304.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,15/10/2024,ARNOLD CLARK,9219045,revenue,1KESY,External Hires,  ,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/10/2024,ARNOLD CLARK,9224632,revenue,1KESY,External Hires,  ,,322.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/10/2024,ARNOLD CLARK,9223704,revenue,1KESY,External Hires,  ,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/10/2024,ARNOLD CLARK,9208150,revenue,1KESY,External Hires,  ,,526.68
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/10/2024,ARNOLD CLARK,9209692,revenue,1KESY,External Hires,  ,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/10/2024,ARNOLD CLARK,9209694,revenue,1KESY,External Hires,  ,,363.30
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/10/2024,ARNOLD CLARK,9223705,revenue,1KESY,External Hires,  ,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/10/2024,ARNOLD CLARK,9223706,revenue,1KESY,External Hires,  ,,312.64
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/10/2024,ARNOLD CLARK,9213433,revenue,1KESY,External Hires,  ,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,02/10/2024,ARNOLD CLARK,9206750,revenue,1KESY,External Hires,  ,,252.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/10/2024,ARNOLD CLARK,9219955,revenue,1KESY,External Hires,  ,,526.68
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/10/2024,ARNOLD CLARK,9221152,revenue,1KESY,External Hires,  ,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,08/10/2024,ARNOLD CLARK,9209697,revenue,1KESY,External Hires,  ,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/10/2024,ARNOLD CLARK,9213431,revenue,1KESY,External Hires,  ,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/10/2024,ARNOLD CLARK,9225955,revenue,1KESY,External Hires,  ,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,29/10/2024,ARRIVA NORTH EAST,9245784,revenue,1V301,Travel office Travel Passes,  ,,1090.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,23/10/2024,ASCEL,9228061,revenue,1EJ15,Promotions Training and Events,  ,,635.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/10/2024,ASCEL,9228052,revenue,1EJ15,Promotions Training and Events,  ,,635.00
Public Health Service,Public Health,Revenue Expenditure,30/10/2024,ASDA PHARMACY,9245764,revenue,1ML11,PH - Smoking & Tobacco,  ,,681.90
Children & Families,Education Schools/DSG,Revenue Expenditure,03/10/2024,ASHBROOKE SCHOOL,9228031,revenue,1E20A,SB Independent Schools,  ,,113670.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,25/10/2024,ASHDENE- LANGLEY HOUSE TRUST,9229624,revenue,1MM50,Home Care MH,  ,,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/10/2024,ASHDENE- LANGLEY HOUSE TRUST,9229623,revenue,1MM50,Home Care MH,  ,,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,07/10/2024,ASHDENE- LANGLEY HOUSE TRUST,9229622,revenue,1MM50,Home Care MH,  ,,5029.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/10/2024,ASHFIELD COURT,9230157,revenue,1MG20,Residential Care OP,  ,,10363.56
Adult Social Care & Prevention,Community Support,Revenue Income,08/10/2024,ASHFIELD COURT,9230157,revenue,1MG20,Residential Care OP,  ,,-1928.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASHLEIGH COLLEGE,9240020,revenue,1MK20,Residential Care LD,  ,,14475.48
Children & Families,Education,Revenue Expenditure,16/10/2024,ASHMOLE MINICOACHES,9235008,revenue,1E212,Transport Special,  ,,2874.40
Children & Families,Education,Revenue Expenditure,01/10/2024,ASHMOLE MINICOACHES,9226018,revenue,1E212,Transport Special,  ,,2874.40
Children & Families,Education,Revenue Expenditure,29/10/2024,ASHMOLE MINICOACHES,9245399,revenue,1E212,Transport Special,  ,,2874.40
Children & Families,Education,Revenue Expenditure,21/10/2024,ASHMOLE MINICOACHES,9239286,revenue,1E212,Transport Special,  ,,2874.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/10/2024,ASHTON COURT CARE HOME,9230194,revenue,1MG10,Nursing Care OP,  ,,43889.42
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/10/2024,ASHTON COURT CARE HOME,9230194,revenue,1MG20,Residential Care OP,  ,,77588.49
Adult Social Care & Prevention,Community Support,Revenue Expenditure,08/10/2024,ASHTON COURT CARE HOME,9230194,revenue,1MH20,Residential Care PD,  ,,3499.48
Children & Families,Children's Social Care,Revenue Expenditure,07/10/2024,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9229559,revenue,1MC02,External Residential Placement,  ,,81200.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/10/2024,ASK 4 GLASS & GLAZING LTD,9233596,revenue,1KBM0,Public & Educ O/H,  ,,265.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,11/10/2024,ASKEWS LIBRARY SERVICES LTD,9228629,revenue,1EJ13,Stock Services,  ,,668.50
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,11/10/2024,ASKEWS LIBRARY SERVICES LTD,9228637,revenue,1EJ13,Stock Services,  ,,585.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,23/10/2024,ASKEWS LIBRARY SERVICES LTD,9232948,revenue,1EJ13,Stock Services,  ,,772.76
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,04/10/2024,ASKEWS LIBRARY SERVICES LTD,9218229,revenue,1EJ13,Stock Services,  ,,325.16
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,04/10/2024,ASKEWS LIBRARY SERVICES LTD,9218230,revenue,1EJ13,Stock Services,  ,,305.89
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,04/10/2024,ASKEWS LIBRARY SERVICES LTD,9219703,revenue,1EJ13,Stock Services,  ,,599.99
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/10/2024,ASKEWS LIBRARY SERVICES LTD,9228631,revenue,1EJ13,Stock Services,  ,,746.83
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/10/2024,ASKEWS LIBRARY SERVICES LTD,9236268,revenue,1EJ13,Stock Services,  ,,655.03
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,30/10/2024,ASKEWS LIBRARY SERVICES LTD,9229580,revenue,1EJ13,Stock Services,  ,,645.46
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,30/10/2024,ASKEWS LIBRARY SERVICES LTD,9236267,revenue,1EJ13,Stock Services,  ,,394.34
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASPECTS HOUSE,9239985,revenue,1MM20,Residential Care MH,  ,,3886.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ASPIRE HEALTHCARE LTD,9235139,revenue,1MK20,Residential Care LD,  ,,5004.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ASPIRE HEALTHCARE LTD,9235140,revenue,1MH50,Home Care PD,  ,,4172.05
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ASPIRE HEALTHCARE LTD,9235141,revenue,1MK20,Residential Care LD,  ,,2939.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,15/10/2024,ASPIRE HEALTHCARE LTD,9235142,revenue,1MK20,Residential Care LD,  ,,4369.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/10/2024,ASPIRE HEALTHCARE LTD,9225810,revenue,1MK50,Supported Living LD,  ,,4750.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,29/10/2024,ASPIRE HEALTHCARE LTD,9245415,revenue,1MK50,Supported Living LD,  ,,4750.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,01/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9218254,revenue,1CX50,Technical Refresh,  ,,1636.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,23/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9226297,revenue,1CL20,ICT Schools,  ,,2112.50
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9237378,revenue,1CC24,Telecoms,  ,,38474.68
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9237383,revenue,1CMSB,SB ICT Broadband Connectivity,  ,,775.50
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9237388,revenue,1CX50,Technical Refresh,  ,,1141.50
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9237437,revenue,1CMSB,SB ICT Broadband Connectivity,  ,,14699.16
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,31/10/2024,ASPIRE TECHNOLOGY SOLUTIONS LTD,9238265,revenue,1CX50,Technical Refresh,  ,,1636.00
Children & Families,Education Schools/DSG,Revenue Expenditure,03/10/2024,ASPRIS CHILDRENS SERVICES,9228025,revenue,1E20A,SB Independent Schools,  ,,6827.94
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,23/10/2024,ASSOCIATION OF RETAINED COUNCIL HOUSING,9241414,revenue,1VH32,FHU Policy/Commissioning Team,  ,,1250.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MG10,Nursing Care OP,  ,,57504.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MG20,Residential Care OP,  ,,108329.55
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MH10,Nursing Care PD,  ,,9080.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MH20,Residential Care PD,  ,,3353.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MK10,Nursing Care LD,  ,,3596.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MM10,Nursing Care MH,  ,,10024.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9239910,revenue,1MM20,Residential Care MH,  ,,3596.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/10/2024,ASTELL CARE CENTRE,9240043,revenue,1MM10,Nursing Care MH,  ,,943.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/10/2024,ASTRAL CONTROL SERVICES LIMITED,9248020,revenue,1KVEM,Mechanical Stand Alone Works,  ,,3644.12
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/10/2024,ASTRAL CONTROL SERVICES LIMITED,9248030,revenue,1KVEM,Mechanical Stand Alone Works,  ,,2653.65
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,31/10/2024,ASTRAL CONTROL SERVICES LIMITED,9248482,revenue,1FRAA,Westgate,  ,,433.00
Investment & Growth,Major Projects,Capital Expenditure,15/10/2024,ATKINS LTD,9228618,Capital,2CAPI,Capital Investment,FP061,Northumberland St Improvements,2862.98
Children & Families,Education,Revenue Expenditure,25/10/2024,ATKINSON ROAD PRIMARY ACADEMY,9243519,revenue,1E222,Access & Inclusion,  ,,424.00
Children & Families,Education Schools/DSG,Revenue Expenditure,17/10/2024,ATKINSON ROAD PRIMARY ACADEMY,9237377,revenue,1E20T,ARC / ARP Top Up Funding,  ,,86611.14
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,ATKINSON ROAD PRIMARY ACADEMY,9248371,revenue,1EEP5,2Yr Old Learning & Childcare,  ,,10677.15
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,ATKINSON ROAD PRIMARY ACADEMY,9248372,revenue,1E201,3- and 4-Year-Old,  ,,3121.20
Children & Families,Education Schools/DSG,Revenue Expenditure,31/10/2024,ATKINSON ROAD PRIMARY ACADEMY,9248374,revenue,1E201,3- and 4-Year-Old,  ,,2475.00
Children & Families,Children's Social Care,Revenue Expenditure,16/10/2024,AUGUSTA CLOSE IMPREST,9235221,revenue,1MC24,Augusta Close,  ,,1471.23
Children & Families,Children's Social Care,Revenue Expenditure,01/10/2024,AUGUSTA CLOSE IMPREST,9225906,revenue,1MC24,Augusta Close,  ,,1385.14
Children & Families,Children's Social Care,Revenue Expenditure,24/10/2024,AUGUSTA CLOSE IMPREST,9242684,revenue,1MC24,Augusta Close,  ,,2430.00
Children & Families,Children's Social Care,Revenue Expenditure,09/10/2024,AUGUSTA CLOSE IMPREST,9230887,revenue,1MC24,Augusta Close,  ,,1696.34
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219084,revenue,1E31G,BSF Phase 1,  ,,1826.25
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219085,revenue,1E31G,BSF Phase 1,  ,,2392.50
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219086,revenue,1E31G,BSF Phase 1,  ,,745.00
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219088,revenue,1E31G,BSF Phase 1,  ,,1261.48
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219089,revenue,1E31G,BSF Phase 1,  ,,1044.32
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219090,revenue,1E31G,BSF Phase 1,  ,,1190.68
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219091,revenue,1E31G,BSF Phase 1,  ,,543.06
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219092,revenue,1E31G,BSF Phase 1,  ,,950.00
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219094,revenue,1E31G,BSF Phase 1,  ,,681.03
Children & Families,Education,Revenue Expenditure,11/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9219095,revenue,1E31G,BSF Phase 1,  ,,1667.50
Children & Families,Education,Revenue Expenditure,28/10/2024,AURA (NCLE) PROJECT COMPANY LTD,9235218,revenue,1E31G,BSF Phase 1,  ,,1296125.16
