Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1D520,Trading Standards,#N/A,,15.72
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MG25,Connie Lewcock House OP,#N/A,,47.16
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MG26,Byker Lodge Resource Centre OP,#N/A,,15.72
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MX01,Welford Resource Centre LD,#N/A,,31.44
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MW03,Foodworks Enterprise,#N/A,,6.22
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MG01,Care Management OP,#N/A,,31.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MG63,Minories Centre Building Costs,#N/A,,15.72
Adult Social Care & Prevention,Prevention,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MX06,Community Reablement,#N/A,,78.60
Children & Families,Children's Social Care,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MC15,Clapham Avenue,#N/A,,15.72
Children & Families,Children's Social Care,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MC14,Whitbeck Road,#N/A,,15.72
Children & Families,Children's Social Care,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1MC06,Airey Terrace,#N/A,,10.85
Children & Families,Education,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E317,Education Management,#N/A,,15.72
Children & Families,Early Help and Family Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E462,Castle Nursery Dunstanburgh,#N/A,,49.48
Children & Families,Early Help and Family Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E465,Castle Nursery Willow Ave,#N/A,,29.00
Children & Families,Early Help and Family Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E463,Castle Nursery Ryehill,#N/A,,34.28
Children & Families,Early Help and Family Support,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E464,Castle Nursery Shieldfield,#N/A,,29.16
Children & Families,Education Schools/DSG,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E240,Sensory Service HI,#N/A,,40.44
Children & Families,Education Schools/DSG,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E245,Sensory Service VI,#N/A,,15.72
Children & Families,Education Schools/DSG,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1E263,SB Security Alarms,#N/A,,15.72
Children & Families,Dir of Children & Families,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1EP91,Playcare Elswick,#N/A,,17.08
Deputy Chief Executive,Communities Team,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1KL17,Community Buildings R&M,#N/A,,15.72
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1EA06,Westgate ASB,#N/A,,38.78
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1EA15,Newcastle City Learning Main,#N/A,,15.72
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1VA04,Hodgson House - Clumber,#N/A,,63.82
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1VA05,Allerdale House - Parkway,#N/A,,100.43
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1VA02,Coniston House,#N/A,,69.02
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1VH06,FHU Capital Programme Team,#N/A,,15.72
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1VH22,Temporary Accommodation Prem,#N/A,,78.60
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,10/12/2024,MAINTEL EUROPE LIMITED,9277913,revenue,1VH26,Housing Advice Centre,#N/A,,31.65
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MANOR HOUSE,9283873,revenue,1MG20,Residential Care OP,#N/A,,3258.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,MANOR HOUSE,9271588,revenue,1MG20,Residential Care OP,#N/A,,3258.92
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,MANOR HOUSE,9283873,revenue,1MG20,Residential Care OP,#N/A,,-1274.36
Adult Social Care & Prevention,Community Support,Revenue Income,03/12/2024,MANOR HOUSE,9271588,revenue,1MG20,Residential Care OP,#N/A,,-1274.36
Children & Families,Education Schools/DSG,Revenue Expenditure,18/12/2024,MAPLE LODGE NURSERY,9284773,revenue,1EEYH,Under 2YO,#N/A,,450.45
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MAPLE LODGE NURSERY,9290484,revenue,1E201,3- and 4-Year-Old,#N/A,,27225.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MAPLE LODGE NURSERY,9290485,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,21354.30
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MAPLE LODGE NURSERY,9290486,revenue,1EEYH,Under 2YO,#N/A,,30968.44
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,11/12/2024,MAPLE TEXTILES,9258147,revenue,1KM1E,Voids 2.5 East,#N/A,,374.00
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,02/12/2024,MARGARET CROZIER,9270711,revenue,1VH08,Rent Deposit Fund,#N/A,,900.00
Investment & Growth,Major Projects,Capital Expenditure,16/12/2024,MARINE MANAGEMENT ORGANISATION,9278254,Capital,2CAPI,Capital Investment,FP073,Walker Quay - Forward Plan,1037.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,17/12/2024,MARLEY PAUL SMITH ROOFING SERVICES LTD,9283501,revenue,1DR03,Grainger Market,#N/A,,333.50
Corporate Budgets,Corporate Budgets,Revenue Expenditure,19/12/2024,MARSH UK LTD,9285789,revenue,1RB03,Insurance Provision,#N/A,,9000.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,19/12/2024,MARSH UK LTD,9285790,revenue,1RB03,Insurance Provision,#N/A,,11750.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,19/12/2024,MARSH UK LTD,9285791,revenue,1RB03,Insurance Provision,#N/A,,7829.26
Investment & Growth,Transport,Revenue Expenditure,06/12/2024,MARSHALLS GROUP PLC,9264501,revenue,1KEMC,Highways,#N/A,,1304.80
Investment & Growth,Transport,Revenue Expenditure,04/12/2024,MARSHALLS GROUP PLC,9261099,revenue,1KEMC,Highways,#N/A,,40.00
Children & Families,Education,Revenue Expenditure,19/12/2024,MATHS INTERVENTION INVOICE,9285832,revenue,1E652,Virtual School,#N/A,,1080.00
Children & Families,Education,Revenue Expenditure,19/12/2024,MATHS INTERVENTION INVOICE,9285833,revenue,1E652,Virtual School,#N/A,,630.00
Children & Families,Education,Revenue Expenditure,23/12/2024,MATHS INTERVENTION INVOICE,9287333,revenue,1E652,Virtual School,#N/A,,1500.00
Children & Families,Education,Revenue Expenditure,23/12/2024,MATHS INTERVENTION INVOICE,9287332,revenue,1E652,Virtual School,#N/A,,450.00
Children & Families,Education,Revenue Expenditure,03/12/2024,MATHS INTERVENTION INVOICE,9271398,revenue,1E652,Virtual School,#N/A,,1125.00
Children & Families,Education,Revenue Expenditure,03/12/2024,MATHS INTERVENTION INVOICE,9271353,revenue,1E652,Virtual School,#N/A,,1500.00
Children & Families,Education Schools/DSG,Revenue Expenditure,24/12/2024,MATHS INTERVENTION INVOICE,9288315,revenue,1E25R,AP Inclusion Panel,#N/A,,4590.00
Children & Families,Education Schools/DSG,Revenue Expenditure,23/12/2024,MATHS INTERVENTION INVOICE,9288823,revenue,1E25R,AP Inclusion Panel,#N/A,,5670.00
Children & Families,Education Schools/DSG,Revenue Expenditure,04/12/2024,MATHS INTERVENTION INVOICE,9272725,revenue,1E25R,AP Inclusion Panel,#N/A,,5670.00
Children & Families,Education Schools/DSG,Revenue Expenditure,04/12/2024,MATHS INTERVENTION INVOICE,9272730,revenue,1E25R,AP Inclusion Panel,#N/A,,4500.00
Children & Families,Education Schools/DSG,Revenue Expenditure,18/12/2024,MATHS INTERVENTION INVOICE,9284636,revenue,1E25R,AP Inclusion Panel,#N/A,,4860.00
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MATHS INTERVENTION INVOICE,9290101,revenue,1E25R,AP Inclusion Panel,#N/A,,5040.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,13/12/2024,MATOBO LTD,9281442,revenue,1FP5B,Members Training,#N/A,,1050.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/12/2024,MAXHIRE LTD,9274051,revenue,1KESY,External Hires,#N/A,,743.25
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,17/12/2024,MAXIM FM,9283939,revenue,1BP01,Housing Plus Team,#N/A,,573.69
Children & Families,Education,Revenue Expenditure,04/12/2024,MAYNARDS TRAVEL,9272603,revenue,1E212,Transport Special,#N/A,,6413.80
Children & Families,Education,Revenue Expenditure,16/12/2024,MAYNARDS TRAVEL,9282683,revenue,1E212,Transport Special,#N/A,,6413.80
Children & Families,Education,Revenue Expenditure,16/12/2024,MAYNARDS TRAVEL,9282685,revenue,1E212,Transport Special,#N/A,,7152.04
Children & Families,Education,Revenue Expenditure,10/12/2024,MAYNARDS TRAVEL,9277886,revenue,1E212,Transport Special,#N/A,,6413.80
Children & Families,Education,Revenue Expenditure,02/12/2024,MAYNARDS TRAVEL,9269311,revenue,1E212,Transport Special,#N/A,,6413.80
Children & Families,Education,Revenue Expenditure,06/12/2024,MC DROP DEAD FRED IR35,9267996,revenue,1E558,SB Music Service,#N/A,,2688.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9264400,revenue,1KESY,External Hires,#N/A,,3609.75
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9269349,revenue,1KESY,External Hires,#N/A,,4508.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9259010,revenue,1KESY,External Hires,#N/A,,3534.55
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,31/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9274047,revenue,1KESY,External Hires,#N/A,,3207.25
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9265660,revenue,1KESY,External Hires,#N/A,,2139.57
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9279699,revenue,1KESY,External Hires,#N/A,,3482.35
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/12/2024,MCCONECHY'S TYRE & AUTO CENTRES,9268296,revenue,1KESY,External Hires,#N/A,,5316.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,13/12/2024,ME LEARNING LTD,9263396,revenue,1MM94,Mental Capacity Act,#N/A,,15075.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MEADBANK CARE HOME,9283781,revenue,1MG20,Residential Care OP,#N/A,,3312.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,MEADBANK CARE HOME,9271609,revenue,1MG20,Residential Care OP,#N/A,,4264.00
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,MEADBANK CARE HOME,9283781,revenue,1MG20,Residential Care OP,#N/A,,-2091.28
Adult Social Care & Prevention,Community Support,Revenue Income,03/12/2024,MEADBANK CARE HOME,9271609,revenue,1MG20,Residential Care OP,#N/A,,-2091.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MEADOW PARK,9283661,revenue,1MG20,Residential Care OP,#N/A,,2912.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MEADOW PARK,9283662,revenue,1MG20,Residential Care OP,#N/A,,3425.68
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,MEADOW PARK,9283662,revenue,1MG20,Residential Care OP,#N/A,,-752.00
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,04/12/2024,MEDIA TRAINING LTD,9268134,revenue,1EA15,Newcastle City Learning Main,#N/A,,598.00
Children & Families,Education Schools/DSG,Revenue Expenditure,23/12/2024,MEDIC MIND LTD,9288824,revenue,1E25A,Alternative Provision,#N/A,,1820.00
Children & Families,Education Schools/DSG,Revenue Expenditure,23/12/2024,MEDIC MIND LTD,9288824,revenue,1E25R,AP Inclusion Panel,#N/A,,1320.00
Children & Families,Children's Social Care,Revenue Expenditure,11/12/2024,MEDICAL EXPERT WITNESS ALLIANCE LLP,9263946,revenue,1MD68,Legal Fees Care,#N/A,,792.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,11/12/2024,MEKLEC CARS,9279759,revenue,1MK60,Ind Day Care LD,#N/A,,1680.00
Children & Families,Children's Social Care,Revenue Expenditure,04/12/2024,MEKLEC CARS,9272688,revenue,1MC20,In House Foster Care Costs,#N/A,,2340.00
Children & Families,Education,Revenue Expenditure,05/12/2024,MEKLEC CARS,9273931,revenue,1E212,Transport Special,#N/A,,2565.00
Children & Families,Education,Revenue Expenditure,20/12/2024,MEKLEC CARS,9286403,revenue,1E212,Transport Special,#N/A,,1885.00
Children & Families,Education,Revenue Expenditure,04/12/2024,MEKLEC CARS,9272634,revenue,1E212,Transport Special,#N/A,,1040.00
Children & Families,Education,Revenue Expenditure,16/12/2024,MEKLEC CARS,9282687,revenue,1E212,Transport Special,#N/A,,1890.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MELDAN HOUSE,9283730,revenue,1MK20,Residential Care LD,#N/A,,16493.56
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,MELDAN HOUSE,9283730,revenue,1MK20,Residential Care LD,#N/A,,-551.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MELROSE HOUSE CULLERCOATS LTD,9283729,revenue,1MM20,Residential Care MH,#N/A,,5662.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MELTON HOUSE,9283699,revenue,1MG20,Residential Care OP,#N/A,,3611.52
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MELTON HOUSE,9283700,revenue,1MH10,Nursing Care PD,#N/A,,936.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,MELTON HOUSE,9277608,revenue,1MG10,Nursing Care OP,#N/A,,5877.69
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,MENTAL HEALTH CONCERN,9277512,revenue,1MG50,Home Care OP,#N/A,,562.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,MENTAL HEALTH CONCERN,9277512,revenue,1MM50,Home Care MH,#N/A,,5180.14
Investment & Growth,Transport,Revenue Expenditure,27/12/2024,MEON,9283527,revenue,1KEMC,Highways,#N/A,,602.30
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/12/2024,MEON,9260059,revenue,1V204,Car Parking Infrastructure,#N/A,,621.21
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/12/2024,MERCARI FOODS,9272737,revenue,1KF07,Banqueting Suite,#N/A,,319.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287099,revenue,1MG50,Home Care OP,#N/A,,48045.30
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287145,revenue,1MG55,Extra Care Housing,#N/A,,27380.58
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287145,revenue,1MK50,Supported Living LD,#N/A,,2055.63
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287145,revenue,1MM50,Home Care MH,#N/A,,8811.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287144,revenue,1MG55,Extra Care Housing,#N/A,,26278.70
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287144,revenue,1MK50,Supported Living LD,#N/A,,1386.45
Adult Social Care & Prevention,Community Support,Revenue Expenditure,20/12/2024,MERIT HOME CARE SERVICES,9287144,revenue,1MM50,Home Care MH,#N/A,,3950.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/12/2024,MERIT HOME CARE SERVICES,9270489,revenue,1MG50,Home Care OP,#N/A,,120289.42
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,16/12/2024,META LTD,9281043,revenue,1KVWC,Minor Works Contracts,#N/A,,6940.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/12/2024,METALPOINT LTD,9244306,revenue,1KVWC,Minor Works Contracts,#N/A,,880.44
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,06/12/2024,MGM LTD,9228142,Capital,2HE01,Capital Citywide,HD055,Citywide Structural Repairs,7635.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,06/12/2024,MGM LTD,9228221,Capital,2HE01,Capital Citywide,HD055,Citywide Structural Repairs,2080.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,05/12/2024,MGM LTD,9257630,Capital,2HE01,Capital Citywide,HD055,Citywide Structural Repairs,2125.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,04/12/2024,MGM LTD,9201637,Capital,2HE01,Capital Citywide,HD061,Cavity Wall Insulation 22-23,2795.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,04/12/2024,MGM LTD,9221283,Capital,2HE01,Capital Citywide,HD055,Citywide Structural Repairs,4110.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,10/12/2024,MGM LTD,9240740,Capital,2HE01,Capital Citywide,HD055,Citywide Structural Repairs,768.00
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,09/12/2024,MGM LTD,9259083,Capital,2HE01,Capital Citywide,HL119,Graham Park Rd Mech Elec Aura,562.80
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,24/12/2024,MGM LTD,9272693,revenue,1KE27,Bereavement Services Overhead,#N/A,,475.80
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,24/12/2024,MGM LTD,9272398,revenue,1KR3C,Planned Central,#N/A,,1466.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,17/12/2024,MGM LTD,9283444,revenue,1KR02,Damp and Mould,#N/A,,26710.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/12/2024,MGM LTD,9259050,revenue,1KVWC,Minor Works Contracts,#N/A,,1250.00
"City Ops, Nghbrhds & Reg Srvcs",Facility Services / Civic Mgt,Capital Expenditure,23/12/2024,MGM LTD,9288466,Capital,2CAPI,Capital Investment,NX326,Bereavement Infrastructure,32989.05
Investment & Growth,Major Projects,Capital Expenditure,13/12/2024,MICHAEL GRUBB STUDIO LTD,9271511,Capital,2CAPI,Capital Investment,FP061,Northumberland St Improvements,653.50
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MICHELLE HASTINGS,9290539,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,1779.53
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MICHELLE HASTINGS,9290540,revenue,1EEYH,Under 2YO,#N/A,,2477.48
Investment & Growth,Transport,Revenue Expenditure,10/12/2024,MIGHTY MORTAR,9275864,revenue,1KEMC,Highways,#N/A,,300.00
Investment & Growth,Transport,Revenue Expenditure,09/12/2024,MIGHTY MORTAR,9275922,revenue,1KEMC,Highways,#N/A,,291.69
Investment & Growth,Transport,Revenue Expenditure,09/12/2024,MIGHTY MORTAR,9276114,revenue,1KEMC,Highways,#N/A,,250.02
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MILLDENE CARE HOME,9283696,revenue,1MG10,Nursing Care OP,#N/A,,20037.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MILLDENE CARE HOME,9283696,revenue,1MK20,Residential Care LD,#N/A,,4750.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MILLDENE CARE HOME,9283696,revenue,1MM10,Nursing Care MH,#N/A,,17290.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,10/12/2024,MILLDENE CARE HOME,9277606,revenue,1MK10,Nursing Care LD,#N/A,,1695.20
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MILLERS DENE FAMILY CENTRE,9290229,revenue,1E201,3- and 4-Year-Old,#N/A,,5486.25
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MILLERS DENE FAMILY CENTRE,9290230,revenue,1EEP5,2Yr Old Learning & Childcare,#N/A,,22837.24
Children & Families,Education Schools/DSG,Revenue Expenditure,27/12/2024,MILLERS DENE FAMILY CENTRE,9290232,revenue,1EEYH,Under 2YO,#N/A,,26343.82
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,13/12/2024,MILLIN CHARITY,9281395,revenue,1FN38,Localised Provision Project,#N/A,,4858.27
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MILTON LODGE,9283856,revenue,1MK20,Residential Care LD,#N/A,,5662.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,03/12/2024,MILTON LODGE,9271573,revenue,1MK20,Residential Care LD,#N/A,,5662.24
Housing Revenue Account,HRA - Public Sector Stock,Capital Expenditure,23/12/2024,MINCOFFS SOLICITORS,9288909,Capital,2HE01,Capital Citywide,HT105,2 Dunira Close Aquisition,100000.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,17/12/2024,MINSTER PATHWAYS LTD,9283652,revenue,1MG20,Residential Care OP,#N/A,,5975.00
Adult Social Care & Prevention,Community Support,Revenue Income,17/12/2024,MINSTER PATHWAYS LTD,9283652,revenue,1MG20,Residential Care OP,#N/A,,-1165.56
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/12/2024,MINSTER SELF DRIVE LTD,9268273,revenue,1KESY,External Hires,#N/A,,807.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/12/2024,MINSTER SELF DRIVE LTD,9268274,revenue,1KESY,External Hires,#N/A,,705.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,23/12/2024,MINSTER SELF DRIVE LTD,9268275,revenue,1KESY,External Hires,#N/A,,589.96
