Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,31/01/2025,NORTHERN FLOORCRAFT (GATESHEAD) LTD,9315098,revenue,1KR10,Voids,#N/A,,11450.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,15/01/2025,NORTHERN FLOORCRAFT (GATESHEAD) LTD,9302171,revenue,1KR10,Voids,#N/A,,12737.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,15/01/2025,NORTHERN FLOORCRAFT (GATESHEAD) LTD,9302177,revenue,1KR10,Voids,#N/A,,12737.50
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,15/01/2025,NORTHERN FLOORCRAFT (GATESHEAD) LTD,9302175,revenue,1KR10,Voids,#N/A,,10535.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,22/01/2025,NORTHERN FLOORCRAFT (GATESHEAD) LTD,9299169,revenue,1KE1L,Cheviot View Centre R&M,#N/A,,500.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/01/2025,NORTHERN HERITAGE SERVICES LTD,9302212,revenue,1EJ17,Publications,#N/A,,671.53
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/01/2025,NORTHERN LIFE CARE LTD,9307654,revenue,1MK50,Supported Living LD,#N/A,,28548.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/01/2025,NORTHERN LIFE CARE LTD,9307649,revenue,1MK50,Supported Living LD,#N/A,,34255.80
Adult Social Care & Prevention,Community Support,Revenue Income,22/01/2025,NORTHERN LIFE CARE LTD,9307654,revenue,1MK50,Supported Living LD,#N/A,,-659.40
Adult Social Care & Prevention,Community Support,Revenue Income,22/01/2025,NORTHERN LIFE CARE LTD,9307649,revenue,1MK50,Supported Living LD,#N/A,,-1130.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/01/2025,NORTHERN POWERGRID NORTHEAST LTD,9297405,revenue,1KVWC,Minor Works Contracts,#N/A,,945.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,13/01/2025,NORTHGATE VEHICLE HIRE LTD,9288524,revenue,1KESY,External Hires,#N/A,,411.88
Children & Families,Children's Social Care,Revenue Expenditure,31/01/2025,NORTHUMBERLAND COUNTY COUNCIL,9315182,revenue,1MD62,Support to CIC,#N/A,,404.81
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,29/01/2025,NORTHUMBERLAND COUNTY COUNCIL,9295101,revenue,1KE27,Bereavement Services Overhead,#N/A,,1270.00
Investment & Growth,Transport,Capital Expenditure,08/01/2025,NORTHUMBERLAND COUNTY COUNCIL,9293542,Capital,2CAPI,Capital Investment,DX002,Road & Footpath Maintenance,1680.00
Children & Families,Children's Social Care,Revenue Expenditure,06/01/2025,NORTHUMBERLAND TYNE&WEAR NHS TRUST,9293636,revenue,1MC19,Future Focus Team,#N/A,,162788.75
Public Health Service,Public Health,Revenue Expenditure,06/01/2025,NORTHUMBERLAND TYNE&WEAR NHS TRUST,9293680,revenue,1ML09,PH - Drugs and alcohol,#N/A,,1032369.00
Public Health Service,Public Health,Revenue Expenditure,06/01/2025,NORTHUMBERLAND TYNE&WEAR NHS TRUST,9293725,revenue,1ML15,PH-Individual Placement&Suppt,#N/A,,43769.50
Public Health Service,Public Health,Revenue Expenditure,06/01/2025,NORTHUMBERLAND TYNE&WEAR NHS TRUST,9293704,revenue,1ML17,RSDATG-PHE Rough Sleeping D&A,#N/A,,92285.56
Public Health Service,Public Health,Revenue Expenditure,06/01/2025,NORTHUMBERLAND TYNE&WEAR NHS TRUST,9293710,revenue,1ML18,SSMTRG,#N/A,,441203.78
Investment & Growth,Development Management,Capital Expenditure,20/01/2025,NORTHUMBERLAND WILDLIFE TRUST,9305031,Capital,2CAPI,Capital Investment,NX330,North East Comm Forest - NCC,12020.86
Investment & Growth,Development Management,Capital Expenditure,15/01/2025,NORTHUMBERLAND WILDLIFE TRUST,9302271,Capital,2CAPI,Capital Investment,NX330,North East Comm Forest - NCC,6111.93
Investment & Growth,Development Management,Revenue Expenditure,24/01/2025,NORTHUMBERLAND WILDLIFE TRUST,9309114,revenue,1V033,S106 Rev Monitoring,#N/A,,1433.83
Investment & Growth,Development Management,Revenue Expenditure,06/01/2025,NORTHUMBERLAND WILDLIFE TRUST,9293586,revenue,1V033,S106 Rev Monitoring,#N/A,,1433.83
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/01/2025,NORTHUMBRIA GROUP LTD,9315205,revenue,1EJ13,Stock Services,#N/A,,666.20
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,09/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9296550,revenue,1FA52,Coroners - N Tyneside,#N/A,,12947.59
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,03/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9292980,revenue,1FA51,Coroner,#N/A,,38734.27
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,03/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9292938,revenue,1FA52,Coroners - N Tyneside,#N/A,,311.33
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,02/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9292319,revenue,1FA51,Coroner,#N/A,,6086.97
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,02/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9288547,revenue,1FA51,Coroner,#N/A,,406.38
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,07/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9294901,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,523.45
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,07/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9294902,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7422.50
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,07/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9294903,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,651.32
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,07/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9294900,revenue,1V309,Electronics Salary Sacrifice,#N/A,,8112.92
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299174,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,8392.70
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299625,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,8389.23
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299633,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,479.91
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299641,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9402.50
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299655,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,395.29
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299656,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,528.77
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299657,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9182.50
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299658,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,711.03
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299659,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9679.46
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299660,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9425.89
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299661,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,639.82
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299662,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,4303.62
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299663,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,5606.69
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299664,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9076.09
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299665,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,8937.77
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299666,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6900.27
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299669,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6319.80
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299670,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9272.70
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299672,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,453.20
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,13/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9299703,revenue,1V309,Electronics Salary Sacrifice,#N/A,,4970.31
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303551,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7184.66
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303552,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7151.23
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303577,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7564.71
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303580,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7228.50
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303581,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6962.70
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303582,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,787.91
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303586,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,711.03
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303587,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,4463.92
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303590,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,9866.19
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303591,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7162.18
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,03/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9292848,revenue,1V309,Electronics Salary Sacrifice,#N/A,,11065.94
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,29/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311762,revenue,1V309,Electronics Salary Sacrifice,#N/A,,16141.17
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,29/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311763,revenue,1V309,Electronics Salary Sacrifice,#N/A,,23275.56
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293478,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,937.14
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293479,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,711.03
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293482,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,10559.46
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293485,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7387.27
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293487,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,13687.57
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293489,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,5714.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293493,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,766.08
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293494,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,580.22
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293497,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,636.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293815,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,837.79
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293816,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,711.03
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293817,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7230.95
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293818,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6308.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293819,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,5714.90
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293820,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7411.53
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293822,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,8389.23
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,06/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9293821,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,590.00
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,14/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9300957,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,8612.70
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,14/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9300958,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,570.36
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,14/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9300967,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,578.28
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,14/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9300971,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,595.41
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,14/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9300983,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,686.11
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,02/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9291562,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,431.99
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,02/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9291703,revenue,1V309,Electronics Salary Sacrifice,#N/A,,720.60
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310634,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6616.66
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310635,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6625.48
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310636,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7861.79
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310637,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,4293.70
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310638,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,5936.16
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310639,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,937.14
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310640,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,711.03
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310641,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,6200.12
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311086,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,482.18
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311087,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,7843.07
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311090,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,5767.38
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311088,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,2713.88
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311089,revenue,1V307,Vehicle Salary Sacrifice,#N/A,,1798.79
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9310597,revenue,1V309,Electronics Salary Sacrifice,#N/A,,10148.07
"City Ops, Nghbrhds & Reg Srvcs",Parking,Revenue Expenditure,28/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9311358,revenue,1V309,Electronics Salary Sacrifice,#N/A,,10823.14
Public Health Service,Public Health,Revenue Expenditure,09/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9297540,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,1536.00
Public Health Service,Public Health,Revenue Expenditure,10/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9298232,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,8766.00
Public Health Service,Public Health,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303693,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,8581.00
Public Health Service,Public Health,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303691,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,1973.00
Public Health Service,Public Health,Revenue Expenditure,17/01/2025,NORTHUMBRIA HEALTHCARE NHS TRUST,9303692,revenue,1ML02,PH-Sexual Hlth-STI Test/Treat,#N/A,,3063.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/01/2025,NORTHUMBRIA PAYROLL SOLUTIONS,9300557,revenue,1MK40,Direct Payments LD,#N/A,,429.72
Children & Families,Education Schools/DSG,Revenue Expenditure,20/01/2025,NORTHUMBRIA UNIVERSITY NURSERY LTD,9304634,revenue,1E20C,SEN EY Panel Inclusion Fund,#N/A,,2200.00
Children & Families,Education Schools/DSG,Revenue Expenditure,14/01/2025,NORTHUMBRIA UNIVERSITY NURSERY LTD,9300940,revenue,1E20V,Mainstream Schools Top Ups,#N/A,,7036.46
Children & Families,Education Schools/DSG,Revenue Expenditure,14/01/2025,NORTHUMBRIA UNIVERSITY NURSERY LTD,9300941,revenue,1E20V,Mainstream Schools Top Ups,#N/A,,5253.89
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,06/01/2025,NORTHUMBRIAN MAGAZINE LTD,9293454,revenue,1EJ17,Publications,#N/A,,310.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,03/01/2025,NORTHUMBRIAN WATER,9292942,revenue,1KW36,Chewing Gum Taskforce,#N/A,,1384.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,09/01/2025,NORTHUMBRIAN WATER,9297406,revenue,1KVWC,Minor Works Contracts,#N/A,,414.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,17/01/2025,NORTHUMBRIAN WATER,9303893,revenue,1KVWC,Minor Works Contracts,#N/A,,4982.00
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,22/01/2025,NORTHUMBRIAN WATER,9307895,revenue,1D519,Contaminated Land Risk Surveys,#N/A,,883.36
Housing & Communities,Fairer Housing Unit,Revenue Expenditure,23/01/2025,NORTHUMBRIAN WATER,9308473,revenue,1VH17,Brownfield Hsing Development,#N/A,,596.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,14/01/2025,NORWOOD RAVENSWOOD SERVICES LTD,9300355,revenue,1MK20,Residential Care LD,#N/A,,8629.76
Adult Social Care & Prevention,Community Support,Revenue Income,14/01/2025,NORWOOD RAVENSWOOD SERVICES LTD,9300355,revenue,1MK20,Residential Care LD,#N/A,,-494.80
