Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Capital Code,Capital Code Name,Total (excludes VAT)
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ALLAN COURT RESIDENTIAL HOME,9358476,revenue,1MM20,Residential Care MH,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ALLAN COURT RESIDENTIAL HOME,9358475,revenue,1MG10,Nursing Care OP,#N/A,,3966.97
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ALLAN COURT RESIDENTIAL HOME,9341146,revenue,1MG20,Residential Care OP,#N/A,,940.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ALLAN COURT RESIDENTIAL HOME,9341145,revenue,1MK10,Nursing Care LD,#N/A,,338.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ALLAN COURT RESIDENTIAL HOME,9341147,revenue,1MM20,Residential Care MH,#N/A,,846.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,ALLIANCE DISPOSABLES LTD,9327763,revenue,1KFP4,St Cuthberts Academy,#N/A,,838.71
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,07/03/2025,ALLIANCE DISPOSABLES LTD,9327764,revenue,1KFW6,Jesmond Park School,#N/A,,1552.15
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/03/2025,ALLIANCE DISPOSABLES LTD,9335353,revenue,1KFWC,Welford Day Centre,#N/A,,866.25
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,06/03/2025,ALLIANCE DISPOSABLES LTD,9310536,revenue,1KFP6,Walbottle Campus,#N/A,,1628.08
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/03/2025,ALLIANCE DISPOSABLES LTD,9335869,revenue,1KFW6,Jesmond Park School,#N/A,,2268.31
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/03/2025,ALLIANCE DISPOSABLES LTD,9316205,revenue,1KFP9,Gosforth Academy,#N/A,,875.98
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/03/2025,ALLIANCE DISPOSABLES LTD,9316204,revenue,1KFR5,St Marys RC School,#N/A,,605.52
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/03/2025,ALLIANCE DISPOSABLES LTD,9328867,revenue,1KFR1,Kenton School Academy,#N/A,,642.48
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/03/2025,ALLIANCE DISPOSABLES LTD,9328862,revenue,1KFR1,Kenton School Academy,#N/A,,252.44
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/03/2025,ALLIANCE DISPOSABLES LTD,9326358,revenue,1KFWC,Welford Day Centre,#N/A,,650.70
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/03/2025,ALLIANCE DISPOSABLES LTD,9343349,revenue,1KFR7,Callerton Academy,#N/A,,496.00
CFO Directorate,Revenues and Benefits,Revenue Expenditure,19/03/2025,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,9354888,revenue,1CS00,Revs and Bens Staffing,#N/A,,1234.17
CFO Directorate,Revenues and Benefits,Revenue Expenditure,27/03/2025,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,9353342,revenue,1CS00,Revs and Bens Staffing,#N/A,,1210.91
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ALLINGTON HOUSE,9358454,revenue,1MG20,Residential Care OP,#N/A,,3468.16
Adult Social Care & Prevention,Community Support,Revenue Income,24/03/2025,ALLINGTON HOUSE,9358454,revenue,1MG20,Residential Care OP,#N/A,,-867.84
Housing & Communities,Head Housing Services,Revenue Expenditure,07/03/2025,ALLPAY.NET LIMITED,9318886,revenue,1BC10,Income General Team,#N/A,,3672.48
Housing & Communities,Head Housing Services,Revenue Expenditure,07/03/2025,ALLPAY.NET LIMITED,9318888,revenue,1BC10,Income General Team,#N/A,,594.54
Housing & Communities,Head Housing Services,Revenue Expenditure,07/03/2025,ALLPAY.NET LIMITED,9318891,revenue,1BC10,Income General Team,#N/A,,574.77
Housing & Communities,Head Housing Services,Revenue Expenditure,07/03/2025,ALLPAY.NET LIMITED,9318900,revenue,1BC10,Income General Team,#N/A,,5132.73
Housing & Communities,Head Housing Services,Revenue Expenditure,28/03/2025,ALLPAY.NET LIMITED,9345106,revenue,1BC10,Income General Team,#N/A,,3331.24
Housing & Communities,Head Housing Services,Revenue Expenditure,28/03/2025,ALLPAY.NET LIMITED,9345126,revenue,1BC10,Income General Team,#N/A,,673.40
Housing & Communities,Head Housing Services,Revenue Expenditure,28/03/2025,ALLPAY.NET LIMITED,9345130,revenue,1BC10,Income General Team,#N/A,,527.34
Housing & Communities,Head Housing Services,Revenue Expenditure,28/03/2025,ALLPAY.NET LIMITED,9345139,revenue,1BC10,Income General Team,#N/A,,4625.47
Operations & Regulatory Services ,Operations,Revenue Expenditure,03/03/2025,ALPHA RECOVERY LTD,9322865,revenue,3KES1,City Transport Stock,#N/A,,1660.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/03/2025,AMARONI LTD,9322955,revenue,1EJ13,Stock Services,#N/A,,333.71
Children & Families,Education Schools/DSG,Revenue Expenditure,25/03/2025,ANDREA REID,9359506,revenue,1EEYH,Under 2YO,#N/A,,674.76
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,21/03/2025,ANDTECH SYSTEMS,9340253,revenue,1KJ42,Security Consultancy,#N/A,,500.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,05/03/2025,ANDTECH SYSTEMS,9321217,revenue,1KJ42,Security Consultancy,#N/A,,5000.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,28/03/2025,ANDTECH SYSTEMS,9363008,revenue,1KBM0,Public & Educ O/H,#N/A,,545.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/03/2025,ANDTECH SYSTEMS,9359685,revenue,1KE1R,Walbottle Waste Recycle R&M,#N/A,,210.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/03/2025,ANDTECH SYSTEMS,9359685,revenue,1KE1S,Byker HH Waste Recycling R&M,#N/A,,210.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,25/03/2025,ANDTECH SYSTEMS,9359684,revenue,1KKX1,Civic Centre Direct Costs,#N/A,,2995.00
Investment & Growth,Transport,Capital Expenditure,24/03/2025,ANGLO SCOTTISH ASSET FINANCE LIMITED,9358324,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,92440.17
Investment & Growth,Transport,Capital Expenditure,04/03/2025,ANGLO SCOTTISH ASSET FINANCE LIMITED,9333777,Capital,2CAPI,Capital Investment,DXE02,Clean Air Zone,92246.40
Investment & Growth,Transport,Revenue Expenditure,03/03/2025,ANSCO SIGNS LTD,9321588,revenue,1KEMC,Highways,#N/A,,1023.75
Investment & Growth,Transport,Revenue Expenditure,14/03/2025,ANSCO SIGNS LTD,9331198,revenue,1KEMC,Highways,#N/A,,395.90
HRA Expenditure,General Management,Revenue Expenditure,06/03/2025,ANTONY HODARI SOLICITORS,9343282,revenue,1HCIS,HRA Insurance Services,#N/A,,1010.00
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,10/03/2025,APE TEAM LTD,9345071,revenue,1D506,Events,#N/A,,5000.00
Investment & Growth,"Museums, Arts and Culture",Revenue Expenditure,10/03/2025,APE TEAM LTD,9345055,revenue,1D506,Events,#N/A,,15100.00
Investment & Growth,Capital Investment & Growth,Revenue Expenditure,03/03/2025,APEX ACOUSTICS LTD,9319091,revenue,1V622,Cuthbert Chambers,#N/A,,2260.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/03/2025,APEX SCAFFOLDING NE LTD,9356538,revenue,1KVWC,Construction Services,#N/A,,900.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,20/03/2025,APEX SCAFFOLDING NE LTD,9356537,revenue,1KVWC,Construction Services,#N/A,,1500.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,APEX SCAFFOLDING NE LTD,9338261,revenue,1KVWC,Construction Services,#N/A,,900.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,APEX SCAFFOLDING NE LTD,9346802,revenue,1KVWC,Construction Services,#N/A,,1200.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,APEX SCAFFOLDING NE LTD,9338262,revenue,1KVWC,Construction Services,#N/A,,4700.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,APEX SCAFFOLDING NE LTD,9346803,revenue,1KVWC,Construction Services,#N/A,,7020.00
"City Ops, Nghbrhds & Reg Srvcs",ICT,Revenue Expenditure,03/03/2025,APPCHECK LTD,9316833,revenue,1CM00,IT Management & Admin,#N/A,,24999.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341039,revenue,1MK51,Home Care LD,#N/A,,500.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341039,revenue,1MK60,Ind Day Care LD,#N/A,,1116.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341040,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341040,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341041,revenue,1MK51,Home Care LD,#N/A,,429.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341041,revenue,1MK60,Ind Day Care LD,#N/A,,1091.36
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341042,revenue,1MK51,Home Care LD,#N/A,,322.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341042,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341044,revenue,1MK51,Home Care LD,#N/A,,192.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341044,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341045,revenue,1MK51,Home Care LD,#N/A,,368.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341045,revenue,1MK60,Ind Day Care LD,#N/A,,547.28
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341046,revenue,1MK51,Home Care LD,#N/A,,278.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341046,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341047,revenue,1MK51,Home Care LD,#N/A,,100.16
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341047,revenue,1MK60,Ind Day Care LD,#N/A,,223.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341048,revenue,1MK51,Home Care LD,#N/A,,314.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341048,revenue,1MK60,Ind Day Care LD,#N/A,,1094.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341050,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341050,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341052,revenue,1MK51,Home Care LD,#N/A,,300.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341052,revenue,1MK60,Ind Day Care LD,#N/A,,669.96
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341053,revenue,1MK51,Home Care LD,#N/A,,929.60
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341038,revenue,1MK60,Ind Day Care LD,#N/A,,820.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341043,revenue,1MK60,Ind Day Care LD,#N/A,,446.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341051,revenue,1MK60,Ind Day Care LD,#N/A,,772.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/03/2025,ARCADEA CIO,9341054,revenue,1MK60,Ind Day Care LD,#N/A,,893.28
Investment & Growth,Transport,Revenue Expenditure,07/03/2025,ARKANCE UK LTD,9327903,revenue,1KEAV,Flood Management,#N/A,,15258.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/03/2025,ARNOLD CLARK,9339096,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/03/2025,ARNOLD CLARK,9341852,revenue,1KESY,External Hires,#N/A,,307.36
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,07/03/2025,ARNOLD CLARK,9330142,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,19/03/2025,ARNOLD CLARK,9335309,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,06/03/2025,ARNOLD CLARK,9323498,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/03/2025,ARNOLD CLARK,9341937,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,25/03/2025,ARNOLD CLARK,9341940,revenue,1KESY,External Hires,#N/A,,461.66
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,11/03/2025,ARNOLD CLARK,9326264,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,27/03/2025,ARNOLD CLARK,9341855,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/03/2025,ARNOLD CLARK,9337192,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,21/03/2025,ARNOLD CLARK,9339095,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/03/2025,ARNOLD CLARK,9323491,revenue,1KESY,External Hires,#N/A,,715.79
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,14/03/2025,ARNOLD CLARK,9332261,revenue,1KESY,External Hires,#N/A,,304.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/03/2025,ARNOLD CLARK,9330143,revenue,1KESY,External Hires,#N/A,,296.52
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/03/2025,ARNOLD CLARK,9330144,revenue,1KESY,External Hires,#N/A,,293.58
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/03/2025,ARNOLD CLARK,9327499,revenue,1KESY,External Hires,#N/A,,291.06
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/03/2025,ARNOLD CLARK,9327500,revenue,1KESY,External Hires,#N/A,,351.96
Investment & Growth,Transport,Revenue Expenditure,28/03/2025,ASA,9343203,revenue,1KEAV,Flood Management,#N/A,,1100.00
Corporate Budgets,Commercial Dev & Property,Revenue Expenditure,07/03/2025,ASCENDANT LIFTS & ESCALATORS,9335348,revenue,1DQ9Y,John Marley Centre,#N/A,,2531.90
Public Health Service,Public Health,Revenue Expenditure,03/03/2025,ASDA PHARMACY,9328889,revenue,1ML11,PH - Smoking & Tobacco,#N/A,,255.15
Children & Families,Education Schools/DSG,Revenue Expenditure,05/03/2025,ASHBROOKE SCHOOL,9341158,revenue,1E20A,SB Independent Schools,#N/A,,148811.83
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ASHFIELD COURT,9358407,revenue,1MG20,Residential Care OP,#N/A,,13974.44
Adult Social Care & Prevention,Community Support,Revenue Income,24/03/2025,ASHFIELD COURT,9358407,revenue,1MG20,Residential Care OP,#N/A,,-2753.92
Children & Families,Education,Revenue Expenditure,05/03/2025,ASHMOLE MINICOACHES,9341816,revenue,1E212,Transport Special,#N/A,,12072.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ASHTON COURT CARE HOME,9358445,revenue,1MG10,Nursing Care OP,#N/A,,34560.02
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ASHTON COURT CARE HOME,9358445,revenue,1MG20,Residential Care OP,#N/A,,89087.23
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ASHTON COURT CARE HOME,9358445,revenue,1MH20,Residential Care PD,#N/A,,3499.48
Adult Social Care & Prevention,Community Support,Revenue Expenditure,24/03/2025,ASHTON COURT CARE HOME,9358444,revenue,1MG20,Residential Care OP,#N/A,,2675.20
Children & Families,Children's Social Care,Revenue Expenditure,31/03/2025,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9350511,revenue,1MC02,External Residential Placement,#N/A,,1700.00
Children & Families,Children's Social Care,Revenue Expenditure,24/03/2025,ASHWOOD CHILDREN?S CARE HOMES LIMITED,9358222,revenue,1MC02,External Residential Placement,#N/A,,88700.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/03/2025,ASK 4 GLASS & GLAZING LTD,9328073,revenue,1KBM0,Public & Educ O/H,#N/A,,460.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/03/2025,ASK 4 GLASS & GLAZING LTD,9337227,revenue,1KBM0,Public & Educ O/H,#N/A,,395.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364297,revenue,1EJ13,Stock Services,#N/A,,712.71
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364298,revenue,1EJ13,Stock Services,#N/A,,608.61
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364299,revenue,1EJ13,Stock Services,#N/A,,406.95
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364300,revenue,1EJ13,Stock Services,#N/A,,720.44
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364305,revenue,1EJ13,Stock Services,#N/A,,633.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364307,revenue,1EJ13,Stock Services,#N/A,,307.67
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364308,revenue,1EJ13,Stock Services,#N/A,,788.95
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364309,revenue,1EJ13,Stock Services,#N/A,,259.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364399,revenue,1EJ13,Stock Services,#N/A,,510.22
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364400,revenue,1EJ13,Stock Services,#N/A,,595.63
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364401,revenue,1EJ13,Stock Services,#N/A,,665.11
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364402,revenue,1EJ13,Stock Services,#N/A,,678.37
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364403,revenue,1EJ13,Stock Services,#N/A,,726.92
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364405,revenue,1EJ13,Stock Services,#N/A,,668.79
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364406,revenue,1EJ13,Stock Services,#N/A,,634.98
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/03/2025,ASKEWS LIBRARY SERVICES LTD,9364408,revenue,1EJ13,Stock Services,#N/A,,813.25
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,19/03/2025,ASKEWS LIBRARY SERVICES LTD,9336155,revenue,1EJ13,Stock Services,#N/A,,266.73
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,ASKEWS LIBRARY SERVICES LTD,9338677,revenue,1EJ13,Stock Services,#N/A,,740.09
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,20/03/2025,ASKEWS LIBRARY SERVICES LTD,9338678,revenue,1EJ13,Stock Services,#N/A,,634.66
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/03/2025,ASKEWS LIBRARY SERVICES LTD,9331227,revenue,1EJ13,Stock Services,#N/A,,671.61
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,13/03/2025,ASKEWS LIBRARY SERVICES LTD,9338882,revenue,1EJ13,Stock Services,#N/A,,648.31
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/03/2025,ASKEWS LIBRARY SERVICES LTD,9331232,revenue,1EJ13,Stock Services,#N/A,,464.11
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/03/2025,ASKEWS LIBRARY SERVICES LTD,9331233,revenue,1EJ13,Stock Services,#N/A,,289.02
