Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,School Improvement,Services,45295,30437111,510.3,,Revenue,524763,Spiral Partnership Trust T/A Mandeville Primary Sch,Grant Payment
Peterborough City Council,Children and Young People,School Improvement,Services,45295,30437112,824.9,,Revenue,524798,St Margaret's Lee Primary School,Grant Payment
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45295,30437127,8268.75,,Revenue,503268,Stamford Welland Academy,Education Expenses
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437129,547.72,,Revenue,502827,Cross Keys Homes,Financial Assistance
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45295,30437134,1200,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Services,45295,30437135,1200,,Revenue,502562,Park Vista Care Homes Limited,Residential Care
Peterborough City Council,Adult Social Care,Community Team,Employers Superannuation Contributions,45295,30437136,1492.61,,Revenue,507346,NHS Pensions,Pensions
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437137,2369.11,,Revenue,524789,Dacorum Borough Council,Financial Assistance
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437139,1072.44,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Agency Staff,45295,30437142,2334.32,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45295,30437143,3826.65,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437144,1224.58,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437146,1072.44,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437148,2449.16,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437149,1104.44,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45295,30437150,2475.38,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Growth & Regen AD,Agency Staff,45295,30437151,4125,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437152,1072.44,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437153,1104.44,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437154,1304.46,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437155,580.26,,Revenue,508919,Accent Housing Limited,Financial Assistance
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437156,2449.16,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437157,696.8,,Revenue,509431,Longhurst Group Limited - Peterborough Foyer,Financial Assistance
Peterborough City Council,Corporate Services,Bereavement Service,Services,45295,30437161,1740,,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45295,30437166,1646.62,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Bereavement Service,Services,45295,30437170,1785,,Revenue,507748,Central England Co-Op,Contract Funerals
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437173,1500,,Revenue,524789,Dacorum Borough Council,Financial Assistance
Peterborough City Council,Corporate Services,Corporate Services,Other Establishments,45295,30437174,520,,Revenue,501132,Castor Parish Council,Contributions
Peterborough City Council,Corporate Services,Corporate Services,Other Establishments,45295,30437175,945,,Revenue,502206,Etton Parish Council,Contributions
Peterborough City Council,Corporate Services,Corporate Services,Other Establishments,45295,30437185,500,,Revenue,509696,Peterborough Bhat Sikh Association,Contributions
Peterborough City Council,Place & Economy,Highway Services - HoS,Services,45295,30437186,1276059.81,,Revenue,514822,Milestone Infrastructure Ltd,Materials
Peterborough City Council,Corporate Services,Corporate Services,Other Establishments,45295,30437187,500,,Revenue,509696,Peterborough Bhat Sikh Association,Contributions
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437189,770,,Revenue,524802,Redacted Personal Information,Financial Assistance
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437198,1104.44,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Place & Economy,Development Management,Agency Staff,45295,30437199,2425.87,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437203,1304.46,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Service Director Education,Agency Staff,45295,30437212,1375.74,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437214,1462.2,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Repair & Maintenance of Buildings,45295,30437220,7950.04,,Revenue,500720,Cross Keys Homes,Maintenance
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437228,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,SEN/Inclusion,Agency Staff,45295,30437232,1304.46,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Corporate Services,Democratic Services,Interview & Training Expenses,45295,30437233,1225,,Revenue,522387,Governance Training and Consultancy Ltd,Training
Peterborough City Council,Corporate Services,IT & Digital Services,Agency Staff,45295,30437253,1760.36,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45295,30437254,900,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,PFI,Services,45295,30437255,7235.11,,Revenue,503080,IIC by Education (P'boro) Ltd,Service Charge
Peterborough City Council,Corporate Services,Marketing & Communications,Services,45295,30437258,7130,,Revenue,510608,Print 4 Business Ltd,Printing
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437262,738.19,,Revenue,502827,Cross Keys Homes,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Services,45295,30437265,795.7,,Revenue,506870,Leicester City Council,Financial Assistance
Peterborough City Council,Place & Economy,Cohesion and Integration - grants,Services,45295,30437266,4000,,Revenue,522332,Post Office Limited,Financial Assistance
Peterborough City Council,Place & Economy,Director of Housing,Employee Related Expenses,45295,30437274,2950,,Revenue,524804,Redacted Personal Information,Compensation
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45295,30437285,3010,,Revenue,521834,Oak Activities Limited,Education Expenses
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45295,30437290,1950,,Revenue,523075,1-2 Achieve LTD,Education Expenses
Peterborough City Council,Children and Young People,Children's Commissioning,Services,45295,30437295,1060,,Revenue,501061,Circles Network,Hired Services
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45295,30437309,5700,,Revenue,505867,Oldham Council,Hired Transport
Peterborough City Council,Corporate Services,Finance,Agency Staff,45295,30437313,3162.5,,Revenue,501423,Sellick Partnership Limited,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45295,30437329,1628.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45295,30437338,1406.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437344,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437346,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45295,30437348,1813.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45295,30437349,1554.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45295,30437352,1302.68,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Mental Health,Agency Staff,45295,30437354,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437362,1813.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Home Services Delivery Model,Agency Staff,45295,30437363,1517.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,Head of Children's Social Care,Agency Staff,45295,30437364,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437368,1813.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437369,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,IFD and Assessment,Agency Staff,45295,30437371,1702.35,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Adult Social Care,Community Team,Agency Staff,45295,30437374,1406.37,,Revenue,516000,Opus People Solutions Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45295,8000310900,25500,,Revenue,524591,Thrive Childcare Services Limited,Boarding Out Fees
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45295,8000311694,732,,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45295,8000313897,2200,,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45295,8000313898,1020.8,,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45295,8000313899,1012,,Revenue,500282,A2B Euro Cars,Hired Transport
Peterborough City Council,Adult Social Care,Independent Sector Placements,Contract Hire and Operating Leases,45295,8000313900,2970,,Revenue,500282,A2B Euro Cars,Hired Transport
