Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45170,8000300652,630,Revenue,520795,Hello Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45170,8000300653,1777.29,Revenue,520795,Hello Carz Ltd,Out Of Area Education Costs
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45170,8000300653,1777.31,Revenue,520795,Hello Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45170,8000300654,1625,Revenue,520795,Hello Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45170,8000300655,2145,Revenue,520795,Hello Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45170,8000300657,1820,Revenue,520795,Hello Carz Ltd,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Contract Hire and Operating Leases,45170,8000300658,325,Revenue,522800,Central Taxis Peterborough LTD,Hired Transport
Peterborough City Council,Children and Young People,HTS & CSC Transport,Services,45170,8000300658,325,Revenue,522800,Central Taxis Peterborough LTD,Out Of Area Education Costs
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300672,4285.71,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300673,3216.92,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300673,-438.8,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300674,3216.92,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300674,-438.8,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300675,-449.87,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300675,3227.99,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300676,3261.2,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300676,-483.08,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300677,-483.08,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300677,3261.2,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300678,3261.2,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300678,-483.08,Revenue,501339,Linkage Community Trust Limited,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300679,6882.8,Revenue,501645,NORTH EAST AUTISM SOCIETY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300679,-483,Revenue,501645,NORTH EAST AUTISM SOCIETY,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300680,700.21,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300681,3921.16,Revenue,502805,EXCELCARE GLENNFIELD HOUSE,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300682,3107.14,Revenue,506794,Cherry Blossom Care Home Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300683,2015.5,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300684,3491.93,Revenue,506794,Cherry Blossom Care Home Ltd,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300685,1371.43,Revenue,506794,Cherry Blossom Care Home Ltd,Respite Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300686,21624,Revenue,501508,Decoy Farm,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300687,-483,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300687,6132.68,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300688,6132.68,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Customer and client receipts - Fees & Charges,45170,8000300688,-483,Revenue,500580,Sense,Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300689,3000,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300690,3000,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300691,3000,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300692,3000,Revenue,508223,Athena Care Homes (Bretton) Ltd (Ashlynn Grange),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300693,648,Revenue,502318,Barchester Healthcare (Werrington Lodge),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300704,7127.6,Revenue,502097,Affinity Trust,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300705,10979.92,Revenue,502097,Affinity Trust,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300706,10514.32,Revenue,502097,Affinity Trust,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300707,7127.6,Revenue,502097,Affinity Trust,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300708,963.2,Revenue,522695,P & B Shadwell Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300709,1399.71,Revenue,522695,P & B Shadwell Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300710,1192.8,Revenue,522695,P & B Shadwell Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300713,868,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300714,1240,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300716,775,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300718,610,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300723,732,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300724,930,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300725,992,Revenue,504603,Home Group Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300726,2813.18,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300727,2618.06,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300728,3073.34,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300729,3398.54,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300730,2618.06,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300731,2422.94,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300732,2357.9,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300733,1198.65,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300734,3442.53,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300735,3442.53,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300736,4683.09,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300737,3442.53,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300738,12306.28,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300739,1788.15,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300740,3819.07,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300741,5448.42,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300742,4761.08,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300743,3200.68,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300744,5855.64,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300745,5457.24,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300746,2470.28,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300747,7616.28,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300748,5481.62,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300749,1859.2,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300750,2656,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300752,1257.6,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300753,5481.62,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300754,2672.4,Revenue,502822,Augusta Care Ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45170,8000300755,6315.24,Revenue,502822,Augusta Care Ltd,Home Care
