Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Unrecoverable vat £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Children and Young People,CSC Placements,Schools,45327,30440295,2524.02,,Revenue,517076,Crown Social Care Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45327,30440359,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45327,30440609,4637.49,,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Place & Economy,Waste & Operational Svs Mgmt,Other Establishments,45327,30440630,601281.3,,Revenue,510447,Peterborough Limited,Third Party Payments - Contract
Peterborough City Council,Children and Young People,Special Educational Needs / Inclusion,Services,45327,30440677,1088,,Revenue,508113,The National Teaching & Advisory Service,Education Expenses
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440693,962.5,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440694,754.28,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440695,768.84,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440696,767.16,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440697,1269.36,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440698,694.7,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440732,729.02,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440733,812.1,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440734,656.75,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440735,967.95,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440736,768.84,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Children and Young People,Clare Lodge,Agency Staff,45327,30440737,767.72,,Revenue,522986,Independent Clinical Srvs Ltd.t/a Thornbury Nursing,External Temporary Staff
Peterborough City Council,Corporate Services,IT & Digital Services,Members Allowances,45329,30425763,808.48,,Revenue,517078,Dell Corporation Limited,Computer Hardware
Peterborough City Council,Children and Young People,External Education Placements,Services,45329,30429277,3105,,Revenue,500226,Kirkstone House School,Out Of Area Education Costs
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30430136,857.16,,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30430883,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30431309,700.07,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30431309,933.43,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30431324,2199.36,,Revenue,521049,Prospero Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30431325,1099.68,,Revenue,521049,Prospero Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30431978,1633.5,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30432245,-32836.37,,Revenue,514847,Esland North,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30432864,3415.83,,Revenue,523110,BG CHILDREN'S CARE HOMES LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30432898,2330.58,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30433913,2506.8,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30433917,2507.1,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30434100,15166.67,,Revenue,503857,Cambian Childcare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30434102,15633.33,,Revenue,503857,Cambian Childcare Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30434678,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30435187,-525,,Revenue,523110,BG CHILDREN'S CARE HOMES LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30435362,22990.85,,Revenue,501485,Kisimul Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30435801,1442.5,,Revenue,508167,Red Balloon Educational Trust,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30435802,8333,,Revenue,508167,Red Balloon Educational Trust,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30435826,689.04,,Revenue,523811,PARAGON SOCIAL CARE LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30435829,5706.56,,Revenue,523811,PARAGON SOCIAL CARE LIMITED,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436020,2506.8,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436025,2506.8,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436029,2411.89,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436031,2507.1,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436032,2507.1,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30436060,3000,,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Services,45329,30436062,3105,,Revenue,500226,Kirkstone House School,Out Of Area Education Costs
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30436214,3000,,Revenue,500226,Kirkstone House School,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436314,1097.79,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436591,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436592,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436593,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436594,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436595,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30436958,2330.58,,Revenue,509707,Horizon Supported Accommodation Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30437069,23112.49,,Revenue,501485,Kisimul Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30437070,23112.49,,Revenue,501485,Kisimul Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30437071,15655.02,,Revenue,501485,Kisimul Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30437072,23489.48,,Revenue,501485,Kisimul Group Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30437577,620,,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30437578,699.67,,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30437579,730.7,,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30437580,730.7,,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30437581,885.73,,Revenue,507367,Locate Accommodation Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30437665,11790,,Revenue,502791,Sixteen Plus Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,External Education Placements,Schools,45329,30437817,1882.73,,Revenue,500580,Sense,Boarding Out Fees
Peterborough City Council,Place & Economy,Network and Traffic Management,Services,45329,30438549,10522.58,,Revenue,501424,Vix Technology UK Ltd,Professional Services
Peterborough City Council,Corporate Services,Finance,Agency Staff,45329,30438605,12438.55,,Revenue,512024,Tile Hill Interim & Executive Ltd,External Temporary Staff
Peterborough City Council,Children and Young People,CSC Placements,Schools,45329,30438627,1562.7,,Revenue,502258,Transition Care Peterborough Ltd,Boarding Out Fees
Peterborough City Council,Place & Economy,Director of Housing,Services,45329,30438664,873.69,,Revenue,524850,Redacted Personal Information,Financial Assistance
Peterborough City Council,Corporate,Corporate,Non Revenue,45329,30438668,17100,,Capital,504883,CACI Limited,Equipment
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45329,30438699,440059.98,,Revenue,502362,NRS Healthcare,Third Party Payments - Contract
Peterborough City Council,Place & Economy,Parking Services,Services,45329,30438712,505,,Revenue,522901,International Parking Systems UK Ltd,Printing
Peterborough City Council,Adult Social Care,OP/PD/SI,Other Establishments,45329,30438730,162284.97,,Revenue,502362,NRS Healthcare,Third Party Payments - Contract
