Body Name,Service Area Categorisation,Service Area Division,Purpose of Expenditure,Payment Date,Trans No,Amount in £,Capital or Revenue,Beneficiary ID,Beneficiary,Merchant Category
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293311,26917.64,Revenue,510299,Focus Care Supported Living Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293312,12915.84,Revenue,510299,Focus Care Supported Living Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293313,19344.08,Revenue,510299,Focus Care Supported Living Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293314,14964.88,Revenue,510299,Focus Care Supported Living Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293315,3000,Revenue,505234,THE LAURELS (Nene Valley),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293323,3123.23,Revenue,522551,Support 4 u healthcare ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293324,1735.13,Revenue,522551,Support 4 u healthcare ltd,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293327,1152.48,Revenue,500468,Cambridgeshire Deaf Association,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293329,3708,Revenue,522396,Olive Healthcare Solutions Limited,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293330,3000,Revenue,505234,THE LAURELS (Nene Valley),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293331,3000,Revenue,505234,THE LAURELS (Nene Valley),Residential Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293332,2062.05,Revenue,508769,PossAbilities CIC,Home Care
Peterborough City Council,Adult Social Care,Independent Sector Placements,Services,45110,8000293333,2062.05,Revenue,508769,PossAbilities CIC,Home Care
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-33491,Revenue,511654,SES Turnstone Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.09,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,6642.86,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.26,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.9,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,5935.71,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,8903.57,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,3385.71,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,15428.57,Revenue,502708,Acorn Homes UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,17247.34,Revenue,500715,Positive Steps Specialst Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,22067.61,Revenue,509239,Aurora Care & Education Opco Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.68,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.18,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-105.93,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,15428.57,Revenue,502708,Acorn Homes UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.13,Revenue,502708,Acorn Homes UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.04,Revenue,500715,Positive Steps Specialst Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,22067.61,Revenue,509239,Aurora Care & Education Opco Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.04,Revenue,509239,Aurora Care & Education Opco Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,5935.71,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,4380,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.13,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,8903.57,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.17,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,107417,Revenue,511654,SES Turnstone Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.18,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.86,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.86,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-33491,Revenue,511654,SES Turnstone Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.13,Revenue,502708,Acorn Homes UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,17247.34,Revenue,500715,Positive Steps Specialst Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.04,Revenue,509239,Aurora Care & Education Opco Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.26,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.9,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,4071.43,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.13,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,5935.71,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.09,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.09,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2749.61,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-105.93,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.86,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.86,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.18,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,107417,Revenue,511654,SES Turnstone Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.04,Revenue,500715,Positive Steps Specialst Care Services Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,5935.71,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.09,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,6642.86,Revenue,511905,True Fostering Limited,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,4380,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,4071.43,Revenue,508165,Futures For Children,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.09,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.17,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,3385.71,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,0.09,Revenue,510685,Fostering UK Ltd,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,7710,Revenue,500348,Integrated Services Programme,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2749.61,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.86,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.18,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,2643.86,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.18,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Children and Young People,CSC Placements,Schools,45110,8000293334,-0.18,Revenue,522878,Cambridge Care Company,Boarding Out Fees
Peterborough City Council,Corporate Services,IT & Digital Services,Services,45112,30419566,4972,Revenue,511719,Tiger Communications Plc,Materials
Peterborough City Council,Corporate,Corporate,Non Revenue,45112,30421050,14560,Capital,504883,CACI Limited,Computer Hardware
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Repair & Maintenance of Buildings,45112,30421236,1800,Revenue,509387,Chris Groome Decorating Ltd,Maintenance
Peterborough City Council,Children and Young People,Short Breaks - In House provision,Repair & Maintenance of Buildings,45112,30421238,800,Revenue,509387,Chris Groome Decorating Ltd,Maintenance
