Beneficiary,Category/Purpose,Department,     Net value,VAT Value,Gross,Date incurred -Payment Date,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,2846.93,45348,,
Meera Nursing Home Ltd,Residential Placemnt,Long Term Care,3314.28,0,3314.28,45348,,
Meera Nursing Home Ltd,Nursing Care,Long Term Care,4388.07,0,3477.84,45348,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,3477.84,45348,,
Meera Nursing Home Ltd,Residential Placemnt,Long Term Care,3697.5,0,3697.5,45348,,
Meera Nursing Home Ltd,Respite Costs,Long Term Care,4764.29,0,4764.29,45348,,
Meera Nursing Home Ltd,Nursing Care,Long Term Care,3540.55,0,2567.55,45376,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-973,0,2567.55,45376,,
Meera Nursing Home Ltd,Nursing Care,Long Term Care,3555.66,0,2582.66,45376,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-973,0,2582.66,45376,,
Meera Nursing Home Ltd,Nursing Care,Long Term Care,3555.66,0,2582.66,45376,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-973,0,2582.66,45376,,
Meera Nursing Home Ltd,Nursing Care,Long Term Care,4016.27,0,3043.27,45376,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3043.27,45376,,
Meera Nursing Home Ltd,Residential Placemnt,Long Term Care,3542.86,0,3542.86,45376,,
Meera Nursing Home Ltd,Nursing Care,Long Term Care,4690.7,0,3717.7,45376,,
Meera Nursing Home Ltd,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3717.7,45376,,
Meera Nursing Home Ltd,Residential Placemnt,Long Term Care,3952.5,0,3952.5,45376,,
Meera Nursing Home Ltd,Residential Placemnt,Long Term Care,5892.86,0,5892.86,45376,,
Merianne Bratu,Private Nurseries,3&4yo Entitlement - Universal,696.71,0,696.71,45313,,
Meridian Wellbeing,Prof Services-Curric,AEB resourcing,2400,0,2400,45295,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3100,0,2573,45314,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-527,0,2573,45314,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,5221.29,0,2610.65,45314,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-2610.64,0,2610.65,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3175.29,0,3175.29,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3498.57,0,3498.57,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3542.86,0,3542.86,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3542.86,0,3542.86,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4207.14,0,4207.14,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4207.14,0,4207.14,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4449.65,0,4449.65,45314,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,6164.57,0,5191.57,45314,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5191.57,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45314,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,6376.7,0,5403.7,45314,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5403.7,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5414.86,0,5414.86,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5978.57,0,5978.57,45314,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,9178.5,0,7860.24,45314,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-1318.26,0,7860.24,45314,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,9397.1,0,8047.45,45314,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-1349.65,0,8047.45,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,11600,0,11600,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,13425.74,0,13425.74,45314,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,2900,0,2407,45348,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-493,0,2407,45348,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,4884.42,0,2442.2,45348,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-2442.22,0,2442.2,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,2970.42,0,2970.42,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3272.86,0,3272.86,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3314.28,0,3314.28,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3314.28,0,3314.28,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3935.72,0,3935.72,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3935.72,0,3935.72,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4162.58,0,4162.58,45348,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,5766.86,0,4856.63,45348,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,4856.63,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4971.42,0,4971.42,45348,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,5965.3,0,5055.07,45348,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,5055.07,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5065.51,0,5065.51,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5592.86,0,5592.86,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,6007.14,0,6007.14,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,6083.54,0,6083.54,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,12145.62,0,12145.62,45348,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3100,0,2573,45376,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-527,0,2573,45376,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,5221.29,0,2610.65,45376,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-2610.64,0,2610.65,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3175.29,0,3175.29,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3498.57,0,3498.57,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3542.86,0,3542.86,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,3542.86,0,3542.86,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4207.14,0,4207.14,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4207.14,0,4207.14,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,4449.65,0,4449.65,45376,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,6164.57,0,5191.57,45376,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5191.57,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5314.29,0,5314.29,45376,,
Methodist Homes for the Aged,Nursing Care,Long Term Care,6376.7,0,5403.7,45376,,
Methodist Homes for the Aged,Rec Cost Ext Non-Vat,Long Term Care,-973,0,5403.7,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5414.86,0,5414.86,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5653.99,0,5653.99,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,5978.57,0,5978.57,45376,,
Methodist Homes for the Aged,Residential Placemnt,Long Term Care,6503.09,0,6503.09,45376,,
Metis Consultants Ltd,Consultants Fees,Cap - Environment,2800,560,3360,45296,,
Metis Consultants Ltd,Consultants Fees,Cap - Environment,3000,600,3600,45296,,
Metis Consultants Ltd,Consultants Fees,Cap - Environment,1150,230,1380,45306,,
Metis Consultants Ltd,Consultants Fees,Cap - Environment,2750,550,3300,45357,,
Metis Consultants Ltd,Consultants Fees,Cap - Environment,2920,584,3504,45357,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,607.81,0,607.81,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,713.09,0,713.09,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,716.85,0,716.85,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,716.62,0,801.13,45307,,
Metropolitan Housing Association,Extra Care,Long Term Care,84.51,0,801.13,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,970.81,0,970.81,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,988.39,0,988.39,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1061.16,0,1061.16,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1088.22,0,1088.22,45307,,
Metropolitan Housing Association,Extra Care,Long Term Care,1289.24,0,1289.24,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1649.74,0,1649.74,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1713.58,0,1713.58,45307,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1732.67,0,1732.67,45307,,
Metropolitan Housing Association,Domiciliary Care,Contracts & Voluntary Sector,3280.62,0,3280.62,45307,,
Metropolitan Housing Association,Domiciliary Care,Personalisation,4406.55,0,4406.55,45307,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,2643.5,0,2643.5,45314,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,3237.29,0,3237.29,45314,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,3237.29,0,3237.29,45314,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,5314.29,0,5314.29,45314,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,5314.29,0,5314.29,45314,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,-503.82,0,-1952.29,45317,,
Metropolitan Housing Association,Domiciliary Care,Contracts & Voluntary Sector,-1448.47,0,-1952.29,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,546.36,0,546.36,45317,,
Metropolitan Housing Association,Domiciliary Care,Personalisation,788.94,0,788.94,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,956.13,0,956.13,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1089.83,0,1089.83,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1434.26,0,1434.26,45317,,
Metropolitan Housing Association,Domiciliary Care,Contracts & Voluntary Sector,1462.67,0,1462.67,45317,,
Metropolitan Housing Association,Extra Care,Personalisation,1551.16,0,1551.16,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,1912.26,0,1912.26,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,2322.03,0,2322.03,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,2390.39,0,2390.39,45317,,
Metropolitan Housing Association,Domiciliary Care,Personalisation,2638.58,0,2638.58,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,556.62,0,2868.39,45317,,
Metropolitan Housing Association,Extra Care,Long Term Care,2311.77,0,2868.39,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,2928.96,0,2928.96,45317,,
Metropolitan Housing Association,Extra Care,Personalisation,2954.01,0,2954.01,45317,,
Metropolitan Housing Association,Domiciliary Care,Personalisation,3004.98,0,3004.98,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,3188.05,0,3188.05,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,3188.05,0,3188.05,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,3495.4,0,3495.4,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,3504.86,0,3504.86,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,3666.06,0,3666.06,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,897.66,0,3723.91,45317,,
Metropolitan Housing Association,Extra Care,Long Term Care,2826.25,0,3723.91,45317,,
Metropolitan Housing Association,Extra Care,Personalisation,3956.4,0,3956.4,45317,,
Metropolitan Housing Association,Extra Care,Long Term Care,4460.99,0,4460.99,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,4939.11,0,4939.11,45317,,
Metropolitan Housing Association,Extra Care,Long Term Care,5301.43,0,5093.96,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,-207.47,0,5093.96,45317,,
Metropolitan Housing Association,Extra Care,Personalisation,5483.62,0,5483.62,45317,,
Metropolitan Housing Association,Domiciliary Care,Long Term Care,5736.78,0,5736.78,45317,,
Metropolitan Housing Association,Extra Care,Long Term Care,7041.59,0,7041.59,45317,,
Metropolitan Housing Association,Domiciliary Care,Contracts & Voluntary Sector,10470.95,0,10470.95,45317,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,128011.52,0,128011.52,45317,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,2472.96,0,2472.96,45348,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,3028.42,0,3028.42,45348,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,3028.42,0,3028.42,45348,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,4971.42,0,4971.42,45348,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,4971.42,0,4971.42,45348,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,2643.5,0,2643.5,45376,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,3237.29,0,3237.29,45376,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,3237.29,0,3237.29,45376,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,5314.29,0,5314.29,45376,,
Metropolitan Housing Association,Supptd Accommodation,Working Together - Learning Disability,5314.29,0,5314.29,45376,,
Metropolitan Housing Association,Supptd Accommodation,Long Term Care,64005.76,0,64005.76,45379,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4158.12,0,3185.12,45314,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3185.12,45314,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4364.45,0,3391.45,45314,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3391.45,45314,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4406.87,0,3433.87,45314,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3433.87,45314,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4588.62,0,3615.62,45314,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3615.62,45314,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,7058.53,0,5086.17,45314,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-1972.36,0,5086.17,45314,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,3889.85,0,2979.62,45348,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,2979.62,45348,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4082.86,0,3172.63,45348,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,3172.63,45348,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4122.56,0,3212.33,45348,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,3212.33,45348,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4292.58,0,3382.35,45348,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,3382.35,45348,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,2066.64,0,2066.64,45376,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4158.12,0,3185.12,45376,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3185.12,45376,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4364.45,0,3391.45,45376,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3391.45,45376,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4406.87,0,3433.87,45376,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3433.87,45376,,
Middlesex Manor Nursing Home,Nursing Care,Long Term Care,4588.62,0,3615.62,45376,,
Middlesex Manor Nursing Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3615.62,45376,,
Mike Smith Training and Consultancy,Staff training - Gen,Training - Childrens Services,1750,0,1750,45357,,
Mill Hill County High School,Residential Schools,Dsg Outborough Placement-Fees,37743.48,0,37743.48,45295,,
Millbridge Care Home,Nursing Care,Long Term Care,4085.62,0,3112.62,45314,,
Millbridge Care Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3112.62,45314,,
Millbridge Care Home,Nursing Care,Long Term Care,3822.04,0,2911.81,45348,,
Millbridge Care Home,Rec Cost Ext Non-Vat,Long Term Care,-910.23,0,2911.81,45348,,
Millbridge Care Home,Nursing Care,Long Term Care,4085.62,0,3112.62,45376,,
Millbridge Care Home,Rec Cost Ext Non-Vat,Long Term Care,-973,0,3112.62,45376,,
Miltonland Limited,Rents,Car Park-Davy House,3750,750,4500,45369,,
Mind Angel,Consultants Fees,Welfare to Work,544.32,0,544.32,45308,,
Mind Angel,Consultants Fees,Welfare to Work,1005.48,0,1005.48,45327,,
Mind Angel,Consultants Fees,Welfare to Work,1111.63,0,1111.63,45334,,
Mind Angel,Consultants Fees,Welfare to Work,1348.04,0,1348.04,45371,,
Mindme,Computer Purchases,Harrow Helpline,1719,343.8,2062.8,45320,,
Mindme,Computer Purchases,Harrow Helpline,1701,340.2,2041.2,45365,,
Minerva Building Restoration Ltd,Build Maint Exit Cst,"Cap - Inclusive Economy, Leisure & Culture",16890,3378,20268,45369,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,6750.91,0,3375.45,45314,,
Minister Pathways (Greenways),Rec Cost Ext Non-Vat,Long Term Care,-3375.46,0,3375.45,45314,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,4051.3,0,4051.3,45314,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,5208,0,5208,45314,,
Minister Pathways (Greenways),Residential Placemnt,Working Together - Learning Disability,6975,0,6975,45314,,
Minister Pathways (Greenways),Residential Placemnt,Working Together - Learning Disability,8137.5,0,8137.5,45314,,
Minister Pathways (Greenways),Residential Placemnt,Working Together - Learning Disability,-2201.55,0,-2201.55,45348,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,6315.38,0,3157.7,45348,,
Minister Pathways (Greenways),Rec Cost Ext Non-Vat,Long Term Care,-3157.68,0,3157.7,45348,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,3789.93,0,3789.93,45348,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,4872,0,4872,45348,,
Minister Pathways (Greenways),Residential Placemnt,Working Together - Learning Disability,6525,0,6525,45348,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,6750.91,0,3375.45,45376,,
Minister Pathways (Greenways),Rec Cost Ext Non-Vat,Long Term Care,-3375.46,0,3375.45,45376,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,4051.3,0,4051.3,45376,,
Minister Pathways (Greenways),Residential Placemnt,Long Term Care,5208,0,5208,45376,,
Minister Pathways (Greenways),Residential Placemnt,Working Together - Learning Disability,6561.15,0,6561.15,45376,,
Minister Pathways (Greenways),Residential Placemnt,Working Together - Learning Disability,6975,0,6975,45376,,
Miss Amina Elmi,Tenants Expenses,Affordable Housing Programme,5746.5,0,5746.5,45306,,
Miss Anatoly Chliakhov,Tenants Expenses,Affordable Housing Programme,6884.06,0,6884.06,45357,,
Miss S L Mochrie,Tenants Expenses,Affordable Housing Programme,5627.96,0,5627.96,45350,,
Mitreprize LTD,Clothes & Uniforms,Corporate Cleaning,483,96.6,579.6,45343,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),1000,0,10000,45337,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),1000,0,10000,45337,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),2000,0,10000,45337,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),4962.18,0,4962.18,45348,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),1171,0,14238,45365,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),1171,0,14238,45365,,
Mittal Properties Ltd,Other Professionals,Housing Reduction Act (HRA17),4000,0,14238,45365,,
MitusCare Ltd,Semi Independent,Leaving Care Placements,4207.32,0,5048.78,45306,,
MitusCare Ltd,Semi Independent,Leaving Care Placements,4207.32,0,5048.78,45334,,
MJ Global Investments Limited,Other Professionals,Afghan Resettlement,6600,0,6600,45323,,
