Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Subjective Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Island Carriers,45272,2190.03,2628.03,2190.03
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45272,11738.13,14085.72,11738.13
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45274,3612.33,4334.78,3612.33
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45272,-3772.81,4095.28,3772.81
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45272,892.13,4095.28,3772.81
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45272,2880.68,4095.28,3772.81
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45272,3772.81,4095.28,3772.81
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,,45274,3648,3648,3648
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,,45272,1100,1100,1100
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-963.82,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-952.38,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-719.06,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-700.22,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-697.08,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-693.94,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-687.66,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-681.38,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-675.1,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-668.82,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-665.68,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-656.26,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-649.98,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-637.42,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-624.86,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-621.72,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-615.44,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-599.74,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-324,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-240,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-196,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-188,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-84,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,-64.8,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,64.8,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,84,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,188,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,196,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,240,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,324,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,599.74,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,615.44,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,621.72,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,624.86,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,637.42,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,649.98,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,656.26,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,665.68,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,668.82,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,675.1,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,681.38,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,687.66,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,693.94,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,697.08,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,700.22,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,719.06,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,952.38,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,963.82,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Suez Recycling and Recovery UK Ltd (was Sita UK Ltd),45287,19833.2,23799.84,19833.2
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Tresco Island Ltd,45267,3033.33,3640,3033.33
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22001,Heating Oil,Sibleys Fuel & Marine Services,45274,2180.71,4187.64,3762.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45289,630.57,756.69,630.57
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31204,Derv Purchases,Sibleys Fuel & Marine Services,45274,1581.58,4187.64,3762.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31204,Derv Purchases,Sibleys Fuel & Marine Services,45274,75.07,1267.74,1196.65
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31204,Derv Purchases,Sibleys Fuel & Marine Services,45274,1121.58,1267.74,1196.65
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41118,Health & Safety Equipment,Sayfa Systems UK Ltd,45274,1499.65,1799.58,1499.65
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41302,Materials,Pollite Ltd,45278,6550,7860,6550
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,43501,External Testing & Analysis,Keysight Technologies UK Ltd,45267,956,1147.2,956
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,43534,Licences,CCA Trading,45261,826.8,826.8,826.8
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,43534,Licences,CCA Trading,45289,826.8,826.8,826.8
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,89003,Acquisition Costs - Fixtures & Fittings,ATG Airports Ltd,45267,7128,8553.6,7128
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45267,1911,2293.2,1911
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45280,1716,2059.2,1716
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45274,1599,1918.8,1599
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,11601,Agency Costs,Eden Brown Synergy Ltd,45287,1677,2012.4,1677
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,22501,Rent,,45268,859.87,859.87,859.87
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,22501,Rent,,45268,1100,1100,1100
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,62004,Direct Payments,,45265,1840,1840,1840
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45272,-143,727,727
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45272,-123.5,727,727
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45272,123.5,727,727
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45272,143,727,727
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600101,Better Care Fund,31603,Other Public Transport,St Agnes Boating,45272,727,727,727
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600101,Better Care Fund,47013,Grants & Conts to Other Bodies - Discretionary,Age UK Cornwall & The Isles of Scilly (Age Concern In Cornwall & The Isles of Scilly),45268,3375,3375,3375
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600103,Short and Long Term Support 18-64,57053,Independent Schools - Private Contractors,Autism West Midlands,45268,9413.84,9413.84,9413.84
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600103,Short and Long Term Support 18-64,65004,Parish Precepts,,45289,1232,1232,1232
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600104,Short and Long Term Support 65,57066,Independent Meals at Home - Private Contractors,Cornwall Partnership NHS Foundation Trust,45274,1470,1764,1470
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45265,1468,1761.6,1468
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45265,2550,3060,2550
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45265,1867.2,2240.64,1867.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45265,1492.8,1791.36,1492.8
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45265,898.46,1078.15,898.46
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1851,2221.2,1851
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1867.2,2240.64,1867.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,-1617.5,1941.24,1617.7
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1617.5,1941.24,1617.7
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1617.7,1941.24,1617.7
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1522.65,1827.18,1522.65
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,2040,2448,2040
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,903.43,1084.12,903.43
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1779.88,2135.86,1779.88
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1045.2,1254.24,1045.2
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1074.6,1289.52,1074.6
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,2295,2754,2295
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1555.33,1866.4,1555.33
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,11601,Agency Costs,TXM Healthcare Ltd,45278,1851,2221.2,1851
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,Cornwall Partnership NHS Foundation Trust,45268,1138,1138,1138
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,Holyvale Partnership,45261,1800,1800,1800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,Holyvale Partnership,45289,1800,1800,1800
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,22501,Rent,Sibleys Island Homes,45268,950,950,950
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,31501,Vehicle & Plant Contract Hire,Community Venture (Smart Islands Project),45280,450,540,450
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Booker Ltd,45265,28.24,527.71,522.06
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Booker Ltd,45265,493.82,527.71,522.06
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,-41,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,32.36,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,32.45,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,48.6,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,75.01,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,75.47,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,81.84,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,99.2,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,101.2,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,125.25,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45261,156.45,786.83,786.83
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,42001,Catering - Provisions,Westcountry Fruit Sales Ltd,45289,840.26,840.26,840.26
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,46103,Hotel Expenses,,45272,857.14,857.14,857.14
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600105,Park House,46103,Hotel Expenses,,45278,958.64,958.64,958.64
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,31603,Other Public Transport,Falcon Boating Ltd,45272,130,725,725
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,31603,Other Public Transport,Falcon Boating Ltd,45272,205,725,725
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,31603,Other Public Transport,St Agnes Boating,45274,946.18,946.18,946.18
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,31603,Other Public Transport,Tresco Island Ltd,45272,1298,1298,1298
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,Cherry Blossom Childcare,45278,6223.1,6223.1,6223.1
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47001,Grants & Conts to Other Bodies - Non Discretionary,,45278,598,598,598
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,Cherry Blossom Childcare,45278,2642.38,2642.38,2642.38
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600113,Early Year Provision,47013,Grants & Conts to Other Bodies - Discretionary,,45278,1041.55,1041.55,1041.55
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45265,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45272,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45265,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45265,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45265,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45265,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45265,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600120,Post 16 Travel and Accommodation Grant,47016,Accomodation Grants,,45278,2121.67,2121.67,2121.67
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600121,Home to School Transport,31603,Other Public Transport,Tresco Island Ltd,45272,1880,1880,1880
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45265,2950,3540,2950
51 Council of the Isles of Scilly,People and Communities,Childrens Services,600127,C&YP Central Support Services,11601,Agency Costs,BWR Recruitment Ltd (Total Social),45265,820,984,820
