Entity Name,Directorate,Service/Board,Cost Centre,Description,Subjective,Description,Supplier Name,Payment Date,Line Amount,Invoice Amount,Net Amount
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31204,Derv Purchases,Sibleys Fuel & Marine Services,45344,179.51,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31204,Derv Purchases,Sibleys Fuel & Marine Services,45344,556.66,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,1A Engineering,45342,40,5773.01,5773.01
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,31603,Other Public Transport,Tresco Island Ltd,45337,1107.9,1107.9,1107.9
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,41103,Equipment - Spares,Sibleys Fuel & Marine Services,45344,-6.96,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,41103,Equipment - Spares,Sibleys Fuel & Marine Services,45344,6.96,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,41103,Equipment - Spares,Sibleys Fuel & Marine Services,45344,21.58,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,41104,Equipment & Plant - Direct Purchase,1A Engineering,45342,3423.01,5773.01,5773.01
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,42502,Laundry,Sibleys Fuel & Marine Services,45344,-25.8,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,42502,Laundry,Sibleys Fuel & Marine Services,45344,25.8,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,42502,Laundry,Sibleys Fuel & Marine Services,45344,80.01,1465.01,1348.29
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,42503,Uniforms / Clothing,Bristol Uniforms Ltd,45342,589.11,706.93,589.11
51 Council of the Isles of Scilly,People and Communities,Fire and Rescue,600030,Fire & Rescue,73432,Workshop Expenditure - Labour Int,1A Engineering,45342,2310,5773.01,5773.01
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,22002,Electricity,Edf Energy Plc,45324,923.01,1107.61,923.01
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,22002,Electricity,Edf Energy Plc,45345,990.54,1188.65,990.54
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,31102,Vehicle Repair and Maintenance,Adam Fuller Engineering,45335,3600,4320,3600
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46118,Freight Costs,Wheal Alfred Metals Recycling Ltd,45349,950,1140,950
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Island Carriers,45335,6134.78,7361.78,6134.78
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45335,32.91,1537.09,1280.91
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45335,416,1537.09,1280.91
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45337,2814.97,3378.01,2814.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Isles Of Scilly Steamship Co,45337,12880.66,15456.77,12880.66
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45330,-4525.97,4964.33,4525.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45330,1413.69,4964.33,4525.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45330,3112.28,4964.33,4525.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,46119,Haulage Costs,Sibleys Fuel & Marine Services,45330,4525.97,4964.33,4525.97
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Bryher Forge,45337,1265.5,1265.5,1265.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Bryher Forge,45349,1265.5,1265.5,1265.5
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,,45335,1100,1100,1100
51 Council of the Isles of Scilly,"Place, Economy and Environment",Waste and Recycling,600040,Waste Collection and Operations,57069,Waste Disposal Contracts - Private Contractors,Tresco Island Ltd,45330,3033.33,3640,3033.33
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,21110,R&M - Electrical - Planned,Wright Construction,45328,820,984,820
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22001,Heating Oil,Sibleys Fuel & Marine Services,45344,-1019.52,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22001,Heating Oil,Sibleys Fuel & Marine Services,45344,1019.52,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45328,2421.82,2906.18,2421.82
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45324,844.4,1013.28,844.4
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Edf Energy Plc,45345,896.59,1075.91,896.59
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Power Electrics (Bristol) Ltd,45330,-311.6,1869.6,1558
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Power Electrics (Bristol) Ltd,45330,311.6,1869.6,1558
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Power Electrics (Bristol) Ltd,45330,1558,1869.6,1558
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Power Electrics (Bristol) Ltd,45330,-311.6,1869.6,1558
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Power Electrics (Bristol) Ltd,45330,311.6,1869.6,1558
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,22002,Electricity,Power Electrics (Bristol) Ltd,45330,1558,1869.6,1558
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,27001,Contract Cleaning,Island Cleaning co,45328,1170,1170,1170
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,27001,Contract Cleaning,Island Cleaning co,45328,1170,1170,1170
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31102,Vehicle Repair and Maintenance,1A Engineering,45351,-2059.82,2059.82,2059.82
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31102,Vehicle Repair and Maintenance,1A Engineering,45351,2059.82,2059.82,2059.82
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31102,Vehicle Repair and Maintenance,1A Engineering,45351,6105.81,6105.81,6105.81
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31204,Derv Purchases,Sibleys Fuel & Marine Services,45344,-302.97,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,31204,Derv Purchases,Sibleys Fuel & Marine Services,45344,302.97,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Richard Hand Haulage,45328,108.9,500.52,478.74
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Richard Hand Haulage,45328,369.84,500.52,478.74
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Richard Hand Haulage,45349,-437.04,737.58,687.49
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Richard Hand Haulage,45349,-250.45,737.58,687.49
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Richard Hand Haulage,45349,250.45,737.58,687.49
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,41310,Delivery Charges,Richard Hand Haulage,45349,437.04,737.58,687.49
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,42502,Laundry,Sibleys Fuel & Marine Services,45344,-25.8,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,42502,Laundry,Sibleys Fuel & Marine Services,45344,25.8,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,42503,Uniforms / Clothing,Sibleys Fuel & Marine Services,45344,-1019.52,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,42503,Uniforms / Clothing,Sibleys Fuel & Marine Services,45344,1019.52,1465.01,1348.29
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,43534,Licences,CCA Trading,45324,826.8,826.8,826.8
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,10.43,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,11.51,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,12.5,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,12.76,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,15.15,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,15.52,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,19.4,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,25,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,38.41,589.99,491.67
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,15.15,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,15.52,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,18.2,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,19.4,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,45210,IT Communications,Servicom (High Tech) Ltd,45349,38.41,746.49,622.08
51 Council of the Isles of Scilly,Chief Executives Department,Airport,600060,Airport,49326,Redkite - Airport (other than Fire Depar,Performance Monitoring Systems,45323,1650,1980,1650
51 Council of the Isles of Scilly,"Place, Economy and Environment",Infrastructure and Planning Management,600070,Infrastructure & Planning SLT,49002,Miscellaneous Expenditure,Isles Of Scilly Steamship Co,45330,28180.88,33817.05,28180.88
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,22501,Rent,,45336,859.87,859.87,859.87
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,43506,Professional Fees - Legal,Cornwall Council,45323,-1690.4,2027.88,1690.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,43506,Professional Fees - Legal,Cornwall Council,45323,3,2027.88,1690.4
51 Council of the Isles of Scilly,People and Communities,Adult Social Care,600100,Adult Social Care,43506,Professional Fees - Legal,Cornwall Council,45323,1687.4,2027.88,1690.4
