Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
13/11/2023,2694325,241.40,NORTHUMBRIA DAYBREAK,362030,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
20/11/2023,2697450,241.40,NORTHUMBRIA DAYBREAK,362030,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
20/11/2023,2697450,241.40,NORTHUMBRIA DAYBREAK,362030,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
27/11/2023,2701655,241.40,NORTHUMBRIA DAYBREAK,362030,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
27/11/2023,2701655,241.40,NORTHUMBRIA DAYBREAK,362030,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.DAY CARE
06/11/2023,2690192,241.29,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
13/11/2023,2694439,241.29,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
20/11/2023,2697523,241.29,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701748,241.29,COMMUNITY INTERGRATED CARE,315395,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
27/11/2023,2701439,241.25,AMICURA LTD,399160,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.NURSING & RESIDENTIAL CARE
22/11/2023,2700214,241.24,CLICK TRAVEL LIMITED,388377,Childrens,Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,HUMAN RESOURCES.TRAVEL & SUBSISTENCE
22/11/2023,2700214,241.24,CLICK TRAVEL LIMITED,388377,Childrens,Children's & Education Services,103,Supplies and Services,504,Expenses,5030,Revenue,HUMAN RESOURCES.TRAVEL & SUBSISTENCE
06/11/2023,2690014,240.45,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694241,240.45,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697286,240.45,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701608,240.45,Redacted Personal Data,385580,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
14/11/2023,2695366,240.18,GROUNDSMAN TOOLS & SUPPLIES,375882,Local Environmental Services,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.HAND TOOLS
16/11/2023,2696594,240.10,BIBLIOTHECA,388028,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,SUBSCRIPTIONS & PUBLICATIONS.BOOKS & PUBLICATIONS
20/11/2023,2697910,240.00,AZTEC CHEMICALS,303520,Waste Management,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
02/11/2023,2689317,240.00,NE EXECUTIVE LTD T/A NE TAXIS,397329,Commissioning & Asset Management,Children's & Education Services,103,Transport,503,Recharges,5017,Revenue,PUBLIC TRANSPORT.TAXI SERVICES
13/11/2023,2694658,240.00,BUS & TRUCK PARTS (NE) LTD,392837,Fleet Management,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,VEHICLE MANAGEMENT.PARTS
06/11/2023,2690071,240.00,Redacted Personal Data,395487,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694360,240.00,Redacted Personal Data,395487,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697471,240.00,Redacted Personal Data,395487,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701696,240.00,Redacted Personal Data,395487,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
07/11/2023,2692587,240.00,Redacted Personal Data,403281,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695634,240.00,Redacted Personal Data,403281,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699609,240.00,Redacted Personal Data,403281,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
28/11/2023,2702425,240.00,Redacted Personal Data,403281,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695394,240.00,GEORGE IRELAND LIVESTOCK LIMITED,339886,Commissioning & Asset Management,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,ENVIRONMENTAL SERVICES.ANIMAL SERVICES
27/11/2023,2701945,240.00,GFA GASTECH LTD,372882,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
27/11/2023,2701990,240.00,B & P CONTRACTORS,372253,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2690333,240.00,GFA GASTECH LTD,372882,Housing Property Services,Housing Services,108,Capital,Capital,Capital,Capital,Revenue,REPAIRS & MAINTENANCE.REPAIRS & MAINTENANCE
06/11/2023,2689911,239.66,Redacted Personal Data,396160,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694140,239.66,Redacted Personal Data,396160,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697185,239.66,Redacted Personal Data,396160,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701399,239.66,Redacted Personal Data,396160,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
29/11/2023,2703047,239.25,DE POEL MANAGED SERVICES LIMITED,391542,,,,,,,,,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
17/11/2023,2696746,238.50,HONEY BROTHERS LTD,232702,Local Environmental Services,Environmental & Regulatory Services,105,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,HORTICULTURAL.TOOLS & EQUIPMENT
24/11/2023,2700960,238.10,NCJ MEDIA LTD,372700,General Fund Housing,Housing Services,108,Third Party Payments,505,Private Contractors,5042,Revenue,ADVERTISING & MARKETING.ADVERTISING
07/11/2023,2692959,238.00,Redacted Personal Data,396545,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
14/11/2023,2695799,238.00,Redacted Personal Data,396545,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
21/11/2023,2699761,238.00,Redacted Personal Data,396545,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
28/11/2023,2702797,238.00,Redacted Personal Data,396545,,,,,,,,,NON INFLUENCIBLE.INDIVIDUAL
06/11/2023,2690075,237.51,Redacted Personal Data,395478,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694364,237.51,Redacted Personal Data,395478,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697475,237.51,Redacted Personal Data,395478,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701674,237.51,Redacted Personal Data,395478,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2702012,237.50,A&K BLINDS,255187,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,FURNITURE.SOFT FURNISHINGS
07/11/2023,2693216,237.10,DE POEL MANAGED SERVICES LIMITED,391542,Resources,Central Services,102,Employees,501,Direct Employee Expenses,5001,Revenue,HUMAN RESOURCES.TEMPORARY & AGENCY STAFF
06/11/2023,2690085,237.00,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694419,237.00,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697443,237.00,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701648,237.00,STONHAM HOUSING ASSOCIATION,303595,Adults,Public Health,112,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
30/11/2023,2703133,237.00,1ST COVERALL COMPANY LIMITED,393273,,,,,,,,,CLOTHING.PROTECTIVE
06/11/2023,2689873,236.78,Redacted Personal Data,385427,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
13/11/2023,2694320,236.78,Redacted Personal Data,385427,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
20/11/2023,2697341,236.78,Redacted Personal Data,385427,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
27/11/2023,2701545,236.78,Redacted Personal Data,385427,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.INDIVIDUAL
06/11/2023,2689809,236.78,Redacted Personal Data,402483,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
13/11/2023,2694106,236.78,Redacted Personal Data,402483,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
20/11/2023,2697084,236.78,Redacted Personal Data,402483,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
27/11/2023,2701302,236.78,Redacted Personal Data,402483,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
06/11/2023,2689731,236.64,DEAFBLIND ENABLEMENT LTD,390700,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694044,236.64,DEAFBLIND ENABLEMENT LTD,390700,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697145,236.64,DEAFBLIND ENABLEMENT LTD,390700,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701369,236.64,DEAFBLIND ENABLEMENT LTD,390700,Adults,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,SOCIAL CARE.CARE SERVICES
09/11/2023,2693445,236.40,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,"Sport, Leisure & Community",Cultural & Related Services,104,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
10/11/2023,2693607,236.38,JOHN NIXON LTD,014520,Capital,Capital,Capital,Capital,Capital,Capital,Capital,Capital,BUILDING MATERIALS.GENERAL MATERIALS
16/11/2023,2696391,235.62,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
30/11/2023,2703130,235.62,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,,,,,,,,,CLEANING & JANITORIAL.CLEANING MATERIALS
16/11/2023,2696391,235.50,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,Commissioning & Asset Management,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
30/11/2023,2703130,235.50,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,,,,,,,,,CLEANING & JANITORIAL.CLEANING MATERIALS
02/11/2023,2689113,235.50,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,"Sport, Leisure & Community",Environmental & Regulatory Services,105,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
23/11/2023,2700319,235.50,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,"Sport, Leisure & Community",Environmental & Regulatory Services,105,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
16/11/2023,2696391,235.50,BUNZL UK LTD T/A BUNZL CLEANING & HYGIENE SUPPLIES,027747,"Sport, Leisure & Community",Cultural & Related Services,104,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
24/11/2023,2700847,235.44,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
27/11/2023,2702016,235.44,THE BECK COMPANY LIMITED,401616,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
06/11/2023,2690174,235.32,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
13/11/2023,2694466,235.32,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
20/11/2023,2697496,235.32,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
27/11/2023,2701750,235.32,LIFEWAYS COMMUNITY CARE LTD,385849,Adults,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL CARE.CARE SERVICES
22/11/2023,2700260,234.90,CITY ELECTRICAL FACTORS LTD,003739,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.ELECTRICAL
07/11/2023,2693009,234.00,Redacted Personal Data,387979,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
14/11/2023,2695786,234.00,Redacted Personal Data,387979,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
21/11/2023,2699860,234.00,Redacted Personal Data,387979,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.NON INFLUENCIBLE
28/11/2023,2702783,234.00,Redacted Personal Data,387979,,,,,,,,,NON INFLUENCIBLE.NON INFLUENCIBLE
24/11/2023,2700875,234.00,REXEL UK LTD,347413,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,STATIONERY.STATIONERY
23/11/2023,2700395,233.77,J P LENNARD LTD,012098,"Sport, Leisure & Community",Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,SPORTS & PLAYGROUND EQUIPMENT.SPORTS EQUIPMENT
08/11/2023,2693385,233.64,AZTEC CHEMICALS,303520,Waste Management,Environmental & Regulatory Services,105,Supplies and Services,504,Equipment,5023,Revenue,CLEANING & JANITORIAL.CLEANING MATERIALS
14/11/2023,2695368,233.52,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,PUBLIC HEALTH.SPECIALIST SERVICES
14/11/2023,2695368,233.52,NHC NHS FOUNDATION TRUST,317869,Central Items,Obsolete Code Community,102,Third Party Payments,505,Private Contractors,5042,Revenue,PUBLIC HEALTH.SPECIALIST SERVICES
10/11/2023,2693618,233.04,J T DOVE LTD,004226,Housing Property Services,Housing Services,108,Supplies and Services,504,Equipment,5023,Revenue,BUILDING MATERIALS.GENERAL MATERIALS
07/11/2023,2693029,233.00,Redacted Personal Data,361348,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
07/11/2023,2693074,233.00,Redacted Personal Data,395093,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
07/11/2023,2693089,233.00,Redacted Personal Data,391284,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
07/11/2023,2693117,233.00,Redacted Personal Data,386583,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695904,233.00,Redacted Personal Data,386583,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695911,233.00,Redacted Personal Data,361348,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2695990,233.00,Redacted Personal Data,395093,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2696021,233.00,Redacted Personal Data,391284,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2696025,233.00,Redacted Personal Data,356377,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
14/11/2023,2696025,233.00,Redacted Personal Data,356377,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699867,233.00,Redacted Personal Data,386583,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699874,233.00,Redacted Personal Data,361348,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699919,233.00,Redacted Personal Data,395093,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
21/11/2023,2699983,233.00,Redacted Personal Data,391284,Childrens,Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,NON INFLUENCIBLE.WELFARE
28/11/2023,2702619,233.00,Redacted Personal Data,398386,,,,,,,,,NON INFLUENCIBLE.WELFARE
28/11/2023,2702619,233.00,Redacted Personal Data,398386,,,,,,,,,NON INFLUENCIBLE.WELFARE
28/11/2023,2702682,233.00,Redacted Personal Data,399547,,,,,,,,,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
28/11/2023,2702682,233.00,Redacted Personal Data,399547,,,,,,,,,SOCIAL CARE.INDEPENDENT SUPPORTED LIVING
28/11/2023,2702826,233.00,Redacted Personal Data,352643,,,,,,,,,NON INFLUENCIBLE.WELFARE
