Transparency Report -  May 2024,,,,,
Date,Supplier,Department,CC Description,Ledger Code ,Value £
 22-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,085.00"
 22-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,134.00"
 22-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£407.36
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£410.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£300.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£670.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£550.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£990.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£700.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,140.00"
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£390.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£450.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£280.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,100.00"
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,305.00"
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£650.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£880.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,800.00"
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,180.00"
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 22-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£550.00
 23-May-2024,M & S Water Services (Utilities) Limited,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£551.02
 23-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£650.00
 23-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£400.00
 23-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£650.00
 23-May-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,600.00"
 23-May-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£4,800.00"
 23-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,175.00"
 23-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£722.36
 23-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,806.68"
 23-May-2024,Walpole Design and Build Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£2,738.00"
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£900.00
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,365.00"
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£800.00
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,020.00"
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£630.00
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 23-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£520.00
 29-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£600.00
 29-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£550.00
 29-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£350.00
 29-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£510.00
 29-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£450.00
 29-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£500.00
 29-May-2024,Garage Doors (Luton),Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£686.50
 29-May-2024,Ivorybridge Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£300.00
 29-May-2024,Ivorybridge Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£375.00
 29-May-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£580.00
 29-May-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£580.00
 29-May-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£640.00
 29-May-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£580.00
 29-May-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£580.00
 29-May-2024,Interglow (Contracts) Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£580.00
 30-May-2024,Metro Rod Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,196.19"
 30-May-2024,M & S Water Services (Utilities) Limited,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,577.57"
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£450.00
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£650.00
 30-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,960.00"
 30-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£685.00
 30-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£290.00
 30-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£430.00
 30-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,386.00"
 30-May-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£896.94
 30-May-2024,Advanced Group PM LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£380.00
 30-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,"£1,570.00"
 30-May-2024,The Dwelling Doctors LTD,Population Wellbeing,Repairs - Aldenham,Sub-Contractors,£750.84
 07-May-2024,PPG Architectural Coatings UK Limited,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£352.20
 10-May-2024,Butterfield Timber & Safety Supplies,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£285.26
 14-May-2024,Butterfield Timber & Safety Supplies,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£390.00
 15-May-2024,H McIntyre & Sons Ltd,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£674.58
 20-May-2024,H McIntyre & Sons Ltd,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£365.36
 20-May-2024,Butterfield Timber & Safety Supplies,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£488.00
 20-May-2024,Skyline Roofing Centres,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£803.60
 21-May-2024,Skyline Roofing Centres,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£601.37
 21-May-2024,Skyline Roofing Centres,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£622.32
 21-May-2024,Butterfield Timber & Safety Supplies,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£876.80
 21-May-2024,Skyline Roofing Centres,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£529.37
 21-May-2024,Skyline Roofing Centres,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£268.58
 23-May-2024,H McIntyre & Sons Ltd,Population Wellbeing,Repairs - Minor Works,Purchase Of Materials,£262.90
 01-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 01-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 09-May-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£2,100.00"
 09-May-2024,Electra Fit Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£5,583.14"
 13-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 13-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,£650.00
 16-May-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£11,150.00"
 16-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£2,800.00"
 16-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 16-May-2024,PHS Home Solutions Limited,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£12,526.00"
 16-May-2024,PHS Home Solutions Limited,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£12,526.00"
 16-May-2024,PHS Home Solutions Limited,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£12,526.00"
 16-May-2024,PHS Home Solutions Limited,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£12,526.00"
 16-May-2024,PHS Home Solutions Limited,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£12,526.00"
 16-May-2024,PHS Home Solutions Limited,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£12,526.00"
 20-May-2024,Lonsdale Painting & Decorating,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,£980.24
 20-May-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£4,800.00"
 20-May-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£4,800.00"
 20-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,£975.00
 20-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,£850.00
 20-May-2024,Dycol Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,270.00"
 22-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,£900.00
 22-May-2024,T & L Flooring Ltd,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£5,950.00"
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,£450.00
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 30-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Repairs - Minor Works,Sub-Contractors,"£1,520.00"
 30-May-2024,Metro Rod Ltd,Population Wellbeing,Wesley House,Sub-Contractors,£313.20
 20-May-2024,Furlong & Higgs Ltd,Population Wellbeing,Housing Social Letting Agency,Sub-Contractors,"£6,430.00"
 07-May-2024,Fascia & Glazing Supplies,Population Wellbeing,Special projects,Purchase Of Materials,£487.27
 14-May-2024,Window Parts Ltd,Population Wellbeing,Special projects,Purchase Of Materials,£300.00
 03-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,975.00"
 03-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,975.00"
 03-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£2,725.00"
 03-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,185.00"
 03-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,635.00"
 03-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£2,725.00"
 03-May-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,£859.88
 03-May-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,£859.88
 17-May-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,£848.41
 17-May-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,£676.44
 17-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,975.00"
 17-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£2,725.00"
 17-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,580.00"
 17-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£2,180.00"
 23-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,975.00"
 23-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£2,725.00"
 23-May-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,£848.41
 30-May-2024,Workmates & Daniel Owen Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,£848.41
 30-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£1,975.00"
 30-May-2024,The Oyster Partnership Ltd,Population Wellbeing,Special projects,Miscellaneous Expenses,"£2,725.00"
 01-May-2024,Ants Group Ltd,Population Wellbeing,Special projects,Sub-Contractors,"£61,044.83"
 02-May-2024,Renral Roofing Felt & Asphelt Specialist,Population Wellbeing,Special projects,Sub-Contractors,"£5,100.00"
 09-May-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Special projects,Sub-Contractors,"£3,200.00"
 09-May-2024,Ants Group Ltd,Population Wellbeing,Special projects,Sub-Contractors,"£26,450.00"
 16-May-2024,K F Horn Building Contractors Ltd,Population Wellbeing,Special projects,Sub-Contractors,"£2,100.00"
 16-May-2024,Canny Screeding Limited,Population Wellbeing,Special projects,Sub-Contractors,"£4,050.00"
 08-May-2024,Benchmarx Kitchens and Joinery Limited,Population Wellbeing,Contracts Team Special Projects,Purchase Of Materials,£326.44
 09-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,£972.00
 09-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,"£2,560.00"
 09-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,"£2,226.00"
 09-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,"£2,226.00"
 09-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,"£2,226.00"
 29-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,"£2,226.00"
 29-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,"£4,167.62"
 29-May-2024,Electra Fit Ltd,Population Wellbeing,Contracts Team Special Projects,Sub-Contractors,£750.00
 09-May-2024,Robert Hilson Scaffolding,Population Wellbeing,Cheyney Properties,Sub-Contractors,"£1,600.00"
 13-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£445.18
 13-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£364.55
 14-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£769.08
 14-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,"£1,466.25"
 14-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£278.24
 14-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,"£1,821.60"
 14-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£343.07
 20-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,"£1,794.00"
 20-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£396.62
 20-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,"£1,821.60"
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,"£1,121.25"
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£441.60
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£724.87
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£910.80
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£685.35
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,"£1,138.50"
 21-May-2024,Travis Perkins Trading Co Ltd,Population Wellbeing,Buckle Close,Materials,£736.94
 02-May-2024,Professional Consultant Certificate Limited,Population Wellbeing,Buckle Close,Miscellaneous Expenses,£595.00
 09-May-2024,Round Green LTD,Population Wellbeing,Buckle Close,Sub-Contractors,"£6,900.00"
 09-May-2024,Southern Cranes & Access Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£7,100.00"
 09-May-2024,Beldoms skip hire,Population Wellbeing,Buckle Close,Sub-Contractors,£750.00
 09-May-2024,J & B Electrical Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£45,537.00"
 16-May-2024,Cadline Limited,Population Wellbeing,Buckle Close,Sub-Contractors,"£9,961.75"
 16-May-2024,Southern Cranes & Access Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£3,375.00"
 16-May-2024,J & B Electrical Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£7,540.00"
 16-May-2024,J & B Electrical Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£2,535.77"
 22-May-2024,PJH Co. Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£33,857.51"
 22-May-2024,Glazerite Windows Ltd,Population Wellbeing,Buckle Close,Sub-Contractors,"£47,745.24"
