OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,20/02/2024,5437578,18446.28,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,23/02/2024,5440679,14229.14,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,23/02/2024,5440680,16636.71,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,23/02/2024,5440681,16636.71,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,23/02/2024,5440682,15293.01,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,23/02/2024,5440683,13928.27,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,27/02/2024,5439720,1608.64,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,27/02/2024,5439721,1671.39,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,27/02/2024,5439722,1608.64,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,27/02/2024,5439723,1608.64,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACORN CARE & EDUCATION LTD,27/02/2024,5439724,1608.64,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
COMMUNITY & STRATEGY,Central Services,ACTION BREAKS SILENCE,13/02/2024,5434184,8358.30,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ACTION BREAKS SILENCE,13/02/2024,5434184,5572.20,0.00,GRANTS AND SUBSCRIPTIONS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Adult Social Care,ACTION FIRST ASSESSMENTS LTD,09/02/2024,5431944,760.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,ACTION FIRST ASSESSMENTS LTD,09/02/2024,5431983,780.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,ACTION FIRST ASSESSMENTS LTD,09/02/2024,5431985,515.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACTIVE LEARNING CHILDCARE (GUERNSEY) LTD,09/02/2024,5433569,9532.79,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ACTIVE LEARNING CHILDCARE (GUERNSEY) LTD,09/02/2024,5433657,3058.95,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,ACTON LOCKSMITHS LIMITED,23/02/2024,5430922,495.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADAM HOTEL MANAGEMENT LTD,20/02/2024,5437686,1395.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADAM HOTEL MANAGEMENT LTD,20/02/2024,5437687,1395.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADAM HOTEL MANAGEMENT LTD,20/02/2024,5437688,1395.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADAM HOTEL MANAGEMENT LTD,20/02/2024,5437855,1800.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADAM HOTEL MANAGEMENT LTD,20/02/2024,5437857,1395.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADECCO UK LTD,02/02/2024,5430631,51385.04,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ADECCO UK LTD,02/02/2024,5430631,61173.36,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Corporate and Democratic Core,ADECCO UK LTD,02/02/2024,5430631,1670.90,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Cultural and Related Services,ADECCO UK LTD,02/02/2024,5430631,146.63,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,02/02/2024,5430631,7788.51,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,02/02/2024,5430631,-2149.14,0.00,FEES & CHARGES - SERVICES,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ADECCO UK LTD,02/02/2024,5430631,11689.12,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Adult Social Care,ADECCO UK LTD,02/02/2024,5430631,1132.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Children's and Education Services,ADECCO UK LTD,02/02/2024,5430631,1161.36,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,ADECCO UK LTD,02/02/2024,5430631,1867.04,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,ADECCO UK LTD,02/02/2024,5430631,9274.55,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ADECCO UK LTD,02/02/2024,5430631,6806.46,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,ADECCO UK LTD,02/02/2024,5430631,5974.75,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Central Services,ADECCO UK LTD,02/02/2024,5430631,934.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Revenue Recharges,ADECCO UK LTD,02/02/2024,5430631,11290.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADECCO UK LTD,13/02/2024,5433417,44179.11,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ADECCO UK LTD,13/02/2024,5433417,52280.72,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Corporate and Democratic Core,ADECCO UK LTD,13/02/2024,5433417,8058.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Cultural and Related Services,ADECCO UK LTD,13/02/2024,5433417,488.76,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Housing Services,ADECCO UK LTD,13/02/2024,5433417,3040.56,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,13/02/2024,5433417,4842.96,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,13/02/2024,5433417,-1941.20,0.00,FEES & CHARGES - SERVICES,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ADECCO UK LTD,13/02/2024,5433417,9221.52,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Adult Social Care,ADECCO UK LTD,13/02/2024,5433417,1132.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Children's and Education Services,ADECCO UK LTD,13/02/2024,5433417,1161.36,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,ADECCO UK LTD,13/02/2024,5433417,2813.24,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,ADECCO UK LTD,13/02/2024,5433417,6062.19,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ADECCO UK LTD,13/02/2024,5433417,5921.42,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,ADECCO UK LTD,13/02/2024,5433417,6608.88,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Central Services,ADECCO UK LTD,13/02/2024,5433417,934.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Revenue Recharges,ADECCO UK LTD,13/02/2024,5433417,17808.69,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADECCO UK LTD,16/02/2024,5435899,56208.61,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ADECCO UK LTD,16/02/2024,5435899,82750.22,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Corporate and Democratic Core,ADECCO UK LTD,16/02/2024,5435899,6473.16,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Cultural and Related Services,ADECCO UK LTD,16/02/2024,5435899,928.63,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Housing Services,ADECCO UK LTD,16/02/2024,5435899,1520.28,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,16/02/2024,5435899,8953.47,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,16/02/2024,5435899,-2504.30,0.00,FEES & CHARGES - SERVICES,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ADECCO UK LTD,16/02/2024,5435899,11274.71,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Adult Social Care,ADECCO UK LTD,16/02/2024,5435899,1132.20,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Children's and Education Services,ADECCO UK LTD,16/02/2024,5435899,2373.84,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,ADECCO UK LTD,16/02/2024,5435899,3651.88,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,ADECCO UK LTD,16/02/2024,5435899,8671.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ADECCO UK LTD,16/02/2024,5435899,15137.09,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,ADECCO UK LTD,16/02/2024,5435899,3801.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Central Services,ADECCO UK LTD,16/02/2024,5435899,934.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Revenue Recharges,ADECCO UK LTD,16/02/2024,5435899,10650.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADECCO UK LTD,23/02/2024,5438108,49265.58,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ADECCO UK LTD,23/02/2024,5438108,61448.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Corporate and Democratic Core,ADECCO UK LTD,23/02/2024,5438108,5219.80,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Cultural and Related Services,ADECCO UK LTD,23/02/2024,5438108,1339.19,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Housing Services,ADECCO UK LTD,23/02/2024,5438108,1520.28,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,23/02/2024,5438108,7532.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
COMMUNITY & STRATEGY,Revenue Recharges,ADECCO UK LTD,23/02/2024,5438108,-1949.68,0.00,FEES & CHARGES - SERVICES,Suppliers - Human Resources
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ADECCO UK LTD,23/02/2024,5438108,3045.57,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Children's and Education Services,ADECCO UK LTD,23/02/2024,5438108,815.99,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Environmental and Regualtory Services,ADECCO UK LTD,23/02/2024,5438108,3187.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Highways and Transport Services,ADECCO UK LTD,23/02/2024,5438108,5566.44,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Housing Services,ADECCO UK LTD,23/02/2024,5438108,6339.05,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,ADECCO UK LTD,23/02/2024,5438108,8876.86,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Central Services,ADECCO UK LTD,23/02/2024,5438108,934.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
RESOURCES,Revenue Recharges,ADECCO UK LTD,23/02/2024,5438108,9258.48,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Adult Social Care,ADEXA DIRECT LTD,02/02/2024,5431224,573.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ADOPTERS FOR ADOPTION LTD,23/02/2024,5439754,35565.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,AFFINITY WATER LIMITED,09/02/2024,5434219,1383.88,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,AFFINITY WATER LIMITED,13/02/2024,5434213,5598.82,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - General Goods & Services
"REGENERATION, HOUSING & ENVIRONMENTAL SERVICES",Planning Services,AGE UK HOUNSLOW,09/02/2024,5429542,1000.00,0.00,GRANTS AND SUBSCRIPTIONS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AIDHOUR LIMITED,06/02/2024,5415572,850.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AIDHOUR LIMITED,06/02/2024,5428303,850.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AIDHOUR LIMITED,23/02/2024,5439562,850.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AIRPORT TRANSFER CARS LTD,27/02/2024,5438082,2688.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
RESOURCES,Revenue Recharges,ALARM,02/02/2024,5428225,530.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
"ICP, HEALTH & SOCIAL CARE INTEGRATION",Public Health,ALBANY PRACTICE,06/02/2024,5432186,1224.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
COMMUNITY & STRATEGY,Revenue Recharges,ALEXANDERHIRE,09/02/2024,5408863,1230.00,0.00,MISCELLANEOUS EXPENSES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ALEXANDRA MONTESSORI LIMITED,09/02/2024,5433570,22332.05,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ALEXANDRA MONTESSORI LIMITED,09/02/2024,5433658,10293.30,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ALEXANDRA MONTESSORI LIMITED,09/02/2024,5433791,2306.70,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424226,2480.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424228,2000.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424231,1780.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424233,2000.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424267,2362.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424270,1080.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5424271,2200.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,02/02/2024,5428286,2409.92,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427598,3100.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427599,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427600,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427601,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427602,2750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427603,6187.50,0.00,SERVICES/FEES,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427606,2225.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5427607,2952.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5429750,3012.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,09/02/2024,5431268,1038.53,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
CAPITAL RESOURCES,Central Services,ALLEN LANE,16/02/2024,5430257,7315.00,0.00,ICT STAFF COSTS,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430249,2375.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430252,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430255,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430256,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430258,2952.50,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430260,2750.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430551,2225.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430553,3100.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,16/02/2024,5430558,3437.50,0.00,SERVICES/FEES,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432390,2952.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432391,2225.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432393,2700.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432394,3100.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432395,2375.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432396,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432397,2500.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5432398,3437.50,0.00,SERVICES/FEES,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5439541,2465.68,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5439542,3082.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Revenue Recharges,ALLEN LANE,23/02/2024,5439546,2225.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Agency staff
RESOURCES,Central Services,ALLPAY LTD,09/02/2024,5434222,2353.94,0.00,MISCELLANEOUS EXPENSES,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ALLPAY LTD,13/02/2024,5434233,2971.70,0.00,SERVICES/FEES,Suppliers - ICT Hardware/Software/Networks etc
