OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,22/12/2023,5411043,3675.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,22/12/2023,5411331,298079.74,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,LIBERATA UK LTD,22/12/2023,5412046,2289.87,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - General Goods & Services
COMMISSIONING,Public Health,LIFE CLUBS LIMITED,15/12/2023,5407200,875.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Human Resources
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINDEN LODGE SCHOOL,22/12/2023,5412844,164912.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,LINK ESTATES LIMITED,12/12/2023,5411539,22755.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LINK ESTATES LIMITED,19/12/2023,5415662,9750.00,0.00,TRANSFERS TO SOCIAL SERVICES CLIENTS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE CHEFS ACADEMY LTD,01/12/2023,5408593,1400.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE DREAMS DAY NURSERY,15/12/2023,5413203,14000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE DREAMS DAY NURSERY,15/12/2023,5413433,2000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE GEORGE'S,15/12/2023,5413109,536.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE GEORGE'S,15/12/2023,5413205,2000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE GEORGE'S,15/12/2023,5413434,1000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE MUNCHKINS MONTESSORI LTD,15/12/2023,5413206,11000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE MUNCHKINS MONTESSORI LTD,15/12/2023,5413435,1000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE RAINBOW DAY NURSERY,15/12/2023,5413207,23000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE RAINBOW DAY NURSERY,15/12/2023,5413436,9000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,15/12/2023,5413208,26000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE SCHOOL DAYCARE,15/12/2023,5413437,3000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE STARS DAY NURSERY,08/12/2023,5411540,1334.29,0.00,SERVICES/FEES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LITTLE STARS DAY NURSERY,19/12/2023,5416550,728.00,0.00,SERVICES/FEES,Suppliers - Education & Sports
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,12/12/2023,5412052,200635.62,0.00,SERVICES/FEES,Local Authorities/Central Government
FINANCE AND RESOURCES,Revenue Recharges,LONDON BOROUGH OF HARROW,19/12/2023,5410576,77350.32,0.00,SERVICES/FEES,Local Authorities/Central Government
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,LONDON BOROUGH OF MERTON,22/12/2023,5409104,4000.00,0.00,CATERING/PROVISIONS,Suppliers - General Goods & Services
CHIEF EXECUTIVE,Corporate and Democratic Core,LONDON COUNCILS,01/12/2023,5401853,21890.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,LONDON COUNCILS,01/12/2023,5401834,2000.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - General Goods & Services
COMMISSIONING,Public Health,LONDON NORTH WEST HEALTHCARE,08/12/2023,5409232,7419.85,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
COMMISSIONING,Public Health,LONDON NORTH WEST HEALTHCARE,08/12/2023,5410013,7781.61,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,LONDON SOFTWARE TRAINING LTD,12/12/2023,5411049,495.83,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,LONDON SOFTWARE TRAINING LTD,15/12/2023,5411047,495.83,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
HOUSING AND REGENERATION,Planning Services,LOW CARBON EUROPE,12/12/2023,5407119,2750.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Adult Social Care,LOWE CONSULTANCY SERVICES LIMITED,08/12/2023,5411315,6300.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,01/12/2023,5403208,1438.25,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,08/12/2023,5385595,1438.25,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
REVENUE ON IE ACCOUNT,Revenue Recharges,LPFA - RESIDUAL LIABILITIES ACCOUNT,08/12/2023,5390996,1438.25,0.00,INDIRECT EMPLOYEE EXPENSES,LBH Employees/Pensions
CHILDRENS AND ADULT SERVICES,Adult Social Care,LUKE CLEMENTS TRAINING,12/12/2023,5406295,1250.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,15/12/2023,5413209,9000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,LULLABIES DAY NURSERY C/O SIS HOMES(UK) LTD,15/12/2023,5413463,5000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
HOUSING REVENUE ACCOUNT,Housing Revenue Account,M&P FIRE PROTECTION LTD,12/12/2023,5412074,745.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Social Services,MA COST CONSULTING LTD T/A MAC CONSTRUCTION CONSULTANTS,22/12/2023,5415734,1320.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL GF HOUSING AND REGENERATION,Social Services,MA COST CONSULTING LTD T/A MAC CONSTRUCTION CONSULTANTS,22/12/2023,5415736,13211.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MAIDA VALE SCHOOL LI,22/12/2023,5416726,4827.40,0.00,OTHER LBH INDEPENDENT UNITS,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Adult Social Care,MAKING CONNECTIONS (IOW) LTD,22/12/2023,5419161,900.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MALDEN OAKS,15/12/2023,5409092,10000.00,0.00,OTHER LBH INDEPENDENT UNITS,Local Authorities/Central Government
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MANDER PORTMAN WOODWARD LIMITED,22/12/2023,5419144,11411.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CAPITAL FINANCE AND RESOURCES,Central Services,MATRIX SCM LIMITED,01/12/2023,5408197,16713.65,0.00,ICT SOFTWARE COSTS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,01/12/2023,5408195,5755.18,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MATRIX SCM LIMITED,08/12/2023,5410422,8786.42,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MATRIX SCM LIMITED,08/12/2023,5410428,-8786.42,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Planning Services,MATRIX SCM LIMITED,08/12/2023,5410431,4762.88,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Planning Services,MATRIX SCM LIMITED,08/12/2023,5410817,-4762.88,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,15/12/2023,5413528,9982.49,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
CAPITAL FINANCE AND RESOURCES,Central Services,MATRIX SCM LIMITED,19/12/2023,5404974,11124.00,0.00,ICT STAFF COSTS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MATRIX SCM LIMITED,19/12/2023,5416472,12904.81,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,08/12/2023,5404582,2400.00,0.00,FEES - EXTERNAL,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,MAYDENCROFT LIMITED,19/12/2023,5412437,995.00,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,22/12/2023,5408905,660.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MAYDENCROFT LIMITED,22/12/2023,5412343,35000.00,0.00,"FURNITURE,FITTINGS & EQUIPMENT",Suppliers - Environmental Services
HOUSING AND REGENERATION,Revenue Recharges,MAYDENCROFT LIMITED,22/12/2023,5409990,28000.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MAYPOLE THERAPEUTIC EDUCATION LTD,05/12/2023,5409199,24565.24,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,MECH CONSULTING LIMITED,08/12/2023,5404642,2200.00,0.00,PAYMENT TO MAIN CONTRACTOR,Suppliers - Professional Services (consultants)
ASSISTANT CHIEF EXECUTIVE,Public Health,MEDIA IN AND OUT LTD,01/12/2023,5408566,840.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Advertising/Events/Publicity
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MEDIA TRAINING LTD,12/12/2023,5409045,429.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MEDISORT LIMITED,01/12/2023,5408848,4300.51,0.00,PRIVATE CONTRACTORS,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERIT THORNTON PLANNING AND COMMUNITY CONSULTANTS LTD,05/12/2023,5409120,4590.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,MERIT THORNTON PLANNING AND COMMUNITY CONSULTANTS LTD,15/12/2023,5413156,1020.00,0.00,CATERING/PROVISIONS,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,12/12/2023,5405058,15833.33,0.00,SERVICES/FEES,Suppliers - Environmental Services
HOUSING AND REGENERATION,Planning Services,METIS CONSULTANTS LTD,19/12/2023,5408184,3024.96,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,22/12/2023,5409967,11250.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,METIS CONSULTANTS LTD,22/12/2023,5409969,12000.00,0.00,SERVICES/FEES,Suppliers - Environmental Services
HOUSING AND REGENERATION,Planning Services,METIS CONSULTANTS LTD,22/12/2023,5410374,1251.23,0.00,SERVICES/FEES,Suppliers - Environmental Services
HOUSING AND REGENERATION,Planning Services,METIS CONSULTANTS LTD,22/12/2023,5410376,1064.46,0.00,SERVICES/FEES,Suppliers - Environmental Services
ASSISTANT CHIEF EXECUTIVE,Central Services,METRO CENTRE LTD,19/12/2023,5407344,20785.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,METROSOLD LTD,15/12/2023,5408312,4671.20,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - General Goods & Services
CAPITAL HRA,Housing,MICHAEL PATRICK MARSCH,08/12/2023,5411197,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
CAPITAL HRA,Housing,MICHAEL WARBRICK,08/12/2023,5411196,2500.00,0.00,DISTURBANCE/HOME LOSS PAYMENTS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,MIDDLESEX HOUSING LTD,15/12/2023,5413909,1666.80,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,15/12/2023,5413211,18000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MIDSUMMER PARK PRE-SCHOOL,15/12/2023,5413438,10000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
COMMISSIONING,Public Health,MIND HFEH,22/12/2023,5412325,552.50,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
COMMISSIONING,Public Health,MIND HFEH,22/12/2023,5412336,552.50,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI MIRACLES MONTESSORI LIMITED,15/12/2023,5413212,5000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI-ME'S PRE SCHOOL LIMITED,15/12/2023,5413213,7000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MINI-ME'S PRE SCHOOL LIMITED,15/12/2023,5413439,3000.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,MITSUBISHI ELECTRIC EUROPE B.V.,19/12/2023,5416180,448.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MLC PARTNERS,05/12/2023,5409233,3276.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MLC PARTNERS,12/12/2023,5412451,3640.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MLC PARTNERS,19/12/2023,5416662,2912.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Central Services,MOHAN AND SUSHMA LTD T/A MOHANS CATERING,05/12/2023,5409217,1035.00,0.00,CATERING/PROVISIONS,External - Grants/Allowances
FINANCE AND RESOURCES,Revenue Recharges,MONSIDO LTD,22/12/2023,5419117,4750.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
COMMISSIONING,Public Health,MONTAGU EVANS LLP,08/12/2023,5404002,932.27,0.00,PRIVATE CONTRACTORS,Suppliers - Retail
COMMISSIONING,Public Health,MONTAGU EVANS LLP,15/12/2023,5413115,932.27,0.00,PRIVATE CONTRACTORS,Suppliers - Retail
COMMISSIONING,Public Health,MORELIFE LTD,22/12/2023,5410837,58571.38,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,MORGAN LAW,01/12/2023,5408317,9750.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,MULALLEY & CO LTD,05/12/2023,5409384,27245.69,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL HRA,Housing,MULALLEY & CO LTD,12/12/2023,5412240,31563.84,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MY CHILD'S NURSERY (THE PUMP HOUSE),15/12/2023,5413223,6000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
CHILDRENS AND ADULT SERVICES,Children's and Education Services,MY CHILD'S NURSERY (THE PUMP HOUSE),15/12/2023,5413461,2000.00,0.00,OTHER CONTRACTED SERVICES,External - Grants/Allowances
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,MY FIRE SAFETY LIMITED,01/12/2023,5401749,800.00,0.00,INDIRECT EMPLOYEE EXPENSES,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,MY FIRE SAFETY LIMITED,01/12/2023,5401619,600.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,MY FIRE SAFETY LIMITED,15/12/2023,5407194,450.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING AND REGENERATION,Housing Services,MY LONDON LETS,05/12/2023,5410441,3300.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,MY LONDON LETS,05/12/2023,5410442,2520.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,MY LONDON LETS,05/12/2023,5410443,3870.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
HOUSING AND REGENERATION,Housing Services,MY LONDON LETS,05/12/2023,5410444,960.00,0.00,PRIVATE CONTRACTORS,Suppliers - Accomodation (Housing)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NAS SERVICES LTD,01/12/2023,5400740,10200.00,0.00,OTHER LBH INDEPENDENT UNITS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NATHANKING SOLICITORS,08/12/2023,5411220,600.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,NATIONAL PET COLLEGE,12/12/2023,5404963,1250.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NCFE,22/12/2023,5411536,789.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL FINANCE AND RESOURCES,Central Services,NEC SOFTWARE SOLUTIONS UK LTD,05/12/2023,5403788,3850.00,0.00,ICT SOFTWARE COSTS,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,NEC SOFTWARE SOLUTIONS UK LTD,05/12/2023,5376616,13078.80,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,NEC SOFTWARE SOLUTIONS UK LTD,05/12/2023,5397446,-13078.80,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,NEC SOFTWARE SOLUTIONS UK LTD,05/12/2023,5376616,117709.20,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
HOUSING REVENUE ACCOUNT,Housing Revenue Account,NEC SOFTWARE SOLUTIONS UK LTD,05/12/2023,5397446,-117709.20,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CAPITAL FINANCE AND RESOURCES,Central Services,NEC SOFTWARE SOLUTIONS UK LTD,08/12/2023,5404927,3300.00,0.00,ICT SOFTWARE COSTS,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,NEC SOFTWARE SOLUTIONS UK LTD,15/12/2023,5407313,30754.64,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
FINANCE AND RESOURCES,Revenue Recharges,NEC SOFTWARE SOLUTIONS UK LTD,22/12/2023,5413619,61638.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NEGOTIATORS FAMILY CENTRE,22/12/2023,5418490,1125.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CAPITAL GF HOUSING AND REGENERATION,Education,NEILCOTT CONSTRUCTION LIMITED,15/12/2023,5407518,40534.52,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,NETWORK RAIL,15/12/2023,5408301,2911.50,0.00,OTHER DESIGN EXPENSES,Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NETWORK VENTURES LTD,15/12/2023,5415576,775.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NETWORK VENTURES LTD,19/12/2023,5415577,775.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NETWORK VENTURES LTD,19/12/2023,5415581,775.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,NETWORK VENTURES LTD,19/12/2023,5415715,775.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - General Goods & Services
