Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Third Party Payments,Contractor Recharge,SHROPSHIRE & WREKIN FIRE AUTHORITY,06/10/2023,"2,750.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,SHROPSHIRE BLINDS & AWNINGS LIMITED,03/10/2023,492.48
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Aids & Appliances,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,30/10/2023,"6,301.66"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Employees,Staff Training,SHROPSHIRE COUNCIL ,20/10/2023,199.00
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,SHROPSHIRE COUNCIL ,18/10/2023,400.00
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,SHROPSHIRE COUNCIL ,25/10/2023,"2,700.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,SHROPSHIRE COUNCIL ,31/10/2023,"3,000.00"
Policy & Governance,Organisational Development & Delivery,Employees,Staff Training,SHROPSHIRE PARTNERS IN CARE LTD,17/10/2023,"1,210.00"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Equipment - Purchase,Shropshire Printing,02/10/2023,768.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Licences,SIEMENS FINANCIAL SERVICES LTD,04/10/2023,"1,036.73"
Adult Social Care,"Assurance, Transformation & Financial Management",Supplies & Services,Comp Software (Purch / Hire),Signis Limited,24/10/2023,"9,500.00"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS,05/10/2023,480.14
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS ,05/10/2023,"7,530.38"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,S F Productions,17/10/2023,"4,250.52"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Materials,Sir G. W & Co,28/10/2023,200.00
Policy & Governance,Governance & Legal Services,Supplies & Services,Legal Expenses,SJP Recruitment Ltd,30/10/2023,"5,946.25"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,13/10/2023,220.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,18/10/2023,220.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,03/10/2023,250.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,SKIPS TELFORD LTD,20/10/2023,160.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Hire,SLIDERS SKATE SHOP,09/10/2023,300.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Employees,Staff Training,SOLIHULL METROPOLITAN BOROUGH COUNCIL,05/10/2023,"3,882.00"
Education & Skills,Skills,Supplies & Services,Stationery,Something Different Ltd,23/10/2023,"3,582.81"
Education & Skills,Skills,Supplies & Services,Stationery,Something Different Ltd,23/10/2023,"2,134.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Dehum UK,13/10/2023,760.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Artistes Fees,Soul Street Productions Ltd,10/10/2023,"2,617.88"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,SPACECARE,09/10/2023,185.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,SPACECARE,09/10/2023,111.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Grounds Maintenance - L&CS,SPACECARE,17/10/2023,231.00
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Promotion Expenses,Spektrix Limited,03/10/2023,"1,705.75"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Promotion Expenses,Spektrix Limited,12/10/2023,"1,990.91"
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Consultancy,SSJ Chartered Surveyors,13/10/2023,"2,000.00"
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,ST GEORGES CE PRIMARY SCHOOL FUND,25/10/2023,300.00
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Legal Expenses,St Ives Chambers,20/10/2023,850.00
Adult Social Care,Community Social Work & Adult Safeguarding,Supplies & Services,Medical Consultants Fees,St Teresa Ltd,13/10/2023,686.63
Adult Social Care,Community Social Work & Adult Safeguarding,Supplies & Services,Medical Consultants Fees,St Teresa Ltd,13/10/2023,"2,075.10"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,26/10/2023,"1,195.00"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,26/10/2023,"7,841.50"
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,26/10/2023,278.75
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Equipment - Repair,STANNAH LIFT SERVICES LTD,26/10/2023,178.25
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,26/10/2023,"1,661.52"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,STANNAH LIFT SERVICES LTD,26/10/2023,109.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,STANNAH LIFT SERVICES LTD,26/10/2023,109.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Building Other,S P W LTD,09/10/2023,285.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Other Grants (Expenses),STIRCHLEY & BROOKSIDE PARISH COUNCIL ,04/10/2023,"2,000.00"
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,STIRCHLEY & BROOKSIDE PARISH COUNCIL ,18/10/2023,108.00
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,104.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,887.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,104.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,543.50"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,887.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,056.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,887.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,04/10/2023,"1,701.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,18/10/2023,"2,907.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,31/10/2023,"1,056.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,31/10/2023,"1,056.00"
Prosperity & Investment,Development Management,Employees,Agency Supply Costs,S Recruitment Group Limited,31/10/2023,"3,774.00"
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Comp Software (Purch / Hire),Stopford Information System Limited,12/10/2023,"-1,900.00"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,Stripe Master Ltd,05/10/2023,225.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,Stripe Master Ltd,05/10/2023,"3,650.00"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Servicing & Repairs V&P,Stripe Master Ltd,11/10/2023,355.00
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Services,POST ROOM,30/10/2023,109.71
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Services,POST ROOM,30/10/2023,109.71
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Other Services,POST ROOM,30/10/2023,111.43
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,S UK & IRELAND LTD,18/10/2023,"12,535.38"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,03/10/2023,414.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,31/10/2023,"3,750.00"
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Talos 360 Ltd,26/10/2023,797.98
Finance & Human Resources,Human Resources,Employees,Recruitment Advertising,Talos 360 Ltd,26/10/2023,399.00
Finance & Human Resources,Human Resources,Employees,Recruitment Advertising,Talos 360 Ltd,30/10/2023,399.00
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Sport Equip - Purchase,Tandem Group Cycles Limited,19/10/2023,"4,200.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Premises-Related Expenditure,R&M -Building Other,TAYLORS MECHANICAL H & P SERVICES LTD,02/10/2023,131.82
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,25/10/2023,"55,065.55"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,03/10/2023,"2,792.79"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,17/10/2023,127.90
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,174.93
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,"2,325.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,135.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,03/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,420.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,181.97
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,135.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,112.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,225.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,130.16
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,174.06
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,252.47
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,360.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,107.90
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,111.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,900.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,125.97
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,131.82
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,337.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/10/2023,175.10
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,25/10/2023,337.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,24/10/2023,"1,282.50"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,24/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,24/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,"1,137.95"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,158.27
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/10/2023,417.85
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/10/2023,111.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,24/10/2023,159.70
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,24/10/2023,111.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,09/10/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,05/10/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,113.99
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,213.01
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,"1,050.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/10/2023,238.40
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,05/10/2023,137.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,120.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,20/10/2023,920.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,20/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,24/10/2023,472.50
Prosperity & Investment,BiT,Premises-Related Expenditure,Service Contracts,TAYLORS MECHANICAL H & P SERVICES LTD,13/10/2023,180.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,20/10/2023,129.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,03/10/2023,"2,470.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,03/10/2023,"1,260.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,03/10/2023,148.00
