OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,28/07/2023,1600.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,28/07/2023,540.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,28/07/2023,800.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,28/07/2023,960.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DIPS EOTAS,Forest Lodge t/a New Leaf AP,24/07/2023,2160.00, Alternative Education Schemes, Alternative Education Schemes,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Forge Care,24/07/2023,7920.00,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Forton Day Nursery,17/07/2023,3236.51,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,3726.10,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,4077.23,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,3923.20,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,8532.66,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,4166.04,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,3583.10,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,3990.95,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,6477.42,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,6885.27,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,4140.12,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,3573.68,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foster Care Associates Ltd,24/07/2023,4162.26,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTER CARE CO-OPERATIVE LTD,24/07/2023,3631.43,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTER CARE CO-OPERATIVE LTD,24/07/2023,6418.86,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Fost Central & Approval,FOSTERING NETWORK,19/07/2023,23966.00,Fostering NFCA Subscriptions,Fostering NFCA Subscriptions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Fostering People Ltd,24/07/2023,7438.92,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Fostering People Ltd,24/07/2023,3968.68,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,IF-I.S.P.,FOSTERING SOLUTIONS LTD,24/07/2023,3631.78,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3595.42,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3425.50,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3820.26,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,9596.00,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,11017.85,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3370.76,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3537.10,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3404.82,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,3730.27,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,9443.76,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERING SOLUTIONS LTD,24/07/2023,6966.23,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FOSTERPLUS  LTD,24/07/2023,3704.06,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Foundation Fostering,24/07/2023,3682.27,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Freedom Fostering Ltd,24/07/2023,6371.68,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HAF Summer 2022,Freedom Leisure,04/07/2023,3342.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,19/07/2023,5614.51,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,17/07/2023,10987.20,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,17/07/2023,10987.20,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford Invoice Led Phys Disa,Freedom Support Limited,19/07/2023,3983.70,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford LD Team,Freedom Support Limited,19/07/2023,771.27,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,Freespirits Day Care Ltd,27/07/2023,2061.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,Freespirits Day Care Ltd,27/07/2023,2267.10,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Moorlands LD Team,Freespirits Day Care Ltd,27/07/2023,2370.15,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Newcastle LD Team,Freespirits Day Care Ltd,13/07/2023,2356.20,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cyclical Highway Maintenance,FULFORD PARISH COUNCIL,04/07/2023,5697.00,Parish District Grass Cutting,Parish District Grass Cutting,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,FUNSTART CHILDCARE,17/07/2023,4123.24,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,FUNSTART CHILDCARE,17/07/2023,1786.04,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Fusion Fostering Ltd,24/07/2023,7978.04,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Fusion Fostering Ltd,24/07/2023,8188.24,Social Services Oth Local Auth,Social Services Oth Local Auth,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,CAN Child in Care/Care Leavers,Future Generation Trust,28/07/2023,520.00,Case Work,Case Work,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,BLT MH Team U65,Future Horizons,06/07/2023,2442.78,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,FUTURE IN MIND LTD,24/07/2023,46345.00,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,FUTURE TRAVEL,28/07/2023,4600.00,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,G E SCRAGG & SONS LTD,28/07/2023,6581.90,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,"0041 Springvale, Walhouse St, ",G EVANS (SERVICES) LTD,28/07/2023,594.00,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1456 59 High St Uttoxeter ST14,G EVANS (SERVICES) LTD,11/07/2023,2178.00,Day to Day Other,Day to Day Other,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1857 MarquisDriveBrindleyHeath,G EVANS (SERVICES) LTD,28/07/2023,799.80,Day to Day Other,Day to Day Other,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Ashcroft Infants' School Roof,G EVANS (SERVICES) LTD,28/07/2023,12000.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Bracken House OPH,G EVANS (SERVICES) LTD,07/07/2023,7406.10,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Bracken House OPH,G EVANS (SERVICES) LTD,28/07/2023,931.20,Day to Day Int Wall Door etc,Day to Day Int Wall Door etc,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Enterprise Centre,G EVANS (SERVICES) LTD,05/07/2023,3810.00,Day to Day External Areas,Day to Day External Areas,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Enterprise Centre,G EVANS (SERVICES) LTD,28/07/2023,4547.40,General Equipment Repair/Maint,General Equipment Repair/Maint,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,St Leonards Prim ceiling works,G EVANS (SERVICES) LTD,24/07/2023,6491.70,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,St Michael's First Mechanical,G EVANS (SERVICES) LTD,27/07/2023,24000.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Thomas Barnes classroom,G EVANS (SERVICES) LTD,04/07/2023,3000.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
