OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,06/09/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Action First Assessments Ltd,06/09/2023,840.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,Action for Children,26/09/2023,18401.76,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,Action for Children,26/09/2023,2594.88,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CD Commissioning Team,Action for Children Services Ltd,14/09/2023,2030.18,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CD Commissioning Team,Action for Children Services Ltd,04/09/2023,165324.11,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,CD Commissioning Team,Action for Children Services Ltd,15/09/2023,4032.77,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,HAF Summer 2022,Active Future Wolverhampton,05/09/2023,6000.00,OTHER HIRED SERVICES,OTHER HIRED SERVICES,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,STAF Child in Care/Care Leaver,ADVANCED CHILD CARE ASSESSMENTS LTD,28/09/2023,1033.32,S17 CONTACT,S17 CONTACT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,ADVANCED CHILD CARE ASSESSMENTS LTD,29/09/2023,1959.84,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Specialist Assessment,ADVANCED CHILD CARE ASSESSMENTS LTD,29/09/2023,2614.75,Prev Supp Legal Costs,Prev Supp Legal Costs,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,Adventure Farm Day Nursery Ltd,11/09/2023,1483.58,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,Adventure Farm Day Nursery Ltd,11/09/2023,14424.66,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,LICH Child in Care/Care Leaver,AEROBRIGHTS TAXIS,28/09/2023,1317.01,Prev Supp Prov Pmt For < 18,Prev Supp Prov Pmt For < 18,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Affinity Trust Ltd,11/09/2023,107998.65,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Affinity Trust Ltd,11/09/2023,3138.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Affinity Trust Ltd,11/09/2023,2182.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Affinity Trust Ltd,11/09/2023,2545.64,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Affinity Trust Ltd,11/09/2023,1686.84,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Affinity Trust Ltd,11/09/2023,2508.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield LD Team,Affinity Trust Ltd,11/09/2023,3770.86,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Affinity Trust Ltd,11/09/2023,2175.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Affinity Trust Ltd,11/09/2023,2251.54,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Affinity Trust Ltd,11/09/2023,2605.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Moorlands LD Team,Affinity Trust Ltd,25/09/2023,2084.26,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Affinity Trust Ltd,25/09/2023,3138.58,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,E Staffs LD Team,Affinity Trust Ltd,25/09/2023,2182.82,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Affinity Trust Ltd,25/09/2023,2545.64,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Affinity Trust Ltd,25/09/2023,2508.88,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Cannock Chase LD Team,Affinity Trust Ltd,25/09/2023,2175.40,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Affinity Trust Ltd,25/09/2023,2251.54,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,S Staffs LD Team,Affinity Trust Ltd,25/09/2023,2605.56,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,AGE CONCERN STAFFORD & DIST,21/09/2023,20349.00,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford Invoice Led Older Peo,AGE CONCERN STAFFORD & DIST,21/09/2023,4069.80,Rental of Vehicles,Rental of Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bracken House OPH,Aggora - a trading divis of Bunzl UK Ltd,29/09/2023,11751.53,Repair and Maintenance,Repair and Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Bracken House OPH,Aggora - a trading divis of Bunzl UK Ltd,29/09/2023,25774.08,Repair and Maintenance,Repair and Maintenance,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Staffs Safer Roads Partnership,Agilysis,14/09/2023,1425.00,other services external,other services external,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Marketing & Comms,AIM Internet Ltd,28/09/2023,774.00,COMPUTING OTHER,COMPUTING OTHER,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Central Programme Costs,AIMediaData Ltd - Trading as Vuelio,05/09/2023,17976.00,COMPUTING OTHER,COMPUTING OTHER,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Local Svc & Community Transprt,Aimee's Travel,28/09/2023,11433.88,Manned Transport - Hire,Manned Transport - Hire,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Concessionary Fare Schemes,Aimee's Travel,15/09/2023,11200.00,Payments to Bus Operators,Payments to Bus Operators,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Think 2 Project,ALBERT BEAR PLAYGROUP,11/09/2023,4756.52,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,ALBERT BEAR PLAYGROUP,11/09/2023,10876.95,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Tam Children with Disability,Aldridge & Barons Ltd,07/09/2023,4590.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stat-OOC transport,Aldridge & Barons Ltd,07/09/2023,813.75,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,MCA / DoLs / AMHP,Alisen Dube,05/09/2023,500.00,Independent Investigations,Independent Investigations,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,ALISON STEARN,11/09/2023,510.30,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,ALL HEALTH CARE SERVICES LIMITED,15/09/2023,2554.40,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,ALL HEALTH CARE SERVICES LIMITED,15/09/2023,2214.64,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Physi Di,ALL HEALTH CARE SERVICES LIMITED,15/09/2023,1214.48,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Lichfield Invoice Led Older Pe,ALL HEALTH CARE SERVICES LIMITED,15/09/2023,2873.70,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,All Saints' CE (A) First Sch,11/09/2023,10781.19,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,All Saints' CE (A) First Sch,20/09/2023,1780.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,"All Saints CE First School, Church Leigh",11/09/2023,4133.43,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,All Saints' CE Primary School,11/09/2023,3572.10,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,All Saints Church of England Primary,15/09/2023,20568.87,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,AEN Funding Academies/Free/Col,All Saints Church of England Primary,20/09/2023,1670.49,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Nursery Education Grant,All Saints CofE Academy Denstone,11/09/2023,6128.71,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Allendale Residential,06/09/2023,1119.60,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Allendale Residential,18/09/2023,4488.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Allendale Residential,06/09/2023,1392.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Allendale Residential,06/09/2023,2184.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Newcastle LD Team,Allendale Residential,08/09/2023,2400.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,IF-I.S.P.,Allesley Children's Care Ltd,26/09/2023,41271.43,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Allot Healthcare Services Ltd,11/09/2023,3086.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
Staffordshire County Council,Stafford LD Team,Allot Healthcare Services Ltd,25/09/2023,3086.16,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  
