OrganisationName,OrganisationalUnit,BeneficiaryName,PaymentDate,Amount,Purpose,CategoryInternal,OrganisationURI,
Staffordshire County Council,Nursery Education Grant,Birchwood Private Day Nursery,09/06/2023,10461.43,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Communications,Birmingham City Council,09/06/2023,13759.63,Postages,Postages,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,South Staffs Coroner,Birmingham City Council,08/06/2023,3300.00,INQ EXPS S STAFFS,INQ EXPS S STAFFS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Fees Mainstr'm,Birmingham City Council,30/06/2023,95333.32,Fees to Independent Schools,Fees to Independent Schools,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Special Academies Top Up,BLACKFRIARS ACADEMY,02/06/2023,4500.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Blackshaw Moor CofE First School,09/06/2023,4951.38,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,16/06/2023,1015.70,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,30/06/2023,889.69,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,19/06/2023,759.97,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,19/06/2023,1126.84,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,19/06/2023,1620.16,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Hawthorn House,BLAKEMORE FOOD SERVICE LTD,20/06/2023,738.11,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,114 Douglas Road,BLAKEMORE FOOD SERVICE LTD,22/06/2023,725.89,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,114 Douglas Road,BLAKEMORE FOOD SERVICE LTD,22/06/2023,583.52,Catering Provisions,Catering Provisions,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Blinded Faith Ltd,27/06/2023,666.00,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,DAF - Disability Access Fund,Blossoms on the Chase,28/06/2023,828.00,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LICH Assess & Staying Together,Blossoms on the Chase,29/06/2023,2050.46,S17-NURSERY,S17-NURSERY,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Sherbrook Primary School,Bloxwich Radio Taxis,26/06/2023,34996.63,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Blue Mountain Homes,27/06/2023,23494.29,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Headquarters - I.S.P,Blue Mountain Homes,27/06/2023,23472.86,Specialist Childs Res Services,Specialist Childs Res Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Bluebell Hill Nursery,09/06/2023,1713.76,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Bluebell Hill Nursery,09/06/2023,7388.95,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,SStaffs Invoice Led Older Peop,"Bluebird (Dudley, Wyre Frst ",20/06/2023,2575.85,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,S Staffs LD Team,Bluebird Care (Mid Staffs),15/06/2023,560.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,S Staffs LD Team,Bluebird Care (Mid Staffs),22/06/2023,590.00,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford LD Team,Bluebird Care Stafford,29/06/2023,571.50,Practical Care,Practical Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Adoption Support Fund,Blueskies Play Therapy,06/06/2023,527.50,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Workshop Overheads,BOC LTD,26/06/2023,629.52,Payments TO CONTRACTORS,Payments TO CONTRACTORS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,BOLEY PARK PRE-SCHOOL,09/06/2023,3620.76,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Adult�s Book Fund,Bolinda UK Ltd,26/06/2023,4800.00,Library Materials,Library Materials,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Adult�s Book Fund,Bolinda UK Ltd,28/06/2023,1978.02,TALKING BOOKS,TALKING BOOKS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Adult�s Book Fund,Bolinda UK Ltd,28/06/2023,1918.08,TALKING BOOKS,TALKING BOOKS,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1 STI Test & Treat,Bolton NHS Foundation Trust,02/06/2023,528.00,PH OoA Claims - NHS/Las,PH OoA Claims - NHS/Las,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,AEN Funding Academies/Free/Col,Boney Hay Primary Academy,19/06/2023,5242.00,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,1896 CheadleCouncil15-17 HighS,BOURNE ELECTRICAL CONTR LTD,14/06/2023,649.56,Day to Day Electrical Services,Day to Day Electrical Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Home to school transport-main,Boydons Coaches Ltd,27/06/2023,7310.70,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,TAM Child in Care/Care Leavers,BRANSTON TAXIS LTD,28/06/2023,6612.00,S17 TRANSPORT,S17 TRANSPORT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HRSSC,Bravo Benefits Ltd,08/06/2023,11986.87,Extra District Charges Other,Extra District Charges Other,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Brewood Middle School Charity,Brewood CE Middle Academy,15/06/2023,4488.08,Educational Equipment Purchase,Educational Equipment Purchase,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase LD Team,BRIARS BARN LTD,14/06/2023,607.50,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lichfield LD Team,BRIARS BARN LTD,14/06/2023,607.50,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Lichfield LD Team,BRIARS BARN LTD,14/06/2023,1450.80,Day Care,Day Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,BRIGHT BEGINNINGS DAY NURSERY,09/06/2023,829.24,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,BRIGHT BEGINNINGS DAY NURSERY,09/06/2023,17176.58,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Fost Central & Approval,Bright Horizons Family Solutions Ltd,29/06/2023,839.71,Fostering Special Guardianship,Fostering Special Guardianship,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Think 2 Project,Bright Minds Daycare Codsall,09/06/2023,680.40,Awards Funded Childcare Places,Awards Funded Childcare Places,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Bright Minds Daycare Codsall,09/06/2023,22085.67,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cent Cty Psychol Service HQ,Brightland Psychology Ltd,26/06/2023,950.00,PROFESSIONAL FEES,PROFESSIONAL FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,LMG South Staffs,Brindley Heath Junior Academy,19/06/2023,1008.00,Devolved Services,Devolved Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cicely Haughton School,Broadway Taxi,05/06/2023,2081.80,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cicely Haughton School,Broadway Taxi,28/06/2023,3747.24,Home School Contract Vehicles,Home School Contract Vehicles,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Cannock Chase AONB Core,Brocton Hall Golf Club,29/06/2023,1467.00,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Fost Central & Approval,Brookfields Day Nursery,07/06/2023,900.00,Fostering Special Guardianship,Fostering Special Guardianship,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Stafford LD Team,BROTHERS OF CHARITY LANCS,28/06/2023,2496.00,Supported Group Care,Supported Group Care,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,BROWN EDGE BUSY BEES CIO,09/06/2023,1012.44,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HWS Unallocated,Brown Recycling Ltd,05/06/2023,2844.24,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,HWS Unallocated,Brown Recycling Ltd,28/06/2023,1069.20,WASTE MANAGEMENT,WASTE MANAGEMENT,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Eastgate Regeneration,BROWNE JACOBSON,19/06/2023,19200.00,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Manor Hill First Expansion,BROWNE JACOBSON,29/06/2023,3127.80,Ext Fees Construction,Ext Fees Construction,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Inward Investment,Built Environment Networking Ltd,06/06/2023,1440.00,Conference Fees,Conference Fees,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Meadowyrthe OPH,Bullet Lift Services Ltd,02/06/2023,7404.61,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Bracken House OPH,Bullet Lift Services Ltd,29/06/2023,1665.60,Day to Day Mechanical Services,Day to Day Mechanical Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Chasewater Visitor Centre,BURNTWOOD ROAD SWEEPERS LTD,28/06/2023,540.00,Day to Day Sanitary Services,Day to Day Sanitary Services,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Nursery Education Grant,Bursley Academy,09/06/2023,11959.35,Grants Nursery Education Pymnt,Grants Nursery Education Pymnt,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,0927 Burton Library Riverside ,BURTON ENVIRONMENTAL SERVS LTD,19/06/2023,2846.40,Day to Day Other,Day to Day Other,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Asset Renewal  - Maint Work 04,BURTON ENVIRONMENTAL SERVS LTD,07/06/2023,12228.00,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Farms Asbestos Works,BURTON ENVIRONMENTAL SERVS LTD,20/06/2023,5227.20,Construction Works,Construction Works,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,My Own Boss Scheme Buss Supt,BUSINESS ENTERPRISE SUPPORT LTD,22/06/2023,6000.00,CONSULTANT FEES,CONSULTANT FEES,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,Busy Bees at St Matthews,07/06/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,Busy Bees Day Nursery Limited,07/06/2023,820.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,Busy Bees Day Nursery Limited,07/06/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,Busy Bees Day Nursery Limited,07/06/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
Staffordshire County Council,Independent Sch Nursery 3&4yr,Busy Bees Day Nursery Limited,07/06/2023,1780.66,Grants to third parties,Grants to third parties,http://opendatacommunities.org/id/county-council/staffordshire  ,
