Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992714,11283.44
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992717,913.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992718,2826.96
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992720,793.52
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992721,1933.24
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992722,944.92
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992725,3113.60
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992726,2024.88
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992727,2969.80
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992728,5887.72
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992729,6396.04
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992730,674.44
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992732,1537.96
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992733,2926.60
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992734,1776.84
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992735,1658.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992736,3147.64
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992737,14245.96
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992740,1212.36
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992741,2088.64
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992742,563.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992743,1423.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992745,2131.40
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992747,511.88
09/10/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Adult Social Care,Social Services Agency,31992748,2344.08
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992749,1280.76
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992750,4786.68
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992751,832.92
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992752,564.20
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992753,509.08
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992756,771.68
09/10/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Adult Social Care,Social Services Agency,31992758,1377.72
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992759,577.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992760,622.70
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992761,622.70
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992762,661.44
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992763,2046.28
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992765,956.90
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992766,956.90
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992767,1197.40
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992768,1929.24
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992769,1929.24
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992770,937.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992772,1248.20
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992773,655.60
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992774,1114.36
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992776,18097.64
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992777,957.04
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992778,1707.40
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992779,509.08
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992780,1005.16
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992781,754.12
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992782,564.20
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992784,3642.96
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992785,15429.72
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992786,1491.40
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992787,1776.22
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992788,1776.22
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992789,1355.42
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992790,621.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992791,4808.44
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992798,1329.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992799,1677.40
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992800,1167.92
09/10/2024,REDACTED PERSONAL DATA,Fostering & Adoption - Accommodation Fees,Adult Social Care,Social Services Agency,31992801,974.28
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992802,717.00
09/10/2024,REDACTED PERSONAL DATA,Financial Services - Direct Payments,Adult Social Care,Social Services Agency,31992809,1537.96
09/10/2024,REDACTED PERSONAL DATA,Direct Payments - Carers Breaks/Own Care,Adult Social Care,Social Services Agency,31992810,775.48
