Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
04/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31959423,"4,032.36"
04/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31959423,"7,121.16"
27/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31964973,"1,530.00"
27/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31964973,"1,530.00"
27/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31964973,"4,032.32"
27/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31964973,"4,032.36"
27/06/2024,Indigo Care part of Orchard Care Homes Group,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31964973,"7,121.16"
11/04/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31945766,"15,017.50"
11/04/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31945766,"15,017.50"
11/04/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31945785,"6,007.00"
11/04/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31945785,"6,007.00"
03/05/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31951716,"12,770.88"
03/05/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31951716,"12,770.88"
04/06/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31959422,"12,770.88"
04/06/2024,Kavanagh Health Care Ltd,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31959422,"12,770.88"
10/04/2024,KIBO Hospital Services Limited,Financial services - HBC Support Services Costs,Adult Social Care,Domiciliary Care,31945757,"25,204.40"
10/04/2024,KIBO Hospital Services Limited,Financial services - HBC Support Services Costs,Adult Social Care,Domiciliary Care,31945757,"25,204.40"
13/05/2024,KIBO Hospital Services Limited,Financial services - HBC Support Services Costs,Adult Social Care,Domiciliary Care,31953682,"20,163.52"
13/05/2024,KIBO Hospital Services Limited,Financial services - HBC Support Services Costs,Adult Social Care,Domiciliary Care,31953682,"20,163.52"
26/06/2024,KIBO Hospital Services Limited,Financial services - HBC Support Services Costs,Adult Social Care,Domiciliary Care,31964542,"20,163.52"
26/06/2024,KIBO Hospital Services Limited,Financial services - HBC Support Services Costs,Adult Social Care,Domiciliary Care,31964542,"20,163.52"
07/05/2024,Kingswood Manor (Harbour Healthcare 1 Ltd),Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31952724,"3,631.77"
07/05/2024,Kingswood Manor (Harbour Healthcare 1 Ltd),Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31952724,"3,631.77"
31/05/2024,Kingswood Manor (Harbour Healthcare 1 Ltd),Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31958353,"1,614.08"
31/05/2024,Kingswood Manor (Harbour Healthcare 1 Ltd),Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31958353,"1,614.16"
27/06/2024,Kingswood Manor (Harbour Healthcare 1 Ltd),Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31964979,"1,614.08"
27/06/2024,Kingswood Manor (Harbour Healthcare 1 Ltd),Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31964979,"1,614.16"
15/04/2024,Leaders in Care Recruitment Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524278,"1,278.72"
15/04/2024,Leaders in Care Recruitment Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,524279,"1,274.60"
10/05/2024,Leaders in Care Recruitment Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,525561,"1,617.16"
09/05/2024,Leaders in Care Recruitment Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,526207,"1,592.14"
07/05/2024,Leaders in Care Recruitment Limited,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,526451,"1,608.92"
18/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948051,"2,517.38"
18/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948051,"2,518.16"
18/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948051,"3,851.80"
18/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948051,"3,851.80"
22/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948890,"1,678.26"
22/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948890,"1,678.76"
22/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948890,"3,079.22"
22/04/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31948890,"3,079.96"
07/05/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31952714,"1,678.26"
07/05/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31952714,"1,678.77"
07/05/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31952714,"2,567.88"
07/05/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31952714,"2,567.88"
05/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31959902,"1,678.26"
05/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31959902,"1,678.77"
05/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31959902,"2,567.88"
05/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31959902,"2,567.88"
26/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31964928,"1,678.26"
26/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31964928,"1,678.77"
26/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31964928,"2,567.88"
26/06/2024,Lifeways Independent Living Alliance Limited,Social Community Care - ALD & MH,Adult Social Care,Domiciliary Care,31964928,"2,567.88"
09/04/2024,London & Manchester Healthcare (Rudheath) Ltd T/A Kitwood House,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31945256,"10,734.84"
09/04/2024,London & Manchester Healthcare (Rudheath) Ltd T/A Kitwood House,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31945261,"12,320.00"
02/05/2024,London & Manchester Healthcare (Rudheath) Ltd T/A Kitwood House,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31951562,"9,856.00"
31/05/2024,London & Manchester Healthcare (Rudheath) Ltd T/A Kitwood House,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,31958361,"9,856.00"
04/04/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31944233,"3,500.00"
04/04/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31944233,"3,500.00"
01/05/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31951374,"2,800.00"
01/05/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31951374,"2,800.00"
31/05/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31958350,148.12
31/05/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31958350,148.12
31/05/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31958356,"2,948.12"
31/05/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31958356,"2,948.12"
27/06/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31964972,"2,948.12"
27/06/2024,Lotus Care (Glenarie Manor) Limited T/a Glenarie Manor,Residential - Adult Care - Support,Adult Social Care,Residential Care,31964972,"2,948.12"
31/05/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31958354,"5,799.42"
31/05/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31958354,"5,799.42"
13/06/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31961301,"8,097.16"
13/06/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31961301,"8,097.16"
13/06/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31961303,"4,830.00"
13/06/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31961303,"4,830.00"
13/06/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31961307,"2,419.27"
13/06/2024,Madison Court Care Home T/A Harbour Healthcare,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,31961307,"2,419.28"
18/04/2024,Making Space,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31948039,"1,685.79"
18/04/2024,Making Space,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31948039,"1,690.51"
13/05/2024,Making Space,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953680,898.91
13/05/2024,Making Space,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953680,"1,066.92"
05/06/2024,Making Space,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31959903,599.01
05/06/2024,Making Space,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31959903,673.19
12/04/2024,Marantomark Ltd T/A St Marys Care Centre,Residential - Adult Care - Support,Adult Social Care,Residential Care,31946360,"5,079.60"
12/04/2024,Marantomark Ltd T/A St Marys Care Centre,Residential - Adult Care - Support,Adult Social Care,Residential Care,31946360,"5,079.60"
12/04/2024,Marantomark Ltd T/A St Marys Care Centre,Residential - Adult Care - Support,Adult Social Care,Residential Care,31946360,"8,926.73"
20/05/2024,Marantomark Ltd T/A St Marys Care Centre,Residential - Adult Care - Support,Adult Social Care,Residential Care,31955889,"4,096.00"
20/05/2024,Marantomark Ltd T/A St Marys Care Centre,Residential - Adult Care - Support,Adult Social Care,Residential Care,31955889,"4,096.04"
20/05/2024,Marantomark Ltd T/A St Marys Care Centre,Residential - Adult Care - Support,Adult Social Care,Residential Care,31955889,"7,022.56"
15/04/2024,Minster Care Services Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31946364,"3,366.55"
09/05/2024,Minster Care Services Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31953511,"2,962.56"
03/06/2024,Minster Care Services Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31959370,"2,962.56"
28/06/2024,Minster Care Services Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31965040,793.54
28/06/2024,Minster Care Services Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31965040,793.54
28/06/2024,Minster Care Services Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31965040,"2,962.56"
03/04/2024,Norton Lodge Ltd,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31943043,636.41
03/04/2024,Norton Lodge Ltd,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31943043,636.41
03/05/2024,Norton Lodge Ltd,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31951717,"1,225.08"
03/05/2024,Norton Lodge Ltd,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31951717,"1,225.12"
10/06/2024,Norton Lodge Ltd,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31960243,"1,225.08"
10/06/2024,Norton Lodge Ltd,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,31960243,"1,225.12"
10/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31945755,769.25
10/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31945755,769.25
10/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31945755,"9,425.80"
10/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31945755,"10,132.81"
10/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31945755,"10,820.73"
26/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31950491,561.10
26/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31950491,561.10
26/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31950493,288.75
26/04/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31950493,288.75
13/05/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953681,664.70
13/05/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953681,664.70
13/05/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953681,"7,505.73"
13/05/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953681,"8,117.40"
13/05/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31953681,"9,350.00"
05/06/2024,Possabilities CIC,Social Community Care - Domicilary/ Adult care,Adult Social Care,Domiciliary Care,31959904,664.70
