Date Transaction Added,Beneficiary,Merchant Categories,Department,Purpose of Expenditure,Trans No,Net Amount
12/03/2025,Apetito,Catering - Community meals,Adult Social Care,Food & Drink Provisions,550308,757.60
25/03/2025,Apetito,Catering - Community meals,Adult Social Care,Food & Drink Provisions,551521,543.92
25/03/2025,Apetito,Catering - Community meals,Adult Social Care,Food & Drink Provisions,551531,714.60
25/03/2025,Apetito,Catering - Community meals,Adult Social Care,Food & Drink Provisions,551533,1003.84
26/03/2025,Apetito,Catering - Community meals,Adult Social Care,Food & Drink Provisions,551660,798.38
03/01/2025,Appello Careline Limited,ICT - Software,Adult Social Care,Computer Software Licences,2409085,20000.00
03/01/2025,Appello Careline Limited,ICT - Software,Adult Social Care,Computer Software Licences,2409086,32306.00
20/01/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2409493,1376.55
20/01/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2409501,666.33
20/01/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2409501,997.50
20/01/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2409506,997.50
20/01/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2409507,546.63
31/01/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2409909,997.50
04/03/2025,Appello Smart Living Solutions,ICT - Hardware,Adult Social Care,Non Office Equipment & Furniture,2411149,1879.29
07/01/2025,Appleby Court at Berkley House,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32016209,11043.92
14/03/2025,Appleby Court at Berkley House,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32031728,9466.18
22/01/2025,APS Group Limited,Blue Badge Fees,Adult Social Care,Contracted Services,2409166,789.95
30/01/2025,APS Group Limited,Blue Badge Fees,Adult Social Care,Contracted Services,2409905,799.10
05/03/2025,APS Group Limited,Blue Badge Fees,Adult Social Care,Contracted Services,2410976,725.90
27/03/2025,APS Group Limited,Blue Badge Fees,Adult Social Care,Contracted Services,2412297,991.26
08/01/2025,Ashberry Healthcare Limited,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32016653,3060.00
04/02/2025,Ashberry Healthcare Limited,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32022721,3060.00
04/03/2025,Ashberry Healthcare Limited,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32028804,3060.00
08/01/2025,Ashberry Healthcare Limited,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32016653,6444.36
04/02/2025,Ashberry Healthcare Limited,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32022721,3060.00
04/03/2025,Ashberry Healthcare Limited,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32028804,3060.00
21/01/2025,Association Of Directors Of Adult Social Services,Fees & Charges / Subscriptions - Membership,Adult Social Care,Subscriptions,545427,2528.00
25/02/2025,Autism Initiatives UK,SCC - Children Commissioned Services,Adult Social Care,Domiciliary Care,32027261,1012.16
05/03/2025,Autism Initiatives UK,SCC - Children Commissioned Services,Adult Social Care,Domiciliary Care,32030423,1012.16
07/03/2025,Autism Initiatives UK,SCC - Children Commissioned Services,Adult Social Care,Residential Care,32030598,19060.72
25/03/2025,Autism Initiatives UK,SCC - Children Commissioned Services,Adult Social Care,Residential Care,32034100,10045.96
27/03/2025,Autism Initiatives UK,SCC - Children Commissioned Services,Adult Social Care,Domiciliary Care,32034559,1012.16
17/01/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32019076,2212.80
17/01/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32019076,2212.80
17/01/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32019076,16972.64
10/02/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32024548,2212.80
10/02/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32024548,2212.80
10/02/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32024548,16972.64
07/03/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32030604,2212.80
07/03/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32030604,2212.80
07/03/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32030604,16972.64
17/01/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32019076,8696.04
04/02/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,32022606,18092.92
10/02/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32024548,8696.04
07/03/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Domiciliary Care,32030604,8696.04
10/03/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,32030704,18092.92
12/03/2025,Autism Together,Residential - Adults Nursing Out of Borough,Adult Social Care,Residential Care,32031404,18092.92
04/02/2025,B & M Investments Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32022610,3675.84
04/03/2025,B & M Investments Limited,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32028854,3675.84
07/01/2025,Barchester Healthcare Homes Limited t/a Cheshire Grange Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32016248,5023.68
05/02/2025,Barchester Healthcare Homes Limited t/a Cheshire Grange Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32023447,5023.68
05/03/2025,Barchester Healthcare Homes Limited t/a Cheshire Grange Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32030371,5023.68
13/01/2025,Barchester Healthcare Limited T/a Iddenshall Hall Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32018275,2124.64
13/01/2025,Barchester Healthcare Limited T/a Iddenshall Hall Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32018279,2124.64
07/03/2025,Barchester Healthcare Limited T/a Iddenshall Hall Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32030595,2124.64
12/03/2025,Barchester Healthcare Limited T/a Iddenshall Hall Care Home,Residential - Adult Care - Support,Adult Social Care,Residential Care,32031420,2124.64
07/03/2025,Barons (Fylde Coast Supplies) Limited,Retail/Wholesale - Furniture and Furnishings,Adult Social Care,Non Office Equipment & Furniture,549792,6234.25
07/03/2025,Barons (Fylde Coast Supplies) Limited,Retail/Wholesale - Furniture and Furnishings,Adult Social Care,Non Office Equipment & Furniture,549795,34586.00
07/03/2025,Barons (Fylde Coast Supplies) Limited,Retail/Wholesale - Furniture and Furnishings,Adult Social Care,Non Office Equipment & Furniture,549798,4950.00
08/01/2025,Beechwood (Liverpool) Limited T/a Beechwood Specialist Services,Social Community Care - Adult Frontline Services,Adult Social Care,Residential Care,32016652,5893.00
08/01/2025,Beechwood (Liverpool) Limited T/a Beechwood Specialist Services,Social Community Care - Adult Frontline Services,Adult Social Care,Residential Care,32016652,5893.00
07/02/2025,Beechwood (Liverpool) Limited T/a Beechwood Specialist Services,Social Community Care - Adult Frontline Services,Adult Social Care,Residential Care,32023611,5893.00
07/02/2025,Beechwood (Liverpool) Limited T/a Beechwood Specialist Services,Social Community Care - Adult Frontline Services,Adult Social Care,Residential Care,32023611,5893.00
05/03/2025,Beechwood (Liverpool) Limited T/a Beechwood Specialist Services,Social Community Care - Adult Frontline Services,Adult Social Care,Residential Care,32030368,5893.00
05/03/2025,Beechwood (Liverpool) Limited T/a Beechwood Specialist Services,Social Community Care - Adult Frontline Services,Adult Social Care,Residential Care,32030368,5893.00
02/01/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32016069,36960.00
04/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32022723,5096.04
07/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Permanent Nursing Care,32023604,438.06
07/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32023604,2366.23
07/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32023605,1440.00
07/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32023606,3667.14
07/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32023607,6370.05
17/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Permanent Nursing Care,32025306,539.16
17/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32025306,2912.27
17/02/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32025306,25300.38
07/03/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32030596,5096.04
02/01/2025,Belong Limited T/A Belong Warrington,Residential - Adults Nursing In Borough,Adult Social Care,Residential Care,32016072,35854.28
13/01/2025,Berkeley Park Cueden Developments,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32018268,6554.28
13/01/2025,Berkeley Park Cueden Developments,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32018268,6554.29
07/02/2025,Berkeley Park Cueden Developments,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32023601,6554.28
07/02/2025,Berkeley Park Cueden Developments,Social Community Care - Adult - Residential,Adult Social Care,Residential Care,32023601,6554.29
03/01/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,544605,1009.28
03/01/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,544838,1039.29
20/01/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,545875,1054.70
23/01/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,546546,1545.08
07/02/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,547691,1027.87
14/02/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,548455,996.00
24/02/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,548456,1085.53
20/02/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,548810,1056.29
28/02/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,549264,1656.95
07/03/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,549813,1221.08
13/03/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,550420,996.00
26/03/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,550969,1121.89
27/03/2025,Blue Arrow Ltd,HR - Temporary & Agency Staff,Adult Social Care,Non HBC Agency Staff,551796,1661.20
03/01/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,544606,3115.85
03/01/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,544837,2678.83
13/01/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,545279,2481.02
20/01/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,545869,3289.39
23/01/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,546543,2891.68
31/01/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,547116,2879.75
07/02/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,547787,2678.83
14/02/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,548452,3104.53
21/02/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,548868,2891.68
11/03/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,549100,3428.31
27/02/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,549157,2464.99
11/03/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,549959,3318.37
13/03/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,550418,2891.68
21/03/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,551089,2891.68
28/03/2025,Bluetree Healthcare Limited t/a Hamilton Cross,HR - Temporary & Agency Staff - Nursing Agencies,Adult Social Care,Non HBC Agency Staff,551828,2678.83
12/03/2025,BNL Cleaning Services Ltd,Property & Estate Management,Adult Social Care,Hired Services,550317,1950.00
25/03/2025,Bridge Park Rangers Leiria JFC,Financial Services - Grants,Adult Social Care,Grants to Voluntary Organisations,2412172,1000.00
27/03/2025,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Adult Social Care,Non Office Equipment & Furniture,548595,18317.88
10/01/2025,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Adult Social Care,Contribution to Joint Service Equipment,545414,12320.28
10/01/2025,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Adult Social Care,Salary Reimbursements,545414,17512.22
10/01/2025,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Adult Social Care,Non Office Equipment & Furniture,545414,47313.84
22/01/2025,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Adult Social Care,Contribution to Joint Service Equipment,546401,12320.28
22/01/2025,Bridgewater Community Healthcare,Social Community Care - Adult Frontline Services,Adult Social Care,Salary Reimbursements,546401,17512.21
