SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period September 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
Agilisys Ltd,"1,617.46",11/09/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services-Computer Costs
Agilisys Ltd,"1,688.84",11/09/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services-Computer Costs
Agilisys Ltd,"2,476.65",11/09/2024,GF61,R4359,Corporate Resources,ICT Costs - Schools-ICT Service Provider
Agilisys Ltd,"3,272.82",11/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Agilisys Ltd,"3,529.01",11/09/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services-Computer Costs
Agilisys Ltd,"4,133.42",09/08/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services-Computer Costs
Agilisys Ltd,"7,698.36",11/09/2024,GF66,R2655,Corporate Resources,ICT Services - Ad Hoc Operational Services-Computer Costs
Agilisys Ltd,"8,308.00",16/08/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs-Computer Costs
Agilisys Ltd,"10,150.00",25/08/2024,SS01,R2655,Operational In-House Services,Admin & Management-Computer Costs
Agilisys Ltd,"11,024.28",25/08/2024,GF67,R4359,Corporate Resources,ICT Services - Schools CT Services-ICT Service Provider
Agilisys Ltd,"11,024.28",25/09/2024,GF67,R4359,Corporate Resources,ICT Services - Schools CT Services-ICT Service Provider
Agilisys Ltd,"16,140.96",30/08/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Agilisys Ltd,"17,502.62",25/08/2024,GF67,R4359,Corporate Resources,ICT Services - Schools CT Services-ICT Service Provider
Agilisys Ltd,"17,502.62",25/09/2024,GF67,R4359,Corporate Resources,ICT Services - Schools CT Services-ICT Service Provider
Agilisys Ltd,"21,193.73",11/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Agilisys Ltd,"23,462.72",09/08/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aidapt Bathrooms Ltd,895.00,02/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aidapt Bathrooms Ltd,"1,150.00",19/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aidapt Bathrooms Ltd,"2,010.00",27/08/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aidapt Bathrooms Ltd,"2,010.00",25/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aidapt Bathrooms Ltd,"2,250.00",10/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aidapt Bathrooms Ltd,"2,300.00",19/09/2024,AE10,R2052,Adult Social Care,"Adults Equipment-Aids, Appliances And Adaptations"
Aidapt Bathrooms Ltd,"3,600.00",02/09/2024,CAP1,C1000,Capital,Capital-Capital Expenditure
Aintree Village Parish Council,"17,452.20",30/09/2024,UB02,R4162,Corporate,Parish Precepts-Parish Precepts
Air Products Plc,676.61,30/08/2024,HS03,R2030,Communities,Meadows-Equipment Furniture & Materials
Alarm Supplies Scotland Ltd,741.56,20/09/2024,SS05,R2030,Operational In-House Services,Alarms-Equipment Furniture & Materials
Alarm Supplies Scotland Ltd,746.42,06/09/2024,SS05,R2030,Operational In-House Services,Alarms-Equipment Furniture & Materials
Alarm Supplies Scotland Ltd,777.08,25/09/2024,SS05,R2030,Operational In-House Services,Alarms-Equipment Furniture & Materials
Alcedo Care,526.95,04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcedo Care,796.28,04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,843.12,04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcedo Care,983.64,04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcedo Care,983.64,04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcedo Care,"1,077.32",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,252.97",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,311.52",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,311.52",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,311.52",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,405.20",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,405.20",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,475.46",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,615.98",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,639.40",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"1,686.24",04/09/2024,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64-Domiciliary Care
Alcedo Care,"1,733.08",04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcedo Care,"1,943.86",04/09/2024,AS05,R4051,Adult Social Care,Sensory Support - Adults 18-64-Domiciliary Care
Alcedo Care,"1,967.28",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"2,141.40",12/09/2024,AM10,R4054,Adult Social Care,Support With Memory & Cognition - Older People 65+-Community Support
Alcedo Care,"3,278.80",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"3,278.80",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"3,372.48",04/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alcedo Care,"3,559.84",04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcedo Care,"4,637.16",04/09/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64-Domiciliary Care
Alcumus Info Exchange Ltd,"2,145.00",20/09/2024,BI02,R2655,Property and Building Services,Building Services-Computer Costs
Alder Hey Children'S Ft,"6,766.92",09/09/2024,EA02,R4344,Education Excellence,2 Year Old Offer-Pay-External Providers
Alexander House,"9,943.08",12/09/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64-Private Residential Care Rest Homes
Allsigns International Ltd,898.56,23/08/2024,SL64,R2030,Operational In-House Services,Bootle Cemetery-Equipment Furniture & Materials
Alnor Estates Ltd,"9,520.19",25/08/2024,BA44,R1811,Property and Building Services,Other Properties And Estates-Property Rental & Ground Rents
Alpha Biolabs,591.66,03/09/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees-Fees - Legal
Alpha Cars Liverpool Ltd,735.30,01/09/2024,YS27,R2116,Children's Social Care,Locality Central-Personal Needs
Alphacare NW Domiciliary & Support Services Ltd,538.66,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,632.34,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,655.76,05/09/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+-Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,702.60,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,772.86,05/09/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+-Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,819.70,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,843.12,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,960.22,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,983.64,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,983.64,05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,"1,147.58",05/09/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+-Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,"1,557.43",05/09/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+-Re-Enablement
Alphacare NW Domiciliary & Support Services Ltd,"1,639.40",05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,"2,107.80",05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,"2,295.16",05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alphacare NW Domiciliary & Support Services Ltd,"2,587.91",05/09/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+-Domiciliary Care
Alternative Futures Group,"-7,571.02",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,"-7,491.50",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"-4,365.36",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"-2,703.64",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,"-1,738.06",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,"-1,553.70",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,541.20,12/09/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64-Community Support
Alternative Futures Group,541.20,12/09/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64-Community Support
Alternative Futures Group,541.20,12/09/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64-Community Support
Alternative Futures Group,552.53,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,552.53,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,552.53,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,552.53,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,552.53,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,552.53,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,563.92,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,577.92,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,663.04,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,663.04,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,663.04,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,721.60,12/09/2024,AG25,R4054,Adult Social Care,Social Support : Support For Social Isolation / Other-Community Support
Alternative Futures Group,722.40,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,722.40,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,825.60,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,825.60,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AM05,R4043,Adult Social Care,Support With Memory & Cognition - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AM05,R4043,Adult Social Care,Support With Memory & Cognition - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN10,R4043,Adult Social Care,Mental Health Support - Older People 65+-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,828.80,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,866.88,12/09/2024,AM05,R4043,Adult Social Care,Support With Memory & Cognition - Adults 18-64-Supported Living
Alternative Futures Group,866.88,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,866.88,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,866.88,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,866.88,12/09/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64-Supported Living
Alternative Futures Group,877.30,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,908.16,12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,908.16,12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AH10,R4043,Adult Social Care,Learning Disabilities-Pooled Budget-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,040.26",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,083.60",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,"1,083.60",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,"1,105.06",12/09/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64-Supported Living
Alternative Futures Group,"1,105.06",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,155.84",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,155.84",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,155.84",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,155.84",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
Alternative Futures Group,"1,155.84",12/09/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64-Supported Living
