SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period February 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Thornton Hall,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Thornton Hall,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Thornton Hall,"2,573.52",01/02/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Thornton Hall,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"2,848.15",01/02/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Thornton Hall,"2,848.15",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"3,010.90",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"3,366.60",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"4,136.01",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Thornton Hall,"17,324.23",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Ticketsolve Ltd,"2,078.00",31/01/2023,HA09,R2868,Communities,Programming - Subscriptions
Tiffin Sandwiches Ltd,892.50,29/01/2023,SN05,R2354,Operational In-House Services,Contractors Food - Beverages - General Provisions
Tile Hill Interim & Executive Ltd,"18,900.00",08/02/2023,YM13,R4303,Children's Social Care,Service Managers - Payments To Contractor
TJAS FURNISHINGS LTD,"1,010.00",23/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"1,435.00",03/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"1,535.00",01/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"1,545.00",02/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"1,560.00",22/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"2,225.00",22/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"2,510.00",01/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"2,540.00",08/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TJAS FURNISHINGS LTD,"2,805.00",16/02/2023,AX20,R2030,Corporate Resouces,Emergency Limited Assistance Scheme - Equipment Furniture & Materials
TK ACCESS SOLUTIONS LIMITED,"2,185.00",22/12/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
TK ACCESS SOLUTIONS LIMITED,"2,550.00",31/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
TK ACCESS SOLUTIONS LIMITED,"3,395.00",30/11/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
TK ACCESS SOLUTIONS LIMITED,"4,705.00",20/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
TK Elevator UK Limited,"3,401.20",16/02/2023,BC20,R2024,Highways and Public Protection,Bootle Multi Storey Car Park - Equipment - Repair & Maintenance
Total Computer Networks Ltd,"3,216.00",14/02/2023,HL28,R2655,Communities,Refugee Project - Computer Costs
Total Environmental Compliance Ltd,810.00,27/01/2023,SG23,R1110,Operational In-House Services,Green Sefton Service - Facilities & Resources - Compliance Testing
Total Environmental Compliance Ltd,"1,433.09",27/01/2023,SG23,R1110,Operational In-House Services,Green Sefton Service - Facilities & Resources - Compliance Testing
Toxicology UK Ltd,"3,500.00",30/01/2023,SL80,R2439,Corporate Resouces,Coroners - Fees - Forensic Science
Toxicology UK Ltd,"5,950.00",20/02/2023,SL80,R2439,Corporate Resouces,Coroners - Fees - Forensic Science
Transform Lives Company,"2,537.28",08/02/2023,YL50,R2723,Economic Growth and Housing,"LCR Multiply Numeracy Gran - Officers Travel, Subsistence & Conference Expenses"
Transitions Care Company LTD,572.48,01/02/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
Transitions Care Company LTD,703.92,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,782.12,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,782.13,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,782.13,01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,173.20",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,173.20",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,173.20",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,173.20",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,291.08",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,291.08",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,407.84",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,564.26",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,564.26",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"1,608.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,185.50",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,189.93",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,346.40",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,346.40",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,346.40",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,346.40",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,346.40",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"2,346.40",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,059.00",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,059.00",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"3,284.96",01/02/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Transitions Care Company LTD,"6,569.92",01/02/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Transitions Care Company LTD,"6,569.92",01/02/2023,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Travel Co,758.33,20/02/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Travel Co,758.33,31/01/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Travel Co,"3,087.50",31/01/2023,YL12,R3305,Education Excellence,SEN Transport to Primary Schools - Specialist Transport Fixed Route
Travel Co,"3,325.00",31/01/2023,YL36,R3310,Education Excellence,Independent / Non Maintained Special School SEN travel - Out of Borough Transport costs
Travel Co,"4,195.83",20/02/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Travel Co,"4,195.83",31/01/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Travel Co,"4,645.50",31/01/2023,YL36,R3305,Education Excellence,Independent / Non Maintained Special School SEN travel - Specialist Transport Fixed Route
Travel Co,"10,873.70",31/01/2023,YL31,R3305,Education Excellence,SEN Transport to Special Schools - Specialist Transport Fixed Route
Travel Co,"13,593.67",31/01/2023,AX37,R3305,Adult Social Care,The North Hub (Mornington Road) STU - Specialist Transport Fixed Route
Treloar Trust,"11,289.42",01/02/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Trevors Warehouses Limited,"3,796.60",06/01/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"5,270.34",31/01/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"5,625.52",27/01/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"5,896.42",04/02/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"33,725.60",06/01/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"46,316.90",31/01/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"51,108.86",04/02/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Trevors Warehouses Limited,"52,977.00",27/01/2023,SN07,R2354,Operational In-House Services,Trevors Foodservice - General Provisions
Tri-Star Packaging Supplies Ltd,"13,496.02",12/01/2023,SN01,R2354,Operational In-House Services,Catering Administration - General Provisions
Tudor Bank N H,"-24,947.01",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tudor Bank N H,"-24,947.01",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tudor Bank N H,"2,373.16",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"3,403.44",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"3,403.44",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"3,403.44",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"3,403.44",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tudor Bank N H,"3,403.44",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tudor Bank N H,"4,480.00",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"6,048.00",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"10,752.00",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Tudor Bank N H,"29,943.39",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tudor Bank N H,"29,943.39",01/02/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Tulip Care Ltd,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,278.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,278.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,573.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Tulip Care Ltd,"2,573.52",01/02/2023,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Tulip Care Ltd,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Turner & Townsend Project Management Limited,"3,520.00",20/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Turner & Townsend Project Management Limited,"4,040.00",26/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Turner & Townsend Project Management Limited,"6,696.00",22/12/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
Turner & Townsend Project Management Limited,"26,368.00",29/11/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
Tweenie Tots 2 Community Childcare Services Ltd,"1,961.40",01/12/2022,EH05,R2451,Education Excellence,Resourced Nursery  Sen Support - Fees & Services - Other
Tyrecraft Liverpool Ltd,590.00,07/02/2023,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
Tyrecraft Liverpool Ltd,870.00,17/01/2023,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
ULTRA SECURITY SYSTEMS LTD,"-1,143.00",13/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
ULTRA SECURITY SYSTEMS LTD,"1,143.00",13/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
ULTRA SECURITY SYSTEMS LTD,"1,143.00",13/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Ulverscroft Large Print Books Ltd,"1,044.72",09/02/2023,HL04,R2248,Communities,Bibliographical Service - Books
Ulverscroft Large Print Books Ltd,"3,422.16",30/01/2023,HL04,R2248,Communities,Bibliographical Service - Books
United Utilities Water Limited,"-1,018.66",11/02/2023,UA01,R1601,Corporate,Corporate Costs - Water Services
United Utilities Water Limited,-637.93,11/02/2023,UA01,R1601,Corporate,Corporate Costs - Water Services
United Utilities Water Limited,642.19,11/02/2023,UA01,R1601,Corporate,Corporate Costs - Water Services
United Utilities Water Limited,702.64,11/02/2023,UA01,R1601,Corporate,Corporate Costs - Water Services
United Utilities Water Limited,"1,889.33",11/02/2023,TT01,R1601,Corporate,Corporate Costs - Water Services
United Utilities Water Limited,"34,636.54",11/02/2023,UA01,R1601,Corporate,Corporate Costs - Water Services
United Utilities Water Limited,"69,320.24",11/02/2023,UA01,R1601,Corporate,Corporate Costs - Water Services
Unity Homes Ltd T/A,"-2,927.55",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"-2,042.20",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,278.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,297.79",01/02/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Unity Homes Ltd T/A,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,342.04",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,573.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Unity Homes Ltd T/A,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,599.16",01/02/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"2,599.16",01/02/2023,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Unity Homes Ltd T/A,"6,048.00",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Unity Investment Group Ltd,"2,650.00",23/01/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Unity Investment Group Ltd,"2,850.00",30/01/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
University Of Liverpool,780.00,23/02/2023,PH01,R2451,Health and Wellbeing,Admin & Development - Fees & Services - Other
UPS Building & Maintenance LTD,"2,063.14",28/11/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
UPS Building & Maintenance LTD,"2,734.86",28/11/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
Vaisala Tmi Ltd,"16,289.40",07/02/2023,BH12,R1271,Highways and Public Protection,Winter Maintenance Operation - Highways Management Works
Valmar Care Limited t/a Locharwoods,721.48,01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods,"2,278.52",01/02/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods,"2,278.52",01/02/2023,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods N H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods N H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods N H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Valmar Care Limited t/a Locharwoods N H,"2,278.52",01/02/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
