SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period March 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Brook View Health Care Ltd,"13,875.00",30/03/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"13,875.00",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"13,875.00",01/03/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"14,588.04",30/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"14,588.04",01/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"15,866.04",30/03/2023,AM05,R4042,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"15,866.04",01/03/2023,AM05,R4042,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"28,884.00",30/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Brothers Of Charity,832.20,01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,832.20,30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,917.74,01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,917.75,30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,019.66",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,019.66",01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"1,019.66",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,019.67",30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"1,019.67",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,019.67",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,100.75",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,100.76",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,310.40",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,310.40",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,608.96",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,608.96",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,891.87",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,891.87",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,346.40",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,346.40",01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"2,346.40",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,384.93",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,384.93",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,413.44",01/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"2,424.24",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,424.24",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,478.40",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,478.40",30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"2,478.40",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,549.21",30/03/2023,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"4,012.70",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"4,012.70",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"5,506.48",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"5,506.48",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"12,067.20",01/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"12,067.20",30/03/2023,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,153.08",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,"1,153.08",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,"1,431.20",01/03/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Brothers Of Charity,"1,512.11",30/03/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Brothers Of Charity,"1,662.80",01/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,"1,662.80",30/03/2023,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
BT Openreach,"3,000.00",01/02/2023,BH02,R1271,Highways and Public Protection,Reconstruction - Highways Management Works
BT TELECOM,"1,032.60",12/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Byron Court Care Home Limited,"-1,627.51",01/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"-1,392.41",01/03/2023,AP10,R4047,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Nursing Homes
Byron Court Care Home Limited,"-1,378.67",30/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"-1,286.76",01/03/2023,AN10,R4045,Adult Social Care,Mental Health Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,278.52",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,278.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,278.52",01/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,342.04",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,371.88",30/03/2023,AS05,R4062,Adult Social Care,Sensory Support - Adults 18-64 - Transitional Beds - Residential
Byron Court Care Home Limited,"2,386.50",30/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,386.50",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4049,Adult Social Care,Physical Support - Older People 65+ - Nursing- Short Term
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,453.63",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,573.52",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,573.52",01/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"2,599.16",30/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,599.16",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,599.16",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,599.16",01/03/2023,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,698.25",30/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,698.25",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"2,725.36",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,849.25",01/03/2023,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"3,144.56",30/03/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"3,144.56",01/03/2023,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"3,769.89",30/03/2023,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"3,906.03",01/03/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"3,959.23",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"3,959.23",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"4,712.03",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"4,889.59",01/03/2023,AS05,R4062,Adult Social Care,Sensory Support - Adults 18-64 - Transitional Beds - Residential
Byron Court Care Home Limited,"5,771.46",01/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"6,552.20",30/03/2023,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
C.E.L.L.S,640.00,19/03/2023,YS33,R2116,Children's Social Care,Leaving Care - Personal Needs
CAN Digital Solutions,"1,050.00",08/03/2023,YS38,R2927,Children's Social Care,Fostering Support - Advertising & Marketing
Captain's Quarters Guesthouse,780.00,01/03/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Captain's Quarters Guesthouse,"1,400.00",13/03/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
