SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period January 2023,,,,,,
Supplier,Amount,Date,Cost Centre,Account,Department,Summary of Expenditure
Supplier Name Redacted,"1,600.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,600.00",04/01/2023,AL10,R4057,Adult Social Care,Learning Disability Support - Older People 65+ - Shared Lives
Supplier Name Redacted,"1,600.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,602.00",22/12/2022,HA09,R2451,Communities,Programming - Fees & Services - Other
Supplier Name Redacted,"1,765.80",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL10,R4057,Adult Social Care,Learning Disability Support - Older People 65+ - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL10,R4057,Adult Social Care,Learning Disability Support - Older People 65+ - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL10,R4057,Adult Social Care,Learning Disability Support - Older People 65+ - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,800.00",04/01/2023,AL10,R4057,Adult Social Care,Learning Disability Support - Older People 65+ - Shared Lives
Supplier Name Redacted,"1,800.00",16/01/2023,YL71,R2501,Education Excellence,Psychology Service - Bought In Professional Services-Curriculum
Supplier Name Redacted,"1,866.96",04/01/2023,AP05,R4041,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Rest Homes
Supplier Name Redacted,"1,880.00",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,894.32",04/01/2023,AL05,R4057,Adult Social Care,Learning Disability Support -Adults 18-64 - Shared Lives
Supplier Name Redacted,"1,918.50",04/01/2023,SL80,R2438,Corporate Resouces,Coroners - Fees - Pathologists
Supplier Name Redacted,"2,205.00",30/11/2022,YS69,R2116,Children's Social Care,Young Person’s Team - Personal Needs
Supplier Name Redacted,"2,215.08",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,215.08",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,215.08",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,287.60",28/12/2022,SL80,R2438,Corporate Resouces,Coroners - Fees - Pathologists
Supplier Name Redacted,"2,373.00",30/12/2022,SL80,R2438,Corporate Resouces,Coroners - Fees - Pathologists
Supplier Name Redacted,"2,461.19",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN10,R5063,Adult Social Care,Mental Health Support - Older People 65+ - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,461.20",11/01/2023,AP05,R5063,Adult Social Care,Physical Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,531.52",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"2,742.48",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"3,586.32",11/01/2023,AM05,R5063,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"3,691.80",11/01/2023,AN10,R5063,Adult Social Care,Mental Health Support - Older People 65+ - Individual Service Funds
Supplier Name Redacted,"3,691.80",11/01/2023,AN05,R5063,Adult Social Care,Mental Health Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"4,145.83",20/09/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Supplier Name Redacted,"4,184.04",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"4,184.04",11/01/2023,AP10,R5063,Adult Social Care,Physical Support - Older People 65+ - Individual Service Funds
Supplier Name Redacted,"4,184.04",11/01/2023,AP05,R5063,Adult Social Care,Physical Support - Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"4,184.04",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"4,275.00",08/01/2023,YL71,R2501,Education Excellence,Psychology Service - Bought In Professional Services-Curriculum
Supplier Name Redacted,"4,420.00",20/12/2022,YL58,R2440,Education Excellence,Music Service - Fees - Music
Supplier Name Redacted,"4,582.00",26/01/2023,YL58,R2440,Education Excellence,Music Service - Fees - Music
Supplier Name Redacted,"6,300.00",17/10/2022,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Supplier Name Redacted,"6,300.00",16/01/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Supplier Name Redacted,"7,383.60",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"7,383.60",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"10,337.04",11/01/2023,AL05,R5063,Adult Social Care,Learning Disability Support -Adults 18-64 - Individual Service Funds
Supplier Name Redacted,"14,979.17",11/10/2022,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Supplier Name Redacted,"15,500.00",22/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Supplier Name Redacted,"26,967.36",01/01/2023,GL01,R2453,Corporate Resouces,Legal & Admin-Legal Services - Fees - Legal
Supplier Name Redacted,"58,800.00",09/01/2023,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Supplier Name Redacted,"2,300.00",30/01/2022,HL27,R2487,Communities,Innovation - Arts Council England - Other Hired Services - Bands/Artist
Sure Maintenance Ltd,567.41,19/12/2022,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Sure Maintenance Ltd,860.81,26/01/2023,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Sure Maintenance Ltd,928.10,02/12/2022,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Sure Maintenance Ltd,928.10,06/01/2023,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Sure Maintenance Ltd,"1,885.80",06/01/2023,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Surety Fire Solutions Ltd,650.00,20/12/2022,YS92,R1001,Children's Social Care,Childrens & Families Administration - Repair & Mtce Of Land & Buildings
Survey Operations Ltd,625.00,30/12/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
Survey Operations Ltd,"1,250.00",30/12/2022,CAP1,C1000,Capital,Capital - Capital Expenditure
Survey Operations Ltd,"1,250.00",13/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Survey Operations Ltd,"2,500.00",11/01/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Sustrans Ltd,"40,859.00",15/12/2022,BX03,R2470,Highways and Public Protection,School Streets - Consultancy and Professional Services
Sutcliffe Projects Limited,"3,480.00",20/01/2023,BI02,R2470,Corporate Resouces,Building Services - Consultancy and Professional Services
Sysnet Global Solutions UK Ltd t/a VikingCloud,"3,235.39",30/12/2022,GF63,R2655,Corporate Resouces,ICT Contracts - Computer Costs
Take One Media Ltd,"6,305.00",25/01/2023,BT11,R2927,Economic Growth and Housing,Marketing - Advertising & Marketing
TalarMade Ltd,"3,000.00",20/12/2022,AE32,R2052,Adult Social Care,"NHS  Equipment, Aids & Adaptations - Aids, Appliances And Adaptations"
Taylor Healthcare,"1,290.00",20/01/2023,SL63,R2435,Operational In-House Services,Crematorium - Scarisbrick - Fees - Burial & Cremation
Taylor Healthcare,"1,500.00",29/12/2022,SL63,R2435,Operational In-House Services,Crematorium - Scarisbrick - Fees - Burial & Cremation
Teamcare ltd t/a Highcliffe Rest Home,"2,305.08",04/01/2023,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Techbuyer Ltd,"2,481.82",20/12/2022,GF62,R2655,Corporate Resouces,ICT Investment - Computer Costs
Techbuyer Ltd,"15,710.43",19/12/2022,GF62,R2655,Corporate Resouces,ICT Investment - Computer Costs
Tennants Distribution Ltd,513.90,03/01/2023,SV01,R3041,Operational In-House Services,Admin Account - Vehicles - General Running Costs
Tennants Distribution Ltd,513.90,11/01/2023,SV01,R3041,Operational In-House Services,Admin Account - Vehicles - General Running Costs
Terberg Matec UK,665.66,03/01/2023,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
The Care Trust,531.44,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,531.44,09/01/2023,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
The Care Trust,531.44,09/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Trust,569.40,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,607.36,09/01/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
The Care Trust,635.83,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,640.58,09/01/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
The Care Trust,768.69,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,835.12,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,873.08,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,949.00,09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,"1,062.88",09/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Trust,"1,176.76",09/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Trust,"2,543.32",09/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,500.92,04/01/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
The Care Worker Agency,512.46,04/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,526.70,04/01/2023,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
The Care Worker Agency,531.44,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,569.40,04/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,572.48,04/01/2023,AG25,R4054,Adult Social Care,Social Support : Support For Social Isolation / Other - Community Support
The Care Worker Agency,582.70,04/01/2023,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
The Care Worker Agency,616.85,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,759.20,04/01/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
The Care Worker Agency,759.20,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,778.18,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,814.00,04/01/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
The Care Worker Agency,839.87,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,873.08,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,890.16,04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,930.28,04/01/2023,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
The Care Worker Agency,939.51,04/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,996.45,04/01/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,"1,005.94",04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,"1,024.92",04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,"1,048.65",04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,"1,053.39",04/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,"1,191.00",04/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,"1,281.15",04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,"1,319.11",04/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,"1,328.60",04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
The Care Worker Agency,"1,404.52",09/01/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
The Care Worker Agency,"1,447.23",12/01/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
The Care Worker Agency,"1,546.87",04/01/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
