SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period October 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,EXPLANATION OF EXPENDITURE
CPCS Wirral Limited,"4,560.00",30/09/2024,YL71,R2501,Education Excellence,Psychology Service - Bought In Professional Services-Curriculum
CRAIGNAIR CARE LTD,528.20,10/10/2024,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
CRAIGNAIR CARE LTD,620.60,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,910.00,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"3,176.16",10/10/2024,AP10,R4046,Adult Social Care,Physical Support - Older People 65+ - Property Case - Residential Rest Homes
CRAIGNAIR CARE LTD,"5,558.28",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
CRAIGNAIR CARE LTD,"9,528.48",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Creative Support Limited,665.35,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Creative Support Limited,665.35,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Creative Support Limited,931.49,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Creative Support Limited,931.49,10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
Creative Support Limited,"1,064.56",10/10/2024,AN05,R4043,Adult Social Care,Mental Health Support - Adults 18-64 - Supported Living
CRG Homecare Ltd,556.23,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,591.36,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,620.63,03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CRG Homecare Ltd,620.63,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,638.20,03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CRG Homecare Ltd,647.95,03/10/2024,AL05,R4051,Adult Social Care,Learning Disability Support -Adults 18-64 - Domiciliary Care
CRG Homecare Ltd,755.30,03/10/2024,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,825.56,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,883.33,03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CRG Homecare Ltd,930.95,03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
CRG Homecare Ltd,930.95,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,966.08,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,989.50,03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"1,048.05",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"1,053.90",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"1,059.76",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
CRG Homecare Ltd,"1,124.16",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"1,206.13",03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CRG Homecare Ltd,"1,241.26",03/10/2024,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
CRG Homecare Ltd,"1,452.04",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"2,078.53",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"2,786.98",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CRG Homecare Ltd,"2,886.52",03/10/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CRG Homecare Ltd,"3,493.10",03/10/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Crosby Housing Association,"15,612.50",01/10/2024,AF02,R4171,Adult Social Care,Mental Health Schemes for Early Intervention and Information - Voluntary & Faith Sector
Crosby Housing Association,"44,772.42",24/09/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Croxteth Park RH,"3,336.80",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Crystal House Platinum Limited,"2,720.08",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Csl Dualcom Ltd,"1,588.00",01/10/2024,SS06,R2613,Operational In-House Services,CCTV/Control Room/Patrol - Landline Telephones (Excluding Arvato)
Cygnet Healthcare,"2,688.00",31/05/2024,EH31,R4157,Education Excellence,Special General Expenditure (High Needs) - Post 16
Cygnet Healthcare,"3,077.00",30/07/2024,EH31,R4157,Education Excellence,Special General Expenditure (High Needs) - Post 16
Cygnet Healthcare,"3,620.00",31/03/2024,EH31,R4157,Education Excellence,Special General Expenditure (High Needs) - Post 16
D Shawcross Ltd,"18,014.28",04/10/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
D.F.N  Network,"2,182.28",10/10/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
DA Languages Limited,766.96,28/10/2024,BI54,R4344,Communities,Resettlement - Pay-External Providers
DA Languages Limited,"1,049.56",30/09/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
DA Languages Limited,"7,564.85",14/10/2024,SL80,R2433,Corporate Resources,Coroners - Fees - Interpreters
Dairylink Uk Ltd,"2,983.95",26/10/2024,SN10,R2354,Operational In-House Services,Dairy Link - General Provisions
Dairylink Uk Ltd,"3,058.83",12/10/2024,SN10,R2354,Operational In-House Services,Dairy Link - General Provisions
Dairylink Uk Ltd,"3,111.16",05/10/2024,SN10,R2354,Operational In-House Services,Dairy Link - General Provisions
Dairylink Uk Ltd,"3,149.76",28/09/2024,SN10,R2354,Operational In-House Services,Dairy Link - General Provisions
Dairylink Uk Ltd,"3,215.08",19/10/2024,SN10,R2354,Operational In-House Services,Dairy Link - General Provisions
Dale Park C/O Hc-One Ltd,"-10,083.04",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"-1,880.06",10/10/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"-1,257.14",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,593.20,10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"1,429.96",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,062.73",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"3,176.16",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"3,176.16",10/10/2024,AN10,R4045,Adult Social Care,Mental Health Support - Older People 65+ - Residential - Short Term
Dale Park C/O Hc-One Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"3,176.16",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"3,176.16",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"3,176.16",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AL10,R4042,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,208.24",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"3,970.20",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"4,251.76",10/10/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"4,600.00",10/10/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Dale Park C/O Hc-One Ltd,"8,280.70",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dale Park C/O Hc-One Ltd,"12,947.54",10/10/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Dalemain House R H,"-2,155.25",10/10/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Dalemain House R H,592.76,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,601.20,10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,601.20,10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,601.20,10/10/2024,AN05,R4045,Adult Social Care,Mental Health Support - Adults 18-64 - Residential - Short Term
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AN05,R4041,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AM05,R4041,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Dalemain House R H,"2,807.24",10/10/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Dalemain House R H,"5,331.41",10/10/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Danfo (UK) Limited,"7,776.07",30/09/2024,SC07,R1655,Operational In-House Services,Public Conveniences - Cleaning & Domestic Supplies
Danfo (UK) Limited,"7,776.07",31/10/2024,SC07,R1655,Operational In-House Services,Public Conveniences - Cleaning & Domestic Supplies
Davies Maintenance (NW) Ltd,552.67,30/09/2024,AX22,R1001,Adult Social Care,James Dixon Court - Holding Account - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,588.59,30/09/2024,BA44,R1001,Property and Building Services,Other Properties And Estates - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,592.00,11/10/2024,TB16,R1001,Economic Growth and Housing,Dangerous Buildings - Building Control - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,776.11,30/09/2024,HS06,R1001,Communities,DSW (Dunes Splashworld) - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,950.00,30/09/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Davies Maintenance (NW) Ltd,"1,029.17",30/09/2024,AP50,R1001,Adult Social Care,Chase Heys - Respite - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,"1,272.50",30/09/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Davies Maintenance (NW) Ltd,"1,310.40",30/09/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Davies Maintenance (NW) Ltd,"1,409.63",30/09/2024,BA10,R1001,Property and Building Services,Southport Town Hall - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,"2,064.50",30/09/2024,HA01,R1001,Communities,The Atkinson - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,"2,432.00",30/09/2024,YS33,R1001,Children's Social Care,Leaving Care - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,"2,825.00",01/10/2024,SL64,R1001,Operational In-House Services,Bootle Cemetery - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,"3,100.00",28/08/2024,CAP1,C1000,Capital,Capital - Capital Expenditure
Davies Maintenance (NW) Ltd,"3,684.50",30/09/2024,BA09,R1001,Property and Building Services,Crosby Town Hall - Repair & Mtce Of Land & Buildings
Davies Maintenance (NW) Ltd,"4,300.00",08/10/2024,BT31,R1001,Economic Growth and Housing,"Seafront, Parks And Gardens - Repair & Mtce Of Land & Buildings"
