Body Name,Body,Service Label,Service Code,Service Division Label,Service Division Code,Expenditure Category,Expenditure Code,CIPFA Detailed Expenditure Type,CIPFA Detailed Expenditure Code,Date,Transaction Number,CC 43 TBM Section,CCN 43 TBM Section,CC 02 Council or Non Council,Net Amount,Capital and Revenue,Creditor Name
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704419,MENH,Mental Health Support,COUN,481.68,Revenue,Dynasty Care Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,22/08/2023,PAY01704419,PHYS,Physical Support,COUN,-200.00,Revenue,Dynasty Care Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,22/08/2023,PAY01704419,PHYS,Physical Support,COUN,2616.14,Revenue,Dynasty Care Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Mental Health Support,MHP,Third Party Payments,F,Other Establishments,FH,30/08/2023,PAY01706624,MENH,Mental Health Support,COUN,882.71,Revenue,Dynasty Care Services Limited
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Premises Related,C,Repair Maint n Alterations,CA,15/08/2023,PAY01702064,CIPK,City Parks,COUN,22084.70,Revenue,E H Treecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Third Party Payments,F,Private Contractors,FJ,17/08/2023,PAY01702944,CIPK,City Parks,COUN,12500.00,Revenue,E H Treecare Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Services,EF,01/08/2023,PAY01698304,ATAD,Architecture & Design,COUN,870.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Private Contractors,FJ,01/08/2023,PAY01698304,EDPM,Education Property Management,COUN,300.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Premises Related,C,Repair Maint n Alterations,CA,16/08/2023,PAY01702261,BSUM,Building Survey & Util Manage,COUN,300.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Private Contractors,FJ,24/08/2023,PAY01705110,EDPM,Education Property Management,COUN,250.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Private Contractors,FJ,25/08/2023,PAY01705899,EDPM,Education Property Management,COUN,280.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Mgmnt and Suppt Services,4PT,New Construction n Conversion,PB,New Construction n Conversion,PBL5,25/08/2023,PAY01705899,PROP,Property and Design,COUN,300.00,Capital,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Services,EF,30/08/2023,PAY01706456,ATAD,Architecture & Design,COUN,350.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Private Contractors,FJ,30/08/2023,PAY01706456,EDPM,Education Property Management,COUN,180.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Other,ENF,Third Party Payments,F,Private Contractors,FJ,31/08/2023,PAY01706712,EDPM,Education Property Management,COUN,980.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Recreation and Sport,REC,Supplies and Services,E,Services,EF,31/08/2023,PAY01706712,SPLE,Sport and Leisure,COUN,280.00,Revenue,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Education Services,4ED,New Construction n Conversion,PB,New Construction n Conversion,PBL5,31/08/2023,PAY01706712,EYRS,Early Years,COUN,250.00,Capital,E N V Surveys Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Transfer Payments,G,Other Transfer Payments,GD,10/08/2023,PAY01701033,PREV,Preventive (S17),COUN,450.09,Revenue,Each Peach Childcare
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Open Spaces,PEN,Third Party Payments,F,Private Contractors,FJ,02/08/2023,PAY01698546,CIPK,City Parks,COUN,2127.51,Revenue,Earlsmere Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Mgmt and Support Services,EMG,Supplies and Services,E,Services,EF,11/08/2023,PAY01701556,ESOT,ES - Other,COUN,1630.00,Revenue,Early Education
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Special Ed,EKE,Supplies and Services,E,Grants n Subscriptions,EK,08/08/2023,PAY01700028,HNBP,HNB Post16 High Needs Ext Prov,COUN,38776.54,Revenue,East Sussex College Group
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Misc Employee Costs,BP,04/08/2023,PAY01699607,BUSO,Business Operations,COUN,7992.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Indirect Employees,B,Misc Employee Costs,BP,04/08/2023,PAY01699607,POLI,Policy and Initiatives,COUN,2024.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Cultural and Related Serv,BVACUL,Culture and Heritage,CHG,Third Party Payments,F,Other Local Authorities,FB,04/08/2023,PAY01699607,RPMU,Royal Pavilion and Museums,COUN,84844.40,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Transport Plan Policy Strategy,TPP,Third Party Payments,F,Private Contractors,FJ,07/08/2023,PAY01699843,TRPO,Transport Policy and Strategy,COUN,4224.99,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Management Services (DEC),MGT,Transport Related,D,Public Transport,DD,08/08/2023,PAY01700048,HOTR,Head of City Transport,COUN,30000.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Highways and Transportation,BVAHRT,Transport Plan Policy Strategy,TPP,Supplies and Services,E,Grants n Subscriptions,EK,08/08/2023,PAY01700048,TRPO,Transport Policy and Strategy,COUN,4000.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,Plant Machinery n Equipment,PE2,Plant Machinery n Equipment,PE2L5,08/08/2023,PAY01700048,TPRS,Transport Projects and Eng,COUN,522.00,Capital,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Planning and Development,BVAPLA,Planning Policy,PLP,Supplies and Services,E,Services,EF,10/08/2023,PAY01700837,DEVP,Development Planning,COUN,4433.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Ed Other Strat Mgt,ENM,Supplies and Services,E,Grants n Subscriptions,EK,14/08/2023,PAY01701857,DOCS,Dir Families Children Learning,COUN,6250.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Ed Srvcs YP Youth Srvcs,ENY,Supplies and Services,E,Communications n Computing,EH,15/08/2023,PAY01702019,SKEM,Skills and Employment,COUN,48000.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Grants n Subscriptions,EK,16/08/2023,PAY01702271,DEMO,Democratic Services,COUN,18645.00,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Public Health,BVAPHE,Public Health,PHE,Third Party Payments,F,Other Establishments,FH,30/08/2023,PAY01706469,PHCM,PH Commissioning,COUN,2137.44,Revenue,East Sussex County Council
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Collection Fund,BVANON,Collection Fund,7WW,Unanalysed Expenditure,9999,Unanalysed Expenditure,9999L5,04/08/2023,PAY01699675,COLL,Collection Fund,COUN,942882.00,Collection Fund,East Sussex Fire Authority
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Collection Fund,BVANON,Collection Fund,7WW,Unanalysed Expenditure,9999,Unanalysed Expenditure,9999L5,18/08/2023,PAY01703679,COLL,Collection Fund,COUN,86516.00,Collection Fund,East Sussex Fire Authority
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Fostering,FLF,Third Party Payments,F,Other Establishments,FH,16/08/2023,PAY01702618,CHPL,Children`s Placements,COUN,558.00,Revenue,East Sussex Forest School Ltd 
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Corporate and Democratic Core,CDC,Premises Related,C,Repair Maint n Alterations,CA,04/08/2023,PAY01699661,OCIS,Other Corporate Items,COUN,26976.81,Revenue,East Sussex Healthcare NHS Trust
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Services,EF,08/08/2023,PAY01700102,FINS,Financial Services,COUN,2978.00,Revenue,East Sussex Pension Fund
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Support Services (SSC),PPT,Supplies and Services,E,Services,EF,30/08/2023,PAY01706531,BUSO,Business Operations,COUN,6000.00,Revenue,East Sussex Pension Fund
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Children`s & Education Serv,BVAEDU,Child Srvcs - Other Fam Supp,FFX,Third Party Payments,F,Other Establishments,FH,03/08/2023,PAY01699074,CDSO,CDS Other,COUN,6357.25,Revenue,"East Sussex, Brighton & Hove Crossroads Ltd"
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,Support to Carer,CAR,Other Grants Reimbs n Conts,L,Contributions,LC,10/08/2023,PAY01700882,CONT,Contracts,COUN,-1072.00,Revenue,"East Sussex, Brighton & Hove Crossroads Ltd"
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,Support to Carer,CAR,Third Party Payments,F,Other Establishments,FH,10/08/2023,PAY01700882,CONT,Contracts,COUN,2020.65,Revenue,"East Sussex, Brighton & Hove Crossroads Ltd"
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,17/08/2023,PAY01703338,LDCC,Learning Disability Comm Care,COUN,795.00,Revenue,Eastbourne & District Mencap Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Learning Disabilities,ALD,Third Party Payments,F,Other Establishments,FH,24/08/2023,PAY01705804,LDCC,Learning Disability Comm Care,COUN,6845.40,Revenue,Eastbourne & District Mencap Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Customer n Client Receipts,M,Fees n Charges,MB,24/08/2023,PAY01705804,PHYS,Physical Support,COUN,-6789.00,Revenue,Eastbourne & District Mencap Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Adult Social Care,BVASOC,ASC Physical Support,PHY,Third Party Payments,F,Other Establishments,FH,24/08/2023,PAY01705804,PHYS,Physical Support,COUN,6789.00,Revenue,Eastbourne & District Mencap Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,09/08/2023,PAY01700589,HPAI,Property & Investment,COUN,3500.00,Capital,ECD Architects Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,31/08/2023,PAY01706974,HPAI,Property & Investment,COUN,2000.00,Capital,ECD Architects Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,09/08/2023,PAY01700518,HHIA,Housing Invt & Asset Mngmnt,COUN,2802.60,Capital,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,11/08/2023,PAY01701728,HHIA,Housing Invt & Asset Mngmnt,COUN,340.00,Revenue,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,25/08/2023,PAY01706038,HHIA,Housing Invt & Asset Mngmnt,COUN,976.40,Capital,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,25/08/2023,PAY01706038,HHSS,Head of Strategy & Supply,COUN,729.41,Capital,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,30/08/2023,PAY01706615,HHIA,Housing Invt & Asset Mngmnt,COUN,255.00,Revenue,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Housing Revenue Account,BVAHOU,Hsing Management - HRA,HGM,Premises Related,C,Repair Maint n Alterations,CA,30/08/2023,PAY01706615,HREM,Repairs & Maintenance,COUN,1360.00,Revenue,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,Cap - Housing Services - HRA,4HR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,30/08/2023,PAY01706615,HHIA,Housing Invt & Asset Mngmnt,COUN,2720.00,Capital,Ecolution Energy Technologies Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Central Support and Overheads,BVACEN,Holding Accounts,PPH,Premises Related,C,Energy Costs,CB,15/08/2023,PAY01702056,PROP,Property and Design,COUN,469.96,Revenue,Ecotricity
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,01/08/2023,PAY01698322,HIGH,Traffic Management,COUN,5800.60,Capital,Edburton Contractors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,08/08/2023,PAY01700063,HIGH,Traffic Management,COUN,26121.29,Capital,Edburton Contractors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,08/08/2023,PAY01700063,TPRS,Transport Projects and Eng,COUN,11805.87,Capital,Edburton Contractors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,11/08/2023,PAY01701624,TPRS,Transport Projects and Eng,COUN,14816.52,Capital,Edburton Contractors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Transport,4TR,New Construction n Conversion,PB,New Construction n Conversion,PBL5,16/08/2023,PAY01702287,HIGH,Traffic Management,COUN,10723.22,Capital,Edburton Contractors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,18/08/2023,PAY01703476,TPRS,Transport Projects and Eng,COUN,2104.20,Capital,Edburton Contractors Ltd
Brighton & Hove City Council,http://statistics.data.gov.uk/id/local-authority/00ML,Non I&E,BVANON,CAP Other Env Services,4EV,New Construction n Conversion,PB,New Construction n Conversion,PBL5,23/08/2023,PAY01704521,TPRS,Transport Projects and Eng,COUN,6800.00,Capital,Edburton Contractors Ltd
