PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),1583
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),487
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),392
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),392
09/01/2024,Redacted,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,1806.45
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),437
09/01/2024,Site Engineering Surveys Ltd,HIGHWAYS SERVICES,HIGHWAYS AND STREETSCENE,FACILITIES MANAGEMENT,700
09/01/2024,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,18425.28
09/01/2024,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,1123.87
09/01/2024,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,25209.12
09/01/2024,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,18691.55
09/01/2024,Smart Sec Solutions Ltd,SECURITY,FACILITIES MANAGEMENT & CIVIC EVENTS,SECURITY OF PREMISES,9480.48
09/01/2024,Smart Sec Solutions Ltd,LIBS: NEW CATFORD LIBRARY - SHOPPING CENTRE WINSLADE WAY,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,4575.3
09/01/2024,Smart Sec Solutions Ltd,LIBS: DEPTFORD LIBRARY IN DEPTFORD LOUNGE,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,3984.45
09/01/2024,Smart Sec Solutions Ltd,LIBS: DOWNHAM LIBRARY,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,3984.45
09/01/2024,Smart Sec Solutions Ltd,LIBS: LEWISHAM LIBRARY,LIBRARY & INFORMATION SERVICE,SECURITY OF PREMISES,1212
09/01/2024,Social Care Training Solutions,FOSTERING SERVICE,CORPORATE PARENTING,TRAINING DELIVERY,1080
09/01/2024,Social Care Training Solutions,FOSTERING SERVICE,CORPORATE PARENTING,TRAINING DELIVERY,490
09/01/2024,Redacted,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,ENHANCED SUPPORT PLACEMENT PACKAGE,1514
09/01/2024,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,620
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577
09/01/2024,Sundry Suppliers,GREEN SERVICES,HOUSING MANAGEMENT DIVISION - HRA,"RESOURCES- EQUIPMENT, FURNITURE, MATERIALS",275
09/01/2024,Sundry Suppliers,INSURANCE PROVISIONS,BALANCE SHEET,LONG TERM PROVISIONS - INSURANCE,800
09/01/2024,Taaksvale Housing Ltd,"MASH, REFERRAL & ASSESSMENT MANAGEMENT","REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,3515.4
09/01/2024,Taylor Surveyors Ltd,MISC INDUSTRIAL & COMMERCIAL PROPS,SGM CAPITAL PROGRAMME,ACTUARIAL VALUATION FEES,400
09/01/2024,Taylor Surveyors Ltd,MISC INDUSTRIAL & COMMERCIAL PROPS,SGM CAPITAL PROGRAMME,ACTUARIAL VALUATION FEES,400
09/01/2024,Taylor Surveyors Ltd,MISC INDUSTRIAL & COMMERCIAL PROPS,SGM CAPITAL PROGRAMME,ACTUARIAL VALUATION FEES,400
09/01/2024,Teachers Pensions,CYP SUSPENSE CLEARANCE,TECHNICAL FINANCE ITEMS,PROFESSIONAL SERVICES ,6282.18
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577
09/01/2024,Thames Water Utilities Ltd,HOSTELS: GENERAL,HOUSING NEEDS SERVICES - HRA,WATER AND SEWERAGE,949.67
09/01/2024,The Lewisham Care Partnership/TLCP,DAAT-ADULTS DRUG LES SHARED CARE WITH GPs,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,5875
09/01/2024,The Lewisham Care Partnership/TLCP,DAAT-ADULTS DRUG LES SHARED CARE WITH GPs,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,5875
09/01/2024,The Lewisham Care Partnership/TLCP,DAAT-ADULTS DRUG LES SHARED CARE WITH GPs,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,2000
09/01/2024,The Lewisham Care Partnership/TLCP,DAAT-ADULTS DRUG LES SHARED CARE WITH GPs,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,2000
09/01/2024,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,310
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),400.77
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),577
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),963
09/01/2024,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,824.29
09/01/2024,Transport for London,A205 ROAD REALIGNMENT,CAPITAL,ASSETS UNDER CONSTRUCTION COST,465908.44
09/01/2024,Turner & Townsend Project Management Ltd,SUSTAINABLE ENERGY PROJECTS,CLIMATE RESILIENCE TEAM,PROFESSIONAL SERVICES ,13191.91
09/01/2024,Universal Tyre Co (Deptford) Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,393.88
09/01/2024,Valtech Limited,CONCESSIONARY FARES: DISABLED,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,264.96
09/01/2024,Vankero Limited,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,5250
09/01/2024,Redacted,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,STAYING PUT,577
09/01/2024,Ysackey Ltd,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,4300
09/01/2024,ZFA Ltd,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",RENTS PAYABLE,25165
09/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),546
10/01/2024,ALL Star Care Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,773.6
10/01/2024,ALL Star Care Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,773.6
10/01/2024,Access UK Limited,NO RECOURSE TO PUBLIC FUNDS (NRTPF) - SERVICE DELIVERY,"REFERRAL AND ASSESSMENT, MASH, SAFE SPACE & EDT",PROFESSIONAL SERVICES ,330376.74
10/01/2024,Allied Care Services Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL CARE INCOME,5380.18
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2302.37
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,3470.76
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2892.61
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2892.61
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2545.41
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2545.41
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2776.67
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2776.67
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,8098.75
10/01/2024,Anahita Rehabilitation Centre Ltd Liability Partnership,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,RESIDENTIAL PLACEMENTS,2892.61
10/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,1386
10/01/2024,Redacted,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,288.4
10/01/2024,Apollo Home Healthcare Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1702.2
10/01/2024,Apollo Home Healthcare Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1149.91
10/01/2024,Apollo Home Healthcare Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1468.32
10/01/2024,Apollo Home Healthcare Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1702.2
10/01/2024,Askews Library Services Ltd,LIBS: LIBRARIES OPERATIONAL DEVELOPMENT,LIBRARY & INFORMATION SERVICE,"BOOKS, PUBLICATIONS & RESOURCES",727.83
10/01/2024,Askews Library Services Ltd,LIBS: LIBRARIES OPERATIONAL DEVELOPMENT,LIBRARY & INFORMATION SERVICE,"BOOKS, PUBLICATIONS & RESOURCES",445.05
10/01/2024,Avondale Support Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,3907.86
10/01/2024,Avondale Support Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,3907.86
10/01/2024,Avondale Support Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,3781.8
10/01/2024,Avondale Support Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,3907.86
10/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,1717.87
10/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3187.6
10/01/2024,BUPA Care Homes,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-429.46
10/01/2024,BUPA Care Homes,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,3257.14
10/01/2024,BUPA Care Homes,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,4560
10/01/2024,Belz Care Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,2873.39
10/01/2024,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,504
10/01/2024,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,432
10/01/2024,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,252
10/01/2024,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,1080
10/01/2024,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,396
10/01/2024,Beverley Martin Ltd,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,HOME CARE - PRIVATE CONTRACTORS PAYMENT,504
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,597.68
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,462.72
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,462.72
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,1542.4
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,1928
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,385.6
10/01/2024,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
10/01/2024,Bowercroft Care Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3288.21
10/01/2024,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,5078.91
10/01/2024,Bunzl BCHS Cleaning and Hygiene Supples,BUILDING CLEANING,FACILITIES MANAGEMENT & CIVIC EVENTS,CLEANING SERVICES,-453.8
10/01/2024,Burntwood Lodge,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5169.66
10/01/2024,Redacted,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,924
10/01/2024,Cannons Motor Spares & Access,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,279
10/01/2024,Capita Business Services Ltd,REVENUES OPERATION,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,7964.66
10/01/2024,Capita Business Services Ltd,HSG BENEFIT ADMIN,REVENUES AND BENEFITS,ICT MANTENANCE & SUPPORT COSTS,11241.83
10/01/2024,Care Uk Community Partnership Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,411.12
10/01/2024,Careoline Carers Services Ltd,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,1824.07
10/01/2024,Careoline Carers Services Ltd,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,1750.32
10/01/2024,Careoline Carers Services Ltd,CLA-CARE (Excludes placement costs),CORPORATE PARENTING,CLIENT TRAVEL- TAXIS & OTHER,1750.32
10/01/2024,Charlton Athletic Community Trust,SUSTAINABLE ENERGY PROJECTS,CLIMATE RESILIENCE TEAM,PROFESSIONAL SERVICES ,6934
10/01/2024,Civica UK Ltd,SOFTWARE LICENCES AND SUPPORT,IT & DIGITAL SERVICES,ICT LICENCES,3988.35
10/01/2024,Dignity Direct Homecare Limited,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,3622.5
10/01/2024,Redacted,MCA & DOLS,EARLY HELP & SAFEGUARDING,PROFESSIONAL SERVICES ,2000
10/01/2024,Drs (KENT) Dynes,FLEET SERVICES,FLEET SERVICES,OTHER VEHICLE COSTS,381.25
10/01/2024,Eleanor Nursing and Social Care Ltd,SUPPORT AND MEMORY COGNITION NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,8700
10/01/2024,Eleanor Nursing and Social Care Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,2571.43
10/01/2024,Eleanor Nursing and Social Care Ltd,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,9964.29
10/01/2024,Eleanor Nursing and Social Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,14902.59
10/01/2024,Eleanor Nursing and Social Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,14421.86
10/01/2024,Eleanor Nursing and Social Care Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5532.17
10/01/2024,Eleanor Nursing and Social Care Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,5273.74
10/01/2024,Excelcare Homecare Division,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,806.96
10/01/2024,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,565
10/01/2024,Field Court Chambers,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,1880
10/01/2024,Fleet Tutors,PSSA: HOSPITAL & HOME TUITION,HEAD OF VIRTUAL SCHOOL,PROFESSIONAL SERVICES ,300
10/01/2024,Fleet Tutors,PSSA: HOSPITAL & HOME TUITION,HEAD OF VIRTUAL SCHOOL,PROFESSIONAL SERVICES ,324
10/01/2024,Fleet Tutors,PSSA: HOSPITAL & HOME TUITION,HEAD OF VIRTUAL SCHOOL,PROFESSIONAL SERVICES ,324
10/01/2024,Gaff Cafe Ltd,UKSPF COMMUNITIES & PLACE,BUILDING INCLUSIVE GROWTH & AREA REGENERATION,GRANTS AND CONTRIBUTIONS,10000
10/01/2024,HCP Staffing Services Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1436.9
10/01/2024,HCP Staffing Services Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1460.5
10/01/2024,HCP Staffing Services Limited,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CONTINUING HEALTH CARE,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1493.54
10/01/2024,Hays Specialist Recruitment Ltd,HOUSING OPTIONS G FUND,HOUSING NEEDS,AGENCY STAFF,416.74
10/01/2024,Howard Agency,LEGAL COSTS,FAMILY SOCIAL WORK SERVICE,LEGAL FEES,281.7
10/01/2024,Integrated Service Programme,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6464.16
10/01/2024,Integrated Service Programme,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6464.16
10/01/2024,Integrated Service Programme,CLA PLACEMENTS ,CORPORATE PARENTING,PRIVATE & VOLUNTARY FOSTERING AGENCIES (IFA),6464.16
10/01/2024,Interquest Group UK Limited,WINTER PRESSURES,ADULT SOCIAL CARE MODERNISATION AND TRANSFORMATION,PRIVATE CONTRACTORS PAYMENT - OTHER,7200
10/01/2024,Invasive Vegetation Management & Treatment Limited,ENVIRONMENTAL PEST CONTROL,HOUSING MANAGEMENT DIVISION - HRA,PROFESSIONAL SERVICES ,297
10/01/2024,Redacted,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3321.43
10/01/2024,Redacted,CLA PLACEMENTS ,CORPORATE PARENTING,FOSTERING PAYMENTS INCLUDING (CONNECTED CARERS),3344
10/01/2024,James Building Contractors Ltd,AWD EQUIP & ADAPT (PRE JUNE 02),"PACKAGES,PLACEMENTS AND CARERS",BUILDING ALTERATIONS AND MATERIALS,1804.95
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5299.04
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5497.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5299.04
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
10/01/2024,Jamesons Care (Jamesons Residential Care Home Ltd),LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,5851.2
