PAYMENT DATE,SUPPLIER,SERVICE,DEPARTMENT,DESCRIPTION,£ SPEND (EXCLUDING VAT)
27/10/2023,Smart Sec Solutions Ltd,ASSETS IN TRANSITION,SGM CAPITAL PROGRAMME,HIGHWAY SERVICES,1260
27/10/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,422.67
27/10/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,422.67
27/10/2023,Smart Sec Solutions Ltd,CHILDREN CENTRES,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,FACILITIES MANAGEMENT,963.12
27/10/2023,Smith and Byford Limited,CAPITALISED REPAIRS & VOIDS - 2023/24,CAPITAL,ASSETS UNDER CONSTRUCTION COST,2438.34
27/10/2023,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,622.32
27/10/2023,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,622.32
27/10/2023,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,888.76
27/10/2023,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,888.73
27/10/2023,Spencer & Arlington Ltd,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,427.24
27/10/2023,SSSI Ltd,CIVIC AMENITIES,STRATEGIC WASTE MANAGEMENT,PRIVATE CONTRACTORS PAYMENT - OTHER,45383.7
27/10/2023,St Mungo's Broadway,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,4293.72
27/10/2023,St Mungo's Broadway,WORKING AGE MENTAL HEALTH PROVISIONS,COMMUNITY MENTAL HEALTH,SUPPORTED LODGINGS PAYMENTS,715.62
27/10/2023,Storm Environment Ltd,RECYCLING,REFUSE COLLECTION SERVICE,RECYCLING,19179.04
27/10/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,1020
27/10/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,1700
27/10/2023,Sundry Suppliers,LH DISREPAIRS COSTS,HOUSING QUALITY AND INVESTMENT - HRA,FACILITIES MANAGEMENT,1050
27/10/2023,Telsolutions Ltd,ENFORCEMENT AGENT TEAM,REVENUES AND BENEFITS,MOBILE PHONE SERVICES,300
27/10/2023,The Tutorial Foundation,CWCN: SEN INDEPENDENT SCHOOL PLACEMENTS,CHILDREN WITH COMPLEX NEEDS,PAYMENT TO OTHER ESTABLISHMENTS - GENERAL,7008
27/10/2023,Together For Mental Wellbeing,VOLUNTARY SECTOR CONTRACTS,COMMUNITY MENTAL HEALTH,PAYMENTS TO VOLUNTARY SECTOR,273500
27/10/2023,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,16169.25
27/10/2023,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,526298.14
27/10/2023,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,363621.74
27/10/2023,United Living South Ltd,DECENT HOMES - SOUTH WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,315012.34
27/10/2023,United Living South Ltd,HOSTELS REFURBISHMENTS - SHELTERED WORKS 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,80950
27/10/2023,United Living South Ltd,HOSTELS REFURBISHMENTS - SOUTH 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,88765.34
27/10/2023,Universal Tyre Co (Deptford) Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE REPAIRS AND MAINTENANCE,3787.8
27/10/2023,Vivid Resourcing Ltd,CORPORATE LETTING TEAM,SGM CAPITAL PROGRAMME,PROFESSIONAL SERVICES ,1900
27/10/2023,Vivid Resourcing Ltd,CORPORATE LETTING TEAM,SGM CAPITAL PROGRAMME,PROFESSIONAL SERVICES ,3610
27/10/2023,Western Counselling Services Ltd,DAAT-ADULT PLACEMENTS TIER 4 REHAB AND DETOX,DRUG ACTION TEAM,HEALTHCARE SERVICES - GENERAL,2800
27/10/2023,Westminster Homecare Ltd,HAZELHURST COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,42820
27/10/2023,WP Lodge Limited,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,3170.08
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,699.12
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,699.12
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1320.56
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1087.52
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1009.84
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 2 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,1786.64
30/10/2023,Access for Living,LEARNING DISABILITY SUPPORT NEIGHBOURHOOD 3 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1320.56
30/10/2023,Advantage Healthcare Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,978.32
30/10/2023,Advantage Healthcare Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,524.08
30/10/2023,All Seasons Lettings and Management Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1628.12
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY,CAPITAL,ASSETS UNDER CONSTRUCTION COST,9601.2
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY,CAPITAL,ASSETS UNDER CONSTRUCTION COST,-20032.54
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY REPLACEMENT 2014,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1000
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY REPLACEMENT 2014,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1000
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY REPLACEMENT 2014,CAPITAL,ASSETS UNDER CONSTRUCTION COST,1000
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY/ WARDEN CALL- 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,1000
30/10/2023,Alphatrack Systems Ltd,DOOR ENTRY/ WARDEN CALL- 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,1000
30/10/2023,Alphatrack Systems Ltd,LH HOSTELS M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,299.2
30/10/2023,Alphatrack Systems Ltd,LH HOSTELS M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,256.8
30/10/2023,Alphatrack Systems Ltd,LH HOSTELS M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,494.8
30/10/2023,Alphatrack Systems Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,259.2
30/10/2023,Alphatrack Systems Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,494.8
30/10/2023,Alphatrack Systems Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,494.8
30/10/2023,Alphatrack Systems Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,RESPONSIVE REPAIRS - BUILDING,494.8
30/10/2023,Alphatrack Systems Ltd,LH M & E WORKS,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,395
30/10/2023,Alphatrack Systems Ltd,LH RECOVERIES,HOUSING QUALITY AND INVESTMENT - HRA,SECURITY OF PREMISES,395
30/10/2023,Atlantic Lodge (Housing) Ltd,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,RENTS PAYABLE,5875.3
30/10/2023,Atlantic Lodge (Housing) Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,6455.97
30/10/2023,Axia Investments Ltd (Redacted),PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,2056.29
30/10/2023,Barking Road Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,3256.24
30/10/2023,Beckmont Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1344.59
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,616.96
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,539.84
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,308.48
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,1465.28
30/10/2023,Blue Ocean Services Ltd,CWCN DOM CARE - CARE IN HOME,CHILDREN WITH COMPLEX NEEDS,DOMICILIARY CARE - THIRD PARTY,347.04
30/10/2023,Browne Jacobson,"CONTRACTS, EDUCATION & EMPLOYMENT",LAW,PROFESSIONAL SERVICES ,702.8
30/10/2023,Browne Jacobson,"CONTRACTS, EDUCATION & EMPLOYMENT",LAW,PROFESSIONAL SERVICES ,2056.3
30/10/2023,Buchanan Computing Ltd,PARKING MANAGEMENT,PARKING SERVICES,STREET & TRAFFIC MGT - OTHER,5368.86
30/10/2023,C H Management Consultants Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,950
30/10/2023,Canning Town Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,7935.87
30/10/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,1249.68
30/10/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,833.16
30/10/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 1 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,694.32
30/10/2023,Carepoint Services Ltd,PHYSICAL SUPPORT NEIGHBOURHOOD 4 - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",HOME CARE - PRIVATE CONTRACTORS PAYMENT,972
30/10/2023,Caridon Property Services,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,16074.47
30/10/2023,Castle Water,HOSTELS: GENERAL,HOUSING NEEDS SERVICES - HRA,WATER AND SEWERAGE,11119.67
30/10/2023,Chatterton Estate Agents,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,4550.15
30/10/2023,City Borough Housing Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,181285.65
30/10/2023,Cool Stone Estates,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,4938.04
30/10/2023,Coopers Residential,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,2490.18
30/10/2023,Crownworth Property Services Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,11290.03
30/10/2023,D & G Lettings Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,23224.27
30/10/2023,Dabora Conway Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,17540.26
30/10/2023,Daejan Properties Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,740
30/10/2023,District Homes,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,49540.51
30/10/2023,East Maintenance Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1628.12
30/10/2023,Easy Let Housing Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,4524.17
30/10/2023,E-Crystal Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,8686.93
30/10/2023,Eden Care (JA) Ltd,LEAVING CARE ACCOMMODATION ,CORPORATE PARENTING,RENTS PAYABLE,22343.33
30/10/2023,EDF Energy Customers Plc,COMMUNAL LIGHTING,HOUSING MANAGEMENT DIVISION - HRA,ELECTRICITY,358407.61
30/10/2023,Eileen Say Catering Equipment,EMU:CATERING-EQUIPMENT/MAINTENANCE,EDUCATION CATERING,RESPONSIVE REPAIRS - BUILDING,796.5
30/10/2023,Eileen Say Catering Equipment,EMU:CATERING-EQUIPMENT/MAINTENANCE,EDUCATION CATERING,RESPONSIVE REPAIRS - BUILDING,520
30/10/2023,Eileen Say Catering Equipment,KITCHEN EQUIMENT FOR UFSM,EDUCATION CATERING,CATERING EQUIPMENT,6873
30/10/2023,Elliot Leigh Property Management,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,45915.46
30/10/2023,Empire Investments,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,28947.86
30/10/2023,Finefair Consultancy Ltd,BED & BREAKFAST,HOUSING NEEDS,RENTS PAYABLE,1725
30/10/2023,First Choice Marshalls,LAUNDRY EQUIPMENT - CAPITAL 2023/24,NOT IN HIERARCHY,ASSETS UNDER CONSTRUCTION COST,2710.79
30/10/2023,FM Conway Ltd,TRANSPORT PROJECTS - RESURFACING WORKS BVR 2004/07,CAPITAL,ASSETS UNDER CONSTRUCTION COST,120807.03
30/10/2023,Frankham Risk Management Services Ltd,LH FIRE ASSESSMENTS & WORK,HOUSING QUALITY AND INVESTMENT - HRA,FIRE ASSESSMENT,16258.97
30/10/2023,Freshview Estate Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,6874.47
30/10/2023,Glendale Managed Services Ltd,PARKS - PARKS AND OPEN SPACES GENERAL,GREEN SCENE,ENVIRONMENTAL SERVICES - OTHER,203143.41
30/10/2023,Golf Recruit Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1150
30/10/2023,Hanbury Commercial Properties Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,987.81
30/10/2023,Has & Sons Investments Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1586.68
30/10/2023,Hilsey Investments Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,2190
30/10/2023,HMO Portfolio 6 Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1790.62
30/10/2023,Housing 21,CEDAR COURT: HSG 21 VSH SCHEME,JOINT COMMISSIONING,HOME CARE - PRIVATE CONTRACTORS PAYMENT,35552
30/10/2023,Housing 21,CINNAMON COURT: HSG 21 VSH SCHEME,JOINT COMMISSIONING,HOME CARE - PRIVATE CONTRACTORS PAYMENT,35552
30/10/2023,Housing 21,CONRAD COURT,JOINT COMMISSIONING,PRIVATE CONTRACTORS PAYMENT - OTHER,1968.75
30/10/2023,Housing 21,COVID-19 - DIRECT COSTS (COMMUNITY),COMMUNITY SERVICES COVID-19,NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,-2834.93
30/10/2023,Housing 21,OLDER ADULTS HOME CARE,"PACKAGES,PLACEMENTS AND CARERS",DAYCARE - PRIVATE CONTRACTORS PAYMENT,12248.78
30/10/2023,IKON Estates Group Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,2389.91
30/10/2023,Ingham House Ltd,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",NURSING HOMES - PRIVATE CONTRACTORS PAYMENT,8357.14
30/10/2023,It Info Systems Ltd (Redacted),PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,950
30/10/2023,January 30 Limited (Redacted),PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,735
30/10/2023,Jenorm Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,3406.69
30/10/2023,JV Lets,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1942.29
30/10/2023,Kalm Supported Living,LEARNING DISABILITY SUPPORT ALL NEIGHBOURHOODS - CARE AT HOME,"PACKAGES,PLACEMENTS AND CARERS",SUPPORTED LODGINGS PAYMENTS,345.52
30/10/2023,KB REAL ESTATE MANAGEMENT LIMITED,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,3875.94
30/10/2023,Keystone Holdings Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,23730
30/10/2023,L.A.S Properties and Estates Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,1541.28
30/10/2023,Language Line Solutions,HOUSING OPTIONS G FUND,HOUSING NEEDS,INTERPRETING & TRANSLATION COSTS,491
30/10/2023,LeBern Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,12139.74
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6325.15
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6121.11
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6128.57
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-7307.14
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6560.87
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6779.57
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6560.87
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,-6779.57
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7566.43
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7818.64
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7818.64
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7020.13
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7254.13
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7020.13
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7254.13
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7254.13
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6549.6
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6767.92
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6549.6
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6767.92
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6767.92
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7020.13
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,6549.6
30/10/2023,Leonard Cheshire Disability,PHYSICAL SUPPORT ALL NEIGHBOURHOODS - RESIDENTIAL AND NURSING,"PACKAGES,PLACEMENTS AND CARERS",RESIDENTIAL PLACEMENTS,7566.43
30/10/2023,Lewisham & Greenwich NHS Trust,0-19 SERVICES,NATIONAL CHILD MEASUREMENT PROGRAMME,PRIVATE CONTRACTORS PAYMENT - OTHER,599529
30/10/2023,Lewisham & Greenwich NHS Trust,SFL - PARENT-INFANT RELATIONSHIPS AND PERINATAL MENTAL HEALTH,HEAD OF SERVICE FOR PREVENTION & EARLY HELP,PRIVATE CONTRACTORS PAYMENT - OTHER,35058.83
30/10/2023,LHG FM Limited,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,792
30/10/2023,Libra Construction Services Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,R & M MAJOR WORKS,4582.57
30/10/2023,Libra Construction Services Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,R & M MAJOR WORKS,4559.76
30/10/2023,Limeco Associates Ltd,PRIVATE SECTOR LEASING,PRIVATE SECTOR HOUSING,RENTS PAYABLE,950
30/10/2023,Lithium Properties Ltd,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,14934.33
30/10/2023,Lodgistics Estates,PRIVATELY MANAGED ACCOMODATION,PRIVATE SECTOR HOUSING,RENTS PAYABLE,8298.57
30/10/2023,London Borough of Brent,SHARED SERVICE,IT & DIGITAL SERVICES,ICT MANTENANCE & SUPPORT COSTS,803150
30/10/2023,London Borough of Brent,SHARED SERVICE,IT & DIGITAL SERVICES,ICT MANTENANCE & SUPPORT COSTS,874200
30/10/2023,London Hire Ltd,FLEET SERVICES,FLEET SERVICES,VEHICLE HIRE,1590.13
