Organisation Name,Organisation Code,Organisational Structure Tier 1(T),Cost Centre(T),Cost Centre,Supplier ID(T),Supplier ID,Pay Date,Trans Number,Net Amount,Account(T),Account,Proclass Level 1,Proclass Level 1 - code,Proclass Level 2,Proclass Level 2 - code,Proclass Level 3,Proclass Level 3 - code
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Residential,R160602,New Horizons Stockport Ltd,12513759,45041,129000412992,1600,TPP - Private Contractors,R5700,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Chester Adult Community Social Care Team,R202102,Karlyon Care LTD,12531604,45041,129000413288,1600,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,StreetCare Delivery,R300201,Northwich Metals Ltd,12502210,45041,12300165745,1480,Materials,R4007,Environmental Services,P1009,Waste Management,P2079,Waste Disposal,P3121
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Mental Capacity Act,R202302,REDACTED,12533652,45041,12300167980,1422.8,Services - Professional Fees,R4400,Human Resources,P1018,Recruitment & Assessment,P2156,Recruitment & Assessment,P3214
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Ellesmere Port Adult Community Social Care Team,R202101,Pen-Y-Bryn EMI Ltd,12533150,45041,129000413296,1392,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Nursing & Residential Care Homes,P2193,Nursing & Residential Care Homes,P3287
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,CIN Team 1 Ellesmere Port,R160203,P S Contracts Ltd,12500985,45041,129000412895,1360,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,ABC Taxis NW Ltd,12526366,45041,129000412898,1350,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,P S Contracts Ltd,12500985,45041,129000412903,1281.5,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,N & W Older People Day Service,R204402,Edsential Community Interest Company,12506434,45041,12300167676,1268.5,Provisions,R4101,Education,P1008,School Services,P2066,School Services,P3088
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Special,R162108,Cheshire Contract Cars Ltd,12507364,45041,129000412914,1200,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Post 16 (16-18),R162109,C R Contracts,12500292,45041,129000412892,1185,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Winsford Adult Community Social Care team,R202104,Eternity Care Services Ltd,12530597,45041,129000413282,1156.06,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,P S Contracts Ltd,12500985,45041,129000412925,1155,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability VR Team,R202109,P S Contracts Ltd,12500985,45041,129000412890,1022,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,School Finance Leases,R162078,Propel Finance PLC,12519605,45041,12300168010,989.49,Equipment - Lease,R4002,Financial Services,P1011,Banking,P2101,Banking,P3151
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Qwest Business Operations,R304410,The Document Management Group Ltd,12534060,45041,12300167971,979,ICT Equipment,R4535,Facilities & Management Services,P1010,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Home to School Transport SEN Primary,R162106,P S Contracts Ltd,12500985,45041,129000412928,972,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,AA pre-2018 services,R160999,Woodlands Ltd,12503628,45041,129000412973,940.8,Transfer Payments - Non Schools,R6306,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Northwich Adult Community Social Care team,R202105,Pribreak Ltd,12500417,45041,129000413165,929.4699999999999,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Chester Adult Community Social Care Team,R202102,Caremark (Cheshire West and Chester),12530011,45041,129000413270,896,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Chester Adult Community Social Care Team,R202102,Caremark (Cheshire West and Chester),12530011,45041,129000413273,896,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Foster Cares Ltd,12504645,45041,129000412982,850,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Agency Places Indep Fostering,R160603,Foster Cares Ltd,12504645,45041,129000412983,850,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Ellesmere Port Adult Community Social Care Team,R202101,Caremark (Cheshire West and Chester),12530011,45041,129000413272,826,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Mersey Forest General,R308800,First Take Films,12534251,45041,12300167950,825,Services - Fees and Charges,R4401,Facilities & Management Services,P1010,Design & Photography,P2083,Design & Photography,P3127
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Mersey Forest General,R308800,Allium Green Space Ltd,12504313,45041,12300168121,796.52,Services - Fees and Charges,R4401,"Works - Construction, Repair & Maintenance",P1031,Open Spaces,P2235,Open Spaces,P3401
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Ellesmere Port Adult Community Social Care Team,R202101,Caremark (Cheshire West and Chester),12530011,45041,129000413269,757.76,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Winsford Adult Community Social Care team,R202104,Eternity Care Services Ltd,12530597,45041,129000413283,728,TPP - Care Expense,R5701,Social Community Care Supplies & Services - Adult,P1024,Day Care,P2186,Day Care,P3278
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,PLO Children in Care,R160703,Isw Assessments Ltd,12523065,45041,12300167949,675.25,Services - Professional Fees,R4400,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Transitions Team,R202110,The David Lewis Centre,12500766,45041,129000413170,608.44,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,P S Contracts Ltd,12500985,45041,129000412891,552,Vehicle Operating Lease,R3204,Passenger Transport,P1022,Taxi Services,P2181,Home to School / College,P3261
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Winsford Adult Community Social Care team,R202104,REDACTED,12506721,45041,129000413225,544.82,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Ellesmere Port Adult Community Social Care Team,R202101,REDACTED,12506173,45041,129000413219,524.5,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,Building Futures,R303301,Weaver Trust T/A Leftwich Community Primary School,12532826,45041,12300167920,500,Grant Payments,R4700,Financial Services,P1011,Grants,P2106,Grants,P3159
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Countess of Chester Hospital,R202111,Prospect House (Malpas) Ltd,12500220,45041,129000413160,-10017.86,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Community Equipment,R202129,Cheshire East Council,12515024,45042,12300168229,552248.6599999999,Equipment - Purchase,R4000,Unclassified Non trade,P1032,Unclassified Non trade,P2238,Unclassified Non trade,P3910
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,Community Environment and Economy,HWRC Sites,R304455,H W Martin Waste Limited,12500295,45042,12300165702,205761.21,TPP - Private Contractors,R5700,Environmental Services,P1009,Waste Management,P2079,Waste Disposal,P3121
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Learning Disability CH&EP Team,R202108,Creative Support,12526924,45042,129000414244,81193.03,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Ellesmere Port Adult Community Social Care Team,R202101,Thornton House Residential Home,12500348,45042,129000414177,75600.30999999998,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,People,Winsford Adult Community Social Care team,R202104,Springcare (Davenham) Ltd,12501090,45042,129000414184,52796.219999999994,TPP - Care Expense,R5701,Social Community Care Supplies & Services,P1023,Not Elsewhere Classified,P2007,Not Elsewhere Classified,P3008
