Cost Centre,Supplier,Date,Account,Amount
Learning & Development -,GL NORTH WEST EMPLOYERS,25/10/2023,External Training Courses,780.00
Learning & Development -,GL POLCOMM TRAINING & DEVELOPMENT LTD,25/10/2023,External Training Courses,2300.00
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,11/10/2023,External Training Courses,1500.00
Learning & Development -,GL SAB G.I.A.C LTD,01/12/2023,External Training Courses,8155.00
Learning & Development -,GL SFJ AWARDS LTD,20/12/2023,External Training Courses,846.00
Learning & Development -,GL SOG RESOURCES LTD,18/10/2023,External Training Courses,2442.00
Learning & Development -,GL SOG RESOURCES LTD,08/11/2023,External Training Courses,2112.00
Learning & Development -,GL THE MEDIA FACTORY LTD,22/11/2023,External Training Courses,3950.00
Learning & Development -,GL UNIVERSITY OF PORTSMOUTH,29/11/2023,External Training Courses,2000.00
Learning & Development -,GL WARRINGTON AND VALE ROYAL COLLEGE,13/12/2023,External Training Courses,2250.00
Learning & Development -,GL WELSH WOMENS AID,04/10/2023,External Training Courses,12222.00
Learning & Development -,GL AGIITO LTD,18/10/2023,Hotel Accommodation,499.64
Learning & Development -,GL AGIITO LTD,22/11/2023,Hotel Accommodation,303.24
Learning & Development -,GL AGIITO LTD,20/12/2023,Hotel Accommodation,1306.33
Legal Services,HMCTS (DD),18/10/2023,Court Fees,10626.00
Legal Services,HMCTS (DD),17/11/2023,Court Fees,14024.00
Legal Services,HMCTS (DD),19/12/2023,Court Fees,13568.00
Legal Services,DPP LAW,22/11/2023,Legal Costs,8250.00
Legal Services,FRENKELS LTD,18/10/2023,Legal Costs,3500.00
Legal Services,FRENKELS LTD,06/12/2023,Legal Costs,34800.00
Legal Services,HARMANS,25/10/2023,Legal Costs,750.00
Legal Services,SATCHELL MORAN SOLICITORS,23/11/2023,Legal Costs,6000.00
Legal Services,SERJEANTS INN CHAMBERS,13/12/2023,Legal Costs,4758.59
Legal Services,GAUNTLET BIRDS OF PREY,20/10/2023,Presentations & Awards,707.00
Legal Services,SRA,02/11/2023,Professional Fees,1685.00
Legal Services,DPP LAW,01/11/2023,Public Liability,1750.00
Legal Services,AGIITO LTD,29/11/2023,Public Transport & Parking,50.60
LPU Command,BOING RAPID SECURE LTD,25/10/2023,Building Maintenance - Day to Day,2296.10
LPU Command,BOING RAPID SECURE LTD,29/11/2023,Building Maintenance - Day to Day,3533.70
LPU Command,BOING RAPID SECURE LTD,20/12/2023,Building Maintenance - Day to Day,5139.60
LPU Command,POLICE AND CRIME COMMISSIONER FOR SOUTH YORKSHIRE,06/12/2023,Conference & Seminar Fees,1485.00
LPU Command,MAYOR'S OFFICE FOR POLICING & CRIME,15/11/2023,Donations / Contributions,2575.28
Macclesfield Command,BENNETT WORKPLACE SOLUTIONS LTD,20/12/2023,Carriage,35.00
Macclesfield Command,BENNETT WORKPLACE SOLUTIONS LTD,20/12/2023,Furniture,1085.00
Macclesfield Command,AGIITO LTD,18/10/2023,Hotel Accommodation,235.24
Macclesfield,LPU Neighbourhood GRG PUBLIC RESOURCES LTD,04/10/2023,Vehicle Recovery Costs,949.04
Macclesfield,LPU Neighbourhood GRG PUBLIC RESOURCES LTD,22/11/2023,Vehicle Recovery Costs,937.96
Major Investigations Team,ADECCO UK LTD,11/10/2023,Agency / Temp Staff,1340.16
Major Investigations Team,ADECCO UK LTD,25/10/2023,Agency / Temp Staff,1005.12
Major Investigations Team,ADECCO UK LTD,25/10/2023,Agency / Temp Staff,1130.76
Major Investigations Team,ADECCO UK LTD,01/11/2023,Agency / Temp Staff,1109.82
Major Investigations Team,ADECCO UK LTD,01/11/2023,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,08/11/2023,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,29/11/2023,Agency / Temp Staff,1088.88
Major Investigations Team,ADECCO UK LTD,29/11/2023,Agency / Temp Staff,1256.40
Major Investigations Team,ADECCO UK LTD,13/12/2023,Agency / Temp Staff,1193.58
Major Investigations Team,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,1444.86
Major Investigations Team,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,2429.04
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,18/10/2023,Agency / Temp Staff,657.12
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,18/10/2023,Agency / Temp Staff,552.62
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/11/2023,Agency / Temp Staff,690.42
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/11/2023,Agency / Temp Staff,701.52
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/11/2023,Agency / Temp Staff,679.32
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/11/2023,Agency / Temp Staff,701.52
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,06/12/2023,Agency / Temp Staff,714.84
Major Investigations Team,MICHAEL LUPTON ASSOCIATES LTD,11/10/2023,Carriage,15.00
Major Investigations Team,PAEDIATRIC AND PERINATAL PATHOLOGY SERVICES LTD,11/10/2023,Doctors Statements,3700.00
Major Investigations Team,COLLEGE OF POLICING,06/12/2023,External Training Courses,698.50
Major Investigations Team,COLLEGE OF POLICING,06/12/2023,External Training Courses,698.50
Major Investigations Team,COLLEGE OF POLICING,13/12/2023,External Training Courses,1944.52
Major Investigations Team,ORCHID CELLMARK LTD,29/11/2023,External Training Courses,700.00
Major Investigations Team,AGIITO LTD,22/11/2023,Hotel Accommodation,204.15
Major Investigations Team,AGIITO LTD,20/12/2023,Hotel Accommodation,798.64
Major Investigations Team,CALAMAT LTD,20/12/2023,Professional Fees,2500.00
Major Investigations Team,CALAMAT LTD,20/12/2023,Professional Fees,4800.00
Major Investigations Team,FOOTPRINT INVESTIGATIONS LLP,04/10/2023,Professional Fees,750.00
Major Investigations Team,MPW R&R LTD,26/10/2023,Professional Fees,4436.25
Major Investigations Team,MPW R&R LTD,29/11/2023,Professional Fees,4605.55
Major Investigations Team,AGIITO LTD,11/10/2023,Public Transport & Parking,582.00
Major Investigations Team,AGIITO LTD,01/11/2023,Public Transport & Parking,204.00
Major Investigations Team,AGIITO LTD,29/11/2023,Public Transport & Parking,673.90
Major Investigations Team,MICHAEL LUPTON ASSOCIATES LTD,11/10/2023,Specialist Equipment,8385.00
Major Investigations Team,MICHAEL LUPTON ASSOCIATES LTD,18/10/2023,Specialist Equipment,8400.00
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Non IT Equipment,4100.00
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Non IT Equipment,2711.12
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,08/11/2023,Non IT Equipment,2711.12
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,29/11/2023,Non IT Equipment,2255.00
Network Refresh,DATA PRO IT LTD,08/11/2023,Hardware,2077.00
Northern Problem Solving Team,THE INSTITUTE OF LICENSING (EVENTS) LTD,22/11/2023,External Training Courses,578.00
Northwich Command,GRESHAM OFFICE FURNITURE LTD,04/10/2023,Furniture,799.30
Northwich Command,GRESHAM OFFICE FURNITURE LTD,08/11/2023,Furniture,1620.00
Northwich,LPU Neighbourhood SOLON SECURITY LTD,13/12/2023,Clothing & Uniforms,2040.00
Northwich,LPU Neighbourhood WINSFORD TOOL HIRE,20/10/2023,Non Operational Equipment,524.16
Northwich,LPU Response SPECIALIST COMPUTER CENTRES PLC,18/10/2023,Hardware - purchase,522.93
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,18/10/2023,Collaboration service,20848.64
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,06/12/2023,Collaboration service,571593.92
Offender Management,POLICE AND CRIME COMMISSIONER FOR CUMBRIA,25/10/2023,External Training Courses,1500.00
Offender Management,MARINUS ANALYTICS UK LTD,29/11/2023,Licence Fees,6741.00
Offender Management,NATIONAL CRIME AGENCY,11/10/2023,Other Operational Expenses,1682.37
Offender Management,HER MAJESTY’S PRISON AND PROBATION SERVICE,22/11/2023,Professional Fees,23196.93
Office of Police and Crime Commissioner,WARRINGTON BOROUGH COUNCIL (FINANCE),29/11/2023,Donations / Contributions,7000.00
Office of Police and Crime Commissioner,SMARTSURVEY LTD,11/10/2023,Subscriptions,1100.00
Office of Police and Crime Commissioner,SMARTSURVEY LTD,08/11/2023,Subscriptions,1100.00
Office of Police and Crime Commissioner,IT ONLINE LEARNING LTD,06/12/2023,Training Materials,800.01
Operation Hummingbird,MANCHESTER CITY COUNCIL,11/10/2023,Business Rates,913.58
Operation Hummingbird,MANCHESTER CITY COUNCIL,11/10/2023,Business Rates,913.58
Operation Hummingbird,MANCHESTER CITY COUNCIL,11/10/2023,Business Rates,598.39
Operation Hummingbird,MANCHESTER CITY COUNCIL,11/10/2023,Business Rates,598.39
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),29/11/2023,Electricity,1346.99
Operation Hummingbird,SAB G.I.A.C LTD,01/12/2023,External Training Courses,4893.00
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),04/10/2023,Hire of Transport,605.64
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),04/10/2023,Hire of Transport,605.64
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),04/10/2023,Hire of Transport,786.61
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),18/10/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),18/10/2023,Hire of Transport,564.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),18/10/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),18/10/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),18/10/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),08/11/2023,Hire of Transport,605.64
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,605.64
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,571.20
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),22/11/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),20/12/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),20/12/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),20/12/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),20/12/2023,Hire of Transport,700.56
Operation Hummingbird,ARNOLD CLARK FINANCE LTD (CAR & VAN),20/12/2023,Hire of Transport,796.32
Operation Hummingbird,AGIITO LTD,18/10/2023,Hotel Accommodation,493.91
Operation Hummingbird,CALDER CONFERENCES LTD,25/10/2023,Hotel Accommodation,8505.00
Operation Hummingbird,CALDER CONFERENCES LTD,01/11/2023,Hotel Accommodation,19488.33
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,11/10/2023,Professional Fees,1583.36
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,11/10/2023,Professional Fees,2625.82
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,08/11/2023,Professional Fees,1583.36
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,08/11/2023,Professional Fees,2018.00
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,13/12/2023,Professional Fees,3269.96
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,13/12/2023,Professional Fees,2176.00
Operation Hummingbird,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,11/10/2023,Professional Fees,2888.00
Operation Hummingbird,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,17/10/2023,Professional Fees,8664.00
Operation Hummingbird,MEDICAL SPECIALIST GROUP LLP,04/10/2023,Professional Fees,1951.42
Operation Hummingbird,NEWBORN CARE SPECIALIST LTD,13/12/2023,Professional Fees,1980.00
Operation Hummingbird,NEWBORN CARE SPECIALIST LTD,13/12/2023,Professional Fees,3960.00
Operation Hummingbird,AGIITO LTD,11/10/2023,Public Transport & Parking,948.50
Operation Hummingbird,CALDER CONFERENCES LTD,25/10/2023,Public Transport & Parking,510.00
Operation Hummingbird,CALDER CONFERENCES LTD,01/11/2023,Public Transport & Parking,1262.50
Operation Hummingbird,NLA MEDIA ACCESS LTD,22/11/2023,Publicity,3508.00
Operation Hummingbird,NLA MEDIA ACCESS LTD,22/11/2023,Publicity,1052.40
Operation Hummingbird,HORIZON PARKING LTD,25/10/2023,Rent,2600.00
Operation Hummingbird,HORIZON PARKING LTD,25/10/2023,Rent,2600.00
Operation Hummingbird,HORIZON PARKING LTD,06/12/2023,Rent,2600.00
Operation Hummingbird,HORIZON PARKING LTD,20/12/2023,Rent,2600.00
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),20/12/2023,Rent,20118.75
Operation Hummingbird,LEGAT OWEN LTD (CHESTER),20/12/2023,Service Charge,8326.28
Operation Hummingbird,CALDER CONFERENCES LTD,25/10/2023,Subsistence,207.42
Operation Hummingbird,CALDER CONFERENCES LTD,01/11/2023,Subsistence,242.25
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,11/10/2023,Witness Expenses,9196.20
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,11/10/2023,Witness Expenses,9196.20
Operation Hummingbird,ASPIRE PSYCHOLOGY ASSOCIATES LTD,08/11/2023,Witness Expenses,876.40
Operational Training,INDIGO PROMOTIONS LTD,15/11/2023,Clothing & Uniforms,690.88
Operational Training,MAYOR'S OFFICE FOR POLICING & CRIME,29/11/2023,Donations / Contributions,3638.87
Operational Training,SPECIALIST COMPUTER CENTRES PLC,01/11/2023,Hardware - purchase,638.22
Operational Training,SPECIALIST COMPUTER CENTRES PLC,13/12/2023,Hardware - purchase,645.04
Operational Training,AGIITO LTD,18/10/2023,Hotel Accommodation,87.72
Operational Training,SFJ AWARDS LTD,29/11/2023,Internal Training Courses,2142.00
Operational Training,AGIITO LTD,11/10/2023,Public Transport & Parking,290.20
Operational Training,AGIITO LTD,01/11/2023,Public Transport & Parking,127.00
People Services,TECHYARD LTD,06/12/2023,Agency / Temp Staff,14175.00
People Services,TECHYARD LTD,06/12/2023,Agency / Temp Staff,11475.00
Planning and Performance,ADECCO UK LTD,11/10/2023,Agency / Temp Staff,380.00
Planning and Performance,ADECCO UK LTD,25/10/2023,Agency / Temp Staff,11928.75
Planning and Performance,ADECCO UK LTD,25/10/2023,Agency / Temp Staff,308.75
Planning and Performance,ADECCO UK LTD,01/11/2023,Agency / Temp Staff,6439.38
Planning and Performance,ADECCO UK LTD,01/11/2023,Agency / Temp Staff,356.25
Planning and Performance,ADECCO UK LTD,08/11/2023,Agency / Temp Staff,213.75
Planning and Performance,ADECCO UK LTD,13/12/2023,Agency / Temp Staff,320.63
Planning and Performance,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,225.63
Planning and Performance,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,17430.00
Planning and Performance,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,475.00
Planning and Performance,ARTHUR J GALLAGHER INSURANCE BROKERS LIMITED CLIENT NST ACCOUNT,25/10/2023,Brokers & Claim Handling Fees,4000.00
Planning and Performance,AGIITO LTD,11/10/2023,Public Transport & Parking,338.20
Planning and Performance,AGIITO LTD,29/11/2023,Public Transport & Parking,10.00
Police Band,GEAR4MUSIC LIMITED,20/11/2023,Office Equipment,548.24
Print Services,GRAPHIC DESIGN SUPPLIES LTD,20/12/2023,Carriage,7.95
Print Services,LESAR UK LTD,13/12/2023,Maintenance Operation Equipment,595.00
Print Services,ANTALIS LTD,11/10/2023,Paper (Photocopiers & Printers),1021.61
Print Services,ANTALIS LTD,25/10/2023,Paper (Photocopiers & Printers),958.50
Print Services,ANTALIS LTD,01/11/2023,Paper (Photocopiers & Printers),848.36
Print Services,ANTALIS LTD,22/11/2023,Paper (Photocopiers & Printers),1181.83
Print Services,ANTALIS LTD,20/12/2023,Paper (Photocopiers & Printers),720.86
Print Services,GRAPHIC DESIGN SUPPLIES LTD,20/12/2023,Paper (Photocopiers & Printers),618.08
Print Services,PSL PRINT MANAGEMENT LTD,18/10/2023,Paper (Photocopiers & Printers),755.00
Print Services,XEROX UK LTD (XEROX UK),29/11/2023,Photocopier Machines - Running Costs,43943.84
Print Services,PSL PRINT MANAGEMENT LTD,15/11/2023,Printing,1859.00
Print Services,PSL PRINT MANAGEMENT LTD,29/11/2023,Printing,881.00
Print Services,LESAR UK LTD,13/12/2023,Specialist Equipment,5099.00
Print Services,THE FINISHING POINT (TFP) LTD,01/11/2023,Specialist Equipment,694.28
Procurement,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,758.50
Procurement,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,758.50
Procurement,ADECCO UK LTD,20/12/2023,Agency / Temp Staff,758.50
Procurement,AGIITO LTD,01/11/2023,Public Transport & Parking,80.00
Procurement,AGIITO LTD,29/11/2023,Public Transport & Parking,10.20
Procurement,AGIITO LTD,01/11/2023,Train Fares,18.00
Professional Standards,CJS (UK MANAGEMENT) LTD,08/11/2023,Conference & Seminar Fees,1095.00
Professional Standards,CABINET OFFICE,15/11/2023,Professional Fees,2711.70
Protecting Vulnerable People Command,GOVERNMENT EVENTS,23/11/2023,External Training Courses,1023.72
Public & Employers Liability -,GL INSTALAW SOLICITORS,13/12/2023,Legal Costs,4800.00
Public & Employers Liability -,GL RALLI LTD,11/10/2023,Legal Costs,5500.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,18/10/2023,Legal Costs,6000.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,01/11/2023,Legal Costs,5500.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,30/11/2023,Legal Costs,6000.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,06/12/2023,Legal Costs,4500.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,13/12/2023,Legal Costs,5800.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,20/12/2023,Legal Costs,5500.00
Public & Employers Liability -,GL UK LAW NATIONWIDE LTD,22/11/2023,Legal Costs,3390.00
Public & Employers Liability -,GL UK LAW NATIONWIDE LTD,13/12/2023,Legal Costs,5000.00
Public & Employers Liability -,GL DEPARTMENT FOR WORK AND PENSIONS,17/11/2023,Public Liability,7648.88
Public & Employers Liability -,GL DEPARTMENT FOR WORK AND PENSIONS,30/11/2023,Public Liability,7648.88
Public & Employers Liability -,GL GHP LEGAL,20/12/2023,Public Liability,2250.00
Public & Employers Liability -,GL HUDGELL SOLICITORS,15/11/2023,Public Liability,11650.00
Public & Employers Liability -,GL HUDGELL SOLICITORS,30/11/2023,Public Liability,11650.00
Public & Employers Liability -,GL INSTALAW SOLICITORS,29/11/2023,Public Liability,4600.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,01/11/2023,Public Liability,500.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,01/11/2023,Public Liability,5250.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,15/11/2023,Public Liability,2000.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,22/11/2023,Public Liability,1850.00
Public & Employers Liability -,GL SATCHELL MORAN SOLICITORS,22/11/2023,Public Liability,2300.00
Public & Employers Liability -,GL UK LAW NATIONWIDE LTD,18/10/2023,Public Liability,1860.00
Public & Employers Liability -,GL UK LAW NATIONWIDE LTD,15/11/2023,Public Liability,3125.00
Public & Employers Liability -,GL UK LAW NATIONWIDE LTD,15/11/2023,Public Liability,4500.00
PVP Exploitation North,AGIITO LTD,22/11/2023,Hotel Accommodation,333.22
PVP Harm Reduction Unit,OCS FOOD CO LTD,06/12/2023,Contract Catering,709.00
PVP Harm Reduction Unit,SPECIALIST COMPUTER CENTRES PLC,08/11/2023,Hardware - purchase,530.42
PVP Harm Reduction Unit,MERSEY CARE NHS FOUNDATION TRUST,15/11/2023,Professional Fees,35679.40
PVP,HRU Investigations BUDDI LTD,20/12/2023,Criminal Deterrent Devices,3120.00
PVP,HRU Investigations SPECIALIST COMPUTER CENTRES PLC,22/11/2023,Other IT Costs,3417.34
PVP,HRU Investigations GRESHAM OFFICE FURNITURE LTD,22/11/2023,PFI Schemes - Improvement Works & Repairs,3645.10
PVP Investigations East,MEDICAL EXPERT WITNESS ALLIANCE (MEWA) LLP,22/11/2023,Doctors Statements,1500.00
PVP Investigations East,MEDICAL EXPERT WITNESS ALLIANCE (MEWA) LLP,29/11/2023,Doctors Statements,1500.00
PVP Investigations North,POLICE AND CRIME COMMISSIONER FOR NORTH WALES,20/12/2023,Doctors Statements,3000.00
PVP Investigations North,AGIITO LTD,18/10/2023,Hotel Accommodation,217.64
PVP Investigations North,AGIITO LTD,29/11/2023,Public Transport & Parking,149.30
PVP Investigations West,COMMUNICATION NORTH WEST LTD,04/10/2023,Professional Fees,753.17
PVP,SGU CHESHIRE EAST COUNCIL (CHESTER),22/11/2023,Other Partnerships,10000.00
PVP,SGU CHESHIRE EAST COUNCIL (CHESTER),22/11/2023,Other Partnerships,10000.00
PVP,SGU CHESHIRE WEST AND CHESTER COUNCIL (MAIN),25/10/2023,Other Partnerships,10700.00
PVP,SGU CHESHIRE WEST AND CHESTER COUNCIL (MAIN),01/11/2023,Other Partnerships,10000.00
PVP,SGU CHESHIRE WEST AND CHESTER COUNCIL (MAIN),20/12/2023,Other Partnerships,25000.00
PVP,SGU CHESHIRE WEST AND CHESTER COUNCIL (MAIN),20/12/2023,Other Partnerships,10000.00
PVP,SGU WARRINGTON BOROUGH COUNCIL (TOWN HALL),22/11/2023,Other Partnerships,25000.00
PVP,SGU WARRINGTON BOROUGH COUNCIL (TOWN HALL),22/11/2023,Other Partnerships,10000.00
PVP Vulnerability Hub,AGIITO LTD,18/10/2023,Hotel Accommodation,110.49
Resource Management Unit,AGIITO LTD,20/12/2023,Hotel Accommodation,88.15
Resourcing and Talent Management,GLOBAL MEDIA GROUP SERVICES LTD,22/11/2023,Advertising,848.57
Resourcing and Talent Management,GLOBAL MEDIA GROUP SERVICES LTD,22/11/2023,Advertising,2000.00
Resourcing and Talent Management,COLLEGE OF POLICING,20/12/2023,Other Third Party Payments,11224.00
Resourcing and Talent Management,FACEBK XYTAYSXP92,13/11/2023,Publicity,700.00
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,01/11/2023,Recruitment Expenses,551.25
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,15/11/2023,Recruitment Expenses,1577.40
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,13/12/2023,Recruitment Expenses,2007.60
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,20/12/2023,Recruitment Expenses,501.93
Resourcing and Talent Management,ABBOTT TOXICOLOGY LTD,20/12/2023,Recruitment Expenses,2079.30
Resourcing and Talent Management,COLLEGE OF POLICING,13/12/2023,Test Purchases,3831.63
Resourcing and Talent Management,COLLEGE OF POLICING,20/12/2023,Test Purchases,2329.67
Roads and Crime Command,AGIITO LTD,29/11/2023,Public Transport & Parking,77.00
Roads and Crime Operations,GREATER MANCHESTER COMBINED AUTHORITY (APRU),13/12/2023,Clothing & Uniforms,1225.76
Roads and Crime Operations,POLICE AND CRIME COMMISSIONER FOR LANCASHIRE,08/11/2023,External Training Courses,1297.34
Roads and Crime Operations,REMIT GROUP LIMITED,12/12/2023,External Training Courses,718.80
Roads and Crime Operations,SPECIALIST COMPUTER CENTRES PLC,25/10/2023,Hardware - purchase,530.42
Roads and Crime Operations,UNIPAR SERVICES,06/12/2023,Maintenance / Consumables Specialist Operational Equipment,777.00
Roads and Crime Operations,UNIPAR SERVICES,20/12/2023,Maintenance / Consumables Specialist Operational Equipment,777.00
Roads and Crime Operations,COPTRZ LTD,01/11/2023,Other Operational Expenses,4200.00
Roads and Crime Operations,COPTRZ LTD,08/11/2023,Other Operational Expenses,8531.00
Roads and Crime Operations,MACHINE MART LTD,20/12/2023,Other Operational Expenses,718.80
Roads and Crime Operations,AUDIO VIDEO FORENSICS LTD,25/10/2023,Professional Fees,3600.00
Roads and Crime Operations,D.TEC INTERNATIONAL LTD,13/12/2023,Specialist Equipment,8750.00
Roads and Crime Operations,AUTOSMART WARRINGTON,01/11/2023,Specialist Equipment,1058.38
Roads and Crime Operations,AUTOSMART WARRINGTON,15/11/2023,Specialist Equipment,971.70
Roads and Crime Operations,SPANSET LTD,08/11/2023,Specialist Equipment,2232.00
Roads and Crime Operations,GRG PUBLIC RESOURCES LTD,18/10/2023,Vehicle Recovery Costs,2896.00
Roads and Crime Operations,GRG PUBLIC RESOURCES LTD,22/11/2023,Vehicle Recovery Costs,729.00
Roads and Crime Operations,GRG PUBLIC RESOURCES LTD,13/12/2023,Vehicle Recovery Costs,529.32
Runcorn Command,AGIITO LTD,20/12/2023,Hotel Accommodation,199.15
Runcorn Command,FUTURESCAN LTD,01/11/2023,Specialist Equipment,2499.50
Runcorn,LPU Neighbourhood LASER TECH UK LTD,01/11/2023,Criminal Deterrent Devices,648.67
Runcorn,LPU Neighbourhood BLUE SKY EVENT SERVICES LTD,15/11/2023,Publicity,1300.00
Runcorn,LPU Neighbourhood AXESS INTERNATIONAL LTD,20/12/2023,Radio / Airwave - Equipment,520.18
Runcorn,LPU Neighbourhood SOLON SECURITY LTD,01/11/2023,Uniform - PPE,992.25
Runcorn,LPU Response TOWER FORENSICS LTD,11/10/2023,Professional Fees,1727.00
SECURITY,UPGRADE AT HQ JML SOFTWARE SOLUTIONS LTD,13/12/2023,Hardware,65800.00
Serious and Organised Crime Unit,ANDREW LANES (AJLBOD COVERT TRAINING),15/11/2023,External Training Courses,908.00
Serious and Organised Crime Unit,SPECIALIST COMPUTER CENTRES PLC,20/12/2023,Hardware - purchase,1623.48
Serious and Organised Crime Unit,AGIITO LTD,18/10/2023,Hotel Accommodation,345.00
Serious and Organised Crime Unit,AGIITO LTD,22/11/2023,Hotel Accommodation,450.50
Serious and Organised Crime Unit,AGIITO LTD,20/12/2023,Hotel Accommodation,291.65
Serious and Organised Crime Unit,PETTY CASH (HQ IMPREST),04/10/2023,Other Operational Expenses,724.37
Serious and Organised Crime Unit,SCREWFIX DIR LTD,19/12/2023,Other Operational Expenses,599.99
Serious and Organised Crime Unit,ROYAL MAIL GROUP LTD (POST),18/10/2023,Postage Costs,1000.01
Serious and Organised Crime Unit,AGIITO LTD,01/11/2023,Public Transport & Parking,300.60
