Cost Centre,Supplier,Date,Account,Amount
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Software Licences,25031.02
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Network Services,3378.55
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Software Licences,1872.45
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,21/02/2024,Software - purchase,10778.57
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Subscriptions,1020.90
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Minor Systems,13012.97
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Minor Systems,4289.45
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,501.90
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,13/03/2024,Infrastructure Maintenance,49548.74
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,13/03/2024,Hardware - maintenance,3622.23
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,20/03/2024,Other Network Costs,490.21
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,20/03/2024,Other Network Costs,247.60
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/03/2024,Minor Systems,2403.63
Information and Technology,SPECIALIST COMPUTER CENTRES PLC,26/03/2024,Software Licences,25289.80
Information and Technology,VODAFONE (VBSE),12/01/2024,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),21/02/2024,Network Services,1776.00
Information and Technology,VODAFONE (VBSE),26/03/2024,Network Services,1776.00
Information and Technology,WPC SOFTWARE LTD,13/03/2024,Minor Systems,2105.92
Information and Technology,WPC SOFTWARE LTD,13/03/2024,Minor Systems,20577.42
Information Management,BLS STAY COMPLIANT LTD,12/01/2024,External Training Courses,600.00
Information Management,BLS STAY COMPLIANT LTD,12/01/2024,External Training Courses,2295.00
Information Management,DEEPSTORE LTD,29/01/2024,Storage,4474.64
Information Management,DEEPSTORE LTD,28/02/2024,Storage,4546.33
Information Management,DEEPSTORE LTD,26/03/2024,Storage,4982.31
IT Customer Services,VODAFONE (FIN OPS),31/01/2024,Mobile Phone Call Charges & Contract Cost,2009.75
IT Security -,GL TRUSTMARQUE SOLUTIONS LTD,26/03/2024,IT Security,17425.00
Joint Air Support,WEST YORKSHIRE COMBINED AUTHORITY,12/01/2024,Collaboration service,229370.25
Learning & Development -,GL AI TRAINING SERVICES LTD,13/03/2024,External Training Courses,1890.00
Learning & Development -,GL AI TRAINING SERVICES LTD,13/03/2024,External Training Courses,5040.00
Learning & Development -,GL BYWATER TRAINING LTD,31/01/2024,External Training Courses,1990.00
Learning & Development -,GL COLLEGE OF POLICING,29/01/2024,External Training Courses,4091.50
Learning & Development -,GL COLLEGE OF POLICING,29/01/2024,External Training Courses,4230.00
Learning & Development -,GL COLLEGE OF POLICING,31/01/2024,External Training Courses,4091.50
Learning & Development -,GL COLLEGE OF POLICING,31/01/2024,External Training Courses,5597.50
Learning & Development -,GL COLLEGE OF POLICING,14/02/2024,External Training Courses,1324.50
Learning & Development -,GL COLLEGE OF POLICING,21/02/2024,External Training Courses,3973.50
Learning & Development -,GL COLLEGE OF POLICING,28/02/2024,External Training Courses,931.00
Learning & Development -,GL COLLEGE OF POLICING,06/03/2024,External Training Courses,3519.00
Learning & Development -,GL COLLEGE OF POLICING,06/03/2024,External Training Courses,3120.50
Learning & Development -,GL COLLEGE OF POLICING,06/03/2024,External Training Courses,3120.50
Learning & Development -,GL COLLEGE OF POLICING,06/03/2024,External Training Courses,2291.50
Learning & Development -,GL COLLEGE OF POLICING,26/03/2024,External Training Courses,3120.50
Learning & Development -,GL COLLEGE OF POLICING,26/03/2024,External Training Courses,1942.50
Learning & Development -,GL COVERT LAW TRAINING SOLUTIONS,19/01/2024,External Training Courses,810.40
Learning & Development -,GL DAVE MARSHALL CONSULTANCY LTD,14/02/2024,External Training Courses,5995.00
Learning & Development -,GL FORENSIC ANALYTICS LTD,19/01/2024,External Training Courses,680.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),03/01/2024,External Training Courses,1150.00
Learning & Development -,GL GREATER MANCHESTER COMBINED AUTHORITY (APRU),03/01/2024,External Training Courses,1150.00
Learning & Development -,GL LAVAT CONSULTING LTD,26/03/2024,External Training Courses,210.00
Learning & Development -,GL LAVAT CONSULTING LTD,26/03/2024,External Training Courses,210.00
Learning & Development -,GL LAVAT CONSULTING LTD,26/03/2024,External Training Courses,210.00
Learning & Development -,GL LAVAT CONSULTING LTD,26/03/2024,External Training Courses,210.00
Learning & Development -,GL LAVAT CONSULTING LTD,26/03/2024,External Training Courses,210.00
Learning & Development -,GL MIDDLEWICH COMMUNITY CHURCH,21/02/2024,Internal Training Courses,527.20
Learning & Development -,GL MPRL LTD,03/01/2024,External Training Courses,1200.00
Learning & Development -,GL POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,03/01/2024,External Training Courses,10942.68
Learning & Development -,GL SAB G.I.A.C LTD,03/01/2024,External Training Courses,8155.00
Learning & Development -,GL SFJ AWARDS LTD,28/02/2024,External Training Courses,940.00
Learning & Development -,GL VESTIGO CONSULTING LTD,20/03/2024,External Training Courses,1800.00
Learning & Development -,GL WELSH WOMENS AID,19/01/2024,External Training Courses,6984.00
Learning & Development -,GL WELSH WOMENS AID,28/02/2024,External Training Courses,3492.00
Legal Services,ADECCO UK LTD,20/03/2024,Agency / Temp Staff,620.12
Legal Services,ADECCO UK LTD,26/03/2024,Agency / Temp Staff,758.50
Legal Services,DONOGHUE SOLICITORS,31/01/2024,Legal Costs,7000.00
Legal Services,DPP LAW,03/01/2024,Legal Costs,30000.00
Legal Services,DPP LAW,03/01/2024,Public Liability,15000.00
Legal Services,HAYS SPECIALIST RECRUITMENT LTD,07/02/2024,Agency / Temp Staff,798.40
Legal Services,HAYS SPECIALIST RECRUITMENT LTD,07/02/2024,Agency / Temp Staff,798.40
Legal Services,HAYS SPECIALIST RECRUITMENT LTD,07/02/2024,Agency / Temp Staff,787.75
Legal Services,HAYS SPECIALIST RECRUITMENT LTD,07/02/2024,Agency / Temp Staff,798.40
Legal Services,HEMPSONS LLP,29/01/2024,Legal Costs,9384.00
Legal Services,HMCTS (DD),16/01/2024,Court Fees,11645.00
Legal Services,HMCTS (DD),16/02/2024,Court Fees,13112.00
Legal Services,HMCTS (DD),19/03/2024,Court Fees,20241.00
Legal Services,JAMES MURRAY SOLICITORS,31/01/2024,Public Liability,5600.00
Legal Services,RELX (UK) LTD,19/01/2024,Subscriptions,261.83
Legal Services,RELX (UK) LTD,19/01/2024,Subscriptions,7606.17
Legal Services,SATCHELL MORAN SOLICITORS,03/01/2024,Legal Costs,900.00
Legal Services,SATCHELL MORAN SOLICITORS,03/01/2024,Public Liability,500.00
Legal Services,SATCHELL MORAN SOLICITORS,31/01/2024,Public Liability,800.00
Legal Services,SERJEANTS INN CHAMBERS,20/03/2024,Legal Costs,1462.50
Local Investigations Crime -,GL CHARLES FELLOWS SUPPLIES LTD,19/01/2024,Detained Persons - Clothing,142.00
LPU Command,ABARIS INTERNATIONAL L,04/03/2024,Specialist Equipment,591.42
LPU Command,AGIITO LTD,31/01/2024,Public Transport & Parking,109.80
LPU Command,BOING RAPID SECURE LTD,29/01/2024,Building Maintenance - Day to Day,2278.10
LPU Command,BOING RAPID SECURE LTD,06/03/2024,Building Maintenance - Day to Day,1729.30
LPU Command,BOING RAPID SECURE LTD,26/03/2024,Building Maintenance - Day to Day,5255.34
LPU Command,COLLEGE OF POLICING,29/01/2024,External Training Courses,530.50
LPU Command,COLLEGE OF POLICING,26/03/2024,External Training Courses,1987.50
LPU Command,CREWE ALEXANDER FOOTBALL CLUB,13/03/2024,Hire of Rooms/Premises,350.00
LPU Command,CREWE ALEXANDER FOOTBALL CLUB,13/03/2024,Hire of Rooms/Premises,1480.00
LPU Command,CREWE ALEXANDER FOOTBALL CLUB,13/03/2024,Hire of Rooms/Premises,400.80
LPU Command,CREWE ALEXANDER FOOTBALL CLUB,20/03/2024,Hire of Rooms/Premises,2606.96
LPU Command,GRESHAM OFFICE FURNITURE LTD,21/02/2024,Furniture,5048.00
LPU Command,GRESHAM OFFICE FURNITURE LTD,28/02/2024,Furniture,631.00
LPU Command,KEELA INTERNATIONAL LTD,20/03/2024,Specialist Equipment,170.00
LPU Command,KEELA INTERNATIONAL LTD,20/03/2024,Specialist Equipment,170.00
LPU Command,KEELA INTERNATIONAL LTD,20/03/2024,Specialist Equipment,125.00
LPU Command,KEELA INTERNATIONAL LTD,20/03/2024,Specialist Equipment,170.00
LPU Command,KEELA INTERNATIONAL LTD,20/03/2024,Specialist Equipment,125.00
LPU Command,KEELA INTERNATIONAL LTD,20/03/2024,Specialist Equipment,125.00
Macclesfield Command,GETAWAYNGETSAFE CIC,26/03/2024,Professional Fees,27000.00
Macclesfield,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
MACCLESFIELD,PS UPGRADE LIGHTING TO 3 FLKODOE RLSTD,19/01/2024,Building Works - Other,16186.49
MACCLESFIELD,PS UPGRADE LIGHTING TO 3 FLMOPOHR CSONSTRUCTION LTD,07/02/2024,Building Works - Other,48507.72
MACCLESFIELD,PS UPGRADE LIGHTING TO 3 FLUONOITRESD UTILITIES,21/03/2024,Building Works - Other,3315.00
Major Investigations Team,ACUME FORENSICS LTD,19/01/2024,Basic Pay,1760.00
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,711.96
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,586.32
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,460.68
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,125.64
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,481.62
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,471.16
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,471.16
Major Investigations Team,ADECCO UK LTD,31/01/2024,Agency / Temp Staff,586.32
Major Investigations Team,ADECCO UK LTD,14/02/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,14/02/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,21/02/2024,Agency / Temp Staff,670.08
Major Investigations Team,ADECCO UK LTD,28/02/2024,Agency / Temp Staff,314.10
Major Investigations Team,ADECCO UK LTD,28/02/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,28/02/2024,Agency / Temp Staff,596.80
Major Investigations Team,ADECCO UK LTD,28/02/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,13/03/2024,Agency / Temp Staff,670.08
Major Investigations Team,ADECCO UK LTD,13/03/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,13/03/2024,Agency / Temp Staff,596.80
Major Investigations Team,ADECCO UK LTD,13/03/2024,Agency / Temp Staff,670.08
Major Investigations Team,ADECCO UK LTD,20/03/2024,Agency / Temp Staff,732.90
Major Investigations Team,ADECCO UK LTD,20/03/2024,Agency / Temp Staff,471.16
Major Investigations Team,ADECCO UK LTD,20/03/2024,Agency / Temp Staff,471.16
Major Investigations Team,ADECCO UK LTD,20/03/2024,Agency / Temp Staff,544.44
Major Investigations Team,ADECCO UK LTD,26/03/2024,Agency / Temp Staff,628.20
Major Investigations Team,ADECCO UK LTD,26/03/2024,Agency / Temp Staff,586.32
Major Investigations Team,AGIITO LTD,03/01/2024,Public Transport & Parking,342.60
Major Investigations Team,AGIITO LTD,03/01/2024,Public Transport & Parking,76.40
Major Investigations Team,AGIITO LTD,03/01/2024,Public Transport & Parking,669.00
Major Investigations Team,AGIITO LTD,03/01/2024,Public Transport & Parking,175.00
Major Investigations Team,AGIITO LTD,29/01/2024,Hotel Accommodation,499.10
Major Investigations Team,AGIITO LTD,31/01/2024,Public Transport & Parking,8.00
Major Investigations Team,AGIITO LTD,31/01/2024,Public Transport & Parking,1036.90
Major Investigations Team,AGIITO LTD,21/02/2024,Hotel Accommodation,251.05
Major Investigations Team,AGIITO LTD,06/03/2024,Public Transport & Parking,7.30
Major Investigations Team,AGIITO LTD,06/03/2024,Public Transport & Parking,85.10
Major Investigations Team,COLLEGE OF POLICING,14/02/2024,External Training Courses,628.00
Major Investigations Team,COLLEGE OF POLICING,14/02/2024,External Training Courses,628.00
Major Investigations Team,COLLEGE OF POLICING,13/03/2024,External Training Courses,2023.00
Major Investigations Team,OCS FOOD CO LTD,28/02/2024,Contract Catering,588.75
Major Investigations Team,PAEDIATRIC AND PERINATAL PATHOLOGY SERVICES LTD,31/01/2024,Pathologists Fees,1572.50
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,03/01/2024,Agency / Temp Staff,712.62
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,03/01/2024,Agency / Temp Staff,690.42
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,03/01/2024,Agency / Temp Staff,690.42
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/01/2024,Agency / Temp Staff,701.52
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/01/2024,Agency / Temp Staff,757.02
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/01/2024,Agency / Temp Staff,768.12
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/01/2024,Agency / Temp Staff,779.22
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,29/01/2024,Agency / Temp Staff,701.52
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,28/02/2024,Agency / Temp Staff,801.42
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,28/02/2024,Agency / Temp Staff,703.74
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,28/02/2024,Agency / Temp Staff,690.42
Major Investigations Team,PEEL RECRUITMENT AND TRAINING SOLUTIONS LTD,26/03/2024,Agency / Temp Staff,781.44
Major Investigations Team,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Hardware - purchase,7.70
Major Investigations Team,SPECIALIST COMPUTER CENTRES PLC,14/02/2024,Hardware - purchase,534.90
National County Lines,ANPR SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Non IT Equipment,16912.50
Network Refresh,DATA PRO IT LTD,28/02/2024,Hardware,927.00
Network Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,115.80
Network Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,3716.55
Network Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,8.00
Network Refresh,SPECIALIST COMPUTER CENTRES PLC,28/02/2024,Hardware,74.74
Northern,LIRASCAN LTD,07/02/2024,Stationery & Office Consumables,391.25
Northwich Command,GRESHAM OFFICE FURNITURE LTD,03/01/2024,Furniture,226.80
Northwich Command,GRESHAM OFFICE FURNITURE LTD,03/01/2024,Furniture,201.00
Northwich Command,GRESHAM OFFICE FURNITURE LTD,03/01/2024,Furniture,52.20
Northwich Command,GRESHAM OFFICE FURNITURE LTD,03/01/2024,Furniture,202.00
Northwich,LPU Neighbourhood BIKERIGHT! LTD,28/02/2024,Bicycle Repairs & Maintenance,432.22
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,48.10
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,170.00
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,521.10
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,240.50
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,144.50
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,500.65
Northwich,LPU Neighbourhood SOLON SECURITY LTD,14/02/2024,Partnership Projects,318.20
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,26528.25
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,12818.43
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,1980.09
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,6416.17
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,72164.68
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,15945.79
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,39096.75
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,543.60
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,24158.19
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,102993.19
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,9703.31
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,71888.13
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,472.43
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,36038.07
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,115565.07
NWROCU,(NW Regional Organised Crime Unit) POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,28/02/2024,Collaboration service,80242.67
Offender Management,AGIITO LTD,03/01/2024,Public Transport & Parking,353.80
Offender Management,AGIITO LTD,03/01/2024,Public Transport & Parking,348.60
Offender Management,HER MAJESTY’S PRISON AND PROBATION SERVICE,29/01/2024,Professional Fees,5139.83
Offender Management,HER MAJESTY’S PRISON AND PROBATION SERVICE,29/01/2024,Professional Fees,6403.53
Offender Management,SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,513.88
Offender Management,SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,9.75
Offender Management,SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,7.50
Offender Management,SPECIALIST COMPUTER CENTRES PLC,06/03/2024,Hardware - purchase,1129.50
Offender Management,VESTIGO CONSULTING LTD,07/02/2024,External Training Courses,9000.00
Office of Police and Crime Commissioner,CREWE ALEXANDER FOOTBALL CLUB,06/03/2024,Conference & Seminar Fees,575.00
