Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
19/12/2024,GI,40019652,541.5,HC107574,Lugwardine Primary Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019655,541.5,HC115994,Marden Primary Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019656,476.75,HC115994,Marden Primary Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019675,422.25,HC132556,Three Counties Academy Trust - Stoke Prior,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019676,1005.5,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019677,1127.5,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019678,476.75,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019679,883.75,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019680,883.75,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019681,1005.5,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019682,883.75,HC108643,Herefordshire Marches Federation - St Weonards Primary,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019683,883.75,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019684,541.5,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019687,1005.5,HC105571,Wigmore Primary School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019689,541.5,HC105571,Wigmore Primary School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019690,541.5,HC105571,Wigmore Primary School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019694,476.75,HC121952,Burley Gate CE Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019695,422.25,HC113733,Canon Pyon CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019696,541.5,HC113733,Canon Pyon CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019697,762.5,HC113733,Canon Pyon CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019704,476.75,HC133332,Diocese of Hereford Multi Academy Trust - Goodrich CE Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019706,476.75,HC106103,Holmer C of E Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019707,476.75,HC106103,Holmer C of E Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019710,541.5,HC106103,Holmer C of E Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019712,762.5,HC106103,Holmer C of E Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019713,476.75,HC106103,Holmer C of E Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019716,422.25,HC115716,Mordiford Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019717,1127.5,HC115716,Mordiford Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019719,422.25,HC108716,Stretton Sugwas CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019721,883.75,HC122135,BAET T/A Bodenham St Michael's CE Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019723,1005.5,HC110065,St James Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019725,422.25,HC110065,St James Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019726,541.5,HC110065,St James Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019727,762.5,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019728,476.75,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019729,541.5,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019730,541.5,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019731,476.75,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019732,541.5,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019733,762.5,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019734,476.75,HC107656,St Pauls Church of England Primary School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019738,762.5,HC115884,St Thomas Cantilupe CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019742,762.5,HC115884,St Thomas Cantilupe CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019743,883.75,HC115884,St Thomas Cantilupe CE Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019761,762.5,HC105714,Three Counties Academy Trust,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019762,476.75,HC105714,Three Counties Academy Trust,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019763,476.75,HC105714,Three Counties Academy Trust,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019764,476.75,HC105714,Three Counties Academy Trust,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019765,476.75,HC105714,Three Counties Academy Trust,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019767,883.75,HC105714,Three Counties Academy Trust,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019768,422.25,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019769,422.25,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019770,541.5,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019771,541.5,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019772,422.25,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019773,541.5,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019774,476.75,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019775,422.25,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019777,762.5,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019778,476.75,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019779,422.25,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019780,762.5,HC111701,Whitecross Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019805,1250.25,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019808,1005.5,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019810,476.75,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019811,476.75,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019813,476.75,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019814,541.5,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019815,422.25,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019816,422.25,HC104870,Kingstone High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019841,541.5,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019844,541.5,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019845,541.5,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019847,422.25,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019848,541.5,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019849,476.75,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019850,476.75,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019851,422.25,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019852,422.25,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019853,476.75,HC116854,Fairfield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019854,422.25,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019855,541.5,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019857,476.75,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019858,883.75,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019859,476.75,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019860,476.75,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019861,1250.25,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019863,476.75,HC111508,Wigmore High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019867,883.75,HC104739,John Masefield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019868,541.5,HC104739,John Masefield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019869,541.5,HC104739,John Masefield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019871,422.25,HC104739,John Masefield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019873,541.5,HC104739,John Masefield High School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019878,476.75,HC104727,John Kyrle High School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019879,476.75,HC104727,John Kyrle High School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019882,422.25,HC104727,John Kyrle High School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019883,541.5,HC104727,John Kyrle High School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019884,476.75,HC104727,John Kyrle High School,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019924,422.25,HC110648,BAE Trust T/A The Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019928,476.75,HC110648,BAE Trust T/A The Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019929,1005.5,HC110648,BAE Trust T/A The Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019930,422.25,HC110648,BAE Trust T/A The Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019931,422.25,HC110648,BAE Trust T/A The Hereford Academy,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019933,476.75,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019934,883.75,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019935,541.5,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019936,541.5,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019937,476.75,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019938,476.75,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019939,541.5,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019940,476.75,HC110794,The Steiner Academy Hereford,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019942,762.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019943,476.75,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019944,1005.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019945,762.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019946,883.75,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019947,762.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019948,1250.25,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019949,1616.75,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019950,1005.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019951,541.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019952,476.75,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019953,1250.25,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019954,762.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019955,762.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019956,1127.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019957,541.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019959,1616.75,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019960,1250.25,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019961,762.5,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019962,1250.25,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019963,2104.75,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019964,1250.25,HC202707,Accordia Academies Trust - Beacon College,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019967,1005.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019968,1127.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019969,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019970,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019971,883.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019972,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019973,476.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019974,1616.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019975,1250.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019976,476.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019977,1127.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019978,1250.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019979,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019980,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019981,422.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019982,1493.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019983,422.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019984,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019985,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019986,883.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019987,1372,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019988,883.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019989,1493.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019990,883.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019991,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019992,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019993,1250.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019994,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019995,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019996,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019997,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019998,1005.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40019999,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020000,883.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020001,1738.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020002,1616.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020003,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020004,1250.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020005,2104.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020006,1005.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020007,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020008,476.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020009,541.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020010,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020011,1616.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020012,1616.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020013,1860,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020014,1005.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020015,476.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020016,1493.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020017,1127.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020018,1250.25,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020019,476.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020020,762.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020021,1005.5,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020022,1372,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020023,2104.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020024,1493.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020025,883.75,HC113960,Accordia Academies Trust- Barrs Court,202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020026,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020027,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020028,1005.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020029,1005.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020030,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020031,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020032,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020033,541.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020034,1005.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020035,476.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020036,541.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020037,1127.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020038,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020039,541.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020040,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020041,541.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020042,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020043,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020044,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020045,541.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020046,1372,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020047,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020048,1005.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020049,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020050,1616.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020051,1005.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020052,1250.25,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020053,762.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020054,1005.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020055,476.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020056,541.5,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
19/12/2024,GI,40020057,883.75,HC117835,Mercian Educational Trust T/A The Brookfield School (Academy),202509,Dedicated Schools Grant,Support Services,No
