Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
22/02/2023,II,4112701,"2,145.90",HC122739,Elite Catering,202311,Schools,Supplies & Services,No
22/02/2023,II,4112704,745,HC106975,Hoople Ltd,202311,Care Operations,Supplies & Services,No
23/02/2023,II,4112705,"7,455.20",HC118879,Externiture Ltd,202311,Major Infrastructure Programme Board,Capital Expenditure,No
22/02/2023,II,4112711,465,HC126362,Vanstone Building & Consultancy T/A Vanstone Building,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112724,"2,142.50",HC129008,"Knight, Kavanagh & Page Ltd",202311,Planning & Development Control,Supplies & Services,No
22/02/2023,II,4112725,"2,349.10",HC129008,"Knight, Kavanagh & Page Ltd",202311,Planning & Development Control,Supplies & Services,No
22/02/2023,II,4112732,"4,026.00",HC110117,Stagecoach Services Limited,202311,Highways & Transport,Third Party Payments,No
22/02/2023,II,4112733,"6,883.39",HC110117,Stagecoach Services Limited,202311,Highways & Transport,Third Party Payments,No
22/02/2023,II,4112734,"17,328.92",HC107758,Onside Independent Advocacy,202311,Commissioned Services,Third Party Payments,No
22/02/2023,II,4112735,"1,400.00",HC122664,Systra Ltd,202311,Highways & Transport,Third Party Payments,No
22/02/2023,II,4112736,"1,400.00",HC122664,Systra Ltd,202311,Highways & Transport,Third Party Payments,No
22/02/2023,II,4112737,"1,400.00",HC122664,Systra Ltd,202311,Highways & Transport,Third Party Payments,No
22/02/2023,II,4112738,"4,833.33",HC103069,Platform Housing Limited,202311,Commissioned Services,Third Party Payments,No
22/02/2023,II,4112739,"4,833.33",HC103069,Platform Housing Limited,202311,Commissioned Services,Third Party Payments,No
22/02/2023,II,4112740,"3,250.00",HC128890,Precision Resource Group Limited,202311,People & Performance,Employees,No
22/02/2023,II,4112747,"3,245.00",HC126125,Attenti Consulting,202311,Central Childrens Directorate Costs,Employees,No
22/02/2023,II,4112748,"3,245.00",HC126125,Attenti Consulting,202311,Central Childrens Directorate Costs,Employees,No
22/02/2023,II,4112749,"3,245.00",HC126125,Attenti Consulting,202311,Central Childrens Directorate Costs,Employees,No
23/02/2023,II,4112765,"2,590.00",HC129658,Fire Rite UK Ltd,202311,Corporate Property Programme Board,Capital Expenditure,No
22/02/2023,II,4112767,"42,124.00",HC115217,NHS Herefords & Worc ICB,202311,Commissioned Services,Third Party Payments,No
22/02/2023,II,4112770,"1,349.12",HC122124,West Midlands Combined Authority,202311,Highways & Transport,Third Party Payments,No
28/02/2023,II,4112772,"2,115.00",HC102969,Evac+Chair International Ltd,202311,Property Services,Supplies & Services,No
22/02/2023,II,4112774,"1,250.00",HC123197,Prepaid Financial Services Ltd,202311,All Ages Commissioning,Supplies & Services,No
22/02/2023,II,4112775,"1,250.00",HC123197,Prepaid Financial Services Ltd,202311,All Ages Commissioning,Supplies & Services,No
22/02/2023,II,4112776,598.41,HC125865,J.R & A.G Diack Ltd,202311,Prevention and Support,Supplies & Services,No
22/02/2023,II,4112777,997.35,HC125865,J.R & A.G Diack Ltd,202311,Prevention and Support,Supplies & Services,No
22/02/2023,II,4112778,"2,882.63",HC125865,J.R & A.G Diack Ltd,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4112779,"2,615.00",HC102908,Environmental Management Solutions Ltd,202311,Property Services,Third Party Payments,No
22/02/2023,II,4112780,"5,309.00",HC103869,Wye Valley NHS Trust,202311,Public Health,Supplies & Services,No
22/02/2023,II,4112781,"207,843.98",HC103869,Wye Valley NHS Trust,202311,Public Health,Third Party Payments,No
22/02/2023,II,4112783,706.25,HC125415,The Monmouth Savoy Trust,202311,Schools,Supplies & Services,No
22/02/2023,II,4112784,436.3,HC104018,Highground Maintenance Limited,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112785,"1,188.74",HC101856,Cleanmy Ltd,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112786,"1,350.00",HC126371,Redacted,202311,Schools,Supplies & Services,Yes
22/02/2023,II,4112802,600,HC200663,Cambium Sustainable Ltd,202311,Schools,Supplies & Services,No
22/02/2023,II,4112821,"2,970.00",HC101123,Boss,202311,Schools,Supplies & Services,No
22/02/2023,II,4112822,815,HC108208,ESPO,202311,Schools,Supplies & Services,No
22/02/2023,II,4112831,"1,321.43",HC101861,Clearview Cleaning Services,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112834,"1,762.50",HC129875,Park Avenue Recruitment Ltd,202311,Property Services,Supplies & Services,No
22/02/2023,II,4112835,904.2,HC130368,ADC Fire Systems Ltd,202311,Property Services,Third Party Payments,No
22/02/2023,II,4112854,495,HC101123,Boss,202311,Schools,Supplies & Services,No
23/02/2023,II,4112856,"13,000.00",HC101178,Bridges Electrical (Hereford) Ltd,202311,Property Services,Third Party Payments,No
22/02/2023,II,4112857,900,HC131286,Redacted,202311,Schools,Supplies & Services,Yes
22/02/2023,II,4112862,644,HC122739,Elite Catering,202311,Schools,Supplies & Services,No
22/02/2023,II,4112865,915,HC202850,Better Things Marketing LtdT/A Promote your School,202311,Schools,Supplies & Services,No
22/02/2023,II,4112867,805,HC103446,Glide Media Marketing,202311,Cultural Services,Supplies & Services,No
27/02/2023,II,4112868,"2,142.84",HC116376,Hamptons Resourcing,202311,Central Childrens Directorate Costs,Employees,No
22/02/2023,II,4112876,897.68,HC109736,Severn Valley Window & Door Ltd,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112877,"29,688.00",HC111181,Vaisala Ltd,202311,Highways & Transport,Supplies & Services,No
22/02/2023,II,4112882,499.03,HC115329,Clubsport (Retail) Ltd,202311,Schools,Supplies & Services,No
28/02/2023,II,4112884,"2,000.00",HC111310,Walford Parish Council,202311,Highways & Transport,Third Party Payments,No
22/02/2023,II,4112885,"1,641.60",HC108444,Patrol,202311,Highways & Transport,Supplies & Services,No
22/02/2023,II,4112886,844.4,HC120478,Chartered Trading Standards Institute,202311,Regulatory & Technical Services,Employees,No
22/02/2023,II,4112887,551.25,HC127687,Redacted,202311,Schools,Supplies & Services,Yes
22/02/2023,II,4112889,440.3,HC129215,Iris Software Limited,202311,Schools,Supplies & Services,No
22/02/2023,II,4112896,657.8,HC117099,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
22/02/2023,II,4112900,"2,389.70",HC122739,Elite Catering,202311,Schools,Supplies & Services,No
22/02/2023,II,4112903,450,HC129030,Hodnett Legal Services Ltd,202311,"Finance, Legal & Governance",Supplies & Services,No
22/02/2023,II,4112904,"1,020.00",HC129030,Hodnett Legal Services Ltd,202311,"Finance, Legal & Governance",Supplies & Services,No
22/02/2023,II,4112905,450,HC129030,Hodnett Legal Services Ltd,202311,"Finance, Legal & Governance",Supplies & Services,No
22/02/2023,II,4112933,"3,050.00",HC130744,Carrington West Ltd,202311,Planning & Development Control,Third Party Payments,No
22/02/2023,II,4112934,"2,473.70",HC122739,Elite Catering,202311,Schools,Supplies & Services,No
23/02/2023,II,4112935,"2,875.00",HC114748,PJB Merchants Ltd,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112938,"3,005.73",HC124186,H & H Coaches Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
22/02/2023,II,4112939,"2,580.00",HC106956,Redacted,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4112950,"1,280.00",HC107724,Redacted,202311,Schools,Supplies & Services,Yes
22/02/2023,II,4112951,"2,832.00",HC126125,Attenti Consulting,202311,Central Childrens Directorate Costs,Employees,No
22/02/2023,II,4112952,"3,245.00",HC126125,Attenti Consulting,202311,Central Childrens Directorate Costs,Employees,No
22/02/2023,II,4112955,"1,813.35",HC111347,WFL (UK) t/a Watson Fuels,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4112956,600,HC128278,Metro Rod,202311,Property Services,Third Party Payments,No
22/02/2023,II,4112957,468,HC202591,Redacted,202311,Schools,Premises-Related Expenditure,Yes
23/02/2023,II,4112958,600,HC128278,Metro Rod,202311,Property Services,Third Party Payments,No
22/02/2023,II,4112962,474,HC101657,Hfds & Worcs Chamber of Commerce,202311,Economic Growth,Supplies & Services,No
23/02/2023,II,4112963,"1,500.00",HC130875,Stephen Buss Environmental Consulting Ltd,202311,Regulatory & Technical Services,Supplies & Services,No
22/02/2023,II,4112972,"1,198.50",HC125114,Libra Partnership Ltd,202311,Care Operations,Supplies & Services,No
22/02/2023,II,4112983,640,HC120669,Redacted,202311,Schools,Supplies & Services,Yes
27/02/2023,II,4112987,"1,409.23",HC103878,Hereford Military Club,202311,Highways & Transport,Support Services,No
22/02/2023,II,4112997,"2,825.50",HC200096,Catercater Limited,202311,Schools,Supplies & Services,No
22/02/2023,II,4113000,"1,207.62",HC111380,Welsh Water,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4113001,"40,150.19",HC129678,Rankin Constitutional Club,202311,Economic Development Delivery Board,Capital Expenditure,No
22/02/2023,II,4113005,"8,078.40",HC102434,Dinedor Outdoor Centre,202311,Schools,Supplies & Services,No
22/02/2023,II,4113010,960,HC131094,Evergleam Ltd,202311,Schools,Premises-Related Expenditure,No
22/02/2023,II,4113025,"2,625.00",HC126125,Attenti Consulting,202311,Safeguarding and Family Support,Supplies & Services,No
23/02/2023,II,4113026,724.81,HC111426,RM Educational Resources Ltd (Consortium),202311,Schools,Supplies & Services,No
23/02/2023,II,4113029,445,HC109717,Sentinel Security Systems,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113030,959.92,HC131142,Elms Green Woodchip Ltd,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113038,"3,083.00",HC202917,A.G.A.Group Consultancy Limited,202311,Major Infrastructure Programme Board,Capital Expenditure,No
27/02/2023,II,4113051,803.3,HC101556,Rethink Printing Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113058,"2,657.92",HC131220,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
23/02/2023,II,4113070,"3,760.05",HC117095,Simon큦 Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113080,"1,808.00",HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113081,"1,808.00",HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113082,584,HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113083,"1,550.00",HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113084,"1,550.00",HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113085,"8,894.54",HC105563,Lugg Valley Travel Ltd,202311,Highways & Transport,Third Party Payments,No
23/02/2023,II,4113086,"9,343.74",HC102595,DRM (Bromyard) Ltd,202311,Highways & Transport,Third Party Payments,No
23/02/2023,II,4113087,"19,644.77",HC109622,Sargeants Brothers Ltd,202311,Highways & Transport,Third Party Payments,No
23/02/2023,II,4113089,"14,219.87",HC111685,Yeomans Travel Ltd,202311,Highways & Transport,Third Party Payments,No
23/02/2023,II,4113090,"2,361.40",HC107876,Jactall Ltd T/A Nick Maddy Coaches,202311,Highways & Transport,Third Party Payments,No
23/02/2023,II,4113091,"4,125.00",HC117490,Badenoch & Clark T/A Adecco,202311,Highways & Transport,Third Party Payments,No
23/02/2023,II,4113093,"1,350.00",HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113096,"1,808.00",HC123382,Redacted,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113099,"1,008.00",HC125530,Green Spider Climbing Ltd,202311,Talk Community Programme,Transfer Payments,No
24/02/2023,II,4113100,576.5,HC130934,Dandy Lions,202311,Talk Community Programme,Transfer Payments,No
23/02/2023,II,4113102,"3,168.00",HC124769,Longtown Outdoor Learning Trust,202311,Talk Community Programme,Transfer Payments,No
23/02/2023,II,4113103,"3,360.00",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113104,"3,400.00",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113105,"2,092.00",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113106,"3,303.20",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113107,"1,294.86",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113108,"1,761.60",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113109,"1,010.00",HC123950,Paces,202311,Talk Community Programme,Transfer Payments,No
23/02/2023,II,4113111,"1,959.60",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113112,"2,642.40",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113113,"2,312.00",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113114,"2,800.00",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113115,"1,827.60",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113116,"2,197.60",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113117,"2,840.40",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113120,"2,362.50",HC129516,Activate Sports Education Ltd,202311,Talk Community Programme,Transfer Payments,No
24/02/2023,II,4113121,"1,584.00",HC128917,Signworx Hereford Ltd,202311,Talk Community Programme,Supplies & Services,No
23/02/2023,II,4113125,"1,057.17",HC125744,Fruitful Fresh Professional Cleaning Ltd,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113129,944.03,HC100656,Allstar Business Solutions Ltd (Arval),202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113135,"1,975.00",HC127104,Seesaw Learning Inc,202311,Schools,Supplies & Services,No
23/02/2023,II,4113138,512,HC125626,Equin Limited,202311,Schools,Supplies & Services,No
23/02/2023,II,4113140,"2,910.00",HC110633,The Golden Cross Inn,202311,Schools,Supplies & Services,No
23/02/2023,II,4113141,"9,645.88",HC106975,Hoople Ltd,202311,Schools,Support Services,No
23/02/2023,II,4113147,650,HC108361,Jones Coaches Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113153,"3,680.00",HC108604,PGL Travel Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113156,500,HC116149,M & J Travel,202311,Schools,Transport-Related Expenditure,No
23/02/2023,II,4113157,450,HC100328,Mackley Davies Associates Ltd,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113165,"2,107.88",HC129375,Redacted,202311,Talk Community Programme,Transfer Payments,Yes
23/02/2023,II,4113167,750,HC100254,Redacted,202311,Schools,Supplies & Services,Yes
23/02/2023,II,4113172,"1,047.40",HC122849,Histon House Ltd (Scholarpack),202311,Schools,Supplies & Services,No
23/02/2023,II,4113173,"3,684.00",HC110786,The South Wye Development Trust Ltd,202311,Education and Commissioning,Supplies & Services,No
23/02/2023,II,4113174,"1,842.00",HC110786,The South Wye Development Trust Ltd,202311,Education and Commissioning,Supplies & Services,No
23/02/2023,II,4113177,"2,025.53",HC125744,Fruitful Fresh Professional Cleaning Ltd,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113178,825,HC130665,Redacted,202311,Schools,Supplies & Services,Yes
23/02/2023,II,4113182,"1,035.09",HC108646,PHS Group Plc,202311,Schools,Supplies & Services,No
23/02/2023,II,4113183,604.72,HC118389,Drill Hall Management Committee,202311,Highways & Transport,Supplies & Services,No
23/02/2023,II,4113185,"3,549.99",HC131007,Free Ranging Designs Ltd,202311,Highways & Transport,Transfer Payments,No
23/02/2023,II,4113188,"4,070.00",HC129516,Activate Sports Education Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113189,"1,606.80",HC103171,Forest Of Dean Gymnastics Fitness Centre,202311,Schools,Supplies & Services,No
23/02/2023,II,4113191,700,HC100728,Astons Coaches,202311,Schools,Transport-Related Expenditure,No
23/02/2023,II,4113193,"4,984.00",HC131293,Herefordshire Unison,202311,Dedicated Schools Grant,Supplies & Services,No
23/02/2023,II,4113217,"2,250.00",HC128936,Vivid Resourcing,202311,Property Services,Supplies & Services,No
23/02/2023,II,4113218,"2,910.00",HC128936,Vivid Resourcing,202311,Property Services,Supplies & Services,No
23/02/2023,II,4113223,507.36,HC105312,Leominster Building Supplies Ltd,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113227,"1,325.00",HC130032,The Coffee Cart Co Ltd,202311,Highways & Transport,Supplies & Services,No
23/02/2023,II,4113228,"2,285.55",HC129117,Mosodi Limited,202311,Highways & Transport,Supplies & Services,No
23/02/2023,II,4113230,"1,222.00",HC128423,Epic Global Group Ltd,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113240,813.6,HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
23/02/2023,II,4113241,"1,263.60",HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
23/02/2023,II,4113244,"3,343.60",HC201514,M1 Testing Ltd,202311,Property Services,Third Party Payments,No
23/02/2023,II,4113246,"1,715.25",HC128206,Redacted,202311,Property Services,Third Party Payments,Yes
23/02/2023,II,4113248,"4,000.00",HC114133,One Creative Environments Ltd,202311,Transport & Place Making Delivery Board,Capital Expenditure,No
23/02/2023,II,4113249,710,HC128285,Test Meter Group Limited,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113251,585,HC102728,Education City Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113253,"27,229.00",HC129902,Broad Oak Properties Limited,202311,Sustainable Living Programme Board,Capital Expenditure,No
23/02/2023,II,4113254,"11,428.50",HC129902,Broad Oak Properties Limited,202311,Sustainable Living Programme Board,Capital Expenditure,No
23/02/2023,II,4113255,"11,453.90",HC129902,Broad Oak Properties Limited,202311,Sustainable Living Programme Board,Capital Expenditure,No
23/02/2023,II,4113256,989.2,HC123321,Orsis (UK) Ltd,202311,Highways & Transport,Supplies & Services,No
23/02/2023,II,4113258,749.98,HC124478,MLL Telecom Ltd,202311,Corporate Support Services,Supplies & Services,No
23/02/2023,II,4113259,749.97,HC124478,MLL Telecom Ltd,202311,Corporate Support Services,Supplies & Services,No
23/02/2023,II,4113265,425.12,HC104882,Redacted,202311,Schools,Supplies & Services,No
27/02/2023,II,4113275,"1,589.30",HC100385,Alliance In Partnership,202311,Schools,Supplies & Services,No
23/02/2023,II,4113276,600,HC129030,Hodnett Legal Services Ltd,202311,"Finance, Legal & Governance",Supplies & Services,No
23/02/2023,II,4113277,"3,932.00",HC103129,Davies Management Associates,202311,Corporate Property Programme Board,Capital Expenditure,No
23/02/2023,II,4113279,700,HC124858,ROW-UK,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113281,645,HC124858,ROW-UK,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113282,795,HC124858,ROW-UK,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113285,"2,080.00",HC129476,The Handy Handyman,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113286,525,HC202952,Corner Exotics,202311,Schools,Supplies & Services,No
23/02/2023,II,4113290,"1,805.00",HC129290,The Lion Cafe Ltd,202311,Talk Community Programme,Transfer Payments,No
23/02/2023,II,4113291,"6,637.50",HC119169,Katherine Harriet Ltd,202311,Physical Disabilities,Third Party Payments,No
23/02/2023,II,4113295,"1,270.88",HC104018,Highground Maintenance Limited,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113305,480,HC118709,TT Education Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113310,448,HC101060,Blue Line Taxis,202311,Learning Disabilities,Transport-Related Expenditure,No
23/02/2023,II,4113312,"1,327.78",HC101060,Blue Line Taxis,202311,Learning Disabilities,Transport-Related Expenditure,No
23/02/2023,II,4113315,680.4,HC101060,Blue Line Taxis,202311,Learning Disabilities,Transport-Related Expenditure,No
23/02/2023,II,4113321,"2,100.72",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113323,"1,880.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113324,"4,624.40",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113325,"4,000.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113326,"2,824.16",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113327,"3,739.66",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113328,"2,972.70",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113329,"5,064.80",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113330,440.4,HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113332,"1,189.20",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113333,"1,409.28",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113334,"1,761.60",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113335,"3,360.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113336,"2,000.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113337,"2,100.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113338,"2,600.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113339,550,HC129212,Redacted,202311,Schools,Supplies & Services,Yes
23/02/2023,II,4113340,"1,333.33",HC101861,Clearview Cleaning Services,202311,Schools,Premises-Related Expenditure,No
23/02/2023,II,4113345,600,HC128674,Redacted,202311,Schools,Employees,Yes
23/02/2023,II,4113348,"1,120.00",HC119728,HMFA Enterprises Ltd,202311,Talk Community Programme,Transfer Payments,No
23/02/2023,II,4113349,"6,585.95",HC129853,Dormakaba UK Ltd,202311,Property Services,Third Party Payments,No
24/02/2023,II,4113350,"2,174.00",HC102156,D & D Network Services Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113351,648.6,HC122739,Elite Catering,202311,Schools,Supplies & Services,No
23/02/2023,II,4113352,750,HC100254,Redacted,202311,Schools,Supplies & Services,Yes
23/02/2023,II,4113354,850,HC122403,Nisai Virtual Academy Ltd,202311,Dedicated Schools Grant,Support Services,No
23/02/2023,II,4113356,"2,570.00",HC108604,PGL Travel Ltd,202311,Schools,Supplies & Services,No
23/02/2023,II,4113357,"1,890.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113358,"2,040.00",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113359,"4,305.08",HC101060,Blue Line Taxis,202311,Education and Commissioning,Transport-Related Expenditure,No
23/02/2023,II,4113362,700,HC124858,ROW-UK,202311,Prevention and Support,Supplies & Services,No
23/02/2023,II,4113374,453,HC100178,Abraxas Catering Equipment Ltd,202311,Property Services,Third Party Payments,No
23/02/2023,II,4113375,"53,270.86",HC108307,Owen Pell Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
23/02/2023,II,4113376,"1,056.46",HC100582,Carter Brown - The Expert Service Limited,202311,Safeguarding and Family Support,Supplies & Services,No
23/02/2023,II,4113382,"12,358.12",HC109215,Ricoh UK Ltd,202311,Property Services,Supplies & Services,No
23/02/2023,II,4113383,"73,623.00",HC115217,NHS Herefords & Worc ICB,202311,Learning Disabilities,Third Party Payments,No
23/02/2023,II,4113384,"73,355.28",HC115217,NHS Herefords & Worc ICB,202311,Learning Disabilities,Third Party Payments,No
24/02/2023,II,4113387,"1,837.50",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113388,"1,400.00",HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113389,814.8,HC101060,Blue Line Taxis,202311,Highways & Transport,Transport-Related Expenditure,No
23/02/2023,II,4113390,"4,322.50",HC131324,Escudero Auto Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
23/02/2023,II,4113392,"5,967.26",HC129387,Natural Paint UK Ltd,202311,Economic Development Delivery Board,Capital Expenditure,No
24/02/2023,II,4113394,600,HC129601,Andrew Evans,202311,"Finance, Legal & Governance",Supplies & Services,No
28/02/2023,II,4113417,541.54,HC103526,Gough Bailey Wright,202311,Planning & Development Control,Supplies & Services,No
24/02/2023,II,4113418,"11,843.33",HC125347,Bryn Melyn Care Ltd,202311,Dedicated Schools Grant,Supplies & Services,No
24/02/2023,II,4113419,"33,333.33",HC127540,Wilds Lodge School,202311,Dedicated Schools Grant,Supplies & Services,No
24/02/2023,II,4113422,441.9,HC100633,TFWRL,202311,Highways & Transport,Transport-Related Expenditure,No
24/02/2023,II,4113423,467.25,HC100633,TFWRL,202311,Highways & Transport,Transport-Related Expenditure,No
24/02/2023,II,4113439,"2,629.39",HC108663,PIP Printing Hereford,202311,Director and Management,Supplies & Services,No
24/02/2023,II,4113440,"2,310.40",HC111924,Bromyard Community Transport Ltd,202311,Highways & Transport,Transport-Related Expenditure,No
24/02/2023,II,4113441,"2,803.45",HC111924,Bromyard Community Transport Ltd,202311,Education and Commissioning,Transport-Related Expenditure,No
24/02/2023,II,4113442,"21,120.00",HC100691,Aspire Living Ltd,202311,Education and Commissioning,Supplies & Services,No
24/02/2023,II,4113448,536,HC114841,Redacted,202311,Safeguarding and Family Support,Supplies & Services,No
24/02/2023,II,4113455,700,HC100578,Anubis UK Ltd,202311,Schools,Employees,No
24/02/2023,II,4113457,"9,338.85",HC106975,Hoople Ltd,202311,Schools,Supplies & Services,No
24/02/2023,II,4113457,"13,030.34",HC106975,Hoople Ltd,202311,Schools,Support Services,No
24/02/2023,II,4113461,972.99,HC111347,WFL (UK) t/a Watson Fuels,202311,Schools,Premises-Related Expenditure,No
24/02/2023,II,4113462,"3,729.57",HC102778,Zurich Municipal,202311,Schools,Supplies & Services,No
24/02/2023,II,4113464,"5,211.95",HC127543,McBains Limited,202311,Economic Development Delivery Board,Capital Expenditure,No
24/02/2023,II,4113465,"11,605.00",HC129902,Broad Oak Properties Limited,202311,Sustainable Living Programme Board,Capital Expenditure,No
27/02/2023,II,4113466,"21,302.20",HC129902,Broad Oak Properties Limited,202311,Sustainable Living Programme Board,Capital Expenditure,No
24/02/2023,II,4113469,540,HC100364,Redacted,202311,Schools,Supplies & Services,Yes
24/02/2023,II,4113470,994.42,HC102156,D & D Network Services Ltd,202311,Schools,Supplies & Services,No
24/02/2023,II,4113471,"1,833.50",HC111347,WFL (UK) t/a Watson Fuels,202311,Schools,Premises-Related Expenditure,No
24/02/2023,II,4113472,"3,839.00",HC117996,London Borough of Barking & Dagenham,202311,Schools,Supplies & Services,No
24/02/2023,II,4113476,"12,971.62",HC122185,Spring Housing Association Ltd,202311,Commissioned Services,Premises-Related Expenditure,No
24/02/2023,II,4113477,"20,936.88",HC122185,Spring Housing Association Ltd,202311,Commissioned Services,Premises-Related Expenditure,No
