Updated, ,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
01/03/2023,II,4113289,1135.25,HC128206,Redacted,202312,Property Services,Third Party Payments
10/03/2023,II,4115229,1000,HC128214,Hawkes & Edwards,202312,Corporate Property Programme Board,Capital Expenditure
06/03/2023,II,4114659,2250,HC128237,Andy Williams Tree Services Ltd,202312,Property Services,Third Party Payments
13/03/2023,II,4115467,650,HC128237,Andy Williams Tree Services Ltd,202312,Property Services,Third Party Payments
21/03/2023,II,4116771,1400,HC128237,Andy Williams Tree Services Ltd,202312,Schools,Premises-Related Expenditure
17/03/2023,II,4116436,474.5,HC128277,Horse & Jockey Ltd,202312,Schools,Supplies & Services
02/03/2023,II,4114276,455,HC128278,Metro Rod,202312,Property Services,Third Party Payments
02/03/2023,II,4114284,455,HC128278,Metro Rod,202312,Property Services,Third Party Payments
06/03/2023,II,4114285,900,HC128278,Metro Rod,202312,Property Services,Third Party Payments
06/03/2023,II,4114167,455,HC128278,Metro Rod,202312,Property Services,Third Party Payments
06/03/2023,II,4114277,455,HC128278,Metro Rod,202312,Property Services,Third Party Payments
13/03/2023,II,4115408,750,HC128290,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
31/03/2023,GI,3185331,1032,HC128294,Cherry Orchard Primary School,202312,Dedicated Schools Grant,Support Services
01/03/2023,II,4113743,975,HC128303,Dudley Fencing & Landscaping Ltd,202312,Property Services,Third Party Payments
06/03/2023,II,4114419,2675,HC128303,Dudley Fencing & Landscaping Ltd,202312,Property Services,Third Party Payments
14/03/2023,II,4115391,985,HC128303,Dudley Fencing & Landscaping Ltd,202312,Property Services,Third Party Payments
14/03/2023,II,4115733,480,HC128398,Lunar-C Media,202312,Schools,Supplies & Services
23/03/2023,II,4117169,520,HC128434,Redacted,202312,Property Services,Third Party Payments
30/03/2023,II,4118455,1107,HC128472,CATG LTD,202312,Regulatory & Technical Services,Supplies & Services
06/03/2023,II,4114385,967.38,HC128490,INCIC Independence Community Interest Company,202312,Community Wellbeing Delivery Board,Capital Expenditure
27/03/2023,II,4117755,786.23,HC128490,INCIC Independence Community Interest Company,202312,Community Wellbeing Delivery Board,Capital Expenditure
28/03/2023,II,4118172,504.22,HC128490,INCIC Independence Community Interest Company,202312,Community Wellbeing Delivery Board,Capital Expenditure
07/03/2023,II,4114598,4408.04,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
28/03/2023,II,4118139,1317,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
28/03/2023,II,4118285,4105.51,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
28/03/2023,II,4118286,16914.85,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
28/03/2023,II,4118287,3743.93,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
28/03/2023,II,4118288,4016.31,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
28/03/2023,II,4118289,2166.67,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
29/03/2023,II,4118437,2107,HC128520,AHR Building Consultancy Ltd,202312,Children & Young People Capital,Capital Expenditure
01/03/2023,II,4112351,2390,HC128535,OAKS Ltd,202312,"Finance, Legal & Governance",Transfer Payments
15/03/2023,II,4115898,675,HC128538,Glazzard Architects,202312,Corporate Transformation,Capital Expenditure
14/03/2023,II,4115709,10000,HC128553,J.M Worthington & Co Ltd t/a MyWorkwear,202312,Economic Development Delivery Board,Capital Expenditure
07/03/2023,II,4114792,6441.25,HC128632,Integrated Transport Planning Ltd,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116649,2628,HC128650,Shrewsbury Colleges Group,202312,Dedicated Schools Grant,Support Services
28/03/2023,II,4118063,19903.21,HC128665,Odgers Interim & Odgers Connect,202312,Central Childrens Directorate Costs,Employees
21/03/2023,II,4116713,15295.75,HC128665,Odgers Interim & Odgers Connect,202312,Central Childrens Directorate Costs,Supplies & Services
15/03/2023,II,4116043,19094.71,HC128665,Odgers Interim & Odgers Connect,202312,Highways & Transport,Third Party Payments
10/03/2023,II,4115259,2625,HC128730,Tims Transport Ltd,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115350,2967.3,HC128730,Tims Transport Ltd,202312,Education and Commissioning,Transport-Related Expenditure
13/03/2023,II,4115472,600,HC128733,Redacted,202312,Dedicated Schools Grant,Supplies & Services
17/03/2023,II,4115794,7075,HC128777,MESH Construction Consultancy Limited,202312,Children & Young People Capital,Capital Expenditure
21/03/2023,II,4116674,9020,HC128777,MESH Construction Consultancy Limited,202312,Education and Commissioning,Supplies & Services
13/03/2023,II,4114951,9475,HC128830,Redacted,202312,Corporate Transformation,Capital Expenditure
23/03/2023,II,4117150,19336.17,HC128832,Aspris Children's Services - The Priory Group,202312,Dedicated Schools Grant,Support Services
17/03/2023,II,4116324,6182.5,HC128869,Kooth Digital Health Limited,202312,Public Health,Supplies & Services
17/03/2023,II,4116325,6182.5,HC128869,Kooth Digital Health Limited,202312,Public Health,Supplies & Services
02/03/2023,II,4112728,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4112729,3500,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4112730,2300,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4113101,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4113885,2300,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4113886,3150,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4113888,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
02/03/2023,II,4114004,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
06/03/2023,II,4114470,2300,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
06/03/2023,II,4114469,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
06/03/2023,II,4114472,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
23/03/2023,II,4116831,4600,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
23/03/2023,II,4116832,5750,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
28/03/2023,II,4115822,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
28/03/2023,II,4116829,2731.25,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
28/03/2023,II,4118240,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
28/03/2023,II,4118242,2300,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
28/03/2023,II,4118239,2875,HC128890,Precision Resource Group Limited,202312,All Ages Commissioning,Supplies & Services
03/03/2023,II,4114437,3250,HC128890,Precision Resource Group Limited,202312,People & Performance,Employees
14/03/2023,II,4115842,3250,HC128890,Precision Resource Group Limited,202312,People & Performance,Employees
22/03/2023,II,4116833,3250,HC128890,Precision Resource Group Limited,202312,People & Performance,Employees
28/03/2023,II,4118267,3250,HC128890,Precision Resource Group Limited,202312,People & Performance,Employees
02/03/2023,II,4112128,2875,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
02/03/2023,II,4112227,2700,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
02/03/2023,II,4112727,2700,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
02/03/2023,II,4113887,2700,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
14/03/2023,II,4115823,2700,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
23/03/2023,II,4116830,2700,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
28/03/2023,II,4118238,2700,HC128890,Precision Resource Group Limited,202312,Public Health,Supplies & Services
15/03/2023,II,4116033,753.36,HC128893,Rentokil Initial UK Ltd - Specialist Hygiene,202312,Property Services,Third Party Payments
21/03/2023,II,4113780,2275.75,HC128894,T Clarke Contracting Limited,202312,Corporate Property Programme Board,Capital Expenditure
22/03/2023,II,4116853,3000,HC128901,Wright Silverwood Ltd,202312,Property Services,Supplies & Services
23/03/2023,II,4116854,1500,HC128901,Wright Silverwood Ltd,202312,Property Services,Supplies & Services
27/03/2023,II,4115829,1500,HC128901,Wright Silverwood Ltd,202312,Property Services,Supplies & Services
30/03/2023,II,4118066,1500,HC128901,Wright Silverwood Ltd,202312,Property Services,Supplies & Services
07/03/2023,II,4114802,900,HC128927,Redacted,202312,Safeguarding and Family Support,Supplies & Services
17/03/2023,II,4116367,2250,HC128936,Vivid Resourcing,202312,Property Services,Supplies & Services
22/03/2023,II,4117005,2835,HC128936,Vivid Resourcing,202312,Property Services,Supplies & Services
23/03/2023,II,4117134,2250,HC128936,Vivid Resourcing,202312,Property Services,Supplies & Services
27/03/2023,II,4118061,2250,HC128936,Vivid Resourcing,202312,Property Services,Supplies & Services
28/03/2023,II,4118227,2595,HC128936,Vivid Resourcing,202312,Property Services,Supplies & Services
28/03/2023,II,4118232,2250,HC128936,Vivid Resourcing,202312,Property Services,Supplies & Services
07/03/2023,II,4114949,1800,HC128936,Vivid Resourcing,202312,Public Health,Third Party Payments
08/03/2023,II,4115032,2400,HC128936,Vivid Resourcing,202312,Public Health,Third Party Payments
21/03/2023,II,4116690,1800,HC128936,Vivid Resourcing,202312,Public Health,Third Party Payments
23/03/2023,II,4117064,2400,HC128936,Vivid Resourcing,202312,Public Health,Third Party Payments
30/03/2023,II,4118358,574.27,HC128938,E.on Next,202312,Highways & Transport,Premises-Related Expenditure
15/03/2023,II,4115935,514.97,HC128938,E.on Next,202312,Schools,Premises-Related Expenditure
23/03/2023,II,4117009,690.8,HC128948,Facility Services Group Ltd,202312,Property Services,Third Party Payments
23/03/2023,II,4117010,1872.45,HC128948,Facility Services Group Ltd,202312,Property Services,Third Party Payments
23/03/2023,II,4117011,495,HC128948,Facility Services Group Ltd,202312,Property Services,Third Party Payments
23/03/2023,II,4117014,440,HC128948,Facility Services Group Ltd,202312,Property Services,Third Party Payments
23/03/2023,II,4117016,1751.1,HC128948,Facility Services Group Ltd,202312,Property Services,Third Party Payments
24/03/2023,II,4117243,19330,HC128948,Facility Services Group Ltd,202312,Property Services,Third Party Payments
09/03/2023,II,4114820,813.66,HC128950,Jackson Lifts,202312,Property Services,Third Party Payments
17/03/2023,II,4116449,1599.5,HC128973,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
16/03/2023,II,4115637,828,HC128998,The Woonton Goodlife,202312,Schools,Supplies & Services
16/03/2023,II,4115639,734.4,HC128998,The Woonton Goodlife,202312,Schools,Supplies & Services
02/03/2023,II,4114081,4730,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
10/03/2023,II,4115306,7680,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
10/03/2023,II,4115313,12200,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
10/03/2023,II,4115317,14620,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
10/03/2023,II,4115309,13889,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
14/03/2023,II,4115817,10965,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
14/03/2023,II,4115818,9360,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
14/03/2023,II,4115819,12810,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
14/03/2023,II,4115820,15351,HC129007,Tile Hill Interim & Executive Ltd,202312,Central Childrens Directorate Costs,Employees
15/03/2023,II,4115969,18870,HC129007,Tile Hill Interim & Executive Ltd,202312,Corporate Support Services,Employees
23/03/2023,II,4115973,13500,HC129007,Tile Hill Interim & Executive Ltd,202312,Director and Management,Supplies & Services
10/03/2023,II,4115308,8673,HC129007,Tile Hill Interim & Executive Ltd,202312,Highways & Transport,Supplies & Services
15/03/2023,II,4115967,9086,HC129007,Tile Hill Interim & Executive Ltd,202312,Highways & Transport,Supplies & Services
30/03/2023,II,4116569,13039,HC129007,Tile Hill Interim & Executive Ltd,202312,Highways & Transport,Third Party Payments
10/03/2023,II,4115312,17700,HC129007,Tile Hill Interim & Executive Ltd,202312,Management,Employees
15/03/2023,II,4115970,18585,HC129007,Tile Hill Interim & Executive Ltd,202312,Management,Employees
13/03/2023,II,4115311,18864,HC129007,Tile Hill Interim & Executive Ltd,202312,Management,Supplies & Services
15/03/2023,II,4115966,22008,HC129007,Tile Hill Interim & Executive Ltd,202312,Management,Supplies & Services
10/03/2023,II,4115307,10620,HC129007,Tile Hill Interim & Executive Ltd,202312,People & Performance,Third Party Payments
10/03/2023,II,4115310,17280,HC129007,Tile Hill Interim & Executive Ltd,202312,People & Performance,Third Party Payments
14/03/2023,II,4115314,1980,HC129007,Tile Hill Interim & Executive Ltd,202312,People & Performance,Third Party Payments
15/03/2023,II,4115971,14868,HC129007,Tile Hill Interim & Executive Ltd,202312,People & Performance,Third Party Payments
15/03/2023,II,4115968,18144,HC129007,Tile Hill Interim & Executive Ltd,202312,People & Performance,Third Party Payments
28/03/2023,II,4118166,2592,HC129007,Tile Hill Interim & Executive Ltd,202312,People & Performance,Third Party Payments
10/03/2023,II,4115305,14620,HC129007,Tile Hill Interim & Executive Ltd,202312,Safeguarding and Family Support,Employees
10/03/2023,II,4115316,14620,HC129007,Tile Hill Interim & Executive Ltd,202312,Safeguarding and Family Support,Employees
14/03/2023,II,4115815,14620,HC129007,Tile Hill Interim & Executive Ltd,202312,Safeguarding and Family Support,Employees
14/03/2023,II,4115816,15351,HC129007,Tile Hill Interim & Executive Ltd,202312,Safeguarding and Family Support,Employees
13/03/2023,II,4115373,450,HC129030,Hodnett Legal Services Ltd,202312,"Finance, Legal & Governance",Supplies & Services
13/03/2023,II,4115376,2200,HC129030,Hodnett Legal Services Ltd,202312,"Finance, Legal & Governance",Supplies & Services
13/03/2023,II,4115377,600,HC129030,Hodnett Legal Services Ltd,202312,"Finance, Legal & Governance",Supplies & Services
13/03/2023,II,4115379,600,HC129030,Hodnett Legal Services Ltd,202312,"Finance, Legal & Governance",Supplies & Services
01/03/2023,II,4114032,700,HC129036,Griffin Care Training Ltd.,202312,Safeguarding and Family Support,Employees
28/03/2023,II,4118122,775,HC129051,Redacted,202312,Schools,Supplies & Services
08/03/2023,II,4114979,2430,HC129064,Brown's Transport Company,202312,Highways & Transport,Transport-Related Expenditure
13/03/2023,II,4114253,1805.44,HC129092,PTSG Electrical Services Ltd,202312,Property Services,Third Party Payments
27/03/2023,II,4116609,845,HC129092,PTSG Electrical Services Ltd,202312,Property Services,Third Party Payments
27/03/2023,II,4116611,845,HC129092,PTSG Electrical Services Ltd,202312,Property Services,Third Party Payments
27/03/2023,II,4117298,1516.9,HC129093,Redacted,202312,Property Services,Third Party Payments
30/03/2023,II,4118447,1000,HC129101,Redacted,202312,Dedicated Schools Grant,Supplies & Services
23/03/2023,II,4117148,600,HC129101,Redacted,202312,Schools,Supplies & Services
14/03/2023,II,4115763,2714.45,HC129117,Mosodi Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4117039,2083,HC129117,Mosodi Limited,202312,Highways & Transport,Supplies & Services
28/03/2023,II,4118163,1793,HC129117,Mosodi Limited,202312,Highways & Transport,Supplies & Services
13/03/2023,II,4115392,4167,HC129121,JBP Associates Ltd,202312,Highways & Transport,Supplies & Services
08/03/2023,II,4100821,7191.34,HC129144,Ashdown Group Limited,202312,People & Performance,Employees
08/03/2023,II,4107368,6768.32,HC129144,Ashdown Group Limited,202312,People & Performance,Employees
08/03/2023,II,4107654,6345.3,HC129144,Ashdown Group Limited,202312,People & Performance,Employees
20/03/2023,II,4115584,6874.08,HC129144,Ashdown Group Limited,202312,People & Performance,Employees
07/03/2023,II,4108394,858,HC129149,Safety Solutions Training Limited,202312,People & Performance,Supplies & Services
07/03/2023,II,4112009,858,HC129149,Safety Solutions Training Limited,202312,People & Performance,Supplies & Services
07/03/2023,II,4113994,858,HC129149,Safety Solutions Training Limited,202312,People & Performance,Supplies & Services
16/03/2023,II,4115952,858,HC129149,Safety Solutions Training Limited,202312,People & Performance,Supplies & Services
27/03/2023,II,4118032,858,HC129149,Safety Solutions Training Limited,202312,People & Performance,Supplies & Services
11/03/2023,II,4115432,1190.57,HC129153,Redacted,202312,Schools,Supplies & Services
14/03/2023,II,4115650,3096,HC129186,BBcare 10 LTD,202312,Education and Commissioning,Third Party Payments
14/03/2023,II,4115651,1077,HC129186,BBcare 10 LTD,202312,Education and Commissioning,Third Party Payments
14/03/2023,II,4115653,4970,HC129186,BBcare 10 LTD,202312,Education and Commissioning,Third Party Payments
14/03/2023,II,4115654,580,HC129186,BBcare 10 LTD,202312,Education and Commissioning,Third Party Payments
14/03/2023,II,4115655,480,HC129186,BBcare 10 LTD,202312,Education and Commissioning,Third Party Payments
16/03/2023,II,4116223,465,HC129212,Redacted,202312,Schools,Supplies & Services
03/03/2023,II,4114432,2040.85,HC129215,Iris Software Limited,202312,Schools,Supplies & Services
27/03/2023,II,4117879,500,HC129219,Redacted,202312,Safeguarding and Family Support,Transfer Payments
08/03/2023,II,4114105,12500,HC129279,Price & Myers,202312,Major Infrastructure Programme Board,Capital Expenditure
03/03/2023,II,4114412,2993.75,HC129456,Bowles Green Limited,202312,Towns Fund Delivery Board,Capital Expenditure
09/03/2023,II,4115050,475,HC129475,Marches Ground Maintenance,202312,Schools,Premises-Related Expenditure
23/03/2023,II,4117050,164631.23,HC129485,JN Bentley Limited,202312,Sustainable Living Programme Board,Capital Expenditure
15/03/2023,II,4116030,600,HC129489,Redacted,202312,Schools,Supplies & Services
21/03/2023,II,4116597,600,HC129489,Redacted,202312,Schools,Supplies & Services
24/03/2023,II,4117370,58418,HC129491,Bridge School Malvern,202312,Dedicated Schools Grant,Supplies & Services
09/03/2023,II,4115108,3453.45,HC129492,Progress Housing Group Association Ltd T/A Progress Lifeline,202312,Prevention and Support,Supplies & Services
16/03/2023,II,4116217,3461.03,HC129492,Progress Housing Group Association Ltd T/A Progress Lifeline,202312,Prevention and Support,Supplies & Services
10/03/2023,GI,3176875,637.2,HC129506,Redacted,202312,Director and Management,Supplies & Services
16/03/2023,II,4115890,1445,HC129609,FCS-live Ltd,202312,Property Services,Third Party Payments
27/03/2023,II,4110792,1290,HC129609,FCS-live Ltd,202312,Property Services,Third Party Payments
28/03/2023,II,4118235,489,HC129613,Pauline Clark T/A Raring2go! Hereford & Worcester,202312,Cultural Services,Supplies & Services
24/03/2023,II,4117503,1000,HC129656,MAD Education Limited,202312,Schools,Supplies & Services
13/03/2023,II,4115418,1087.5,HC129660,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
13/03/2023,II,4115419,650,HC129660,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
20/03/2023,II,4116471,24607.8,HC129668,Headspace Inc,202312,People & Performance,Supplies & Services
27/03/2023,II,4117861,10484.35,HC129678,Rankin Constitutional Club,202312,Economic Development Delivery Board,Capital Expenditure
27/03/2023,II,4117863,54953.16,HC129678,Rankin Constitutional Club,202312,Economic Development Delivery Board,Capital Expenditure
09/03/2023,GI,3175177,2188.75,HC129697,Hereford Cathedral School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175178,2188.75,HC129697,Hereford Cathedral School,202312,Commissioned Services,Support Services
09/03/2023,GI,3175179,2188.75,HC129697,Hereford Cathedral School,202312,Commissioned Services,Support Services
27/03/2023,II,4117864,4628.53,HC129709,Herefordshire Green Network,202312,Highways & Transport,Transfer Payments
13/03/2023,II,4115396,743.75,HC129722,Tilly's Cleaning Services,202312,Schools,Premises-Related Expenditure
31/03/2023,GI,3185325,600,HC129724,Blessed Robert Sutton Catholic Academy part of St Ralph Sherwin CMAT,202312,Dedicated Schools Grant,Support Services
14/03/2023,II,4115643,4975,HC129775,Barrs Court Engineering Ltd,202312,Economic Development Delivery Board,Capital Expenditure
23/03/2023,II,4114046,10852,HC129777,Haptivate LTD,202312,People & Performance,Supplies & Services
21/03/2023,II,4116730,1476,HC129790,Black Pear Electrical,202312,Schools,Premises-Related Expenditure
24/03/2023,II,4117837,2970,HC129815,Greenwood's Ecohabitats,202312,Major Infrastructure Programme Board,Capital Expenditure
15/03/2023,II,4115954,425,HC129842,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
02/03/2023,II,4109274,1481.51,HC129853,Dormakaba UK Ltd,202312,Property Services,Third Party Payments
27/03/2023,II,4116715,989.7,HC129853,Dormakaba UK Ltd,202312,Property Services,Third Party Payments
02/03/2023,II,4111854,1774.25,HC129875,Park Avenue Recruitment Ltd,202312,Property Services,Supplies & Services
02/03/2023,II,4114338,3558.37,HC129875,Park Avenue Recruitment Ltd,202312,Property Services,Supplies & Services
28/03/2023,II,4118312,434.75,HC129875,Park Avenue Recruitment Ltd,202312,Property Services,Supplies & Services
29/03/2023,II,4118321,1797.28,HC129875,Park Avenue Recruitment Ltd,202312,Property Services,Supplies & Services
14/03/2023,II,4115678,7000,HC129880,Redacted,202312,Highways & Transport,Transfer Payments
16/03/2023,II,4116218,7470,HC129880,Redacted,202312,Highways & Transport,Transfer Payments
15/03/2023,II,4115911,650,HC129881,MSS Consulting Ltd,202312,Property Services,Third Party Payments
20/03/2023,II,4116093,4294,HC129881,MSS Consulting Ltd,202312,Property Services,Third Party Payments
21/03/2023,II,4116779,6515,HC129884,NHS Black Country & West Birmingham CCG,202312,Safeguarding and Family Support,Supplies & Services
07/03/2023,II,4114925,13349.16,HC129902,Broad Oak Properties Limited,202312,Sustainable Living Programme Board,Capital Expenditure
10/03/2023,II,4115121,10111.25,HC129902,Broad Oak Properties Limited,202312,Sustainable Living Programme Board,Capital Expenditure
14/03/2023,II,4115648,30138.39,HC129902,Broad Oak Properties Limited,202312,Sustainable Living Programme Board,Capital Expenditure
23/03/2023,II,4117192,3368.74,HC129902,Broad Oak Properties Limited,202312,Sustainable Living Programme Board,Capital Expenditure
23/03/2023,II,4117231,13270.9,HC129902,Broad Oak Properties Limited,202312,Sustainable Living Programme Board,Capital Expenditure
23/03/2023,II,4117233,8212.15,HC129902,Broad Oak Properties Limited,202312,Sustainable Living Programme Board,Capital Expenditure
07/03/2023,II,4114786,560,HC129903,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
22/03/2023,II,4116857,16000,HC129943,City Science Corporation Ltd,202312,Planning & Development Control,Supplies & Services
22/03/2023,II,4116859,5000,HC129943,City Science Corporation Ltd,202312,Planning & Development Control,Supplies & Services
07/03/2023,II,4114801,1740,HC130001,Rai Fashion Limited,202312,Economic Development Delivery Board,Capital Expenditure
27/03/2023,II,4116551,670.04,HC130016,Pozitive  Energy Ltd,202312,Property Services,Premises-Related Expenditure
22/03/2023,II,4116949,592.25,HC130032,The Coffee Cart Co Ltd,202312,"Finance, Legal & Governance",Supplies & Services
29/03/2023,II,4118377,847.5,HC130032,The Coffee Cart Co Ltd,202312,Highways & Transport,Supplies & Services
31/03/2023,II,4118606,30949.99,HC130040,WestonWilliamson+Partners LLP,202312,Transport & Place Making Delivery Board,Capital Expenditure
17/03/2023,II,4116276,707.14,HC130050,Teme Valley Electrcial Services Ltd,202312,Schools,Premises-Related Expenditure
24/03/2023,II,4117410,5000,HC130059,Redacted,202312,Planning & Development Control,Supplies & Services
13/03/2023,II,4115380,500,HC130093,AWC Legal Services Ltd,202312,"Finance, Legal & Governance",Supplies & Services
28/03/2023,II,4118127,580,HC130093,AWC Legal Services Ltd,202312,"Finance, Legal & Governance",Supplies & Services
18/03/2023,II,4116512,2800,HC130101,Unity Schools Partnership Education Ltd,202312,Schools,Supplies & Services
07/03/2023,II,4111548,649.91,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
13/03/2023,II,4115341,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4111544,3050,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4111550,759.35,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4111551,718.96,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4115449,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
24/03/2023,II,4115511,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Highways & Transport,Supplies & Services
15/03/2023,II,4115343,2495.3,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
20/03/2023,II,4115344,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
20/03/2023,II,4115510,1114,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
24/03/2023,II,4111546,2144,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
24/03/2023,II,4111547,1694,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
24/03/2023,II,4115508,1694,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
24/03/2023,II,4115509,2144,HC130102,ADL Traffic and Highways Engineering Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
03/03/2023,II,4114329,5000,HC130124,Hereford in Bloom,202312,Highways & Transport,Third Party Payments
10/03/2023,II,4115319,1495.07,HC130126,Warners Midlands plc,202312,People & Performance,Supplies & Services
06/03/2023,II,4114583,3223.83,HC130154,HSL Compliance Limited,202312,Property Services,Third Party Payments
06/03/2023,II,4114753,1563.45,HC130154,HSL Compliance Limited,202312,Property Services,Third Party Payments
14/03/2023,II,4115765,2273,HC130154,HSL Compliance Limited,202312,Property Services,Third Party Payments
21/03/2023,II,4116667,605.7,HC130222,Redacted,202312,Schools,Supplies & Services
27/03/2023,II,4117931,1963.5,HC130286,Learning Labs Ltd,202312,Dedicated Schools Grant,Supplies & Services
14/03/2023,II,4115617,3800,HC130291,Julie Duane,202312,"Finance, Legal & Governance",Supplies & Services
30/03/2023,II,4118545,4013.5,HC130346,Westco Trading Ltd,202312,Highways & Transport,Third Party Payments
28/03/2023,II,4118131,14205,HC130381,Element Urbanism LLP,202312,Highways & Transport,Third Party Payments
25/03/2023,II,4117974,708.75,HC130386,Redacted,202312,Schools,Supplies & Services
15/03/2023,II,4116014,3300,HC130407,Redacted,202312,Highways & Transport,Supplies & Services
15/03/2023,II,4116040,825,HC130407,Redacted,202312,Highways & Transport,Supplies & Services
09/03/2023,II,4115052,4271,HC130410,Redacted,202312,Towns Fund Delivery Board,Capital Expenditure
21/03/2023,II,4116702,576,HC130420,Pure-Studios,202312,Talk Community Programme,Transfer Payments
13/03/2023,II,4115384,846.95,HC130439,Redacted,202312,"Finance, Legal & Governance",Supplies & Services
27/03/2023,II,4117413,700,HC130446,CGR Business Solutions Ltd,202312,Economic Growth,Supplies & Services
02/03/2023,II,4114275,5418.12,HC130453,Metaphor Communications Ltd,202312,Towns Fund Delivery Board,Capital Expenditure
