Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
05/01/2023,II,4106565,1702.2,HC100090,A J Watkins,202310,Highways & Transport,Transport-Related Expenditure
18/01/2023,GI,3155567,31511,HC100109,HM Revenue & Customs,202310,Holding Codes,Holding Codes
24/01/2023,GI,3157984,450,HC100146,Abacus 2000 Nursery School,202310,Dedicated Schools Grant,Transfer Payments
17/01/2023,II,4108222,855.8,HC100154,NBA Solutions Ltd,202310,Safeguarding and Family Support,Supplies & Services
20/01/2023,II,4108752,955.8,HC100154,NBA Solutions Ltd,202310,Safeguarding and Family Support,Supplies & Services
10/01/2023,II,4107203,1050,HC100254,Redacted,202310,Schools,Supplies & Services
02/01/2023,II,4105489,2641.41,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
03/01/2023,II,4104720,1687.2,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
03/01/2023,II,4104867,3930.7,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
04/01/2023,II,4105408,2237.9,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
04/01/2023,II,4104648,1224,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
04/01/2023,II,4104689,2390.4,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
09/01/2023,II,4104243,1587,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
09/01/2023,II,4106530,2106.91,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
09/01/2023,II,4104764,1360.8,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
11/01/2023,II,4107340,1202.9,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
11/01/2023,II,4107390,698.4,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
16/01/2023,II,4107616,3157.19,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
17/01/2023,II,4107923,3002.4,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
17/01/2023,II,4108093,1752.6,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
18/01/2023,II,4107675,1195.21,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
18/01/2023,II,4107921,811.2,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
18/01/2023,II,4108422,1934.82,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
19/01/2023,II,4108553,7803.3,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
19/01/2023,II,4107437,986.4,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
23/01/2023,II,4108344,819.48,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
23/01/2023,II,4108216,979.2,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
24/01/2023,II,4107944,3121.1,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
24/01/2023,II,4109024,1806.99,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
25/01/2023,II,4109025,2105.78,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
31/01/2023,II,4109769,1047.33,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
31/01/2023,II,4109770,855.75,HC100385,Alliance In Partnership,202310,Schools,Supplies & Services
09/01/2023,II,4106998,1367.64,HC100488,Waterlogic GB Limited,202310,Schools,Supplies & Services
10/01/2023,II,4107119,2152.2,HC100495,C M D Travel Hereford,202310,Education and Commissioning,Transport-Related Expenditure
06/01/2023,II,4106654,7253.4,HC100495,C M D Travel Hereford,202310,Highways & Transport,Transport-Related Expenditure
11/01/2023,II,4105688,1899.07,HC100495,C M D Travel Hereford,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4108931,1550,HC100495,C M D Travel Hereford,202310,Schools,Supplies & Services
09/01/2023,II,4106629,2130,HC100495,C M D Travel Hereford,202310,Schools,Transport-Related Expenditure
20/01/2023,II,4108689,480,HC100495,C M D Travel Hereford,202310,Schools,Transport-Related Expenditure
17/01/2023,II,4108195,2735.8,HC100582,Carter Brown - The Expert Service Limited,202310,Safeguarding and Family Support,Supplies & Services
17/01/2023,II,4108196,1230.2,HC100582,Carter Brown - The Expert Service Limited,202310,Safeguarding and Family Support,Supplies & Services
17/01/2023,II,4108220,1323.8,HC100582,Carter Brown - The Expert Service Limited,202310,Safeguarding and Family Support,Supplies & Services
23/01/2023,II,4109037,660,HC100582,Carter Brown - The Expert Service Limited,202310,Safeguarding and Family Support,Supplies & Services
23/01/2023,II,4109038,1381.2,HC100582,Carter Brown - The Expert Service Limited,202310,Safeguarding and Family Support,Supplies & Services
02/01/2023,II,4105914,9917.85,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109012,686.15,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109142,10465.22,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109143,491.95,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109138,9972.5,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109139,7058.05,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109141,7594.95,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109152,12977.45,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109153,9073.7,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109155,11499.6,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
23/01/2023,II,4109156,10213.85,HC100633,TFWRL,202310,Highways & Transport,Transport-Related Expenditure
05/01/2023,II,4106460,532.56,HC100656,Allstar Business Solutions Ltd (Arval),202310,Education and Commissioning,Transport-Related Expenditure
18/01/2023,II,4108328,594.75,HC100656,Allstar Business Solutions Ltd (Arval),202310,Education and Commissioning,Transport-Related Expenditure
23/01/2023,II,4109094,1059.15,HC100656,Allstar Business Solutions Ltd (Arval),202310,Education and Commissioning,Transport-Related Expenditure
24/01/2023,II,4109171,570,HC100664,Asdan Ltd,202310,Schools,Supplies & Services
13/01/2023,GI,3154918,16969.65,HC100677,Ashfield Park Primary School,202310,Children & Young People Capital,Capital Income
20/01/2023,GI,3156384,589,HC100677,Ashfield Park Primary School,202310,Children & Young People Capital,Capital Income
05/01/2023,GI,3151726,1645,HC100677,Ashfield Park Primary School,202310,Commissioned Services,Support Services
24/01/2023,GI,3157959,543,HC100677,Ashfield Park Primary School,202310,Dedicated Schools Grant,Transfer Payments
24/01/2023,II,4109252,4278.42,HC100792,B & B Services Ltd,202310,Community Wellbeing Delivery Board,Capital Expenditure
03/01/2023,II,4106403,1200,HC100813,Be Bold Media Ltd,202310,Economic Growth,Supplies & Services
10/01/2023,II,4107387,630,HC100815,B Squared,202310,Schools,Supplies & Services
24/01/2023,GI,3157960,3804,HC100870,Bargates Childrens Centre,202310,Dedicated Schools Grant,Transfer Payments
10/01/2023,II,4106854,1200,HC100963,Mortimers Solicitors,202310,"Finance, Legal & Governance",Supplies & Services
19/01/2023,II,4108606,487,HC100975,Besecure Protection Systems Ltd,202310,Schools,Supplies & Services
23/01/2023,GI,3157259,720,HC101027,Bishop Of Herefords Bluecoat School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157260,640,HC101027,Bishop Of Herefords Bluecoat School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157261,650,HC101027,Bishop Of Herefords Bluecoat School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157263,430,HC101027,Bishop Of Herefords Bluecoat School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157264,670,HC101027,Bishop Of Herefords Bluecoat School,202310,Dedicated Schools Grant,Support Services
03/01/2023,II,4104396,4339,HC101033,Bishopstone Group Parish Council,202310,Highways & Transport,Third Party Payments
24/01/2023,GI,3157962,743,HC101037,Bizzie Lizzies,202310,Dedicated Schools Grant,Transfer Payments
09/01/2023,II,4107049,990.96,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
09/01/2023,II,4107059,713.52,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
09/01/2023,II,4107060,554.88,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
09/01/2023,II,4107061,1056.96,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107005,600,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107219,3294.28,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107220,4163.96,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107221,1840.96,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107222,2713.04,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107223,1162.48,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107224,1937.76,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107225,3520,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107226,2860,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107227,2200,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107228,4456.76,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107229,1130.74,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107230,5571.28,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107231,436.04,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107232,3124.44,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107233,4400,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107235,1427.04,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107236,1017.28,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107238,880.8,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107239,514.76,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107240,1937.76,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107245,423.94,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107246,1913.56,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107247,1858.05,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107248,1870,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107249,1189.08,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107250,2882.44,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107252,2785.64,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107253,4069.12,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107254,1453.32,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107255,2616.12,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107257,2713.04,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107258,436.04,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107299,2068,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107300,3240,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107301,1110,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107302,5086.84,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107303,2160,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107305,2218.58,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107306,2642.4,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107307,3210.44,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107309,2576.37,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107312,3143.8,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107322,1833.12,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107326,2430.96,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107327,1704.24,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107328,2219.52,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107329,3739.66,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107330,3038.88,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107251,3080,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
10/01/2023,II,4107308,2450.84,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
11/01/2023,II,4107304,3875.52,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107552,1043.76,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107553,713.52,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107554,1560,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107556,1125,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107557,1572.24,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107559,1519.44,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107560,1479.84,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107561,1625.04,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107562,1479.84,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
12/01/2023,II,4107564,1004.16,HC101060,Blue Line Taxis,202310,Education and Commissioning,Transport-Related Expenditure
