Posting date,Supplier number,Supplier name,Expense type,Department,Amount
16/05/2023,1260697,Atlantic Lodge Housing 2 Ltd,Childcare Management Fees,Housing Operations," 1,562.70 "
16/05/2023,1260697,Atlantic Lodge Housing 2 Ltd,,Housing Operations," 63,594.40 "
12/06/2023,1260697,Atlantic Lodge Housing 2 Ltd,,Housing Operations," 66,331.57 "
12/06/2023,1260697,Atlantic Lodge Housing 2 Ltd,Childcare Management Fees,Housing Operations," 1,614.79 "
16/05/2023,1260697,Atlantic Lodge Housing 2 Ltd,,Housing Operations," 6,930.00 "
12/06/2023,1260697,Atlantic Lodge Housing 2 Ltd,,Housing Operations," 7,161.00 "
06/04/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 1,000.00 "
06/04/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 2,500.00 "
12/05/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 1,000.00 "
20/04/2023,D000000016,GENERAL,,Housing Operations, 944.33 
20/04/2023,D000000016,GENERAL,,Housing Operations, 885.65 
20/04/2023,D000000016,GENERAL,,Housing Operations, 901.00 
20/04/2023,D000000016,GENERAL,,Housing Operations," 1,585.65 "
27/04/2023,D000000016,GENERAL,,Housing Operations, 901.00 
19/05/2023,D000000016,GENERAL,,Housing Operations," 1,585.65 "
19/05/2023,D000000016,GENERAL,,Housing Operations, 901.00 
19/05/2023,D000000016,GENERAL,,Housing Operations," 1,134.33 "
12/06/2023,D000000016,GENERAL,,Housing Operations," 1,771.30 "
14/06/2023,D000000016,GENERAL,,Housing Operations," 1,897.00 "
14/06/2023,D000000016,GENERAL,,Housing Operations," 1,897.00 "
27/06/2023,D000000016,GENERAL,,Housing Operations, 901.00 
27/06/2023,D000000016,GENERAL,,Housing Operations, 944.33 
29/06/2023,D000000016,GENERAL,,Housing Operations," 1,585.65 "
29/06/2023,D000000016,GENERAL,,Housing Operations, 901.00 
29/06/2023,D000000016,GENERAL,,Housing Operations," 3,500.00 "
20/04/2023,1249552,PERSONAL PAYMENTS,,Housing Operations," 6,000.00 "
19/05/2023,1249552,PERSONAL PAYMENTS,,Housing Operations," 3,180.00 "
12/06/2023,1249552,PERSONAL PAYMENTS,,Housing Operations, 901.00 
29/06/2023,1249552,PERSONAL PAYMENTS,,Housing Operations," 1,150.03 "
15/05/2023,1243897,Altwood Properties Ltd,,Housing Operations," 58,470.92 "
07/06/2023,1243897,Altwood Properties Ltd,,Housing Operations," 57,514.19 "
18/05/2023,1303263,Ashdale Services Limited,,Housing Operations," 1,625.10 "
07/06/2023,1303263,Ashdale Services Limited,,Housing Operations," 1,679.27 "
17/05/2023,1246067,Barry Stewart & Partners,,Housing Operations," 1,229.91 "
07/06/2023,1246067,Barry Stewart & Partners,,Housing Operations," 1,270.91 "
17/05/2023,1246067,Barry Stewart & Partners,,Housing Operations," 14,490.00 "
07/06/2023,1246067,Barry Stewart & Partners,,Housing Operations," 14,973.00 "
22/05/2023,1244039,Branch Co Ltd,,Housing Operations," 21,683.40 "
10/05/2023,1246601,Community Housing Ltd,Childcare Management Fees,Housing Operations," 1,855.10 "
10/05/2023,1246601,Community Housing Ltd,,Housing Operations," 29,981.83 "
08/06/2023,1246601,Community Housing Ltd,Childcare Management Fees,Housing Operations," 1,117.82 "
12/06/2023,1246601,Community Housing Ltd,,Housing Operations," 32,175.16 "
09/05/2023,1246601,Community Housing Ltd,,Housing Operations," 34,700.00 "
15/05/2023,1246601,Community Housing Ltd,,Housing Operations," 35,640.00 "
07/06/2023,1246601,Community Housing Ltd,,Housing Operations," 36,828.00 "
15/05/2023,1284551,Pinnacle Housing Limited,,Housing Operations," 132,600.00 "
23/05/2023,1284551,Pinnacle Housing Limited,,Housing Operations," 132,600.00 "
08/06/2023,1284551,Pinnacle Housing Limited,,Housing Operations," 132,600.00 "
12/06/2023,1284551,Pinnacle Housing Limited,Non System - Gas,Housing Operations," 4,199.79 "
12/06/2023,1284551,Pinnacle Housing Limited,Non System - Gas,Housing Operations, 560.38 
15/06/2023,1284551,Pinnacle Housing Limited,Non System - Gas,Housing Operations," 5,137.93 "
03/05/2023,1294312,Aldgate Press Ltd,Printing,Housing Operations," 1,944.00 "
05/05/2023,D000000016,GENERAL,Other Expenses,Housing Operations," 1,098.00 "
04/05/2023,1299068,LONDON RECYCLED FURNITUR,Other Expenses,Housing Operations," 1,567.50 "
14/04/2023,1281569,Road Traffic Solution Ltd (RTSL),B* MMA24 Other Dip H.E.Fees,Housing Operations, 650.00 
14/06/2023,1281569,Road Traffic Solution Ltd (RTSL),,Housing Operations," 1,287.15 "
19/06/2023,1281569,Road Traffic Solution Ltd (RTSL),Printing,Housing Operations, 500.00 
19/06/2023,1281569,Road Traffic Solution Ltd (RTSL),Printing,Housing Operations," 3,591.00 "
04/05/2023,1249133,The Private Postman Ltd,Postage and Delivery,Housing Operations, 832.00 
08/06/2023,1244635,Jan Kattein Architects Ltd,Administration and Management Charges,Housing Operations," 24,265.54 "
30/06/2023,D000000016,GENERAL,Training related expenditure,Housing Operations, 990.00 
12/04/2023,1254801,PPCR Associates Ltd,Hired and Contracted Services,Housing Operations," 3,089.70 "
12/05/2023,1254801,PPCR Associates Ltd,Hired and Contracted Services,Housing Operations," 3,766.50 "
14/06/2023,1254801,PPCR Associates Ltd,Hired and Contracted Services,Housing Operations," 4,308.45 "
20/04/2023,1260877,Solo Managed Services Uk Ltd,Printing,Housing Operations," 2,829.97 "
16/06/2023,1260877,Solo Managed Services Uk Ltd,Postage and Delivery,Housing Operations," 2,829.97 "
16/06/2023,1260877,Solo Managed Services Uk Ltd,Postage and Delivery,Housing Operations," 2,829.97 "
27/06/2023,1260877,Solo Managed Services Uk Ltd,Printing,Housing Operations," 2,847.68 "
09/05/2023,1246206,Westco Trading ltd,Printing,Housing Operations, 969.00 
10/05/2023,1246206,Westco Trading ltd,"Publicity, Promotions and Advertisement",Housing Operations, 513.00 
22/05/2023,1246239,Windowflowers Ltd,Equipment,Housing Operations," 1,824.72 "
05/05/2023,1269171,Cityreed Limited,,Housing Operations," 20,250.00 "
07/06/2023,1269171,Cityreed Limited,,Housing Operations," 20,660.00 "
01/04/2023,1303666,Connect Lettings & Management Ltd,,Housing Operations, 985.50 
01/04/2023,1303666,Connect Lettings & Management Ltd,Childcare Management Fees,Housing Operations," 3,051.00 "
18/05/2023,1303666,Connect Lettings & Management Ltd,,Housing Operations," 8,572.50 "
18/05/2023,1303666,Connect Lettings & Management Ltd,Childcare Management Fees,Housing Operations, 742.50 
07/06/2023,1303666,Connect Lettings & Management Ltd,,Housing Operations," 9,625.50 "
15/05/2023,1246650,Dabora Conway Ltd,,Housing Operations," 83,605.62 "
07/06/2023,1246650,Dabora Conway Ltd,,Housing Operations," 86,790.88 "
04/05/2023,1246912,Elliot Leigh Property Management,,Housing Operations," 1,650.00 "
12/06/2023,1246912,Elliot Leigh Property Management,,Housing Operations," 3,915.00 "
17/05/2023,1246945,Euro Stars Housing And,Childcare Management Fees,Housing Operations," 2,224.17 "
17/05/2023,1246945,Euro Stars Housing And,,Housing Operations," 114,398.22 "
14/06/2023,1246945,Euro Stars Housing And,,Housing Operations," 121,075.15 "
15/05/2023,1246951,Eventay Ltd,,Housing Operations," 503,004.28 "
15/05/2023,1246951,Eventay Ltd,,Housing Operations," 683,103.87 "
07/06/2023,1246951,Eventay Ltd,,Housing Operations," 743,176.12 "
07/06/2023,1246951,Eventay Ltd,,Housing Operations," 578,189.90 "
29/06/2023,1246951,Eventay Ltd,,Housing Operations," 961,124.62 "
02/05/2023,1245310,Residential Management Group,Catering Provisions,Housing Operations," 20,000.00 "
12/04/2023,1248511,Places For People Group Ltd,B*Bridge Inspections,Housing Operations," 40,155.25 "
12/06/2023,1248511,Places For People Group Ltd,Hired and Contracted Services,Housing Operations," 1,067,306.81 "
05/04/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,050.00 "
05/04/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,050.00 "
11/04/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,400.00 "
25/04/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,050.00 "
11/05/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,050.00 "
05/06/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,050.00 "
12/06/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,050.00 "
14/06/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,400.00 "
22/06/2023,1301278,Blaker Collins Ltd,Acquisition of Land & Buildings,Housing Operations," 1,400.00 "
17/05/2023,1243583,Effectable Construction Services,Payments to main contractor,Housing Operations," 8,966.31 "
17/05/2023,1243583,Effectable Construction Services,Payments to main contractor,Housing Operations," 7,948.02 "
17/05/2023,1243583,Effectable Construction Services,Payments to main contractor,Housing Operations, 580.42 
03/04/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 160,255.16 "
12/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 4,798.50 "
14/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 5,100.00 "
12/04/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 21,376.05 "
12/04/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 30,593.11 "
12/04/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 3,643.85 "
12/04/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 17,801.90 "
12/04/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 21,686.76 "
04/05/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 4,708.12 "
19/06/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations, 745.74 
23/06/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 27,794.30 "
29/06/2023,1245161,Places For People Homes Ltd,Payments to main contractor,Housing Operations," 3,450.00 "
14/04/2023,1258110,jpsconsultancy,Acquisition of Land & Buildings,Housing Operations," 9,900.00 "
02/05/2023,1258110,jpsconsultancy,Acquisition of Land & Buildings,Housing Operations," 8,250.00 "
17/05/2023,1258110,jpsconsultancy,Payments to main contractor,Housing Operations," 11,400.00 "
23/05/2023,1258110,jpsconsultancy,Acquisition of Land & Buildings,Housing Operations," 6,600.00 "
25/05/2023,1258110,jpsconsultancy,Acquisition of Land & Buildings,Housing Operations," 3,300.00 "
01/06/2023,1258110,jpsconsultancy,Other Consultants,Housing Operations, 600.00 
22/06/2023,1258110,jpsconsultancy,Acquisition of Land & Buildings,Housing Operations," 1,650.00 "
14/04/2023,1244096,Capita Business Services Ltd,Hired and Contracted Services,Housing Operations," 135,441.00 "
23/05/2023,1253802,Housing Britain,,Housing Operations," 16,850.00 "
14/06/2023,1253802,Housing Britain,,Housing Operations," 17,405.00 "
23/05/2023,1253802,Housing Britain,,Housing Operations," 83,425.45 "
23/05/2023,1253802,Housing Britain,Childcare Management Fees,Housing Operations," 4,630.79 "
14/06/2023,1253802,Housing Britain,Childcare Management Fees,Housing Operations," 8,044.74 "
14/06/2023,1253802,Housing Britain,,Housing Operations," 88,558.00 "
06/06/2023,1246693,Dma Signs Ltd,Fixtures and Fittings,Housing Operations, 681.06 
14/04/2023,D000000016,GENERAL,Catering Provisions,Housing Operations," 3,500.00 "
29/06/2023,1249167,TMP (UK) Ltd,Recruitment Expenses (excl. advertising),Housing Operations," 5,195.00 "
01/04/2023,1243775,Royal Borough of Kensington &,Equipment,Housing Operations," 6,887.00 "
12/04/2023,1243775,Royal Borough of Kensington &,Staff and Volunteer Travel Expenses - General,Housing Operations, 575.00 
12/04/2023,1243775,Royal Borough of Kensington &,Staff and Volunteer Travel Expenses - General,Housing Operations," 5,260.00 "
25/05/2023,1245563,Sharpe Pritchard,Legal Costs,Housing Operations," 1,288.00 "
26/05/2023,1245563,Sharpe Pritchard,Legal Costs,Housing Operations," 12,162.00 "
14/06/2023,1245563,Sharpe Pritchard,Legal Costs,Housing Operations," 5,936.00 "
15/05/2023,1244586,Ideal Quarters Ltd,,Housing Operations," 20,851.00 "
07/06/2023,1244586,Ideal Quarters Ltd,,Housing Operations," 20,878.50 "
15/05/2023,1244586,Ideal Quarters Ltd,,Housing Operations," 35,065.53 "
15/05/2023,1244586,Ideal Quarters Ltd,,Housing Operations," 3,828.57 "
07/06/2023,1244586,Ideal Quarters Ltd,,Housing Operations," 4,251.43 "
07/06/2023,1244586,Ideal Quarters Ltd,,Housing Operations," 38,699.25 "
01/06/2023,D000000016,GENERAL,Service Charges - Premises,Housing Operations," 7,762.74 "
12/04/2023,1245382,Morgan Sindall Property Services,,Housing Operations, 874.06 
12/04/2023,1245382,Morgan Sindall Property Services,,Housing Operations," 2,111.11 "
12/04/2023,1245382,Morgan Sindall Property Services,,Housing Operations, 910.54 
12/04/2023,1245382,Morgan Sindall Property Services,,Housing Operations, 605.00 
12/04/2023,1245382,Morgan Sindall Property Services,,Housing Operations, 967.63 
12/04/2023,1245382,Morgan Sindall Property Services,,Housing Operations," 1,454.39 "
20/04/2023,1245382,Morgan Sindall Property Services,B*Rechargeable Works,Housing Operations," 2,567.46 "
02/05/2023,1245382,Morgan Sindall Property Services,B*Rechargeable Works,Housing Operations, 610.50 
05/05/2023,1244629,Jacksons Lettings And Sales Ltd,,Housing Operations," 5,730.00 "
05/06/2023,1244629,Jacksons Lettings And Sales Ltd,,Housing Operations," 5,321.00 "
24/05/2023,1257725,Stef & Philips Ltd,Childcare Management Fees,Housing Operations," 7,266.60 "
24/05/2023,1257725,Stef & Philips Ltd,,Housing Operations," 17,207.70 "
12/06/2023,1257725,Stef & Philips Ltd,,Housing Operations," 19,247.30 "
12/06/2023,1257725,Stef & Philips Ltd,Childcare Management Fees,Housing Operations," 7,062.40 "
19/06/2023,1259689,Groundswell Network Support UK,Payments to Voluntary bodies,Housing Operations," 39,314.00 "
13/06/2023,1247853,Look Ahead Housing & Care Ltd,Hired and Contracted Services,Housing Operations," 279,284.00 "
13/06/2023,1247853,Look Ahead Housing & Care Ltd,Hired and Contracted Services,Housing Operations," 448,346.00 "
05/04/2023,1243808,South London and Maudsley,Hired and Contracted Services,Housing Operations," 279,000.00 "
26/06/2023,1243808,South London and Maudsley,Hired and Contracted Services,Housing Operations," 279,000.00 "
18/05/2023,1301224,Shuttleworth (UK) Ltd,,Housing Operations," 19,824.00 "
27/06/2023,1301224,Shuttleworth (UK) Ltd,,Housing Operations," 21,744.00 "
27/06/2023,1301224,Shuttleworth (UK) Ltd,Childcare Management Fees,Housing Operations, 576.00 
17/05/2023,1243583,Effectable Construction Services,Payments to main contractor,Housing Operations," 11,239.34 "
17/05/2023,1243583,Effectable Construction Services,Payments to main contractor,Housing Operations," 3,157.34 "
26/04/2023,1250716,Focus Furnishing,Payments to main contractor,Housing Operations," 2,829.05 "
17/05/2023,1250716,Focus Furnishing,Payments to main contractor,Housing Operations," 1,750.00 "
17/05/2023,1250716,Focus Furnishing,Payments to main contractor,Housing Operations," 2,618.66 "
24/05/2023,1250716,Focus Furnishing,Payments to main contractor,Housing Operations," 4,110.50 "
06/04/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 171,153.92 "
08/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 607,269.40 "
08/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 336,197.01 "
10/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 550,183.73 "
12/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 492,812.42 "
15/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 524,491.95 "
18/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 431,233.96 "
24/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 570,310.09 "
25/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 593,110.21 "
26/05/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 518,508.80 "
09/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 549,839.52 "
12/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 449,085.77 "
13/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 549,549.87 "
19/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 534,513.31 "
19/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 564,498.70 "
19/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 470,449.32 "
19/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 457,036.44 "
22/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 494,806.01 "
22/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 23,900.00 "
26/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 385,000.00 "
27/06/2023,D000000016,GENERAL,Acquisition of Land & Buildings,Housing Operations," 43,817.35 "
03/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 5,340.00 "
04/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 15,500.00 "
11/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 15,500.00 "
12/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 28,380.00 "
12/04/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 28,780.00 "
16/05/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 37,100.00 "
18/05/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 16,300.00 "
23/05/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 29,500.00 "
24/05/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 27,500.00 "
25/05/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 31,500.00 "
29/05/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 21,900.00 "
06/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 33,100.00 "
07/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 29,100.00 "
20/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 23,500.00 "
23/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 31,500.00 "
27/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 31,500.00 "
28/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 25,100.00 "
28/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 24,300.00 "
28/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 32,700.00 "
30/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 30,300.00 "
30/06/2023,1245062,HM Revenue & Customs (Stamp duty),Acquisition of Land & Buildings,Housing Operations," 18,300.00 "
02/05/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 25,892.18 "
04/05/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 1,110.88 "
07/06/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 2,029.13 "
07/06/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 28,850.62 "
07/06/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 19,410.10 "
23/06/2023,1245382,Morgan Sindall Property Services,Payments to main contractor,Housing Operations," 20,318.23 "
28/04/2023,D000000016,GENERAL,,Housing Operations," 1,800.00 "
05/05/2023,D000000016,GENERAL,,Housing Operations," 2,600.00 "
14/04/2023,1250716,Focus Furnishing,Equipment,Housing Operations," 1,956.90 "
14/04/2023,1250716,Focus Furnishing,Equipment,Housing Operations, 637.68 
28/04/2023,1250716,Focus Furnishing,Equipment,Housing Operations, 779.54 
28/04/2023,1250716,Focus Furnishing,Equipment,Housing Operations," 3,038.66 "
04/05/2023,1250716,Focus Furnishing,Equipment,Housing Operations," 1,209.31 "
01/06/2023,1250716,Focus Furnishing,Equipment,Housing Operations," 2,616.18 "
07/06/2023,1274153,Notting Hill Genesis,,Housing Operations," 944,751.79 "
07/06/2023,1274153,Notting Hill Genesis,Childcare Management Fees,Housing Operations," 23,560.35 "
17/04/2023,1248244,Orchard & Shipman Group Plc,,Housing Operations," 6,054.94 "
15/06/2023,1248244,Orchard & Shipman Group Plc,,Housing Operations," 3,078.78 "
15/06/2023,1248244,Orchard & Shipman Group Plc,,Housing Operations," 3,181.41 "
10/05/2023,1264860,Oliver Landon Limited,,Housing Operations," 24,810.00 "
25/05/2023,1264860,Oliver Landon Limited,Non System - Gas,Housing Operations," 1,078.11 "
14/06/2023,1264860,Oliver Landon Limited,,Housing Operations," 23,393.00 "
14/06/2023,1264860,Oliver Landon Limited,Childcare Management Fees,Housing Operations," 2,740.00 "
21/06/2023,1264860,Oliver Landon Limited,Non System - Gas,Housing Operations, 705.62 
28/06/2023,1304180,Change Communication,Payments to Voluntary bodies,Housing Operations," 1,000.00 "
25/05/2023,1304425,Point West Management (Hayes) Limit,,Housing Operations," 2,100.00 "
25/05/2023,1304425,Point West Management (Hayes) Limit,,Housing Operations," 37,800.00 "
14/06/2023,1304425,Point West Management (Hayes) Limit,,Housing Operations," 39,060.00 "
14/06/2023,1304425,Point West Management (Hayes) Limit,,Housing Operations," 2,170.00 "
18/04/2023,1243956,Atos Wordline Re Premier Inn,Creditors GR/IR -,Housing Operations," 10,876.16 "
19/04/2023,1243956,Atos Wordline Re Premier Inn,,Housing Operations," 30,000.00 "
25/04/2023,1243956,Atos Wordline Re Premier Inn,,Housing Operations," 25,000.00 "
16/05/2023,1243956,Atos Wordline Re Premier Inn,,Housing Operations," 34,290.39 "
14/06/2023,1243956,Atos Wordline Re Premier Inn,,Housing Operations," 110,165.82 "
02/05/2023,1245372,GEM Environmental Building,,Housing Operations," 2,509.10 "
09/05/2023,1245310,Residential Management Group,,Housing Operations," 8,578.57 "
07/06/2023,1245310,Residential Management Group,,Housing Operations," 9,078.57 "
16/05/2023,D000000016,GENERAL,Council Tax,Housing Operations," 1,584.92 "
22/05/2023,1243754,London Borough Of Barking &,Council Tax,Housing Operations," 1,091.64 "
10/05/2023,1245310,Residential Management Group,,Housing Operations," 517,660.99 "
10/05/2023,1245310,Residential Management Group,,Housing Operations," 38,226.00 "
10/05/2023,1245310,Residential Management Group,Childcare Management Fees,Housing Operations, 864.00 
10/05/2023,1245310,Residential Management Group,Childcare Management Fees,Housing Operations," 13,274.29 "
07/06/2023,1245310,Residential Management Group,Childcare Management Fees,Housing Operations," 5,927.14 "
07/06/2023,1245310,Residential Management Group,,Housing Operations," 39,652.43 "
07/06/2023,1245310,Residential Management Group,,Housing Operations," 536,210.79 "
14/04/2023,1267888,AA ACCOMMODATION SERVICES LTD,Rent,Housing Operations," 1,545.00 "
14/04/2023,1267888,AA ACCOMMODATION SERVICES LTD,Rent,Housing Operations, 982.00 
14/04/2023,1267888,AA ACCOMMODATION SERVICES LTD,Rent,Housing Operations," 45,900.00 "
12/06/2023,1267888,AA ACCOMMODATION SERVICES LTD,Rent,Housing Operations," 46,980.00 "
19/06/2023,1267888,AA ACCOMMODATION SERVICES LTD,Rent,Housing Operations," 47,430.00 "
12/06/2023,1295544,Aneemo Limited,Payments to Voluntary bodies,Housing Operations," 10,000.00 "
17/04/2023,1298914,Central Park Hotel LTD T/AS Central,Rent,Housing Operations," 5,000.00 "
19/06/2023,1298914,Central Park Hotel LTD T/AS Central,Rent,Housing Operations," 8,250.00 "
19/06/2023,1298914,Central Park Hotel LTD T/AS Central,Rent,Housing Operations," 12,500.00 "
14/04/2023,1297454,Central Park Hotel Limited,Rent,Housing Operations," 15,000.00 "
19/06/2023,1304180,Change Communication,Payments to Voluntary bodies,Housing Operations," 23,101.00 "
23/06/2023,1246561,Church Army Marylebone Project,Payments to Voluntary bodies,Housing Operations," 45,433.00 "
12/05/2023,1276738,Critico Security,,Housing Operations," 40,185.40 "
12/05/2023,1276738,Critico Security,,Housing Operations," 40,185.60 "
03/06/2023,1276738,Critico Security,,Housing Operations," 39,109.20 "
23/06/2023,1244354,Enabling Assessment Service,Payments to Voluntary bodies,Housing Operations," 9,960.00 "
18/05/2023,D000000016,GENERAL,Hired and Contracted Services,Housing Operations," 1,500.00 "
15/06/2023,1274901,Highrak Limited,Rent,Housing Operations," 15,000.00 "
19/06/2023,1268543,Homeless Health CIC,Other Expenses,Housing Operations," 21,778.00 "
19/06/2023,1268543,Homeless Health CIC,Other Expenses,Housing Operations," 12,354.00 "
19/06/2023,1268543,Homeless Health CIC,Payments to Voluntary bodies,Housing Operations," 38,307.50 "
12/06/2023,1297886,LGBTIQ+ Outside CIC,Payments to Voluntary bodies,Housing Operations," 27,863.50 "
05/05/2023,1247853,Look Ahead Housing & Care Ltd,Payments to Voluntary bodies,Housing Operations," 11,010.88 "
01/06/2023,1247853,Look Ahead Housing & Care Ltd,Payments to Voluntary bodies,Housing Operations," 48,663.00 "
12/04/2023,1283445,NHS NORTH WEST LONDON CCG,Social Care - Direct Payments,Housing Operations," 23,333.00 "
03/06/2023,1245584,Single Homeless Project,Payments to Voluntary bodies,Housing Operations, 966.33 
12/06/2023,1245584,Single Homeless Project,Payments to Voluntary bodies,Housing Operations," 69,575.00 "
12/06/2023,1245584,Single Homeless Project,Payments to Voluntary bodies,Housing Operations," 69,575.00 "
14/06/2023,1245584,Single Homeless Project,Payments to Voluntary bodies,Housing Operations," 68,635.50 "
19/06/2023,1245584,Single Homeless Project,Rent,Housing Operations, 966.33 
23/06/2023,1261450,Solace Women's Aid Ltd,Payments to Voluntary bodies,Housing Operations," 126,543.50 "
23/06/2023,1243808,South London and Maudsley,Other Expenses,Housing Operations," 64,148.00 "
14/04/2023,1276739,St Giles Hotel Limited,Catering Provisions,Housing Operations, 816.67 
14/04/2023,1276739,St Giles Hotel Limited,Catering Provisions,Housing Operations, 904.17 
14/04/2023,1276739,St Giles Hotel Limited,Catering Provisions,Housing Operations, 666.67 
14/04/2023,1276739,St Giles Hotel Limited,Catering Provisions,Housing Operations," 8,820.00 "
04/05/2023,1276739,St Giles Hotel Limited,Rent,Housing Operations," 60,300.00 "
04/05/2023,1276739,St Giles Hotel Limited,Rent,Housing Operations," 60,300.00 "
12/05/2023,1276739,St Giles Hotel Limited,Rent,Housing Operations," 3,847.79 "
15/06/2023,1276739,St Giles Hotel Limited,Catering Provisions,Housing Operations," 9,650.00 "
15/06/2023,1276739,St Giles Hotel Limited,Rent,Housing Operations," 64,320.00 "
15/06/2023,1276739,St Giles Hotel Limited,Rent,Housing Operations," 60,300.00 "
26/06/2023,1276739,St Giles Hotel Limited,Catering Provisions,Housing Operations," 8,845.00 "
