Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Community Health Partnerships Ltd,Sept 23/940,10480,11-NOV-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/941,10480,30-NOV-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/942,10480,26-AUG-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/943,10480,25-JUN-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/944,10480,28-SEP-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/945,10480,30-JUL-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/946,10480,27-MAY-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Jude Greenaway Ltd,Sept 23/947,10761.6,09-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Delta 4 Services Ltd,Sept 23/948,10800,21-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4043E-Benefits
BPS Chartered Surveyors,Sept 23/949,10851,08-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5035E-Planning Enforcement Service
The Project Centre Ltd,Sept 23/950,10857,03-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
ACCESS UK LTD 20967,Sept 23/951,11244,29-JUL-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
REDACTED PERSONAL DATA,Sept 23/952,11301.6,07-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Law Morgan Limited,Sept 23/953,11383.02,03-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
J B Riney & Co Ltd,Sept 23/954,11444.15,23-AUG-2023,15-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Erect Architecture Ltd,Sept 23/955,11760,21-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
LB of Barking & Dagenham,Sept 23/956,11886.4,01-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
MRI Community Software Ltd,Sept 23/957,11912.03,23-MAY-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
MRI Community Software Ltd,Sept 23/958,11980.8,08-AUG-2023,08-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Marjolo Partners Ltd,Sept 23/959,12000,31-JUL-2023,05-SEP-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Walthamstow School for Girls,Sept 23/960,12000,09-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
PricewaterhouseCoopers ,Sept 23/961,12000,18-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
One Hoe Street Ltd,Sept 23/962,12033.13,24-AUG-2023,22-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
May Harris Multi Services Ltd,Sept 23/963,12123.9,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Experian Ltd,Sept 23/964,12209.38,31-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
DSI Billing Services Ltd,Sept 23/965,12326.12,07-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Ickburgh School,Sept 23/966,12333.32,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
By Education (Waltham Forest) Ltd,Sept 23/967,12434.47,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5094E-PFI
Solace Womes's Aid,Sept 23/968,12500,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Walthamstow School for Girls,Sept 23/969,12773,15-AUG-2023,29-SEP-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
J B Riney & Co Ltd,Sept 23/970,12777.25,21-AUG-2023,14-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Mary Hare Schools,Sept 23/971,12925,16-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Bevan Brittan LLP,Sept 23/972,12952.2,26-MAY-2023,14-SEP-2023,B5000C-Place Directorate,B5078E-Investment Property
Sensory Specialists Limited,Sept 23/973,12992.8,01-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Aston Group,Sept 23/974,13068,15-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Lymore Gardens FC,Sept 23/975,13800,14-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Aston Group,Sept 23/976,13934.44,29-AUG-2023,15-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Body & Soul,Sept 23/977,14000,10-JUL-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Stace LLP,Sept 23/978,14000.4,11-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Coordinate SaS Ltd,Sept 23/979,14040,09-JUN-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
The Project Centre Ltd,Sept 23/980,14197.5,03-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
DSSL Group Ltd,Sept 23/981,14250.28,24-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
HATs Group Limited,Sept 23/982,14428.5,30-JUN-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Penna PLC,Sept 23/983,15000,10-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Ickburgh School,Sept 23/984,15000,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Inform CPI Limited,Sept 23/985,15000,11-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4042E-Revenues Service
Connective Family Ltd,Sept 23/986,15000,13-SEP-2023,26-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Cubiquity Limited,Sept 23/987,15360,31-JUL-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Ickburgh School,Sept 23/988,15416.65,16-MAY-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Beechwood College,Sept 23/989,15513.6,01-JUN-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Newman Francis Ltd,Sept 23/990,15787.18,15-AUG-2023,08-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
London Borough of Newham 1913,Sept 23/991,15804.83,15-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
London Borough of Newham 1913,Sept 23/992,15848.28,15-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Beechwood College,Sept 23/993,16030.72,01-JUL-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Beechwood College,Sept 23/994,16030.72,01-AUG-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Beechwood College,Sept 23/995,16030.72,01-MAY-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Greenwich Leisure Limited,Sept 23/996,16037.7,30-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
New Local Government Network,Sept 23/997,16320,03-OCT-2022,05-SEP-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
London Borough of Newham 1913,Sept 23/998,16508.52,15-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
London Borough of Newham 1913,Sept 23/999,16508.52,15-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
Beechwood College,Sept 23/1000,16521.9,01-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Waltham Forest Services Limited_23266,Sept 23/1001,16560.72,21-SEP-2023,26-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
London Borough of Newham 1913,Sept 23/1002,16608.52,15-AUG-2023,18-SEP-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
DSSL Group Ltd,Sept 23/1003,17656.8,22-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
City of Westminster 8310,Sept 23/1004,18295.51,11-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Bevan Brittan LLP,Sept 23/1005,18818.4,27-APR-2023,27-SEP-2023,B5000C-Place Directorate,B5093E-Corporate Capital Programmes
Mary Hare Schools,Sept 23/1006,19269,16-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Sept 23/1007,19449,22-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Urbaser Ltd,Sept 23/1008,19493.48,31-JUL-2023,13-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Two Generations CIC,Sept 23/1009,19900,18-JUL-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Policy In Practice Limited,Sept 23/1010,19984.8,31-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Waltham Forest Services Limited_23266,Sept 23/1011,20043.6,30-APR-2023,20-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
WO Sports,Sept 23/1012,20256,09-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
The Project Centre Ltd,Sept 23/1013,20460,09-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Conservation Volunteers,Sept 23/1014,20700,10-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Aston Group,Sept 23/1015,20823.35,15-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
HR & OD Business Solutions,Sept 23/1016,20880,18-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Stace LLP,Sept 23/1017,20942.4,11-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Sept 23/1018,21480,14-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Morgan Sindall Property Services Ltd,Sept 23/1019,21637,08-AUG-2023,06-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
NSL Services Group,Sept 23/1020,21690.52,11-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
POhWER,Sept 23/1021,22426.25,31-JUL-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Cycle Confident,Sept 23/1022,22847.51,23-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Project Centre Ltd,Sept 23/1023,23040,22-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Purdy Contracts Limited,Sept 23/1024,23184,13-SEP-2023,18-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Whitefield Schools and Centre,Sept 23/1025,23333.37,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Kirkman and Jourdain Limited,Sept 23/1026,23478.89,19-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Gristwood and Toms Limited,Sept 23/1027,24000,22-MAR-2022,14-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Dark Matter Laboratories Ltd,Sept 23/1028,24000,16-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
The Brook Special Primary School,Sept 23/1029,24000,21-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
London & Quadrant Housing Trust5777,Sept 23/1030,25000,09-AUG-2023,13-SEP-2023,B5000C-Place Directorate,B5502E-Partnerships
Royal Mencap Society,Sept 23/1031,25000,22-AUG-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Omega Sportz Ltd,Sept 23/1032,25200,07-AUG-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
DSSL Group Ltd,Sept 23/1033,25319.1,28-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Purdy Contracts Limited,Sept 23/1034,27242.28,12-SEP-2023,27-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Planning Inspectorate,Sept 23/1035,27408.27,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5172E-Strategic Planning and Infrastructure
Waltham Forest Com.Transport,Sept 23/1036,27602,17-AUG-2023,19-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Aston Group,Sept 23/1037,28122.07,25-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sharpe Pritchard LLP,Sept 23/1038,28819.8,30-JUN-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Aston Group,Sept 23/1039,29495.74,23-JUN-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Sept 23/1040,29789.72,15-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Weston Williamson and Partners,Sept 23/1041,30118.26,01-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5091E-Director Capital Delivery
London Borough of Havering,Sept 23/1042,30364.16,12-JAN-2023,20-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Morgan Sindall Property Services Ltd,Sept 23/1043,30369.13,15-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Morgan Sindall Property Services Ltd,Sept 23/1044,30650.29,11-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Purdy Contracts Limited,Sept 23/1045,31193.88,12-SEP-2023,27-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Sept 23/1046,31473.72,23-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Adelante Software Ltd,Sept 23/1047,31620,31-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Ashiana Network,Sept 23/1048,31810,24-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Royal Mencap Society,Sept 23/1049,32500,24-MAR-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Whitefield Schools and Centre,Sept 23/1050,33166.66,01-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Surecast Limited,Sept 23/1051,33395.7,01-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sports For Confidence,Sept 23/1052,35000,16-AUG-2023,19-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Plexus UK (First Project) Ltd,Sept 23/1053,35373.63,07-SEP-2023,25-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
London Councils,Sept 23/1054,36236,03-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Aston Group,Sept 23/1055,36692.38,23-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Imperial College London,Sept 23/1056,37068.6,17-AUG-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
DSSL Group Ltd,Sept 23/1057,37542,24-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Phoenix Software Ltd,Sept 23/1058,37620.62,16-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
University of Southampton,Sept 23/1059,39920,18-AUG-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6116E-Education Psychology Service
University of Southampton,Sept 23/1060,39920,18-AUG-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6116E-Education Psychology Service
Morgan Sindall Property Services Ltd,Sept 23/1061,40493.98,15-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Stace LLP,Sept 23/1062,42026.4,11-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
CLEAR REVIEW LIMITED,Sept 23/1063,42247.2,02-AUG-2023,08-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Morgan Sindall Property Services Ltd,Sept 23/1064,43792.13,01-SEP-2023,26-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
LB of Tower Hamlets_5301,Sept 23/1065,45000,26-JAN-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Countryside Properties (UK) Ltd,Sept 23/1066,45023.43,31-AUG-2023,26-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
By Education (Waltham Forest) Ltd,Sept 23/1067,45142.06,23-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5094E-PFI
Waltham Forest Services Limited_23266,Sept 23/1068,46676.4,23-AUG-2023,27-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSSL Group Ltd,Sept 23/1069,47793.6,17-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
London Borough of Redbridge 1097,Sept 23/1070,50000,08-AUG-2023,05-SEP-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Kirkman and Jourdain Limited,Sept 23/1071,53237.74,07-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSSL Group Ltd,Sept 23/1072,54000,18-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Gristwood and Toms Limited,Sept 23/1073,59289.72,31-JUL-2023,14-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
HR & OD Business Solutions,Sept 23/1074,59850,18-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Transitional Care Ltd,Sept 23/1075,63084,14-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Sept 23/1076,63518.22,20-JUL-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
One to One Office Solutions Ltd,Sept 23/1077,63582,12-JUL-2023,19-SEP-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Falco UK Ltd,Sept 23/1078,68560.18,28-APR-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Sept 23/1079,68750.88,15-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Coram,Sept 23/1080,73557.25,01-SEP-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Coram,Sept 23/1081,73557.25,02-JUN-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Edenred (UK Group) Ltd,Sept 23/1082,75000,15-SEP-2023,29-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
London Borough of Newham 26307,Sept 23/1083,80000,26-APR-2023,18-SEP-2023,B5000C-Place Directorate,B5502E-Partnerships
Bell Phillips Architects Ltd,Sept 23/1084,81312,31-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Sept 23/1085,82981.87,04-SEP-2023,19-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Morgan Sindall Property Services Ltd,Sept 23/1086,92461.24,10-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Sept 23/1087,101964.22,01-SEP-2023,26-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
OPUS Buinsess Systems Ltd,Sept 23/1088,108314.1,17-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Adelante Software Ltd,Sept 23/1089,111900,31-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
May Harris Multi Services Ltd,Sept 23/1090,127927.64,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Aston Group,Sept 23/1091,140339.26,31-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Transitional Care Ltd,Sept 23/1092,140799.98,14-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Rotch Property Ltd,Sept 23/1093,156891.19,01-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5077E-Rent Accounting
Morgan Sindall Property Services Ltd,Sept 23/1094,158007.73,01-SEP-2023,26-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Queen Mary University of London,Sept 23/1095,160920,21-AUG-2023,18-SEP-2023,B2100C-Stronger Communities Directorate,B6083E-Health Care
London Borough of Havering,Sept 23/1096,166663.96,12-JAN-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Workman LLP,Sept 23/1097,169800,14-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5077E-Rent Accounting
Purdy Contracts Limited,Sept 23/1098,169838.36,30-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Sept 23/1099,183438.31,29-AUG-2023,19-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Countryside Properties (UK) Ltd,Sept 23/1100,203563.6,31-AUG-2023,26-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Urbaser Ltd,Sept 23/1101,206500.55,31-JUL-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Aston Group,Sept 23/1102,207162.38,31-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Sept 23/1103,235328.59,31-AUG-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Sept 23/1104,270662.45,06-SEP-2023,19-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Sept 23/1105,275549.82,10-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
CDW Limited,Sept 23/1106,282816,25-AUG-2023,28-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Aston Group,Sept 23/1107,308172.68,29-AUG-2023,15-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Morgan Sindall Property Services Ltd,Sept 23/1108,321057.64,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Friday Hill TMO Ltd,Sept 23/1109,346411.2,19-SEP-2023,25-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Aston Group,Sept 23/1110,358404.2,21-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Sept 23/1111,370844.82,15-AUG-2023,06-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
NewSchools (Leyton) Ltd,Sept 23/1112,385610.3,01-SEP-2023,15-SEP-2023,B5000C-Place Directorate,B5094E-PFI
By Education (Waltham Forest) Ltd,Sept 23/1113,400424.02,01-AUG-2023,22-SEP-2023,B5000C-Place Directorate,B5094E-PFI
By Education (Waltham Forest) Ltd,Sept 23/1114,408566.52,01-SEP-2023,22-SEP-2023,B5000C-Place Directorate,B5094E-PFI
Aston Group,Sept 23/1115,430311.16,11-JUL-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Elite Systems (GB) Ltd,Sept 23/1116,445743.32,29-AUG-2023,21-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
MPD FM Limited,Sept 23/1117,477645.12,12-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
MPD FM Limited,Sept 23/1118,486026.78,01-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Change Grow Live Services Limited,Sept 23/1119,617700,10-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
Urbaser Ltd,Sept 23/1120,695381.9,31-JUL-2023,13-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Urbaser Ltd,Sept 23/1121,746144.06,31-JUL-2023,13-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Academy Services (Waltham,Sept 23/1122,888320.2,01-SEP-2023,22-SEP-2023,B5000C-Place Directorate,B5094E-PFI
