Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Fenix Recruitment Solutions Ltd,Dec 23/519,1311.46,24-OCT-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
HL Hawes & Son Ltd,Dec 23/520,1320,01-DEC-2023,22-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
New Court Chambers,Dec 23/521,1320,21-JUL-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Luna & Sunny Limited,Dec 23/522,1320,29-SEP-2023,08-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
CDW Limited,Dec 23/523,1320,01-DEC-2023,04-DEC-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
4 Paper Buildings,Dec 23/524,1320,01-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Thomas Ridley and Son Ltd,Dec 23/525,1320.35,01-DEC-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Cornerstone Barristers,Dec 23/526,1326,14-DEC-2023,19-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Max Communications Ltd,Dec 23/527,1326.54,31-OCT-2023,27-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Waltham Forest Services Limited_23266,Dec 23/528,1335.65,13-JUL-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
APA EVENTS AND SECURITY LIMITED,Dec 23/529,1339.2,30-NOV-2023,27-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Cornerstone Barristers,Dec 23/530,1344,01-DEC-2023,20-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Nudge Education Limited,Dec 23/531,1347.95,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Waltham Forest Services Limited_23266,Dec 23/532,1348.2,08-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
M3 Housing Ltd,Dec 23/533,1350,05-OCT-2023,18-DEC-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
One to One Office Solutions Ltd,Dec 23/534,1350,31-OCT-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Centre Stage Solutions Ltd,Dec 23/535,1353.96,06-NOV-2023,12-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Complete Intacare Hygiene Ltd,Dec 23/536,1356.7,29-AUG-2023,29-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Askews and Holt Library Services Ltd,Dec 23/537,1361.31,20-NOV-2023,14-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Askews and Holt Library Services Ltd,Dec 23/538,1364.86,13-NOV-2023,07-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Assemble Design Ltd,Dec 23/539,1372.8,20-SEP-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
New Court Chambers,Dec 23/540,1374,05-DEC-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
APA EVENTS AND SECURITY LIMITED,Dec 23/541,1374,05-JUL-2023,08-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Everbridge Europe ltd,Dec 23/542,1380,03-NOV-2023,05-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
FUNERAL SERVICES LIMITED,Dec 23/543,1381,07-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
JLA Total Care Ltd,Dec 23/544,1381.22,11-MAY-2023,29-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Dec 23/545,1381.22,11-JUL-2023,29-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Dec 23/546,1381.22,11-JUN-2023,29-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Nowmedical,Dec 23/547,1387.25,30-SEP-2023,01-DEC-2023,B5000C-Place Directorate,B5502E-Partnerships
William White Meats Ltd,Dec 23/548,1389.66,04-DEC-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Cubiquity Limited,Dec 23/549,1392,30-NOV-2023,28-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
APS Limited,Dec 23/550,1398,31-JAN-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Premier Consult Ltd,Dec 23/551,1400,22-NOV-2023,19-DEC-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Paush Ltd,Dec 23/552,1400,18-OCT-2023,21-DEC-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
"
REDACTED PERSONAL DATA",Dec 23/553,1402,01-NOV-2023,04-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Triple 3 Healthcare Group Limited,Dec 23/554,1414.38,24-SEP-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Triple 3 Healthcare Group Limited,Dec 23/555,1414.38,15-OCT-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Triple 3 Healthcare Group Limited,Dec 23/556,1414.38,08-OCT-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Wilbury Primary School,Dec 23/557,1414.74,24-NOV-2023,19-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Hays Specialist Recruitment Ltd,Dec 23/558,1416,05-SEP-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/559,1416,17-OCT-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Spitfire Network Services Ltd,Dec 23/560,1419.43,08-NOV-2023,05-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Inform CPI Limited,Dec 23/561,1420.86,04-OCT-2023,15-DEC-2023,B4000C-Resources Directorate,B4042E-Revenues Service
Thomas Ridley and Son Ltd,Dec 23/562,1424.6,07-DEC-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Triple 3 Healthcare Group Limited,Dec 23/563,1427.24,05-NOV-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
J.A.Steel and Son Ltd,Dec 23/564,1429.13,22-AUG-2023,19-DEC-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Passion8 Caterers Ltd,Dec 23/565,1433.4,22-NOV-2023,05-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
Mabelles Support Services,Dec 23/566,1437.2,04-DEC-2023,27-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
"
REDACTED PERSONAL DATA",Dec 23/567,1437.6,07-SEP-2023,28-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Alpha Biolaboratories Limited,Dec 23/568,1438.8,09-SEP-2022,27-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Cornerstone Barristers,Dec 23/569,1440,18-OCT-2023,01-DEC-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Jeff Hart Associates,Dec 23/570,1440,05-FEB-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
THINKFOUND DEVELOPMENT CIC,Dec 23/571,1444,30-DEC-2023,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Dec 23/572,1451.57,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Post Adoption Centre,Dec 23/573,1455,31-OCT-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
FUNERAL SERVICES LIMITED,Dec 23/574,1463,22-NOV-2023,18-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
FUNERAL SERVICES LIMITED,Dec 23/575,1463,05-DEC-2023,29-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Southpark Digital Signs Ltd,Dec 23/576,1464,21-NOV-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Adecco UK Ltd,Dec 23/577,1467.86,08-DEC-2023,11-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/578,1467.86,11-DEC-2023,13-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/579,1467.86,08-DEC-2023,11-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/580,1467.86,18-DEC-2023,29-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/581,1467.86,08-DEC-2023,11-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/582,1467.86,22-DEC-2023,29-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/583,1467.86,08-DEC-2023,11-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Le Chateau Textiles Ltd,Dec 23/584,1469.4,22-NOV-2023,18-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Belmont Park School,Dec 23/585,1476,22-NOV-2023,18-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Cubiquity Limited,Dec 23/586,1476,28-NOV-2023,22-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
NEC Software Solutions UK Limited_2671,Dec 23/587,1482.16,24-NOV-2023,29-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
NEC Software Solutions UK Limited_2671,Dec 23/588,1482.16,24-NOV-2023,29-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
Unique Care Uk,Dec 23/589,1483.7,22-OCT-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Waltham Forest Services Limited_23266,Dec 23/590,1486.8,08-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Bucket Manufacturing Company,Dec 23/591,1488,07-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
4 Brick Court,Dec 23/592,1500,11-AUG-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
The Restart Project,Dec 23/593,1500,30-NOV-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Waltham Forest Services Limited_23266,Dec 23/594,1512,08-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Sysco GB Limited t/a Brakes,Dec 23/595,1518.09,22-NOV-2023,19-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Dec 23/596,1523.36,01-DEC-2023,22-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Dec 23/597,1523.36,09-NOV-2023,05-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Flying Hire Limited,Dec 23/598,1526.4,06-DEC-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
William White Meats Ltd,Dec 23/599,1527.08,08-DEC-2023,13-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Francis Taylor Building,Dec 23/600,1530,25-OCT-2023,06-DEC-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
J B Riney & Co Ltd,Dec 23/601,1537.85,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Nudge Education Limited,Dec 23/602,1540.51,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Dec 23/603,1540.51,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
(JCoSS)Jewish Community Secondary School,Dec 23/604,1558,15-JUN-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Gough Square Chambers,Dec 23/605,1560,15-NOV-2023,11-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Delva Patman Redler,Dec 23/606,1560,31-JAN-2023,04-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Fountains Direct Ltd,Dec 23/607,1560,27-NOV-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Reddo Care and Support C.I.C.,Dec 23/608,1564.56,19-JUN-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Dennis Lock & Key Ltd,Dec 23/609,1578,20-NOV-2023,07-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Passion8 Caterers Ltd,Dec 23/610,1603.5,02-DEC-2023,20-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
J B Riney & Co Ltd,Dec 23/611,1605.5,17-NOV-2023,12-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Outspoken Logistics T/A Zedify,Dec 23/612,1610.4,30-SEP-2023,12-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Fenix Recruitment Solutions Ltd,Dec 23/613,1611.48,31-OCT-2023,11-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
O-Regen - Epicentre,Dec 23/614,1620,16-OCT-2023,08-DEC-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
O-Regen - Epicentre,Dec 23/615,1620,16-OCT-2023,08-DEC-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
O-Regen - Epicentre,Dec 23/616,1620,04-DEC-2023,19-DEC-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Evolve Norse,Dec 23/617,1624.64,31-OCT-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Alpha Biolaboratories Limited,Dec 23/618,1658.76,13-OCT-2022,29-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Homerton University Hospital,Dec 23/619,1663.74,18-OCT-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
Homerton University Hospital,Dec 23/620,1663.74,11-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
London Councils,Dec 23/621,1680,28-NOV-2023,21-DEC-2023,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
Gristwood and Toms Limited,Dec 23/622,1680,16-NOV-2023,15-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
CWT Advertising Ltd,Dec 23/623,1680,04-DEC-2023,27-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
4 Brick Court,Dec 23/624,1680,28-NOV-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Nudge Education Limited,Dec 23/625,1684.51,22-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Fenix Recruitment Solutions Ltd,Dec 23/626,1700.16,28-NOV-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Law Morgan Limited,Dec 23/627,1709.11,07-DEC-2023,20-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Panoramic Associates Limited,Dec 23/628,1710,15-NOV-2023,11-DEC-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Evolve Norse,Dec 23/629,1713.83,30-SEP-2023,07-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Grove Motoring Centre,Dec 23/630,1725.96,18-OCT-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Adecco UK Ltd,Dec 23/631,1728,22-NOV-2023,04-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/632,1728,11-DEC-2023,13-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
(JCoSS)Jewish Community Secondary School,Dec 23/633,1729,19-OCT-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Nudge Education Limited,Dec 23/634,1733.08,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Outspoken Logistics T/A Zedify,Dec 23/635,1740,30-JUN-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Academy 21 Ltd,Dec 23/636,1746,17-MAY-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Traffic Data Centre,Dec 23/637,1753.2,24-OCT-2023,28-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_23266,Dec 23/638,1772.4,31-OCT-2023,29-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Climate Integrated Solutions Limited,Dec 23/639,1786.49,16-NOV-2023,12-DEC-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
TMLE Limited (Court payments),Dec 23/640,1794,06-SEP-2023,11-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
London Hire Ltd,Dec 23/641,1797.2,30-NOV-2023,22-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Independent Safeguarding Servic,Dec 23/642,1800,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Living Map,Dec 23/643,1800,30-NOV-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Beacon Partnership LLP,Dec 23/644,1800,10-NOV-2023,14-DEC-2023,B5000C-Place Directorate,B5091E-Director Capital Delivery
Evolve Norse,Dec 23/645,1800,31-OCT-2023,13-DEC-2023,B5000C-Place Directorate,B5072E-Estates and Valuations
Jeff Hart Associates,Dec 23/646,1800,26-AUG-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Evercam Uk Limited,Dec 23/647,1800,27-OCT-2023,12-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
XCo2 Energy Ltd,Dec 23/648,1800,29-NOV-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Expert Build and Maintenance Services ltd,Dec 23/649,1812,07-NOV-2023,01-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Flying Hire Limited,Dec 23/650,1831.68,28-NOV-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
First Rung Limited,Dec 23/651,1846.83,08-NOV-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSSL Group Ltd,Dec 23/652,1850.4,01-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Evolve Norse,Dec 23/653,1856.74,31-JUL-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Dec 23/654,1856.74,30-JUN-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Dec 23/655,1856.74,31-AUG-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Dec 23/656,1856.74,31-MAR-2023,22-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cubiquity Limited,Dec 23/657,1873.2,30-NOV-2023,22-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
The Complete Blind Service,Dec 23/658,1883.3,09-NOV-2023,13-DEC-2023,B2100C-Stronger Communities Directorate,B2093E-Supporting Families and Communities
Flying Hire Limited,Dec 23/659,1887.36,12-DEC-2023,14-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Dec 23/660,1893.43,29-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Cubiquity Limited,Dec 23/661,1896,28-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Downsell Primary School,Dec 23/662,1900.48,09-NOV-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Sporting Pillars,Dec 23/663,1905,13-DEC-2023,14-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Outspoken Logistics T/A Zedify,Dec 23/664,1916.64,31-JUL-2023,12-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
