Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
IRG ADVISORS LLP T/A Odgers Interim,Mar 24/1866,21762,11-DEC-2023,08-MAR-2024,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
London Councils,Mar 24/1867,21890,21-FEB-2024,21-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
POhWER,Mar 24/1868,22426.25,23-FEB-2024,19-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
POhWER,Mar 24/1869,22426.25,23-FEB-2024,19-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Gristwood and Toms Limited,Mar 24/1870,23310,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Whitefield Schools and Centre,Mar 24/1871,23333.33,27-FEB-2024,25-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Barnardo Services Ltd,Mar 24/1872,23388,13-FEB-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
IRG ADVISORS LLP T/A Odgers Interim,Mar 24/1873,23436,15-FEB-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Morgan Sindall Property Services Ltd,Mar 24/1874,23550.18,19-FEB-2024,05-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Evolve Norse,Mar 24/1875,23760,31-OCT-2023,13-MAR-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
Pobble Education LTD,Mar 24/1876,23760,06-NOV-2023,20-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
The Boxing Academy Trust,Mar 24/1877,24000,15-JAN-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Mar 24/1878,24000,01-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Boxing Academy Trust,Mar 24/1879,24000,16-OCT-2023,12-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Phoenix Software Ltd,Mar 24/1880,24480,06-MAR-2024,28-MAR-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Royal Mencap Society,Mar 24/1881,25000,29-FEB-2024,25-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
IRG ADVISORS LLP T/A Odgers Interim,Mar 24/1882,25110,12-MAR-2024,27-MAR-2024,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
London Bus Services Ltd,Mar 24/1883,25143.91,28-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
4 Paper Buildings,Mar 24/1884,25260,26-JAN-2024,07-MAR-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Aston Group,Mar 24/1885,25303.34,12-MAR-2024,20-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Mar 24/1886,25860,05-MAR-2024,27-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
4DegreesC Ltd t/a Fresh n Fruity,Mar 24/1887,26124.74,29-FEB-2024,04-MAR-2024,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Aston Group,Mar 24/1888,26295.44,01-MAR-2024,11-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Aston Group,Mar 24/1889,26314.81,25-SEP-2023,05-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
The Involve Foundation,Mar 24/1890,26492.4,11-MAR-2024,21-MAR-2024,B1000C-Chief Executive Directorate,B2062E-Strategy and Design
Waltham Forest Services Limited_23266,Mar 24/1891,27366.38,29-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Acorn Care & Education Ltd,Mar 24/1892,27457.99,06-FEB-2024,01-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Acorn Care & Education Ltd,Mar 24/1893,27458,06-FEB-2024,01-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Acorn Care & Education Ltd,Mar 24/1894,27458,21-FEB-2024,26-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Transitional Care Ltd,Mar 24/1895,27618.46,29-FEB-2024,25-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
YMCA St Paul's Group,Mar 24/1896,27776.88,31-JUL-2023,07-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
YMCA St Paul's Group,Mar 24/1897,27776.88,30-APR-2023,07-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Healthwatch Tower Hamlets LTD,Mar 24/1898,27922.5,23-FEB-2024,19-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
The Project Centre Ltd,Mar 24/1899,27993.6,30-JAN-2024,13-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Fusion Practices Limited,Mar 24/1900,28440,31-JAN-2024,18-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1901,28812.35,09-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Neighbourly Lab,Mar 24/1902,29634,13-MAR-2024,14-MAR-2024,B1000C-Chief Executive Directorate,B2062E-Strategy and Design
Beechwood College,Mar 24/1903,29858.11,01-FEB-2024,05-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Mar 24/1904,29969.09,22-FEB-2024,04-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
PricewaterhouseCoopers ,Mar 24/1905,30000,15-FEB-2024,12-MAR-2024,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Waltham Forest Services Limited_23266,Mar 24/1906,30127.13,31-OCT-2023,12-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Gristwood and Toms Limited,Mar 24/1907,30182.03,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1908,30576,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Aston Group,Mar 24/1909,30983.18,22-FEB-2024,04-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Mar 24/1910,31470,29-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Beechwood College,Mar 24/1911,31917.29,01-MAR-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Parkguard Ltd,Mar 24/1912,32070.73,20-FEB-2024,15-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5191E-Anti Social Behaviour
Waltham Forest Services Limited_23266,Mar 24/1913,32261.74,31-AUG-2023,13-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Solace Womes's Aid,Mar 24/1914,32495.5,15-MAR-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Royal Mencap Society,Mar 24/1915,32500,30-SEP-2023,07-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Mar 24/1916,32674.36,27-FEB-2024,07-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1917,32991.46,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Whitefield Schools and Centre,Mar 24/1918,33166.67,27-FEB-2024,25-MAR-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
J B Riney & Co Ltd,Mar 24/1919,33272.92,29-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Countryside Properties (UK) Ltd,Mar 24/1920,33300,01-MAR-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1921,33932.96,08-FEB-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Brain in Hand Limited,Mar 24/1922,34284,19-FEB-2024,18-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
The King's Fund,Mar 24/1923,34798.8,04-MAR-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B6081E-Public Health Service
Plexus UK (First Project) Ltd,Mar 24/1924,35205.78,08-FEB-2024,05-MAR-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Aston Group,Mar 24/1925,35815.4,15-SEP-2023,05-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
4DegreesC Ltd t/a Fresh n Fruity,Mar 24/1926,35936.24,04-MAR-2024,04-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1927,35946.71,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Studio Weave Limited,Mar 24/1928,36628.78,29-FEB-2024,14-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Access UK Ltd (formerly Adam HTT),Mar 24/1929,36811.5,25-DEC-2023,06-MAR-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
City of Westminster 8310,Mar 24/1930,36812.16,09-FEB-2024,07-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Gristwood and Toms Limited,Mar 24/1931,36925.43,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
DSSL Group Ltd,Mar 24/1932,36998.4,04-MAR-2024,26-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Network Rail Infrastructure Limited,Mar 24/1933,37345.96,12-MAR-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Buro Happold Ltd,Mar 24/1934,37428.91,27-FEB-2024,22-MAR-2024,B5000C-Place Directorate,B5104E-Sustainable Development Service
DSSL Group Ltd,Mar 24/1935,37519.2,27-FEB-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Phoenix Software Ltd,Mar 24/1936,37581.6,13-FEB-2024,08-MAR-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Gristwood and Toms Limited,Mar 24/1937,38220,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
J B Riney & Co Ltd,Mar 24/1938,38398.09,13-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Morgan Sindall Property Services Ltd,Mar 24/1939,38865.17,09-FEB-2024,20-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Adopters for Adoption Limited,Mar 24/1940,39121.5,08-FEB-2024,15-MAR-2024,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
London Councils,Mar 24/1941,39922.25,16-FEB-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
J B Riney & Co Ltd,Mar 24/1942,40754.75,29-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Thomson Reuters,Mar 24/1943,41778.62,22-JAN-2024,11-MAR-2024,B4000C-Resources Directorate,B4062E-Legal Services
Homerton University Hospital,Mar 24/1944,41812.7,26-FEB-2024,22-MAR-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
J B Riney & Co Ltd,Mar 24/1945,41985.65,09-FEB-2024,07-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Greater London Authority,Mar 24/1946,42000,17-JAN-2024,19-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
GE Medical Systems Ltd,Mar 24/1947,43189.55,15-FEB-2024,12-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
J B Riney & Co Ltd,Mar 24/1948,43200,08-FEB-2024,05-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Mar 24/1949,43210.46,21-MAR-2024,28-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
NELFT,Mar 24/1950,43381.09,28-DEC-2022,15-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Morgan Sindall Property Services Ltd,Mar 24/1951,43674.46,04-MAR-2024,20-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Gristwood and Toms Limited,Mar 24/1952,43682.44,29-FEB-2024,06-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
NELFT,Mar 24/1953,44305.13,29-SEP-2023,15-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
NELFT,Mar 24/1954,44305.13,22-DEC-2023,15-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Waltham Forest Services Limited_23266,Mar 24/1955,45893.21,31-OCT-2023,13-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Waltham Forest Services Limited_23266,Mar 24/1956,46504.25,25-JAN-2024,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Morgan Sindall Property Services Ltd,Mar 24/1957,46690.13,12-FEB-2024,01-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
After Build Limited,Mar 24/1958,47717.34,15-FEB-2024,12-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Gristwood and Toms Limited,Mar 24/1959,47880,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Stewart Harris Agnew Partnership,Mar 24/1960,47940,08-MAR-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5151E-Director Regulatory and Contingency Planning Service
Kirkman and Jourdain Limited,Mar 24/1961,48148.19,04-OCT-2023,15-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
City of London 649,Mar 24/1962,48851.67,23-FEB-2024,19-MAR-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Waltham Forest Services Limited_23266,Mar 24/1963,49279.49,31-AUG-2023,12-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
HR & OD Business Solutions,Mar 24/1964,49320,21-MAR-2024,28-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Aston Group,Mar 24/1965,49386.01,04-MAR-2024,13-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
CWG Roofing Ltd,Mar 24/1966,50946.42,06-MAR-2024,07-MAR-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
YMCA St Paul's Group,Mar 24/1967,51150,01-MAR-2024,25-MAR-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Waltham Forest Services Limited_23266,Mar 24/1968,51472.78,31-JAN-2024,20-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Gristwood and Toms Limited,Mar 24/1969,51495.27,01-FEB-2024,12-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
HR & OD Business Solutions,Mar 24/1970,51780,05-MAR-2024,12-MAR-2024,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Queen Mary University of London,Mar 24/1971,54000,10-DEC-2023,21-MAR-2024,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Morgan Sindall Property Services Ltd,Mar 24/1972,54489.36,04-MAR-2024,19-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Kompan Ltd,Mar 24/1973,54793.34,23-FEB-2024,28-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Gristwood and Toms Limited,Mar 24/1974,54810,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Waltham Forest Services Limited_23266,Mar 24/1975,54961.69,29-FEB-2024,14-MAR-2024,B5000C-Place Directorate,B5503E-Housing Access
Morgan Sindall Property Services Ltd,Mar 24/1976,55426.96,21-FEB-2024,07-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Carers First,Mar 24/1977,55500,22-MAR-2024,07-MAR-2024,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
J B Riney & Co Ltd,Mar 24/1978,55558.97,09-FEB-2024,08-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Gristwood and Toms Limited,Mar 24/1979,56448,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Waltham Forest Services Limited_23266,Mar 24/1980,56821.4,31-OCT-2023,21-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Gristwood and Toms Limited,Mar 24/1981,57196.42,29-FEB-2024,26-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1982,57624,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Barnardo's,Mar 24/1983,58119,28-FEB-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Gristwood and Toms Limited,Mar 24/1984,58212,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1985,58212,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1986,58590,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1987,58590,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1988,58800,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Gristwood and Toms Limited,Mar 24/1989,58800,31-JAN-2024,13-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
JP Fabrications (South Yorkshire) Ltd,Mar 24/1990,59586.82,29-FEB-2024,25-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Gristwood and Toms Limited,Mar 24/1991,59941.55,01-FEB-2024,06-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
Neos Networks Ltd,Mar 24/1992,60000,08-MAR-2024,12-MAR-2024,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Morgan Sindall Property Services Ltd,Mar 24/1993,62656.46,07-MAR-2024,22-MAR-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Evolve Norse,Mar 24/1994,67289.54,29-FEB-2024,22-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Aston Group,Mar 24/1995,68007.91,06-NOV-2023,28-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Aston Group,Mar 24/1996,72182,12-FEB-2024,11-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Mind in the City Hackney and Waltham Forest,Mar 24/1997,77864,08-FEB-2024,19-MAR-2024,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Evolve Norse,Mar 24/1998,81188.26,19-MAR-2024,27-MAR-2024,B5000C-Place Directorate,B5072E-Estates and Valuations
Aston Group,Mar 24/1999,81869.76,06-NOV-2023,01-MAR-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSSL Group Ltd,Mar 24/2000,82179.6,12-FEB-2024,25-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Wandsworth Council 1718,Mar 24/2001,84223.36,28-FEB-2024,06-MAR-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Mar 24/2002,86799.04,23-FEB-2024,11-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Aston Group,Mar 24/2003,86799.04,05-JAN-2024,11-MAR-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Symology Ltd,Mar 24/2004,87120,21-FEB-2024,18-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
NSL Services Group,Mar 24/2005,87341.28,10-JAN-2024,05-MAR-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
