Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Elbow Creative Ltd,Nov 23/765,2996.4,16-OCT-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Conisbee,Nov 23/770,3000,30-SEP-2023,02-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Nov 23/767,3000,23-OCT-2023,15-NOV-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
The Oak Foundation,Nov 23/766,3000,01-NOV-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
THINKFOUND DEVELOPMENT CIC,Nov 23/769,3000,06-NOV-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
REDACTED PERSONAL DATA,Nov 23/768,3000,30-OCT-2023,03-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
ELHAP,Nov 23/771,3000.31,10-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Walthamstow School for Girls,Nov 23/772,3006.28,16-OCT-2023,09-NOV-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Waltham Forest Services Limited_23266,Nov 23/773,3042,30-SEP-2023,24-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
Outspoken Logistics T/A Zedify,Nov 23/774,3075,30-JUN-2023,24-NOV-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Direct Data Analysis,Nov 23/775,3099.6,18-OCT-2023,13-NOV-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Institute of Family Therapy,Nov 23/776,3136,23-AUG-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
St Josephs Catholic Junior School,Nov 23/777,3150,18-OCT-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B2093E-Supporting Families and Communities
Beacon ACD Trust Beal High School,Nov 23/778,3151,25-OCT-2023,08-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSI Billing Services Ltd,Nov 23/779,3159.48,02-NOV-2023,28-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Children & Familes Across Borders Ltd,Nov 23/780,3190,26-OCT-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
5 Paper Buildings,Nov 23/781,3195,31-AUG-2023,16-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
BE Furniture Ltd.,Nov 23/782,3211.68,06-NOV-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Forest Recycling Project Ltd,Nov 23/783,3218.89,30-SEP-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Sharpe Pritchard LLP,Nov 23/784,3229.8,30-SEP-2023,10-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
REDACTED PERSONAL DATA,Nov 23/785,3250,28-JUN-2023,03-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Aston Group,Nov 23/786,3255.8,24-OCT-2023,01-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Nudge Education Limited,Nov 23/787,3271.75,09-AUG-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cubiquity Limited,Nov 23/788,3276,31-OCT-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
National Teaching & Advisory,Nov 23/789,3276,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSI Billing Services Ltd,Nov 23/790,3307.25,31-OCT-2023,24-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
Signis,Nov 23/791,3324,07-JUL-2023,22-NOV-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
REDACTED PERSONAL DATA,Nov 23/792,3330,23-OCT-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
The Havering Fencing Company Ltd,Nov 23/793,3337.2,17-OCT-2023,10-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Waltham Forest College,Nov 23/794,3345,23-OCT-2023,16-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
REDACTED PERSONAL DATA,Nov 23/795,3345.12,02-OCT-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Heathcote Secondary School,Nov 23/797,3360,11-SEP-2023,13-NOV-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Waltham Forest Services Limited_23266,Nov 23/796,3360,10-NOV-2023,17-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Allen Lane Financial Recruitment,Nov 23/798,3409.08,10-OCT-2023,03-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Nov 23/799,3409.08,31-OCT-2023,28-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Nov 23/800,3409.08,17-OCT-2023,10-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Nudge Education Limited,Nov 23/801,3415.75,30-JUN-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
British Heart Foundation,Nov 23/802,3445,11-OCT-2023,09-NOV-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Cubiquity Limited,Nov 23/803,3495.85,30-JUN-2023,30-NOV-2023,B1000C-Chief Executive Directorate,B2023E-Communications
National Teaching & Advisory,Nov 23/804,3510,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/805,3510,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/806,3510,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Transunion,Nov 23/807,3527.12,01-OCT-2023,02-NOV-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
WHAT IF: projects Ltd,Nov 23/808,3528,08-SEP-2023,29-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sharpe Pritchard LLP,Nov 23/809,3536.4,30-SEP-2023,07-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
FPS (Forensic Pathology Services),Nov 23/810,3562.44,07-SEP-2023,27-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Cubiquity Limited,Nov 23/811,3587.14,31-AUG-2023,28-NOV-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Break Tha Cycle,Nov 23/812,3600,15-AUG-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
REDACTED PERSONAL DATA,Nov 23/815,3600,05-OCT-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
Gough Square Chambers,Nov 23/813,3600,30-AUG-2023,03-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Purcell Architecture Ltd,Nov 23/814,3600,27-OCT-2023,24-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Holy Trinity CE Primary School,Nov 23/816,3633,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Hayatsu Architects Ltd,Nov 23/817,3672.58,17-NOV-2023,21-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
National Teaching & Advisory,Nov 23/818,3744,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
REDACTED PERSONAL DATA,Nov 23/819,3750,20-SEP-2023,03-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Wybone Limited,Nov 23/820,3852,11-OCT-2023,03-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Waltham Forest Services Limited_23266,Nov 23/821,3861.02,31-OCT-2023,28-NOV-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Anna House Respite Care Home,Nov 23/822,3888,02-NOV-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Venn Group Ltd,Nov 23/823,3933,04-OCT-2023,02-NOV-2023,B6100C-Adult Social Care Directorate,B6078E-Brokerage
Cubiquity Limited,Nov 23/824,3948,31-JUL-2023,20-NOV-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
REDACTED PERSONAL DATA,Nov 23/825,3954,23-OCT-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Nudge Education Limited,Nov 23/826,3961.04,09-AUG-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Nov 23/827,3961.04,31-JUL-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Paritor Ltd,Nov 23/828,3965.66,02-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Heathlands School,Nov 23/829,3974,16-AUG-2023,02-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/830,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/831,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/832,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/833,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/834,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/835,3978,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/836,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/837,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/838,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/839,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/840,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/841,3978,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Stoneydown Park Primary School,Nov 23/842,4000,23-MAY-2023,29-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Law Morgan Limited,Nov 23/843,4067.64,26-OCT-2023,29-NOV-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Law Morgan Limited,Nov 23/844,4067.64,21-SEP-2023,29-NOV-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Law Morgan Limited,Nov 23/845,4067.64,28-SEP-2023,29-NOV-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
The Every Space Studio,Nov 23/846,4080,31-OCT-2023,06-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Noor Ul Islam Primary School,Nov 23/847,4122.23,07-NOV-2023,09-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Logotech Systems,Nov 23/848,4142.77,09-NOV-2023,14-NOV-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
UK EMS Events Ltd,Nov 23/849,4174.8,31-OCT-2023,27-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Promo2U Ltd,Nov 23/850,4190.4,09-NOV-2023,17-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Cubiquity Limited,Nov 23/851,4200,26-JUL-2023,30-NOV-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Palmstead Nurseries Ltd,Nov 23/852,4224.8,04-OCT-2023,02-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Law Morgan Limited,Nov 23/853,4272.78,02-NOV-2023,28-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Nov 23/854,4272.78,12-OCT-2023,07-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
NSL Services Group,Nov 23/855,4276.02,10-OCT-2023,06-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
DSSL Group Ltd,Nov 23/856,4285.2,31-OCT-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
NSL Services Group,Nov 23/857,4355.21,23-OCT-2023,16-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
H.O.P.E Superjobs Ltd,Nov 23/858,4356,06-NOV-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Aston Group,Nov 23/859,4359.58,13-NOV-2023,21-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Treasure Me Kids London Ltd,Nov 23/860,4380,19-SEP-2023,01-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Treasure Me Kids London Ltd,Nov 23/861,4380,19-SEP-2023,01-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
REDACTED PERSONAL DATA,Nov 23/862,4384,13-OCT-2023,24-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Northumberland County Council,Nov 23/863,4393.1,04-OCT-2023,09-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
TeamKinetic Ltd,Nov 23/864,4404,16-AUG-2023,24-NOV-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Law Morgan Limited,Nov 23/865,4415.22,12-OCT-2023,07-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Nov 23/866,4415.22,26-OCT-2023,21-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Nov 23/867,4415.22,19-OCT-2023,14-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Sharpe Pritchard LLP,Nov 23/868,4444.8,30-SEP-2023,23-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Quality Independence Ltd,Nov 23/869,4464.67,11-OCT-2023,17-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Fresh Start in Education Ltd,Nov 23/870,4495.68,01-NOV-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Deka Chambers Ltd,Nov 23/873,4500,29-AUG-2023,02-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Kainos Software Limited,Nov 23/871,4500,02-OCT-2023,03-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
St Josephs Catholic Junior School,Nov 23/872,4500,05-JUL-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B2093E-Supporting Families and Communities
New Rush Hall School,Nov 23/874,4502.72,15-MAR-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cubiquity Limited,Nov 23/875,4545.7,30-SEP-2023,28-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Innovate Healthcare Management,Nov 23/876,4576.5,19-JUL-2023,06-NOV-2023,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
Innovate Healthcare Management,Nov 23/877,4576.5,19-AUG-2023,06-NOV-2023,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
West Lea School,Nov 23/878,4579.16,14-MAR-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSI Billing Services Ltd,Nov 23/879,4581.68,30-AUG-2023,09-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
National Teaching & Advisory,Nov 23/880,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/881,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/882,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/883,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/884,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/885,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/886,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/887,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/888,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/889,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/890,4680,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
DSI Billing Services Ltd,Nov 23/891,4700.6,23-OCT-2023,16-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
KIDS,Nov 23/892,4743.5,23-OCT-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
After Build Limited,Nov 23/893,4753.72,01-NOV-2023,28-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DTN Europe UK Limited,Nov 23/894,4865.53,19-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
DSI Billing Services Ltd,Nov 23/895,4912.87,24-OCT-2023,17-NOV-2023,B4000C-Resources Directorate,B4064E-Electoral Services
Simmons House Classroom,Nov 23/896,4938,12-JUL-2023,08-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cornerstone Barristers,Nov 23/897,4950,29-SEP-2023,15-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Bevan Brittan LLP,Nov 23/898,4963.2,31-AUG-2023,08-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cubiquity Limited,Nov 23/899,4992,29-SEP-2023,02-NOV-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Lymore Gardens FC,Nov 23/900,5000,08-NOV-2023,27-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Our Lady of Lourdes RC School,Nov 23/901,5059,19-OCT-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Nov 23/902,5060.72,08-NOV-2023,16-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
EVERYONE ON BOARDS CIC,Nov 23/903,5076.81,16-OCT-2023,14-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DSI Billing Services Ltd,Nov 23/904,5083.07,19-OCT-2023,14-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Bud Studio LTD 30200,Nov 23/905,5100,18-OCT-2023,13-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Penna PLC,Nov 23/906,5103.6,29-SEP-2023,22-NOV-2023,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Nowmedical,Nov 23/907,5160,30-SEP-2023,06-NOV-2023,B5000C-Place Directorate,B5502E-Partnerships
London Screen Academy,Nov 23/908,5167,31-AUG-2023,08-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Law Morgan Limited,Nov 23/909,5174.1,12-OCT-2023,07-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Nov 23/910,5174.1,19-OCT-2023,14-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
BPS Chartered Surveyors,Nov 23/911,5184,19-OCT-2023,14-NOV-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
Cyclehoop Ltd,Nov 23/912,5188.92,12-OCT-2023,28-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
University College London,Nov 23/913,5220,31-OCT-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Gangs Unite CIC,Nov 23/915,5320,20-SEP-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Gangs Unite CIC,Nov 23/916,5320,20-SEP-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Henry Maynard Primary School,Nov 23/914,5320,03-OCT-2023,13-NOV-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
T.S.S. (Total Security Services),Nov 23/917,5323.18,31-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Talking Life Limited,Nov 23/918,5388,09-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Avison Young,Nov 23/919,5400,15-NOV-2023,29-NOV-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
Tile Hill Interim & Executive Ltd,Nov 23/920,5400,10-JAN-2023,28-NOV-2023,B4000C-Resources Directorate,B4011E-Strategic Director of Resources Service
Human Tissue Authority,Nov 23/921,5405,27-SEP-2023,21-NOV-2023,B4000C-Resources Directorate,B4067E-Mortuary Service
Roding Valley High School,Nov 23/922,5424.66,18-OCT-2023,13-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Workman LLP,Nov 23/923,5485.73,04-OCT-2023,09-NOV-2023,B5000C-Place Directorate,B5077E-Rent Accounting
Flying Hire Limited,Nov 23/924,5500.3,31-OCT-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Delta 4 Services Ltd,Nov 23/925,5652.79,20-OCT-2023,14-NOV-2023,B4000C-Resources Directorate,B4043E-Benefits
West Lea School,Nov 23/926,5666.66,04-MAY-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
West Lea School,Nov 23/927,5666.66,28-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
West Lea School,Nov 23/928,5666.66,28-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
West Lea School,Nov 23/929,5666.66,28-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
West Lea School,Nov 23/930,5666.66,04-MAY-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
West Lea School,Nov 23/931,5666.66,04-MAY-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
KIDS,Nov 23/932,5697.5,20-JUL-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
REDACTED PERSONAL DATA,Nov 23/933,5750,13-OCT-2023,07-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
DSI Billing Services Ltd,Nov 23/934,5794.38,10-OCT-2023,03-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
REDACTED PERSONAL DATA,Nov 23/935,5800,04-NOV-2023,30-NOV-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Law Morgan Limited,Nov 23/936,5811,21-SEP-2023,15-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
ELHAP,Nov 23/937,5842.71,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Morgan Sindall Property Services Ltd,Nov 23/938,5854.2,09-OCT-2023,22-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Nov 23/939,5880,18-OCT-2023,23-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Gold Top Media Ltd,Nov 23/940,5998.8,12-SEP-2023,06-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
For2feet Ltd,Nov 23/941,6000,02-NOV-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
KIDS,Nov 23/942,6042,31-MAY-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Reddo Care and Support C.I.C.,Nov 23/943,6083.2,09-OCT-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Making It Mindful,Nov 23/944,6200,14-APR-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
KIDS,Nov 23/945,6214.25,23-OCT-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
OPUS Buinsess Systems Ltd,Nov 23/946,6360.9,16-OCT-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
KIDS,Nov 23/947,6466,30-JUN-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Concerto Support Services Ltd,Nov 23/948,6555,30-SEP-2023,14-NOV-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
The Project Centre Ltd,Nov 23/949,6720,23-OCT-2023,16-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
NIGHT WATCH SECURITY SERVICES LTD,Nov 23/950,6800.69,31-AUG-2023,13-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Noor Ul Islam Primary School,Nov 23/951,6833.33,07-NOV-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
NIGHT WATCH SECURITY SERVICES LTD,Nov 23/952,6841.66,31-OCT-2023,13-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
NIGHT WATCH SECURITY SERVICES LTD,Nov 23/953,6862.14,30-SEP-2023,09-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
NIGHT WATCH SECURITY SERVICES LTD,Nov 23/954,6903.11,31-JUL-2023,13-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
