﻿PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT
04-DEC-2024,Adults & Communities (P),JOHN STORER CHARNWOOD&&CLCD3318,CLC,5504-Day/CLC Services,"£1,618.50"
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£797.61
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£792.89
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£769.32
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£788.18
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£799.02
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,"£26,396.26"
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£770.74
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£810.81
04-DEC-2024,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,£659.96
04-DEC-2024,Adults & Communities (P),KEY 2 CARE LTD T/A DERBYSHIRE CARE SERVICES&&ISHC6569,HOME CARE,5505-Homecare,"£9,295.33"
04-DEC-2024,Adults & Communities (P),KRIS CARERS LTD&&ISHC3937,HOME CARE,5505-Homecare,"£18,007.79"
04-DEC-2024,Adults & Communities (P),REDACTED PERSONAL DATA,CLC,5504-Day/CLC Services,£510.12
04-DEC-2024,Adults & Communities (P),MARCHA SOLUTIONS LTD T/A BLUEBIRD CARE LOUGHBOROUGH&&ISHC6008,HOME CARE,5505-Homecare,"£3,556.00"
04-DEC-2024,Adults & Communities (P),MEADOW BARN VIEW LTD&&CLCD5236,CLC,5504-Day/CLC Services,"£2,009.12"
04-DEC-2024,Adults & Communities (P),MEDACS HEALTHCARE&&ISHC3235,HOME CARE,5505-Homecare,"£19,167.98"
04-DEC-2024,Adults & Communities (P),MEDILINE HOMECARE LTD&&ISHC6554,HOME CARE,5505-Homecare,"£25,484.29"
04-DEC-2024,Adults & Communities (P),MELTON CARE SERVICES LTD&&ISHC2246,HOME CARE,5505-Homecare,"£13,017.25"
04-DEC-2024,Adults & Communities (P),MIHOMECARE LTD T/A NOBLE LIVE IN CARE&&ISHC6649,HOME CARE,5505-Homecare,"£1,213.00"
04-DEC-2024,Adults & Communities (P),MILIFE CARE SERVICE LTD&&ISHC3782,HOME CARE,5505-Homecare,"£6,744.06"
04-DEC-2024,Adults & Communities (P),MOBILE CARE SERVICES LTD&&ISHCHC443,HOME CARE,5505-Homecare,"£5,158.72"
04-DEC-2024,Adults & Communities (P),MONAHEN CARE & SUPPORT LTD&&ISHC7021,HOME CARE,5505-Homecare,"£2,731.77"
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£819.74
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£742.46
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£586.66
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£748.35
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£510.95
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,"£14,250.53"
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£842.63
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,"£1,431.93"
04-DEC-2024,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£742.46
04-DEC-2024,Adults & Communities (P),NEW HORIZONS CARE LTD&&ISHC3755,HOME CARE,5505-Homecare,"£3,651.85"
04-DEC-2024,Adults & Communities (P),NO PLACE LIKE HOME&&ISHC7004,HOME CARE,5505-Homecare,"£11,725.75"
04-DEC-2024,Adults & Communities (P),PASSION HEALTHCARE LIMITED&&ISHC2772,HOME CARE,5505-Homecare,"£29,726.89"
04-DEC-2024,Adults & Communities (P),PASSIONATE HOMECARE LTD T/A MY HOMECARE&&ISHC6335,HOME CARE,5505-Homecare,"£19,481.07"
04-DEC-2024,Adults & Communities (P),PINEAPPLE SUPPORT SERVICES LTD&&CLCD1673,CLC,5504-Day/CLC Services,"£3,576.92"
04-DEC-2024,Adults & Communities (P),PLUS POINT CARE LTD&&ISHC7006,HOME CARE,5505-Homecare,"£5,345.91"
04-DEC-2024,Adults & Communities (P),PRACTICAL CARE SOLUTIONS LTD&&ISHC3327,HOME CARE,5505-Homecare,"£20,050.68"
04-DEC-2024,Adults & Communities (P),PRACTICAL CARE SOLUTIONS LTD&&ISHC3327,HOME CARE,5505-Homecare,£757.63
04-DEC-2024,Adults & Communities (P),PRECIOUS HOPE HEALTH & HOME CARE&&ISHC3233,HOME CARE,5505-Homecare,£909.15
04-DEC-2024,Adults & Communities (P),PRECIOUS HOPE HEALTH & HOME CARE&&ISHC3233,HOME CARE,5505-Homecare,"£22,815.92"
04-DEC-2024,Adults & Communities (P),PRESTIGE SOCIAL CARE SERVICES LTD&&ISHCHC3744,HOME CARE,5505-Homecare,"£4,699.92"
04-DEC-2024,Adults & Communities (P),PURE HOMECARE LTD&&ISHC3745,HOME CARE,5505-Homecare,"£1,979.89"
04-DEC-2024,Adults & Communities (P),RELIANCE COMMUNITY CARE LTD&&ISHC3815,HOME CARE,5505-Homecare,"£11,487.34"
04-DEC-2024,Adults & Communities (P),RKS DOMICILARY CARE LTD T/A CAREMARK(CHARNWOOD)&&ISHC7028,HOME CARE,5505-Homecare,"£11,108.99"
04-DEC-2024,Adults & Communities (P),ROSELEIGH DAYCARE LTD &&CLCD6761,SUPPORTED LIVING,5504-Day/CLC Services,"£1,678.88"
04-DEC-2024,Adults & Communities (P),SENSE&&CLCD3311,CLC,5504-Day/CLC Services,"£5,285.04"
04-DEC-2024,Adults & Communities (P),SHEPSHED CARERS LTD&&ISHCHC405,HOME CARE,5505-Homecare,"£9,333.38"
04-DEC-2024,Adults & Communities (P),SOVA HEALTHCARE LEICESTER LTD&&ISHC3195,HOME CARE,5505-Homecare,"£10,050.90"
04-DEC-2024,Adults & Communities (P),SUPPORT & CONNECTIONS LTD&&CLCD3316,CLC,5504-Day/CLC Services,"£5,872.24"
04-DEC-2024,Adults & Communities (P),SURECARE CHARNWOOD & RUSHCLIFFE&&ISHC6189,HOME CARE,5505-Homecare,"£4,614.77"
04-DEC-2024,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,"£7,934.89"
04-DEC-2024,Adults & Communities (P),TRINITY TOWERS LTD T/A KARE PLUS&&ISHC5642,HOME CARE,5505-Homecare,"£11,919.87"
04-DEC-2024,Adults & Communities (P),UK CARE TEAM LTD&&ISHC7010,HOME CARE,5505-Homecare,"£18,105.62"
04-DEC-2024,Adults & Communities (P),VILLAGE HOMECARE LTD&&ISHC2754,HOME CARE,5505-Homecare,"£10,920.54"
04-DEC-2024,Adults & Communities (P),VISTA&&CLCD3329,CLC,5504-Day/CLC Services,£605.70
04-DEC-2024,Adults & Communities (P),VOYAGE 1 LTD T/A VOYAGE CARE&&CLCD3317,CLC,5504-Day/CLC Services,"£13,899.67"
04-DEC-2024,Adults & Communities (P),WHM WORK CONNECTIONS LTD&&CLCD3312,CLC,5504-Day/CLC Services,"£20,425.80"
04-DEC-2024,Adults & Communities (P),WITLENS LTD&&ISHC7023,HOME CARE,5505-Homecare,"£3,940.72"
04-DEC-2024,Adults & Communities (P),ABBEY HEALTHCARE (AARON COURT) LTD&&SSARO2996,GENERAL,5501-Nursing,"£5,200.00"
04-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5445-Adoption Support,£650.00
04-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,710.00"
04-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,160.64"
04-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,£537.79
04-DEC-2024,Environment & Transport (P),Aggregate Industries UK Ltd,SUBCONTRACTOR,5411-Private Contractors - General,"£583,250.18"
04-DEC-2024,Environment & Transport (P),Aggregate Industries UK Ltd,SUBCONTRACTOR,4109-Materials,£655.27
04-DEC-2024,Environment & Transport (P),Aggregate Industries UK Ltd,SUBCONTRACTOR,4109-Materials,£979.60
04-DEC-2024,Public Health (P),Air IT Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,"£1,350.20"
04-DEC-2024,Environment & Transport (P),Ali Taxis Ltd,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,653.20"
04-DEC-2024,Environment & Transport (P),Ali Taxis Ltd,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£3,350.00"
04-DEC-2024,Environment & Transport (P),Ali Taxis Ltd,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,844.80"
04-DEC-2024,Environment & Transport (P),Ali Taxis Ltd,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,179.20"
04-DEC-2024,Schools Revenue Cost Centres (P),Appleby Magna Sir John Moore CP School,GENERAL,8111-DFE,"£14,720.00"
04-DEC-2024,Environment & Transport (P),ASA Transport Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,814.00"
04-DEC-2024,Environment & Transport (P),ASA Transport Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£622.50
04-DEC-2024,Environment & Transport (P),ASA Transport Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,493.70"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,£915.97
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,520.23"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,520.23"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,815.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£1,526.62"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,£814.20
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£1,526.62"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,815.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,£712.42
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,520.23"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,815.01"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,028.93"
04-DEC-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,155.01"
04-DEC-2024,Corporate Resources (CR) (P),Bathex Ltd,TRADE SUPPLIER,4109-Materials,"£4,822.25"
04-DEC-2024,Environment & Transport (P),Beaver Bus,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,740.00"
04-DEC-2024,Environment & Transport (P),Beaver Bus,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,740.00"
04-DEC-2024,Environment & Transport (P),Biffa Waste Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£18,410.67"
04-DEC-2024,Environment & Transport (P),Biffa Waste Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£20,780.14"
04-DEC-2024,Environment & Transport (P),Biffa Waste Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£983.93
04-DEC-2024,Environment & Transport (P),Biffa Waste Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,058.51"
04-DEC-2024,Schools Revenue Cost Centres (P),Birkett House School Academy,GENERAL,8111-DFE,"£62,440.00"
04-DEC-2024,C&FS (P),Birkett House School Academy,GENERAL,6101-Support Services,£700.00
04-DEC-2024,Schools Revenue Cost Centres (P),Birkett House School Academy,GENERAL,8111-DFE,"£92,392.80"
04-DEC-2024,C&FS (P),Birkett House School Academy,GENERAL,6109-SEN Maintained Sch Top Up Fee,"£2,340.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Birkett House School Academy,GENERAL,8111-DFE,"£83,300.00"
04-DEC-2024,C&FS (P),Birkett House School Academy,GENERAL,6109-SEN Maintained Sch Top Up Fee,"£2,730.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Birkett House School Academy,GENERAL,8111-DFE,"£146,400.00"
04-DEC-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,542.40"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£25,696.21"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£46,811.95"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£46,027.07"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£44,436.90"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£25,693.15"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£25,693.42"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£25,693.15"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£34,120.02"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,208.56"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,208.56"
04-DEC-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£37,359.92"
04-DEC-2024,Corporate Resources (CR) (P),British Telecommunications Plc,TRADE SUPPLIER,4606-IT Telecommunications Line Rental,"£4,745.40"
04-DEC-2024,Adults & Communities (P),Carlton Construction Services,SUBCONTRACTOR,2102-R&M Buildings Service Contracts,"£4,029.00"
04-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,£912.86
04-DEC-2024,Balance Sheet Cost Centres (P),Central Construction Services Ltd,SUBCONTRACTOR,9631-Inventories - General,£694.86
04-DEC-2024,Environment & Transport (P),Chipside Ltd,TRADE SUPPLIER,4907-Bank Charges,"£1,360.13"
04-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5612-Special Guardianship Allowance,£803.15
04-DEC-2024,Corporate Resources (CR) (P),Colliers International Property Consultants Ltd,TRADE SUPPLIER,2101-R&M Buildings,"£8,698.00"
04-DEC-2024,C&FS (P),Community Hosting and Support CIC,TRADE SUPPLIER,5411-Private Contractors - General,"£4,118.66"
04-DEC-2024,Schools Revenue Cost Centres (P),Community Inclusive Trust,GENERAL,8111-DFE,"£20,553.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Community Inclusive Trust,GENERAL,8111-DFE,"£27,419.58"
04-DEC-2024,Schools Revenue Cost Centres (P),Community Inclusive Trust,GENERAL,8111-DFE,"£48,190.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Community Inclusive Trust,GENERAL,8111-DFE,"£30,412.63"
04-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,193.50"
04-DEC-2024,Environment & Transport (P),DE MONTFORT TAXI LTD,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,760.00"
04-DEC-2024,Environment & Transport (P),DE MONTFORT TAXI LTD,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,540.50"
04-DEC-2024,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£6,373.56"
04-DEC-2024,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£3,886.07"
04-DEC-2024,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£6,373.56"
04-DEC-2024,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£6,373.56"
04-DEC-2024,Environment & Transport (P),Direct Cabs,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,280.00"
04-DEC-2024,Environment & Transport (P),Direct Cabs,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,044.00"
04-DEC-2024,Environment & Transport (P),Direct Cabs,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,908.00"
04-DEC-2024,Environment & Transport (P),Direct Cabs,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,674.00"
04-DEC-2024,Environment & Transport (P),Direct Cabs,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,628.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£23,155.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£101,205.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£34,262.33"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£135,015.42"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£54,290.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£237,290.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£30,890.42"
04-DEC-2024,Schools Revenue Cost Centres (P),Dorothy Goodman School Academy,GENERAL,8111-DFE,"£149,753.33"
04-DEC-2024,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,"£1,002.49"
04-DEC-2024,Environment & Transport (P),Enva England Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£31,457.26"
04-DEC-2024,Balance Sheet Cost Centres (P),Enva England Ltd,TRADE SUPPLIER,9631-Inventories - General,"£1,282.76"
04-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5612-Special Guardianship Allowance,£803.13
04-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5612-Special Guardianship Allowance,£728.78
04-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5612-Special Guardianship Allowance,£728.78
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£1,150.00"
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£6,459.84"
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£4,091.00"
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£4,091.00"
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£750.00
04-DEC-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£2,600.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Forest Way School Academy Trust,GENERAL,8111-DFE,"£71,546.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Forest Way School Academy Trust,GENERAL,8111-DFE,"£95,447.92"
04-DEC-2024,Schools Revenue Cost Centres (P),Forest Way School Academy Trust,GENERAL,8111-DFE,"£167,750.00"
04-DEC-2024,Schools Revenue Cost Centres (P),Forest Way School Academy Trust,GENERAL,8111-DFE,"£105,866.75"
04-DEC-2024,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£7,202.04"
04-DEC-2024,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£4,250.12"
04-DEC-2024,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£7,202.04"
04-DEC-2024,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£7,202.04"
04-DEC-2024,Capital - In Year Spend (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£1,500.00"
04-DEC-2024,Environment & Transport (P),G and G Travel (Melton Mowbray) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£12,510.00"
04-DEC-2024,Environment & Transport (P),G and G Travel (Melton Mowbray) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,919.75"
