DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Adult Social Services Directorate,28/04/2023,612.66,BIDVEST FOOD SERVICES,Invoice,Food & Consumables
Environment & Community Services Directorate,28/04/2023,"5,462.33",Tarmac Trading Ltd,Invoice,Materials
Environment & Community Services Directorate,28/04/2023,666.12,GREATBATCH LTD,Invoice,CPZ Zone Extensions
Housing & Regeneration Directorate,28/04/2023,"1,176.00",ELLIOTT BAXTER & CO LTD,Invoice,Photocopying
Capital Expenditure,28/04/2023,"16,499.90",WEIGHTMANS LLP,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,28/04/2023,"527,108.36",Serco Limited,Invoice,Ocs-Contract Defaults
Housing & Regeneration Directorate,28/04/2023,"1,053.00",ALTWOOD PROPERTIES LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,740.96",AA Guesthouses Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,28/04/2023,"1,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,28/04/2023,"2,868.00",Commercial & Specialised Divin,Invoice,Equipment
Housing & Regeneration Directorate,28/04/2023,"1,050.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,325.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,914.73",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,126.67",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,291.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,320.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,025.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,250.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,053.78",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,450.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,215.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,550.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,568.00",Ruben Property Services Limite,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,655.16",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"5,126.16",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,160.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,015.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,175.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,562.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,104.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,396.15",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,690.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,950.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,425.02",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,28/04/2023,"5,022.00",REDACTED PERSONAL DATA,Invoice,Arboricultural Contract
Housing & Regeneration Directorate,28/04/2023,"1,375.79",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,964.99",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,040.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,145.04",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,569.97",MANA PROPERTY SOLUTIONS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,690.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,323.96",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,635.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,960.00",S&M (Wholesale Supplies) Limit,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,969.63",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,655.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,133.34",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,28/04/2023,"1,644.60",FOD Mobility UK Ltd,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,28/04/2023,"1,457.73",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,275.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,690.39",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,457.73",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Capital Expenditure,28/04/2023,"13,540.50",CURL LA TOURELLE + HEAD LIMITE,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,28/04/2023,"1,960.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,133.33",P&N Properties LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,035.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,158.22",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,28/04/2023,"1,250.00",REDACTED PERSONAL DATA,Invoice,Sport Coaching
Housing & Regeneration Directorate,28/04/2023,"1,100.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,640.39",A&S Proprty Letting and Manage,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,325.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,960.00",Tempus Housing Limited,Invoice,PSL Payments To Landlords
Chief Executives Directorate,28/04/2023,"2,880.00",CREW Energy Ltd,Invoice,General Contract Work
Adult Social Services Directorate,28/04/2023,"6,783.09",Callisto Healthcare Limited,Invoice,External Nursing Care
Housing & Regeneration Directorate,28/04/2023,"1,360.93",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Capital Expenditure,28/04/2023,"254,442.66",Wernick Buildings Ltd,Invoice,CAPEXP Construction Work
Chief Executives Directorate,28/04/2023,"1,100.00",AJB Care & Safeguarding Consul,Invoice,Consultants Fees
Capital Expenditure,28/04/2023,"14,400.00",JAW Sustainbility,Invoice,CAPEXP Professional Fees
Chief Executives Directorate,28/04/2023,"1,500.00",Mula Cake Ltd,Invoice,Project Work
Chief Executives Directorate,28/04/2023,"1,400.00",Sutton Mencap Charity Company,Invoice,Project Work
Environment & Community Services Directorate,28/04/2023,"2,477.00",Richmond Sports Club,Invoice,Sport Coaching
Housing & Regeneration Directorate,28/04/2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,499.98",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,875,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,800.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,200.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,375.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,083.80",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,450.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,150.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,100.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,150.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,100.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,400.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,324.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,161.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,975,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,250.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"5,490.80",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,375.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"6,403.95",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"3,645.93",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,211.48",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,368.12",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,150.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,055.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"4,062.75",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"9,311.30",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,226.05",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,262.90",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,274.76",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"2,322.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,062.16",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,435.71",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"5,338.35",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,735.79",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,607.17",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,680.85,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,606.8,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"5,717.20",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,046.13",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,28/04/2023,"4,428.57",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,720.3,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,215.53",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,183.98",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,250.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,337.46",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,686.52,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,003.44",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,103.57",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"2,425.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,849.44,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,863.25",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,100.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,505.62",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,538.77,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,575.25",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,669.32,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,052.23",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,604.19",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,729.92",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,854.88,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,216.18",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,493.48",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,"1,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"2,173.93",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,245.68",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,775,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,437.80",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"4,197.27",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"7,730.75",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,101.43",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,555.73",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,610.36,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"10,110.87",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,698.72",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,272.33",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,048.73",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"2,202.86",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,005.15",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,281.57",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,213.43",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,544.54,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,611.14,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,897.32,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,355.14",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"11,071.43",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,513.28,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,803.17,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,678.54,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"5,893.92",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,28/04/2023,950,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,180.83",Diocese of Westminster,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,972.62",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,943.86",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"3,224.00",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,708.57,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,840.72,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,123.57",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,873.58",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,880.18,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,"1,874.13",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,550.3,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,28/04/2023,577.04,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
