Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
PLACE AND COMMUNITIES,600,REGENERATION DIRECTOR,6100,Capital - Regen.,Grants/Subscriptions/Contributions given,6144300,30/04/2024,5100405912," (21,211.67)",Capital,ZOOLOGICAL SOCIETY OF LONDON,104483
PLACE AND COMMUNITIES,600,REGENERATION DIRECTOR,6100,Capital - Regen.,Grants/Subscriptions/Contributions given,6144300,30/04/2024,5100405914," 25,454.00 ",Capital,ZOOLOGICAL SOCIETY OF LONDON,104483
CHILDREN'S SERVICES,401,AD SEND,4230,Post 16,Voluntary & Independent Schools,6151710,30/04/2024,5100405675," 87,953.35 ",Revenue,KISIMUL GROUP LTD,104588
CHILDREN'S SERVICES,401,AD SEND,4230,Out of  County Plac,Voluntary & Independent Schools,6151710,30/04/2024,5100404649," 22,429.00 ",Revenue,ROYAL NATIONAL COLLEGE FOR THE,106339
CHILDREN'S SERVICES,401,AD SEND,4230,Post 16,Voluntary & Independent Schools,6151710,30/04/2024,5100406820," (1,104.75)",Revenue,MILTON KEYNES COLLEGE,106959
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Afghan Assistance expenditure,6144355,30/04/2024,5100406042," 5,400.00 ",Revenue,MILTON KEYNES COLLEGE,106959
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Music Operations,Venue Hire,6120405,30/04/2024,5100405841, 288.00 ,Revenue,REDBORNE ACADEMY,107208
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Business Improvement,ICT Costs Software,6142415,30/04/2024,5100400543," 127,410.00 ",Revenue,SYMOLOGY LTD,107391
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,NRSWA,ICT Costs Software,6142415,30/04/2024,5100400543," 11,506.00 ",Revenue,SYMOLOGY LTD,107391
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405717," 36,320.00 ",Revenue,ARRIVA THE SHIRES LTD,107563
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Professional Services - Consultancy,6141020,30/04/2024,5100405760, 480.00 ,Capital,JOHN O' CONNER (GROUNDS MAINTE,108415
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200096905," 3,980.14 ",Revenue,FOSTERPLUS LTD,108515
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200096904," 3,950.74 ",Revenue,FOSTERPLUS LTD,108515
PLACE AND COMMUNITIES,600,CLIENT & DEVELOPMENT SERVICES,6150,Albion - Projects,Vehicle Hire Ad Hoc,6130500,30/04/2024,5100402240," 1,000.00 ",Revenue,WHITMORE PLANT,108992
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD Resp Kingfishers,Private Contractors,6151500,30/04/2024,5100401993, 97.98 ,Revenue,BEDFORD BOROUGH COUNCIL,109540
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Skills Budget,Private Contractors,6151500,30/04/2024,5100402257," 4,770.54 ",Revenue,BEDFORD BOROUGH COUNCIL,109540
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Disposal of Waste,6151510,30/04/2024,5100402728, 664.00 ,Revenue,BEDFORD BOROUGH COUNCIL,109540
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Disposal of Waste,6151510,30/04/2024,5100401993, 152.87 ,Revenue,BEDFORD BOROUGH COUNCIL,109540
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Disposal of Waste,6151510,30/04/2024,5100402168," 1,084.97 ",Revenue,BEDFORD BOROUGH COUNCIL,109540
PLACE AND COMMUNITIES,600,CLIENT & DEVELOPMENT SERVICES,6150,Albion - Projects,Electricity Costs,6120210,30/04/2024,5100404567, 517.40 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Sundon & Bluewater,Electricity Costs,6120210,30/04/2024,5100405948, 848.76 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Sundon & Bluewater,Electricity Costs,6120210,30/04/2024,5100405947, 322.09 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Sundon & Bluewater,Electricity Costs,6120210,30/04/2024,5100405946, 378.15 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Street Lighting,Street Light Electricity,6120215,30/04/2024,5100404647," 62,760.55 ",Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Street Lighting,Street Light Electricity,6120215,30/04/2024,5100404650, 609.48 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Street Lighting,Street Light Electricity,6120215,30/04/2024,5100404660, 347.95 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Street Lighting,Street Light Electricity,6120215,30/04/2024,5100404661," 1,151.41 ",Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Street Lighting,Street Light Electricity,6120215,30/04/2024,5100404765, 876.87 ,Revenue,NPOWER LTD,109845
PLACE AND COMMUNITIES,600,PARKING,6825,Car Park Mgt &Maint,Electricity Costs,6120210,30/04/2024,5100403801," 3,054.34 ",Revenue,NPOWER LTD,109845
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Allison House OPH,Electricity Costs,6120210,30/04/2024,5100404568," 2,313.92 ",Revenue,NPOWER LTD,109845
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Ferndale OPH,Electricity Costs,6120210,30/04/2024,5100404623," 2,359.08 ",Revenue,NPOWER LTD,109845
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Westlands OPH,Electricity Costs,6120210,30/04/2024,5100404654," 2,043.46 ",Revenue,NPOWER LTD,109845
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406144," 3,088.00 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406140," 2,510.24 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN post 16,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406145," 2,103.14 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406143," 1,034.56 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406142," 2,029.76 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN post 16,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406146," 1,704.00 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN post 16,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406147," 1,213.56 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN post 16,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406148," 1,354.32 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406139," 1,664.00 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406149," 1,673.60 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406141," 2,640.00 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406135," 1,567.02 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406137," 2,765.60 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406138," 1,955.36 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406133," 2,672.00 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406136," 2,814.08 ",Revenue,CLAPHAM CARS LTD,111539
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100406134," 1,871.20 ",Revenue,CLAPHAM CARS LTD,111539
HRA,850,HOUSING SERVICES (HRA),5100,Repairs day to day,Day to Day Repairs - All Areas,6125080,30/04/2024,5100406125, 470.00 ,Revenue,ACE FENCING (SOUTHERN) LTD,111746
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097458," 3,812.70 ",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097457," 3,812.70 ",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097456," 6,415.20 ",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097462," 3,758.10 ",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097461," 8,319.60 ",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097460," 5,449.20 ",Revenue,NEXUS FOSTERING LIMITED,112275
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,30/04/2024,2200097459," 3,624.90 ",Revenue,NEXUS FOSTERING LIMITED,112275
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280159," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280158," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280157," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280156," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280155," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280154," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280153," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280152," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280151," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280150," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280149," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280148," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,5100405746, 948.96 ,Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280377," 1,336.96 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280188, 883.20 ,Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280161," 1,104.00 ",Revenue,SENSE,113096
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Day Care,6151230,30/04/2024,2100280160," 1,104.00 ",Revenue,SENSE,113096
RESOURCES,150,PEOPLE,7300,Children's WFD,Learning Resources,6140100,30/04/2024,5100402934," 4,117.90 ",Revenue,FAMILY LINKS,113642
CHILDREN'S SERVICES,401,AD EDUCATION,4200,Music Operations,Subscriptions,6144305,30/04/2024,5100401942, 780.00 ,Revenue,MUSIC MARK,114025
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,HRA - Gas Central Heating Maintenance,6125020,30/04/2024,5100405646," 8,280.85 ",Revenue,SUN REALM HEATING CO LTD,114634
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405568," 20,245.68 ",Capital,SUN REALM HEATING CO LTD,114634
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,Woodlands,Repairs Alterations and Maintenance of Buildings,6121000,30/04/2024,5100393117, 359.43 ,Revenue,SUN REALM HEATING CO LTD,114634
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport & Meals (Social Services Care),6151265,30/04/2024,5100405917," 7,700.00 ",Revenue,LANDMARK COACHES LTD (FACTORED,117104
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405719," 1,370.00 ",Revenue,FLITTABUS COMMUNITY TRANSPORT,117215
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,30/04/2024,2100280354, (299.52),Revenue,CARE FORUM (MK) LTD,118334
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100406015," 19,405.00 ",Capital,FREEWAY LIFT SERVICES LIMITED,121111
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,Healthchks - Shared,Public Health SLA Recharges,6150230,30/04/2024,5100400947," 27,667.01 ",Revenue,MILTON KEYNES CITY COUNCIL,121474
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Allison House OPH,Repairs Alterations and Maintenance of Buildings,6121000,30/04/2024,5100401958, 228.93 ,Revenue,CATERCARE CATERING EQUIPMENT L,122878
PLACE AND COMMUNITIES,600,CLIENT & DEVELOPMENT SERVICES,6150,Albion - Projects,Insurance Premiums,6147000,30/04/2024,5100405797," 9,269.20 ",Revenue,TOWERGATE INSURANCE,123330
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,Telecare,Equipment and Adaptions,6140005,30/04/2024,5100404875," 6,878.52 ",Revenue,MILLBROOK HEALTHCARE,123804
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,Telecare,Equipment and Adaptions,6140005,30/04/2024,5100404882," 39,441.82 ",Revenue,MILLBROOK HEALTHCARE,123804
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,Telecare,Equipment and Adaptions,6140005,30/04/2024,5100404885," 3,565.90 ",Revenue,MILLBROOK HEALTHCARE,123804
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,Equip-Pooled Budgets,Equipment and Adaptions,6140005,30/04/2024,5100402923," 324,675.62 ",Revenue,MILLBROOK HEALTHCARE,123804
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Fostering Service,Subscriptions,6144305,30/04/2024,5100402511," 3,216.00 ",Revenue,OFSTED (FEE COLLECTION),125738
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC Support,Subscriptions,6144305,30/04/2024,5100402423," 2,471.00 ",Revenue,OFSTED (FEE COLLECTION),125738
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100402996," 5,095.40 ",Revenue,UNITED TRAVEL INVESTMENTS LTD,125945
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN post 16,Transport & Meals (Social Services Care),6151265,30/04/2024,5100402995," 2,862.00 ",Revenue,UNITED TRAVEL INVESTMENTS LTD,125945
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport & Meals (Social Services Care),6151265,30/04/2024,5100402989," 5,612.25 ",Revenue,UNITED TRAVEL INVESTMENTS LTD,125945
RESOURCES,150,FINANCE,7200,Corporate Finance,Subscriptions,6144305,30/04/2024,5100401341," 2,680.00 ",Revenue,LAVAT CONSULTING LTD T/A PSTAX,126000
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,5100406017," 1,412.95 ",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,30/04/2024,5100406018, 656.28 ,Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,30/04/2024,5100406019," 2,341.39 ",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,30/04/2024,5100406020," 30,995.75 ",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,30/04/2024,5100406021," 61,160.85 ",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,30/04/2024,5100406022, 637.65 ,Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,LD Block Contract,Supported Living,6151215,30/04/2024,5100406023," 44,017.12 ",Revenue,CHOICE SUPPORT,126075
SOCIAL CARE HEALTH & HOUSING,500,RESOURCES - SCHH,5400,Digitalisation,Advertising and Publicity,6116305,30/04/2024,5100401949," 2,100.00 ",Revenue,MOON WATCHER MEDIA,128739
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,Biggleswade Soc Ctr,Catering Supplies,6140200,30/04/2024,5100400557, 348.01 ,Revenue,BFS GROUP LTD T/A 3663,130382
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,H Regis Day Care Ctr,Catering Supplies,6140200,30/04/2024,5100404340, 444.05 ,Revenue,BFS GROUP LTD T/A 3663,130382
HRA,850,HOUSING SERVICES (HRA),5100,AD Housing Services,Professional Services - Other,6141040,30/04/2024,5100401859," 16,000.00 ",Revenue,ARLINGCLOSE LTD,130768
RESOURCES,150,FINANCE,7200,AD Finance,Professional Services - Other,6141040,30/04/2024,5100401859," 16,000.00 ",Revenue,ARLINGCLOSE LTD,130768
PLACE AND COMMUNITIES,600,LEISURE,6810,HOL Services,Subscriptions,6144305,30/04/2024,5100400805, 480.00 ,Revenue,CLOA,130904
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Big,Private Contractors,6151500,30/04/2024,5100405924, 290.00 ,Revenue,MARTIN TUCK SERVICES,131335
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Amp,Private Contractors,6151500,30/04/2024,5100405924, 490.00 ,Revenue,MARTIN TUCK SERVICES,131335
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Waste Recycling  Dun,Private Contractors,6151500,30/04/2024,5100405925, 420.00 ,Revenue,MARTIN TUCK SERVICES,131335
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Consultancy,6141020,30/04/2024,5100403916, 950.00 ,Capital,MARTIN TUCK SERVICES,131335
HRA,850,HOUSING SERVICES (HRA),5100,Community Support,Security Costs,6121110,30/04/2024,5100405761," 2,399.03 ",Revenue,CYS SECURITY LTD,131628
HRA,850,HOUSING SERVICES (HRA),5100,Community Support,Security Costs,6121110,30/04/2024,5100405764," 2,493.48 ",Revenue,CYS SECURITY LTD,131628
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,Priv Sect Housing,Private Contractors,6151500,30/04/2024,5100405749, 700.00 ,Revenue,WALL TO WALL HOME IMPROVEMENTS,131758
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Other,6141040,30/04/2024,5100401996," 11,412.63 ",Capital,TECHNOGYM UK LTD,131801
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Afghan Assistance expenditure,6144355,30/04/2024,5100406039," 1,350.00 ",Revenue,ALL SAINTS ACADEMY,132567
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Ivel Valley Quadrant,Repairs Alterations and Maintenance of Buildings,6121000,30/04/2024,5100403395," 3,650.00 ",Revenue,REACTIVE DOORS,132635
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Repairs Alterations and Maintenance of Buildings,6121000,30/04/2024,5100403393, 695.00 ,Revenue,REACTIVE DOORS,132635
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Conference Expenses,6143300,30/04/2024,5100403186, 350.00 ,Capital,EMPTY HOMES NETWORK,133080
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405666, 675.00 ,Capital,CRESTEL HOME ACCESS LTD,134036
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405665," 1,384.20 ",Capital,CRESTEL HOME ACCESS LTD,134036
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,AC Support,Subscriptions,6144305,30/04/2024,5100402424," 1,139.14 ",Revenue,NEW FAMILY SOCIAL,134202
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,30/04/2024,1900141527, 473.32 ,Revenue,DLT MEDIA (UK) LTD,134339
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport & Meals (Social Services Care),6151265,30/04/2024,5100405916," 11,010.00 ",Revenue,TATES COACHES,134608
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Fleet Welfare,Vehicle Repairs and Maintenance Costs,6130200,30/04/2024,5100404091, 508.23 ,Revenue,DGM SERVICES LTD,134875
