Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373229,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373228,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373227,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373226,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373225,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373224,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373223,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373222,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373221,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373220,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373219,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373218,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373217,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373216,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373215,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373214,"1,646.36",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373239,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373244,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373243,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373242,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373241,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100373240,"-1,529.08",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370333,515.26,Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370334,515.26,Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370335,515.26,Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370336,515.26,Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370685,"1,387.51",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370686,"1,387.51",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370687,"1,387.51",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100370688,"1,387.51",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372928,"1,213.02",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372929,"1,213.02",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372930,"1,213.02",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372931,"1,213.02",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372932,"1,628.40",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372933,"1,628.40",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372934,"1,628.40",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372935,"1,628.40",Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372936,897.36,Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100372937,897.36,Revenue,LANSDOWNE CARE SERVICES,102308
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370236,"1,040.00",Revenue,ST ANDREWS CARE HOMES LTD,102314
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370235,"1,040.00",Revenue,ST ANDREWS CARE HOMES LTD,102314
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370234,"1,040.00",Revenue,ST ANDREWS CARE HOMES LTD,102314
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370233,"1,040.00",Revenue,ST ANDREWS CARE HOMES LTD,102314
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372138,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372137,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100372108,538.35,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100372107,538.35,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100372106,538.35,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100372105,538.35,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100371996,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100371995,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100371994,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100371993,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371976,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371975,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371974,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371973,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371887,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371886,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371885,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371884,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371423,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371422,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371421,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371420,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371327,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371326,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371325,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372139,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373583,756.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373582,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373581,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373580,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373579,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373578,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373491,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373490,428.57,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372689,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372688,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372687,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372686,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372377,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372376,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372375,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372374,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372233,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372232,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372231,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372230,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372229,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372228,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372227,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372226,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372140,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371324,882.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100370740,981.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100370739,981.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100370738,981.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100370737,981.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370208,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370207,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370206,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370205,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100370138,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100370137,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100370136,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100370135,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370074,950.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370073,950.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370072,950.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100370071,950.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373584,-504.00,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373753,571.43,Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373752,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373751,"1,000.00",Revenue,THE LIMES CARE HOME LTD,102333
