Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,ARTHUR BRETT CATERING LTD,10/09/2024,No,26.69,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,ARTHUR BRETT CATERING LTD,10/09/2024,No,176.66,CATERING PROVISIONS,Catering - Food & Beverages
Adult Social Care,SOLIHULL ACTION THROUGH ADVOCACY,16/09/2024,No,937.12,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Central Services to the Public,Redacted Personal Data,24/09/2024,No,520,TRAINING,Training
Central Services to the Public,TOTAL GAS & POWER LTD,17/09/2024,No,11288.37,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,TOTAL GAS & POWER LTD,17/09/2024,No,188889.51,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,ADARE LTD,06/09/2024,No,2959.72,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,ADARE LTD,06/09/2024,No,9027.06,POSTAGE  COURIER SERVICES,Postage
Central Services to the Public,ADARE LTD,06/09/2024,No,420.37,POSTAGE  COURIER SERVICES,Postage
Adult Social Care,VSS & SONS LTD,06/09/2024,No,985.2,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Cultural & Related Services,Spitfire Pyrotechnics,24/09/2024,No,600,OTHER FEES & CHARGES,Events
Adult Social Care,VSS & SONS LTD,06/09/2024,No,1818.5,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Children & Education Services,CORAM CHILDREN'S LEGAL CENTRE,16/09/2024,No,2591,PROFESSIONAL FEES,Professional & Advisory Services - HR
Planning & Development Services,Halcyon Futures Ltd T/A Jam Coding Birmingham South,16/09/2024,No,5206.25,GRANTS & SUBSCRIPTIONS,Grants - Other
Adult Social Care,GATEWAY FAMILY SERVICES CIC,06/09/2024,No,47786.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,06/09/2024,No,-47786.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,06/09/2024,No,47786.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,06/09/2024,No,-47768.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,06/09/2024,No,47768.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,06/09/2024,No,47786.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,16/09/2024,No,47768.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,GATEWAY FAMILY SERVICES CIC,16/09/2024,No,47768.67,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,TARGETED PROVISION LTD,03/09/2024,No,330,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Adult Social Care,Halo Transfers Ltd,03/09/2024,No,400,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,03/09/2024,No,1120,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Halo Transfers Ltd,03/09/2024,No,660,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Halo Transfers Ltd,03/09/2024,No,120,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Halo Transfers Ltd,10/09/2024,No,640,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Planning & Development Services,Winnr Sports CIC,16/09/2024,No,35025,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,MOTT MACDONALD LTD,03/09/2024,No,4888.8,PROFESSIONAL FEES,Consultancy - Business
Central Services to the Public,ST BASILS,13/09/2024,No,825.71,RENTS FOR PREMISES,RENTS FOR PREMISES
Central Services to the Public,HOMEGROUP LTD,13/09/2024,No,1335.48,RENTS FOR PREMISES,RENTS FOR PREMISES
Central Services to the Public,ST BASILS,13/09/2024,No,825.71,RENTS FOR PREMISES,RENTS FOR PREMISES
Central Services to the Public,NTA MONITOR LTD,29/08/2024,No,3595,ICT GENERAL,ICT - Other
Central Services to the Public,NTA MONITOR LTD,19/09/2024,No,3605,ICT GENERAL,ICT - Other
Children & Education Services,NTA MONITOR LTD,19/09/2024,No,1995,ICT GENERAL,ICT - Other
Cultural & Related Services,Redacted Personal Data,16/09/2024,No,300,OTHER FEES & CHARGES,Events
Highways & Transport Services,WARWICKSHIRE COUNTY COUNCIL,19/08/2024,No,2266.44,OTHER CONTRACTED SERVICES,Street Furniture & Ironworks
Children & Education Services,WARWICKSHIRE COUNTY COUNCIL,20/09/2024,No,24030,PROFESSIONAL FEES,Professional & Advisory Services - HR
Children & Education Services,M & BG LTD,03/09/2024,No,548,GROUNDS MAINTENANCE,Playground & Pool Maintenance
Planning & Development Services,Pickle Illustration,17/09/2024,No,3000,MARKETING,Marketing
Central Services to the Public,VODAFONE CORPORATE LTD,24/09/2024,No,14625.97,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,24/09/2024,No,-14625.97,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,24/09/2024,No,27.33,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,VODAFONE CORPORATE LTD,24/09/2024,No,14598.64,GENERAL CREDITORS,Bulk Utilities Bills
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,16/09/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,16/09/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,16/09/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,-1022.62,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,1022.62,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,852.18,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,-1038.6,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,865.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,-441.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,441.5,AGENCY STAFF,Agency Staff - Other
Adult Social Care,Berkeley Scott Ltd,24/09/2024,No,367.9,AGENCY STAFF,Agency Staff - Other
Environmental and Regulatory Services,SHELLIES FLOWERS,06/09/2024,No,280,PURCHASE OF EQUIPMENT/MACHINERY,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Adult Social Care,Trulife Limited,17/09/2024,No,500,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Adult Social Care,Trulife Limited,17/09/2024,No,1000,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Corporate & Democratic Core,STRIKE9T CIC,17/09/2024,No,1585,GRANTS & SUBSCRIPTIONS,Grants - Other
Highways & Transport Services,NUNEATON SIGNS,16/09/2024,No,985.95,MATERIALS,Street Lighting - Materials - Highways
Highways & Transport Services,NUNEATON SIGNS,16/09/2024,No,1699.2,MATERIALS,Street Lighting - Materials - Highways
Children & Education Services,Arbour Cross Associates Ltd,19/09/2024,No,915.1,TRAINING,Training
Highways & Transport Services,NUNEATON SIGNS,27/09/2024,No,275,MATERIALS,Street Lighting - Materials - Highways
Children & Education Services,BRAKE BROS FOODSERVICE LTD,06/09/2024,No,593.8,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,06/09/2024,No,380.52,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,144.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.73,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,163.05,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,164.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,94.21,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,140.58,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,51.14,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,6.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,8.52,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.31,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,87.21,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.87,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,23.44,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,88.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.88,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.3,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,154.92,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.88,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,23.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,23.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,5.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,46.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,-23.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,-70.29,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,-93.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,1161.73,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,1056.44,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,923.67,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,757.7,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,736.32,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,817.73,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,921.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,920.45,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,699.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,764.44,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,728.58,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,745.79,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,765.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,772.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,751.01,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,664.05,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,608.87,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,700.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,574.1,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,672.8,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,564.15,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,577.61,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,652.75,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,554.58,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,530.95,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,610.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,540.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,590.84,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,583.19,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,465.1,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,543.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,563.41,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,436.75,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,425.99,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,447.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,470.05,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,466.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,437.74,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,335.58,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,426.3,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,495.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,486.8,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,465.54,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,393.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,378.24,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,13/09/2024,No,431.17,CATERING PROVISIONS,Catering - Food & Beverages
