Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,465.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1466.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1217.2,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,-251.24,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,KINGSWAY CARE HOME,28/11/2024,No,5122.6,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1467.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,ZEST CARE HOMES LTD,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,ARDENLEA GROVE NURSING HOME,04/11/2024,No,5371.52,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,ARDENLEA GROVE NURSING HOME,28/11/2024,No,-2302.08,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,549.9,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,28/11/2024,No,360.36,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,28/11/2024,No,360.36,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,28/11/2024,No,451.88,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,28/11/2024,No,451.88,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,28/11/2024,No,757.64,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,28/11/2024,No,1087.58,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1356.42,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1625.26,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,1539.72,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,1539.72,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,COMMUNITY LIVING & SUPPORT LTD,14/11/2024,No,1269.6,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,400.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,513.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Affinity Care Consortium Ltd,04/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Affinity Care Consortium Ltd,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,27/11/2024,No,667.2,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1401.12,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SOLO Life Opportunities,14/11/2024,No,3362.88,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1527.5,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,27/11/2024,No,6880,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1955.2,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,-407.68,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,1881.88,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,1881.88,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,3250.52,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,2224.04,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,Redacted Personal Data,27/11/2024,No,2735.52,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1368.64,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1368.64,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Hafod Care Organisation Limited,28/11/2024,No,3851.96,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Environmental and Regulatory Services,Light House Security Ltd,11/11/2024,No,-510,OTHER FEES & CHARGES,Environmental Services - Other
Environmental and Regulatory Services,Light House Security Ltd,11/11/2024,No,510,OTHER FEES & CHARGES,Environmental Services - Other
Environmental and Regulatory Services,Light House Security Ltd,11/11/2024,No,425,OTHER FEES & CHARGES,Environmental Services - Other
Other Housing Services,CHARIS GRANT LTD,15/11/2024,No,10000,CLIENTS EXPENSES,ASC - Client Expenses
Adult Social Care,Redacted Personal Data,27/11/2024,No,500,OTHER FEES & CHARGES,OTHER FEES & CHARGES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1026.48,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Central Services to the Public,JNP GROUP,08/11/2024,No,1440,PROFESSIONAL FEES,Architect
Central Services to the Public,JNP GROUP,08/11/2024,No,-1440,PROFESSIONAL FEES,Architect
Central Services to the Public,JNP GROUP,08/11/2024,No,1200,PROFESSIONAL FEES,Architect
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,533.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,378,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,540,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,2468.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),28/11/2024,No,977.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,977.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,04/11/2024,No,1447.2,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PRECIOUS HOMES LTD,28/11/2024,No,14648.2,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,977.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,977.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1325.2,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,400.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,-10689.67,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,10689.67,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,-8919.73,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,8919.73,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,-8919.73,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,8919.73,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,8849.73,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,BT GLOBAL SERVICES,05/11/2024,No,70,GENERAL CREDITORS,Bulk Utilities Bills
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,337.6,CLIENTS TRANSPORT COSTS,CLIENTS TRANSPORT COSTS
Adult Social Care,NEWLANDS BISHOP FARM,07/11/2024,No,535.52,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,Redacted Personal Data,27/11/2024,No,467.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,1005.93,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1005.93,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,1521.39,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ELITE ASSISTANCE LTD,14/11/2024,No,977.6,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,PRIME LIFE PLC,04/11/2024,No,3700,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3700,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,Advance Healthcare,14/11/2024,No,1684.8,ASC  EXTRA CARE,ASC  EXTRA CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1684.68,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.08,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.08,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,2587.56,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,8732.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,-487.48,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,THE ARK,21/11/2024,No,2678,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,400.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,430.48,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1328.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1466.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,-321.24,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,ANGELS HEALTHCARE LTD,07/11/2024,No,1368.64,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ANGELS HEALTHCARE LTD,07/11/2024,No,1368.64,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,07/11/2024,No,1099.8,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,Redacted Personal Data,27/11/2024,No,396.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,JACROSS LTD T/A BRIGHT DAWN HOME CARE,07/11/2024,No,268.84,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,342.16,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,UNIVERSAL CARE SERVICES,04/11/2024,No,537.68,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,UNIVERSAL CARE SERVICES,04/11/2024,No,525.46,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1857.44,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,04/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,14/11/2024,No,1700,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,PRIME LIFE PLC,04/11/2024,No,3400,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3400,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,07/11/2024,No,1075.36,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ASPECTS CARE LTD,07/11/2024,No,11150.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,07/11/2024,No,5868.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,938.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE,07/11/2024,No,4614.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,07/11/2024,No,910.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Advance Healthcare,14/11/2024,No,332.8,ASC  EXTRA CARE,ASC  EXTRA CARE
Adult Social Care,RESTFUL HOMES (SOLIHULL) LTD,28/11/2024,No,7469,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SOLIHULL CARE LTD,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,Redacted Personal Data,27/11/2024,No,800,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1584,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,487.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,977.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1857.44,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,27/11/2024,No,2201.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,CARE2HOME LTD,14/11/2024,No,1026.48,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,04/11/2024,No,4290.72,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,28/11/2024,No,4290.72,ASC  NURSING CARE RESPITE,ASC  NURSING CARE RESPITE
Adult Social Care,Redacted Personal Data,19/11/2024,No,6415.75,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Adult Social Care,Redacted Personal Data,19/11/2024,No,-6415.75,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Adult Social Care,Redacted Personal Data,19/11/2024,No,6415.75,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Central Services to the Public,DFS DOCU FINISH SOLUTIONS LTD,26/11/2024,No,350,GENERAL OFFICE EXPENSES,Printing & Photocopying
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1839.11,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,322,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,831.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,305.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,398.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,850,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,456.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,495.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,2779.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,380.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1599.36,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,337.6,CLIENTS TRANSPORT COSTS,CLIENTS TRANSPORT COSTS
Adult Social Care,NEWLANDS BISHOP FARM,07/11/2024,No,535.52,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,419.28,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,419.28,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,488.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,488.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,419.28,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,488.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,419.28,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,488.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PRIME LIFE PLC,04/11/2024,No,4182.64,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,-2688.84,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,UNIVERSAL CARE SERVICES,04/11/2024,No,264.5,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,391.04,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,25/11/2024,No,500,ASC  CARERS DIRECT PAYMENT,ASC  CARERS DIRECT PAYMENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,812.63,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,672.1,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,UPWARD CARE LTD,14/11/2024,No,1146.88,ASC  EXTRA CARE,ASC  EXTRA CARE
Adult Social Care,THE EXTRA CARE CHARITABLE TRUST,14/11/2024,No,1310.72,ASC  EXTRA CARE,ASC  EXTRA CARE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,904.28,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,DIVERSE CARE SERVICES LTD,21/11/2024,No,989.82,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,576,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,DOVE HOME CARE LIMITED,07/11/2024,No,684.32,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,Advance Healthcare,14/11/2024,No,582.4,ASC  EXTRA CARE,ASC  EXTRA CARE
Adult Social Care,Redacted Personal Data,27/11/2024,No,684.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,04/11/2024,No,5649.56,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,5649.56,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,KLAIR HOUSE RESIDENTIAL CARE HOMES,28/11/2024,No,3798.48,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,UNIVERSAL CARE SERVICES,04/11/2024,No,323.83,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,UNIVERSAL CARE SERVICES,14/11/2024,No,268.84,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.16,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.16,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.16,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRECIOUS HOMES LTD FALCON MEWS,14/11/2024,No,1851.84,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PRECIOUS HOMES LTD FALCON MEWS,14/11/2024,No,1189.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,503.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,503.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,ARDENLEA GROVE NURSING HOME,04/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ARDENLEA GROVE NURSING HOME,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,27/11/2024,No,2960,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,2736,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,624,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,-604.08,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,27/11/2024,No,-653.56,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,27/11/2024,No,2802.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,530.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,FITZROY SUPPORTED LIVING,14/11/2024,No,5064.64,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FITZROY SUPPORTED LIVING,14/11/2024,No,863.24,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,2671.68,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,465.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,506.4,CLIENTS TRANSPORT COSTS,CLIENTS TRANSPORT COSTS
