Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Corporate & Democratic Core,MERIDEN ADVENTURE PLAYGROUND ASSOCIATION,13-05-2024,No,3677,GRANTS & SUBSCRIPTIONS,Grants - Other
Highways & Transport Services,Yunex Ltd,08-08-2024,No,8404,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Children & Education Services,BRAKE BROS FOODSERVICE LTD,02-08-2024,No,47.4,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,02-08-2024,No,243.15,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,23-08-2024,No,51.64,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,23-08-2024,No,351.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,23-08-2024,No,-30.48,CATERING PROVISIONS,Catering - Food & Beverages
Corporate & Democratic Core,MERIDEN ADVENTURE PLAYGROUND ASSOCIATION,01-08-2024,No,-3677,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,MAN COMMERCIAL PROTECTION LIMITED,05-08-2024,No,576.6,OTHER PREMISE COSTS,Security - Other
Planning & Development Services,MAN COMMERCIAL PROTECTION LIMITED,05-08-2024,No,-576.6,OTHER PREMISE COSTS,Security - Other
Planning & Development Services,MAN COMMERCIAL PROTECTION LIMITED,05-08-2024,No,480.5,OTHER PREMISE COSTS,Security - Other
Corporate & Democratic Core,SOLIHULL MOORS FOUNDATION,22-08-2024,No,1000,GRANTS & SUBSCRIPTIONS,Grants - Other
Cultural & Related Services,WARWICKSHIRE WILDLIFE TRUST,15-08-2024,No,900,OTHER FEES & CHARGES,Events
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,01-08-2024,No,3157.69,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,01-08-2024,No,1763.74,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,01-08-2024,No,399.3,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,08-08-2024,No,2941.67,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,14-08-2024,No,5596.35,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,13-08-2024,No,8963.3,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,15-08-2024,No,2069.09,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,27-08-2024,No,720,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,27-08-2024,No,1322.58,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,27-08-2024,No,-1322.58,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,27-08-2024,No,1322.58,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,28-08-2024,No,2140.86,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,17-06-2024,No,23157.6,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,17-06-2024,No,-23157.6,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,17-06-2024,No,23157.6,ICT GENERAL,ICT - Other
Highways & Transport Services,BRIDGWATER GARDEN SERVICES,21-08-2024,No,250,OTHER CONTRACTED SERVICES,Engineering
Central Services to the Public,TOTAL GAS & POWER LTD,15-08-2024,No,9250.81,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,TOTAL GAS & POWER LTD,15-08-2024,No,148045.11,GENERAL CREDITORS,Bulk Utilities Bills
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,25-06-2024,No,3000,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,25-06-2024,No,-3000,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,25-06-2024,No,3000,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,15-07-2024,No,15748.8,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,15-07-2024,No,-15748.8,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,15-07-2024,No,15748.8,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,22-07-2024,No,12000,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,22-07-2024,No,-12000,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,22-07-2024,No,12000,ICT GENERAL,ICT - Other
Adult Social Care,WEST MIDLANDS CARE ASSOCIATION,14-08-2024,No,3000,ICT GENERAL,ICT - Other
Adult Social Care,SHELDON LAUNDRIES,23-08-2024,No,277.88,CLEANING,Laundry Service
Highways & Transport Services,KAARBON TECHNOLOGY LIMITED,23-08-2024,No,4004.92,ICT GENERAL,ICT - Software
Planning & Development Services,HARRIS LAMB LIMITED,27-08-2024,No,58214,RENTS FOR PREMISES,Rents
Planning & Development Services,HARRIS LAMB LIMITED,27-08-2024,No,3612.22,RENTS FOR PREMISES,Rents
Highways & Transport Services,KAARBON TECHNOLOGY LIMITED,23-08-2024,No,25778,ICT GENERAL,ICT - Software
Highways & Transport Services,KAARBON TECHNOLOGY LIMITED,29-07-2024,No,264,PROFESSIONAL FEES,Consultancy - ICT
Cultural & Related Services,RAPID VISION SYSTEMS LTD,01-08-2024,No,1190,OTHER CONTRACTED SERVICES,Land Protection
Adult Social Care,MOBILISE CARE LTD,15-08-2024,No,5000,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-558.59,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-333.23,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,333.23,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,277.69,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,2812.99,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,-2812.99,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,2344.16,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,E.ON ENERGY SOLUTIONS LTD,22-08-2024,No,465.49,OTHER CONTRACTED SERVICES,Street Lighting - Highways
Highways & Transport Services,TOTAL INTEGRATED SOLUTIONS LTD,14-08-2024,No,1290,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Children & Education Services,Take Me Services Ltd,05-08-2024,No,23260,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Take Me Services Ltd,05-08-2024,No,25098,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Central Services to the Public,HOWDEN UK BROKERS LIMITED,29-08-2024,No,14979.83,LIABILITY INSURANCE,Insurance - Liability - Payment of Premiums
Children & Education Services,Take Me Services Ltd,06-08-2024,No,1440,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,1875,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,1800,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,1650,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,3450,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,2700,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,3300,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Take Me Services Ltd,06-08-2024,No,1530,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,340,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,900,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,06-08-2024,No,440,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,MEADWAY COACHES,01-08-2024,No,-7500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,7500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,7500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,11250,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,-11250,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,11250,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,-4875,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,4875,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,4875,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,01-08-2024,No,6750,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Adult Social Care,CJC MOTORS LTD,01-08-2024,No,399,OTHER TRANSPORT COSTS,Vehicles - Other
Adult Social Care,FAMILY CARE TRUST,19-08-2024,No,7769.72,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Planning & Development Services,SUSTAINABLE ENERGY LTD,13-08-2024,No,5397,PROFESSIONAL FEES,Consultancy - Other
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16-08-2024,No,2666.78,GENERAL BUILDING COSTS,Not Classified
Highways & Transport Services,SMART PLATFORM RENTAL LTD,19-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,19-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,19-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,19-08-2024,No,545,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,SMART PLATFORM RENTAL LTD,05-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,05-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,05-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,05-08-2024,No,545,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,SMART PLATFORM RENTAL LTD,13-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,13-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,13-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,13-08-2024,No,545,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,SMART PLATFORM RENTAL LTD,20-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,20-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,20-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,20-08-2024,No,545,VEHICLE HIRE,Vehicles - Leasing
Highways & Transport Services,SMART PLATFORM RENTAL LTD,29-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,29-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,29-08-2024,No,350,OTHER TRANSPORT COSTS,Vehicles - Industrial
Highways & Transport Services,SMART PLATFORM RENTAL LTD,29-08-2024,No,545,VEHICLE HIRE,Vehicles - Leasing
Adult Social Care,SEVERN TRENT WATER LTD,14-08-2024,No,498.32,WATER,Water
Adult Social Care,Multibrand Services LTD,20-08-2024,No,675.3,PURCHASE OF EQUIPMENT/MACHINERY,Furniture - Other
Cultural & Related Services,First Service Frozen Foods,05-08-2024,No,363.71,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,05-08-2024,No,-363.71,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,05-08-2024,No,-339.23,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,05-08-2024,No,339.23,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,05-08-2024,No,122.4,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,05-08-2024,No,216.83,CATERING PROVISIONS,Catering - Food & Beverages
Adult Social Care,SNACKLINE DIRECT LTD,14-08-2024,No,-469.61,CATERING PROVISIONS,Catering - Other
Adult Social Care,SNACKLINE DIRECT LTD,14-08-2024,No,469.61,CATERING PROVISIONS,Catering - Other
Adult Social Care,SNACKLINE DIRECT LTD,14-08-2024,No,419.65,CATERING PROVISIONS,Catering - Other
Adult Social Care,SNACKLINE DIRECT LTD,14-08-2024,No,49.96,CATERING PROVISIONS,Catering - Other
Highways & Transport Services,Kings Armoured Services Ltd,21-08-2024,No,2973.07,OTHER CONTRACTED SERVICES,Cash Collection
Adult Social Care,SNACKLINE DIRECT LTD,14-08-2024,No,729.41,CATERING PROVISIONS,Catering - Other
Adult Social Care,SNACKLINE DIRECT LTD,14-08-2024,No,68.95,CATERING PROVISIONS,Catering - Other
Cultural & Related Services,SNACKLINE DIRECT LTD,05-08-2024,No,561.08,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,SNACKLINE DIRECT LTD,05-08-2024,No,-561.08,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,SNACKLINE DIRECT LTD,05-08-2024,No,467.57,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,19-08-2024,No,364.8,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,SNACKLINE DIRECT LTD,19-08-2024,No,545.51,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BLUEWHALE TRAINING,12-06-2024,No,2400,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Cultural & Related Services,First Service Frozen Foods,22-08-2024,No,307.8,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,22-08-2024,No,-307.8,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,22-08-2024,No,285.9,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,22-08-2024,No,-285.9,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,22-08-2024,No,176.05,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,First Service Frozen Foods,22-08-2024,No,109.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BLUEWHALE TRAINING,21-06-2024,No,4800,PROFESSIONAL FEES,CSC - Specialist Needs - Other
