Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,21.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,1299.19,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,982.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,1034.74,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,549.71,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,772.73,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,740.23,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,539.39,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,597.58,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,513.88,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,583.96,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,580.13,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,496.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,443.13,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,546.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,537.7,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,523.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,471.2,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,475.72,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,465.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,443.98,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,488.35,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,453.98,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,472.56,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,475.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,294.37,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,431.58,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,428.34,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,426.04,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,392.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,402.7,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,382.13,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,321.14,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,331.39,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,356.82,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,356.09,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,350.7,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,343.18,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,338.01,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,302.21,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,330.06,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,322.97,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,319.53,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,308.91,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,251.27,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,267.1,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,295.43,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,291.37,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,282.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,240.5,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,249.42,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,237.25,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,242.85,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,240.16,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,236.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,211.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,197.99,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,221.74,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,197.67,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,182.94,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,132.08,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,134.74,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,122.96,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,114.17,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,42.28,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,18.83,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,17.8,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-2.86,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-3.6,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-4.06,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-9.77,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-11.99,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-12.38,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-12.46,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-26.93,CATERING PROVISIONS,Catering - Food & Beverages
Children & Education Services,BRAKE BROS FOODSERVICE LTD,30/10/2024,No,-31.61,CATERING PROVISIONS,Catering - Food & Beverages
Highways & Transport Services,NUNEATON SIGNS,24/10/2024,No,610.8,MATERIALS,Street Lighting - Materials - Highways
Highways & Transport Services,NUNEATON SIGNS,24/10/2024,No,-610.8,MATERIALS,Street Lighting - Materials - Highways
Highways & Transport Services,NUNEATON SIGNS,24/10/2024,No,509,MATERIALS,Street Lighting - Materials - Highways
Highways & Transport Services,ALLWAG PROMOTIONS LTD,28/10/2024,No,425,MARKETING,Marketing
Corporate & Democratic Core,MERIDEN ADVENTURE PLAYGROUND ASSOCIATION,01/10/2024,No,3302,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,MERIDEN ADVENTURE PLAYGROUND ASSOCIATION,15/10/2024,No,24024,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,ORDINARY MAGIC,14/10/2024,No,7800,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,MERIDEN ADVENTURE PLAYGROUND ASSOCIATION,15/10/2024,No,1637,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,ORDINARY MAGIC,29/10/2024,No,3800,GRANTS & SUBSCRIPTIONS,Grants - Other
Highways & Transport Services,Loxbrook Associates ,26/09/2024,No,220,TRAINING,Training
Cultural & Related Services,SOLIHULL MOORS FOUNDATION,18/10/2024,No,648,OTHER CONTRACTED SERVICES,Facilities & Management Services
Adult Social Care,ORDINARY MAGIC,24/10/2024,No,43776.15,GRANTS & SUBSCRIPTIONS,Subscriptions
Planning & Development Services,MAN COMMERCIAL PROTECTION LIMITED,02/10/2024,No,-558,OTHER PREMISE COSTS,Security - Other
Planning & Development Services,MAN COMMERCIAL PROTECTION LIMITED,02/10/2024,No,558,OTHER PREMISE COSTS,Security - Other
Planning & Development Services,MAN COMMERCIAL PROTECTION LIMITED,02/10/2024,No,465,OTHER PREMISE COSTS,Security - Other
Highways & Transport Services,FRIDAY LANE NURSERIES,07/10/2024,No,560,OTHER CONTRACTED SERVICES,Engineering
Planning & Development Services,Sport 4 Life UK,09/10/2024,No,1925,GRANTS & SUBSCRIPTIONS,Grants - Other
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,07/10/2024,No,3106.84,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,15/10/2024,No,1808.98,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,25/10/2024,No,5032.02,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,28/10/2024,No,259.69,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Highways & Transport Services,TELENT TECHNOLOGY SERVICES LTD,29/10/2024,No,355.96,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Children & Education Services,BOSWORTH WOOD COMMUNITY DAY NURSERY CIC,28/10/2024,No,2940.78,CLIENTS EXPENSES,ASC - Client Expenses
Adult Social Care,Robert Dyas,10/10/2024,No,4165,OTHER CONTRACTED SERVICES,Facilities & Management Services
Planning & Development Services,IDOX SOFTWARE LTD,02/10/2024,No,9562.5,ICT GENERAL,ICT - Call Systems
Cultural & Related Services,GRAIN Projects CIC,02/10/2024,No,2000,OTHER FEES & CHARGES,Events
Adult Social Care,CITIZENS ADVICE SOLIHULL BOROUGH LTD,02/10/2024,No,1926.28,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,KATNIC LTD,07/10/2024,No,2369.9,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Cultural & Related Services,Redacted Personal Data,18/10/2024,No,1500,OTHER FEES & CHARGES,Events
Children & Education Services,NATIONAL GOVERNANCE ASSOCIATION,14/10/2024,No,450,GRANTS & SUBSCRIPTIONS,Subscriptions
Planning & Development Services,Energ!se LTD,15/10/2024,No,11250,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,KINGSFIELD COMPUTER PRODUCTS LTD,15/10/2024,No,2100,HARDWARE PURCHASE,ICT - Hardware
Children & Education Services,KINGSFIELD COMPUTER PRODUCTS LTD,22/10/2024,No,420,HARDWARE PURCHASE,ICT - Hardware
Children & Education Services,KINGSFIELD COMPUTER PRODUCTS LTD,22/10/2024,No,5,HARDWARE PURCHASE,ICT - Hardware
Children & Education Services,J Ryan Electrical & Maintenance Ltd,15/10/2024,No,480,PURCHASE OF EQUIPMENT/MACHINERY,Electrical Appliances & Repairs
Central Services to the Public,Rethink Partners Limited,29/10/2024,No,50000,PROFESSIONAL FEES,Consultancy - Other
Cultural & Related Services,BIG BEAR MUSIC GROUP,01/10/2024,No,420,GENERAL RECEIPTS IN ADVANCE,Payment of 3rd Party Ticket Sales
Cultural & Related Services,BIG BEAR MUSIC GROUP,01/10/2024,No,-420,GENERAL RECEIPTS IN ADVANCE,Payment of 3rd Party Ticket Sales
Cultural & Related Services,BIG BEAR MUSIC GROUP,01/10/2024,No,350,GENERAL RECEIPTS IN ADVANCE,Payment of 3rd Party Ticket Sales
Children & Education Services,HADLEY EDUCATIONAL LTD,29/10/2024,No,35793,CAPITATION,Educational Placements
Highways & Transport Services,TOTAL INTEGRATED SOLUTIONS LTD,02/10/2024,No,1693.13,OTHER CONTRACTED SERVICES,Street & Traffic Management - Traffic Control
Children & Education Services,LUCY FAITHFULL FOUNDATION TRADING LIMITED,14/10/2024,No,861.52,PROFESSIONAL FEES,CSC - Other
Central Services to the Public,Anglian Water Business (National) t/as Wave Utilities,26/09/2024,No,-1338.81,GENERAL CREDITORS,Bulk Utilities Bills
Central Services to the Public,No5 Chambers,24/10/2024,No,350,LEGAL FEES,Legal Services - Other
Children & Education Services,Take Me Services Ltd,14/10/2024,No,36739.7,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Take Me Services Ltd,14/10/2024,No,39043,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Take Me Services Ltd,07/10/2024,No,1824,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,2250,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,2280,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,2090,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,360,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,3600,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,4180,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Adult Social Care,Take Me Services Ltd,07/10/2024,No,1530,CLIENTS TRANSPORT COSTS,Taxi - Adult Social Care
Children & Education Services,Take Me Services Ltd,07/10/2024,No,255,CLIENTS TRANSPORT COSTS,Taxi - Children Social Care
Children & Education Services,MEADWAY COACHES,09/10/2024,No,-9500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,9500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,9500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,-14250,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,14250,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,14250,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,-8550,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,8550,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,09/10/2024,No,8550,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Central Services to the Public,BYTES TECHNOLOGY GROUP,07/10/2024,No,3744,ICT GENERAL,ICT - Software
Children & Education Services,Take Me Services Ltd,29/10/2024,No,35447.4,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,Take Me Services Ltd,29/10/2024,No,38802,CLIENTS TRANSPORT COSTS,Taxi - Home to School / College - Special Educational Needs
Children & Education Services,MEADWAY COACHES,29/10/2024,No,9500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,29/10/2024,No,-9500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
Children & Education Services,MEADWAY COACHES,29/10/2024,No,9500,CLIENTS TRANSPORT COSTS,Home to School / College - Bus & Coach Services
